oos_period,variant,row_model,col_model,adjacency
156,legacy,7,8,0.08742293030311418
156,legacy,8,1,0.0
156,legacy,8,2,0.0
156,legacy,8,3,0.027543002687406823
156,legacy,8,4,0.0
156,legacy,8,5,0.0
156,legacy,8,6,0.0
156,legacy,8,7,0.0
156,legacy,8,8,0.0
157,legacy,1,1,0.0
157,legacy,1,2,0.03428740278542099
157,legacy,1,3,0.15811513820748488
157,legacy,1,4,0.0
157,legacy,1,5,0.0
157,legacy,1,6,0.0
157,legacy,1,7,0.568569482199747
157,legacy,1,8,0.0
157,legacy,2,1,0.0
157,legacy,2,2,0.0
157,legacy,2,3,0.0
157,legacy,2,4,0.0
157,legacy,2,5,0.0
157,legacy,2,6,0.0
157,legacy,2,7,1.0396253119764296
157,legacy,2,8,0.11690570515352518
157,legacy,3,1,0.0
157,legacy,3,2,0.3103282505751714
157,legacy,3,3,0.0
157,legacy,3,4,0.17370805289969787
157,legacy,3,5,0.0
157,legacy,3,6,0.0
157,legacy,3,7,0.0
157,legacy,3,8,0.0
157,legacy,4,1,0.08253379103404049
157,legacy,4,2,0.18399942252666976
157,legacy,4,3,0.0
157,legacy,4,4,0.0
157,legacy,4,5,0.0
157,legacy,4,6,0.0
157,legacy,4,7,0.25443363150735193
157,legacy,4,8,0.1907232015035763
157,legacy,5,1,0.37674294644239936
157,legacy,5,2,0.3914088985572063
157,legacy,5,3,0.06348135833846578
157,legacy,5,4,0.0460950438940828
157,legacy,5,5,0.0
157,legacy,5,6,0.0
157,legacy,5,7,0.7028958262501402
157,legacy,5,8,0.4727286097599837
157,legacy,6,1,0.572919777354366
157,legacy,6,2,0.7489982107723114
157,legacy,6,3,0.3595073883866021
157,legacy,6,4,0.5507298326827771
157,legacy,6,5,0.4608191122563264
157,legacy,6,6,0.0
157,legacy,6,7,1.4151437333604184
157,legacy,6,8,0.13555206409683215
157,legacy,7,1,0.0
157,legacy,7,2,0.0
157,legacy,7,3,0.4003704810795783
157,legacy,7,4,0.0
157,legacy,7,5,0.0
157,legacy,7,6,0.0
157,legacy,7,7,0.0
157,legacy,7,8,0.0
157,legacy,8,1,0.3873075457338327
157,legacy,8,2,0.0
157,legacy,8,3,0.36172272005901906
157,legacy,8,4,0.0
157,legacy,8,5,0.0
157,legacy,8,6,0.0
157,legacy,8,7,0.1436598163446069
