method,oos_period,herfindahl,effective_n,turnover
var_error,351,0.1986084913188037,5.035031449862903,0.49207385026688183
var_error,352,0.18116964524822715,5.519688459012344,0.091324005019443
var_error,353,0.17238868571061622,5.800844735707716,0.10726189118400614
var_error,354,0.14380203141452813,6.95400468382376,0.32530426506461374
var_error,355,0.23729354155311094,4.214189705522097,0.4483222258482604
var_error,356,0.1512010445798087,6.6137109222957005,0.3494344968093824
var_error,357,0.1962339703866418,5.095957636843864,0.5042899965753591
var_error,358,0.1645363175618743,6.077685551847527,0.2943883004508551
var_error,359,0.13799278493826148,7.24675569412853,0.14029793846056515
var_error,360,0.14800416290550963,6.756566709805524,0.10182104298613653
var_error,361,0.1385941372163454,7.215312422912958,0.2440560225653155
var_error,362,0.18393034910897801,5.4368406565003795,0.24613071200007183
var_error,363,0.16066536733236148,6.224116725363366,0.29935357039180727
var_error,364,0.15027591220306113,6.654426416981217,0.0917437753630288
var_error,365,0.14729372255113163,6.78915559115467,0.10867294039844308
var_error,366,0.18159684701992249,5.506703538141787,0.1933139893947775
var_error,367,0.17076737754436283,5.85591940556805,0.31518031150374753
var_error,368,0.21069766842995452,4.746137000241393,0.1498799974954289
var_error,369,0.21664917162038513,4.615757321021333,0.254261642130626
var_error,370,0.17602687652546778,5.680950657869106,0.21849139422007038
var_error,371,0.19918386390635615,5.020487003255132,0.10487161737693741
var_error,372,0.1865770030205249,5.359717348927468,0.23842803548918834
var_error,373,0.21786764430012973,4.589942683836163,0.1668802129125751
var_error,374,0.18402551138753365,5.434029186823619,0.1318405124140686
var_error,375,0.16132745652564734,6.19857289971607,0.22658955509128265
var_error,376,0.15622923734804617,6.400850551246106,0.146778136951161
var_error,377,0.22508663146842262,4.442733864184599,0.3693732089912395
var_error,378,0.17959616690005614,5.568047566162657,0.2657321457636238
var_error,379,0.15676510411123187,6.378970662313057,0.09133025686099863
var_error,380,0.18736984016500205,5.337038229415032,0.11863488343703948
var_error,381,0.17058800191504564,5.862076985332234,0.054595260960317554
var_error,382,0.19453165788379218,5.140551470534284,0.08683990385962098
var_error,383,0.14759909813796634,6.775109147789392,0.15960059651494662
var_error,384,0.16849357518807986,5.934944397041587,0.09509893586186104
var_error,385,0.16295166985543477,6.136788907331642,0.17458584664807597
var_error,386,0.18168228901465233,5.504113832027688,0.2867245444360494
var_error,387,0.15446687894047556,6.4738797524701335,0.22543035224382518
var_error,388,0.1698326923230331,5.888147837272304,0.1258793557176186
var_error,389,0.15085528659405,6.628869445530202,0.16040553183708134
var_error,390,0.15585999200642747,6.416014700929545,0.04745966688471974
var_error,391,0.1589009276784138,6.293229464486298,0.20587485190828653
var_error,392,0.1811664000121901,5.519787333262202,0.23172522324770356
var_error,393,0.16561093279244204,6.0382487021752755,0.3228975003237285
var_error,394,0.17814960574401922,5.6132596860017,0.2896734416147233
var_error,395,0.1598668345907302,6.255206106757958,0.10626419909170444
var_error,396,0.15634878253683168,6.3959564236736295,0.13897161388215917
var_error,397,0.16167014438562316,6.1854339513345975,0.14479554027537755
var_error,398,0.16209604252942167,6.169182074994165,0.0993391331784375
var_error,399,0.16501132354097303,6.060190164777969,0.06283450187750247
full_gcsr_eigenvector,200,0.16860776175614411,5.930925062906007,
full_gcsr_eigenvector,201,0.15989552651090072,6.254083662133136,0.08420434679384506
full_gcsr_eigenvector,202,0.15393533244003765,6.496234387186772,0.027326234745785355
full_gcsr_eigenvector,203,0.1638618766828116,6.102700763861663,0.05572919568686066
full_gcsr_eigenvector,204,0.1575688174938305,6.34643336102433,0.06854645456610464
full_gcsr_eigenvector,205,0.16943336967497122,5.902025096463158,0.09488538546006814
full_gcsr_eigenvector,206,0.1659378620644471,6.026352199304696,0.061352319312513934
full_gcsr_eigenvector,207,0.15965213000275905,6.2636182804621425,0.04928703113471237
full_gcsr_eigenvector,208,0.16093952597131406,6.213514013818088,0.008474656716794208
full_gcsr_eigenvector,209,0.1601558717197776,6.2439171868121415,0.005637416428444307
full_gcsr_eigenvector,210,0.16266858920221272,6.147468327501776,0.031334391314415726
full_gcsr_eigenvector,211,0.1628363501513248,6.141134943584119,0.11369783047774415
full_gcsr_eigenvector,212,0.15818893006254714,6.321554862306767,0.039403536828121644
full_gcsr_eigenvector,213,0.15113202467574693,6.616731312542761,0.09202941744235354
full_gcsr_eigenvector,214,0.15107436975890567,6.619256473456518,0.02352443131718411
full_gcsr_eigenvector,215,0.14364869619833556,6.961427611005264,0.08482799735741905
full_gcsr_eigenvector,216,0.14899344773037537,6.711704542938296,0.03191476127906226
full_gcsr_eigenvector,217,0.14566875159292014,6.864890301212704,0.0378191484532404
full_gcsr_eigenvector,218,0.14513568214054592,6.890104385437235,0.021850575116153518
full_gcsr_eigenvector,219,0.15123658358404898,6.612156769887988,0.04662637610189112
full_gcsr_eigenvector,220,0.14435362394972676,6.927432596692304,0.048199891611062584
full_gcsr_eigenvector,221,0.14359204236717354,6.964174222433159,0.019368232810987027
full_gcsr_eigenvector,222,0.140848872202956,7.099808357421927,0.018491722184423052
full_gcsr_eigenvector,223,0.14011045013874093,7.13722637397692,0.07923477515924351
full_gcsr_eigenvector,224,0.14055278939562965,7.114764525840808,0.018178665223893158
full_gcsr_eigenvector,225,0.14767268637449166,6.771732976158113,0.07878608139738341
full_gcsr_eigenvector,226,0.1450730899813516,6.893077138761881,0.07123604250007909
full_gcsr_eigenvector,227,0.14242411695611867,7.021282781118476,0.05463925268947046
full_gcsr_eigenvector,228,0.14541216529951265,6.877003708322825,0.03983179304023927
full_gcsr_eigenvector,229,0.14182910029448345,7.050739220115434,0.0339440208735717
full_gcsr_eigenvector,230,0.14235198925761736,7.024840363770957,0.014626457838566871
full_gcsr_eigenvector,231,0.1512619941859414,6.611045989323219,0.044297478241246274
full_gcsr_eigenvector,232,0.14329583686019554,6.978569802942951,0.051099705598829426
full_gcsr_eigenvector,233,0.13965187430016648,7.160662934251845,0.05315115734287157
full_gcsr_eigenvector,234,0.13956673113353193,7.165031321420285,0.02789429204146171
full_gcsr_eigenvector,235,0.13825128545207432,7.233205801523316,0.038989107304217896
full_gcsr_eigenvector,236,0.14160082424537965,7.062105784547574,0.049852575167898455
full_gcsr_eigenvector,237,0.14391075068623493,6.948751189410966,0.058148603198073044
full_gcsr_eigenvector,238,0.14437136816059754,6.9265811686955,0.010505791853195202
full_gcsr_eigenvector,239,0.140830767862714,7.100721065263448,0.05972315457738182
full_gcsr_eigenvector,240,0.15533414951120755,6.437734414143419,0.06335361551911742
full_gcsr_eigenvector,241,0.1496705670903796,6.6813403559575155,0.028552913357776842
full_gcsr_eigenvector,242,0.14284265567011858,7.000709944159846,0.0385255538940125
full_gcsr_eigenvector,243,0.15402409152347157,6.492490818214701,0.1225814697830688
full_gcsr_eigenvector,244,0.14826014908480514,6.744900812341674,0.07070442863445678
full_gcsr_eigenvector,245,0.15581129122358167,6.418020107188819,0.08632946942778941
full_gcsr_eigenvector,246,0.16712876752918973,5.983410365455761,0.0701600892825349
full_gcsr_eigenvector,247,0.1594216791141585,6.2726726098771115,0.048653195913863335
full_gcsr_eigenvector,248,0.16066987081712766,6.223942266924375,0.028058748035577282
full_gcsr_eigenvector,249,0.15888996354831636,6.293663725940204,0.08786944005568502
full_gcsr_eigenvector,250,0.16169857070195284,6.184346563231081,0.04190211561579358
full_gcsr_eigenvector,251,0.15595219027887258,6.412221580292058,0.0397018370965254
full_gcsr_eigenvector,252,0.1679843874452941,5.952934169704673,0.07701474471139572
full_gcsr_eigenvector,253,0.15709618617351695,6.365526906525109,0.050005120873813785
full_gcsr_eigenvector,254,0.15754516082574405,6.34738632883856,0.01878981233616593
full_gcsr_eigenvector,255,0.16014975674680987,6.244155597319817,0.04163160176924656
full_gcsr_eigenvector,256,0.16855387762027257,5.932821090315436,0.04863339365896061
full_gcsr_eigenvector,257,0.17809688789139866,5.614921247864746,0.0943545230237828
full_gcsr_eigenvector,258,0.1778636766946709,5.6222834171849865,0.012749307977195399
full_gcsr_eigenvector,259,0.17217305012015527,5.808109917911804,0.03903525986524461
full_gcsr_eigenvector,260,0.17441902613781513,5.733319478632233,0.027401846908634904
full_gcsr_eigenvector,261,0.16786470621561156,5.957178388145293,0.04977192891408435
full_gcsr_eigenvector,262,0.16687301123232368,5.99258078112932,0.03439844860987085
full_gcsr_eigenvector,263,0.1643604439368228,6.0841889693628595,0.01910293036717435
full_gcsr_eigenvector,264,0.17442495551656884,5.733124580931935,0.05588103909538041
full_gcsr_eigenvector,265,0.16269495366898568,6.14647213972334,0.046681803616669765
full_gcsr_eigenvector,266,0.16636819751448023,6.010764166107905,0.05418301806382987
full_gcsr_eigenvector,267,0.17585393849234343,5.686537410383558,0.032410985819368465
full_gcsr_eigenvector,268,0.16899682055239082,5.917271086706565,0.03936643126642474
full_gcsr_eigenvector,269,0.1686479703366255,5.929511028232213,0.05889146848779613
full_gcsr_eigenvector,270,0.1804942257185759,5.540343443225637,0.04419534393304389
full_gcsr_eigenvector,271,0.1828009838345696,5.470430076596171,0.014976955867337476
full_gcsr_eigenvector,272,0.18450149686411432,5.420010227540331,0.030337634343227265
full_gcsr_eigenvector,273,0.18042063393831045,5.542603294154929,0.027050121385832085
full_gcsr_eigenvector,274,0.18619927297324612,5.370590250068721,0.04089767886344135
full_gcsr_eigenvector,275,0.18147616557966323,5.5103654896269365,0.021171500456330872
full_gcsr_eigenvector,276,0.17860383693281628,5.598983858203228,0.024998630001500384
full_gcsr_eigenvector,277,0.19231558035576707,5.1997867159285125,0.05224284402008793
full_gcsr_eigenvector,278,0.19294528606024264,5.182816436820195,0.023568180202025103
full_gcsr_eigenvector,279,0.19547571271413522,5.115725048985526,0.020546113675244886
full_gcsr_eigenvector,280,0.18965777007649423,5.2726550543996815,0.05800262991482197
full_gcsr_eigenvector,281,0.19411655825292085,5.151544046526248,0.03972753822237366
full_gcsr_eigenvector,282,0.18992398166904384,5.265264508526215,0.031404497967935145
full_gcsr_eigenvector,283,0.1907663524425617,5.242014575401039,0.035892568436511015
full_gcsr_eigenvector,284,0.1884383355914619,5.306775804728079,0.059116559792803024
full_gcsr_eigenvector,285,0.18266719344782734,5.47443676735317,0.04038754131021259
full_gcsr_eigenvector,286,0.18447132329092186,5.420896766826694,0.016579830045355605
full_gcsr_eigenvector,287,0.182676562473122,5.474155997144595,0.03955598360742654
full_gcsr_eigenvector,288,0.18665698768572742,5.357420648423248,0.01799694668190355
full_gcsr_eigenvector,289,0.18028975928467578,5.546626741128484,0.031450615104873514
full_gcsr_eigenvector,290,0.1815371864991267,5.50851326543397,0.0348263611225388
full_gcsr_eigenvector,291,0.16961799413791176,5.895600906510705,0.06139180105696291
full_gcsr_eigenvector,292,0.17005843856383288,5.8803315404112775,0.0155569749704674
full_gcsr_eigenvector,293,0.16939434332030895,5.903384849806307,0.022581216333751507
full_gcsr_eigenvector,294,0.16320049580705637,6.12743236504777,0.05778394968096799
full_gcsr_eigenvector,295,0.15534523102353998,6.437275180005151,0.048699847107651045
full_gcsr_eigenvector,296,0.15540439123663313,6.4348246020751585,0.006925121007237071
full_gcsr_eigenvector,297,0.16039526018767575,6.234598197165659,0.07084591105242868
full_gcsr_eigenvector,298,0.15143523752202767,6.6034828905296274,0.04178687482081486
full_gcsr_eigenvector,299,0.15920373235041474,6.281259774732881,0.12144230706671603
full_gcsr_eigenvector,300,0.15373352544144225,6.50476203631266,0.028936556040317314
