method,oos_period,model,weight
full_gcsr_eigenvector,395,model_2,0.15291729380939278
full_gcsr_eigenvector,395,model_3,0.08696958651254774
full_gcsr_eigenvector,395,model_4,0.0
full_gcsr_eigenvector,395,model_5,0.12677849048889586
full_gcsr_eigenvector,395,model_6,0.138097949398618
full_gcsr_eigenvector,395,model_7,0.1831166519002863
full_gcsr_eigenvector,395,model_8,0.17328475448010186
full_gcsr_eigenvector,396,model_1,0.12902919524322798
full_gcsr_eigenvector,396,model_2,0.1501738807181919
full_gcsr_eigenvector,396,model_3,0.09217568204703379
full_gcsr_eigenvector,396,model_4,2.0830075420179313e-17
full_gcsr_eigenvector,396,model_5,0.12401106940472849
full_gcsr_eigenvector,396,model_6,0.14144068294635595
full_gcsr_eigenvector,396,model_7,0.19301008889200483
full_gcsr_eigenvector,396,model_8,0.17015940074745692
full_gcsr_eigenvector,397,model_1,0.12628838091018577
full_gcsr_eigenvector,397,model_2,0.1481234582743675
full_gcsr_eigenvector,397,model_3,0.0779950443296587
full_gcsr_eigenvector,397,model_4,0.0
full_gcsr_eigenvector,397,model_5,0.1258909838315003
full_gcsr_eigenvector,397,model_6,0.17404917748037213
full_gcsr_eigenvector,397,model_7,0.2060202484140714
full_gcsr_eigenvector,397,model_8,0.14163270675884426
full_gcsr_eigenvector,398,model_1,0.12199386879601617
full_gcsr_eigenvector,398,model_2,0.1589990971750825
full_gcsr_eigenvector,398,model_3,0.08540881965814702
full_gcsr_eigenvector,398,model_4,4.652725509483617e-18
full_gcsr_eigenvector,398,model_5,0.10454861955448484
full_gcsr_eigenvector,398,model_6,0.156017582417076
full_gcsr_eigenvector,398,model_7,0.2182880136529905
full_gcsr_eigenvector,398,model_8,0.15474399874520287
full_gcsr_eigenvector,399,model_1,0.13534335382514517
full_gcsr_eigenvector,399,model_2,0.1610813851421889
full_gcsr_eigenvector,399,model_3,0.07592395472074634
full_gcsr_eigenvector,399,model_4,0.0
full_gcsr_eigenvector,399,model_5,0.10430940288497369
full_gcsr_eigenvector,399,model_6,0.12669034779194974
full_gcsr_eigenvector,399,model_7,0.2241330856421147
full_gcsr_eigenvector,399,model_8,0.17251846999188142
full_gcsr_v2_eigenvector,200,model_1,0.11565615301663928
full_gcsr_v2_eigenvector,200,model_2,0.2041866499959366
full_gcsr_v2_eigenvector,200,model_3,0.048526164388888675
full_gcsr_v2_eigenvector,200,model_4,0.17775514448618426
full_gcsr_v2_eigenvector,200,model_5,0.06534639364463264
full_gcsr_v2_eigenvector,200,model_6,0.08741765674440337
full_gcsr_v2_eigenvector,200,model_7,0.24245502263856214
full_gcsr_v2_eigenvector,200,model_8,0.05865681508375292
full_gcsr_v2_eigenvector,201,model_1,0.09628575959736596
full_gcsr_v2_eigenvector,201,model_2,0.16312402758414982
full_gcsr_v2_eigenvector,201,model_3,0.04985630689438184
full_gcsr_v2_eigenvector,201,model_4,0.1781132026105506
full_gcsr_v2_eigenvector,201,model_5,0.07051359678343071
full_gcsr_v2_eigenvector,201,model_6,0.1227312856161508
full_gcsr_v2_eigenvector,201,model_7,0.23887583280895316
full_gcsr_v2_eigenvector,201,model_8,0.08049998810401708
full_gcsr_v2_eigenvector,202,model_1,0.09494535403576203
full_gcsr_v2_eigenvector,202,model_2,0.16382439409521524
full_gcsr_v2_eigenvector,202,model_3,0.05321703721435367
full_gcsr_v2_eigenvector,202,model_4,0.16725483707856337
full_gcsr_v2_eigenvector,202,model_5,0.07917740510641336
full_gcsr_v2_eigenvector,202,model_6,0.13624079992000412
full_gcsr_v2_eigenvector,202,model_7,0.22746107026588297
full_gcsr_v2_eigenvector,202,model_8,0.07787910228280516
full_gcsr_v2_eigenvector,203,model_1,0.11177362527161946
full_gcsr_v2_eigenvector,203,model_2,0.18153355638725044
full_gcsr_v2_eigenvector,203,model_3,0.04738678731186503
full_gcsr_v2_eigenvector,203,model_4,0.21003432910440245
full_gcsr_v2_eigenvector,203,model_5,0.08307534904321882
full_gcsr_v2_eigenvector,203,model_6,0.06085234431911705
full_gcsr_v2_eigenvector,203,model_7,0.23849831705867072
full_gcsr_v2_eigenvector,203,model_8,0.0668456915028559
full_gcsr_v2_eigenvector,204,model_1,0.11411542607833168
full_gcsr_v2_eigenvector,204,model_2,0.18492050249557437
full_gcsr_v2_eigenvector,204,model_3,0.04549045759776936
full_gcsr_v2_eigenvector,204,model_4,0.20963601667775822
full_gcsr_v2_eigenvector,204,model_5,0.08307622547465396
full_gcsr_v2_eigenvector,204,model_6,0.0604341780844119
full_gcsr_v2_eigenvector,204,model_7,0.23369138967473874
full_gcsr_v2_eigenvector,204,model_8,0.06863580391576175
full_gcsr_v2_eigenvector,205,model_1,0.13920824890990177
full_gcsr_v2_eigenvector,205,model_2,0.18289864046070342
full_gcsr_v2_eigenvector,205,model_3,0.0072218438212191
full_gcsr_v2_eigenvector,205,model_4,0.22716271334406676
full_gcsr_v2_eigenvector,205,model_5,0.0682197498139458
full_gcsr_v2_eigenvector,205,model_6,0.07558806144050137
full_gcsr_v2_eigenvector,205,model_7,0.22390203048607438
full_gcsr_v2_eigenvector,205,model_8,0.07579871172258736
full_gcsr_v2_eigenvector,206,model_1,0.1347096889260388
full_gcsr_v2_eigenvector,206,model_2,0.17628323280232114
full_gcsr_v2_eigenvector,206,model_3,0.0
full_gcsr_v2_eigenvector,206,model_4,0.24045377558428332
full_gcsr_v2_eigenvector,206,model_5,0.07706284170971076
full_gcsr_v2_eigenvector,206,model_6,0.09240438258244088
full_gcsr_v2_eigenvector,206,model_7,0.19172872197230242
full_gcsr_v2_eigenvector,206,model_8,0.08735735642190263
full_gcsr_v2_eigenvector,207,model_1,0.14842890345329593
full_gcsr_v2_eigenvector,207,model_2,0.19058282657546893
full_gcsr_v2_eigenvector,207,model_3,0.0
full_gcsr_v2_eigenvector,207,model_4,0.20012002450703079
full_gcsr_v2_eigenvector,207,model_5,0.09735220533538429
full_gcsr_v2_eigenvector,207,model_6,0.08335312908990405
full_gcsr_v2_eigenvector,207,model_7,0.19277903038068178
full_gcsr_v2_eigenvector,207,model_8,0.08738388065723424
full_gcsr_v2_eigenvector,208,model_1,0.15060360820296026
full_gcsr_v2_eigenvector,208,model_2,0.19159924741309195
full_gcsr_v2_eigenvector,208,model_3,1.1397357700887247e-18
full_gcsr_v2_eigenvector,208,model_4,0.20539197839510281
full_gcsr_v2_eigenvector,208,model_5,0.095266503341602
full_gcsr_v2_eigenvector,208,model_6,0.08057476763742853
full_gcsr_v2_eigenvector,208,model_7,0.19081436354532239
full_gcsr_v2_eigenvector,208,model_8,0.08574953146349201
full_gcsr_v2_eigenvector,209,model_1,0.14856066185274838
full_gcsr_v2_eigenvector,209,model_2,0.18837476241500892
full_gcsr_v2_eigenvector,209,model_3,0.0
full_gcsr_v2_eigenvector,209,model_4,0.20621071382823689
full_gcsr_v2_eigenvector,209,model_5,0.09678428411388396
full_gcsr_v2_eigenvector,209,model_6,0.08258709054736055
full_gcsr_v2_eigenvector,209,model_7,0.19047301379375714
full_gcsr_v2_eigenvector,209,model_8,0.08700947344800411
full_gcsr_v2_eigenvector,210,model_1,0.13102307385766473
full_gcsr_v2_eigenvector,210,model_2,0.18868130783990114
full_gcsr_v2_eigenvector,210,model_3,0.0
full_gcsr_v2_eigenvector,210,model_4,0.21347834555348133
full_gcsr_v2_eigenvector,210,model_5,0.11264315796949548
full_gcsr_v2_eigenvector,210,model_6,0.0705581188017679
full_gcsr_v2_eigenvector,210,model_7,0.19820119877956943
full_gcsr_v2_eigenvector,210,model_8,0.08541479719711995
full_gcsr_v2_eigenvector,211,model_1,0.23048718793233863
full_gcsr_v2_eigenvector,211,model_2,0.17583460944248588
full_gcsr_v2_eigenvector,211,model_3,2.0734903327621504e-18
full_gcsr_v2_eigenvector,211,model_4,0.11971898712532833
full_gcsr_v2_eigenvector,211,model_5,0.11266824676946054
full_gcsr_v2_eigenvector,211,model_6,0.07211829927871108
full_gcsr_v2_eigenvector,211,model_7,0.19232636597851155
full_gcsr_v2_eigenvector,211,model_8,0.09684630347216393
full_gcsr_v2_eigenvector,212,model_1,0.21168829638977682
full_gcsr_v2_eigenvector,212,model_2,0.17940860764186325
full_gcsr_v2_eigenvector,212,model_3,0.007972649809365467
full_gcsr_v2_eigenvector,212,model_4,0.0989927990542167
full_gcsr_v2_eigenvector,212,model_5,0.11644365160333037
full_gcsr_v2_eigenvector,212,model_6,0.085894086243833
full_gcsr_v2_eigenvector,212,model_7,0.2019675375390276
full_gcsr_v2_eigenvector,212,model_8,0.09763237171758674
full_gcsr_v2_eigenvector,213,model_1,0.12744735560804485
full_gcsr_v2_eigenvector,213,model_2,0.18290869021474246
full_gcsr_v2_eigenvector,213,model_3,0.01382314189523703
full_gcsr_v2_eigenvector,213,model_4,0.17149864172895915
full_gcsr_v2_eigenvector,213,model_5,0.12078475029046745
full_gcsr_v2_eigenvector,213,model_6,0.09116255501296142
full_gcsr_v2_eigenvector,213,model_7,0.20160805943020138
full_gcsr_v2_eigenvector,213,model_8,0.09076680581838621
full_gcsr_v2_eigenvector,214,model_1,0.1321747233790374
full_gcsr_v2_eigenvector,214,model_2,0.1915181893141211
full_gcsr_v2_eigenvector,214,model_3,0.019770690534990074
full_gcsr_v2_eigenvector,214,model_4,0.16269908270026956
full_gcsr_v2_eigenvector,214,model_5,0.11637494857851663
full_gcsr_v2_eigenvector,214,model_6,0.09444445814200404
full_gcsr_v2_eigenvector,214,model_7,0.20271094843245363
full_gcsr_v2_eigenvector,214,model_8,0.08030695891760752
full_gcsr_v2_eigenvector,215,model_1,0.11753955224654486
full_gcsr_v2_eigenvector,215,model_2,0.18331573323864292
full_gcsr_v2_eigenvector,215,model_3,0.03880644415562927
full_gcsr_v2_eigenvector,215,model_4,0.10129871664054795
full_gcsr_v2_eigenvector,215,model_5,0.11668439294778613
full_gcsr_v2_eigenvector,215,model_6,0.111947482915925
full_gcsr_v2_eigenvector,215,model_7,0.19927340719413325
full_gcsr_v2_eigenvector,215,model_8,0.1311342706597906
full_gcsr_v2_eigenvector,216,model_1,0.11621033181617485
full_gcsr_v2_eigenvector,216,model_2,0.19386144655117332
full_gcsr_v2_eigenvector,216,model_3,0.03435097620016069
full_gcsr_v2_eigenvector,216,model_4,0.13258110514903323
full_gcsr_v2_eigenvector,216,model_5,0.12375209514647696
full_gcsr_v2_eigenvector,216,model_6,0.09718181031751165
full_gcsr_v2_eigenvector,216,model_7,0.20683481244885668
full_gcsr_v2_eigenvector,216,model_8,0.09522742236961254
full_gcsr_v2_eigenvector,217,model_1,0.11939367907811956
full_gcsr_v2_eigenvector,217,model_2,0.18979680398318194
full_gcsr_v2_eigenvector,217,model_3,0.03850582324932035
full_gcsr_v2_eigenvector,217,model_4,0.13825662997608631
full_gcsr_v2_eigenvector,217,model_5,0.12370664891355287
full_gcsr_v2_eigenvector,217,model_6,0.09274152435404483
full_gcsr_v2_eigenvector,217,model_7,0.20462284741895115
full_gcsr_v2_eigenvector,217,model_8,0.09297604302574283
full_gcsr_v2_eigenvector,218,model_1,0.13523098886867344
full_gcsr_v2_eigenvector,218,model_2,0.19863328368907296
full_gcsr_v2_eigenvector,218,model_3,0.03595867402280413
full_gcsr_v2_eigenvector,218,model_4,0.0915626622360423
full_gcsr_v2_eigenvector,218,model_5,0.1172935996042919
full_gcsr_v2_eigenvector,218,model_6,0.10758084647371757
full_gcsr_v2_eigenvector,218,model_7,0.20427111685460358
full_gcsr_v2_eigenvector,218,model_8,0.10946882824979402
full_gcsr_v2_eigenvector,219,model_1,0.15657964936002872
full_gcsr_v2_eigenvector,219,model_2,0.2127077404524164
full_gcsr_v2_eigenvector,219,model_3,0.041947081372752444
full_gcsr_v2_eigenvector,219,model_4,0.09148618899189175
full_gcsr_v2_eigenvector,219,model_5,0.10041207628647177
full_gcsr_v2_eigenvector,219,model_6,0.09017653708368244
full_gcsr_v2_eigenvector,219,model_7,0.20150824535349965
full_gcsr_v2_eigenvector,219,model_8,0.1051824810982568
full_gcsr_v2_eigenvector,220,model_1,0.1573306237289377
full_gcsr_v2_eigenvector,220,model_2,0.21506105602922035
full_gcsr_v2_eigenvector,220,model_3,0.05637491319138801
full_gcsr_v2_eigenvector,220,model_4,0.07887308577585557
full_gcsr_v2_eigenvector,220,model_5,0.09484001827721518
full_gcsr_v2_eigenvector,220,model_6,0.0970603140585379
full_gcsr_v2_eigenvector,220,model_7,0.19794601956995073
full_gcsr_v2_eigenvector,220,model_8,0.10251396936789449
full_gcsr_v2_eigenvector,221,model_1,0.15881240208176306
full_gcsr_v2_eigenvector,221,model_2,0.17710880726770156
full_gcsr_v2_eigenvector,221,model_3,0.059103707100240974
full_gcsr_v2_eigenvector,221,model_4,0.07075317617255276
full_gcsr_v2_eigenvector,221,model_5,0.09592525852762258
full_gcsr_v2_eigenvector,221,model_6,0.1082399470608423
full_gcsr_v2_eigenvector,221,model_7,0.19207262976448727
full_gcsr_v2_eigenvector,221,model_8,0.13798407202378937
full_gcsr_v2_eigenvector,222,model_1,0.1674052673297427
full_gcsr_v2_eigenvector,222,model_2,0.17205347446020033
full_gcsr_v2_eigenvector,222,model_3,0.10779460238642902
full_gcsr_v2_eigenvector,222,model_4,0.06950495561499952
full_gcsr_v2_eigenvector,222,model_5,0.09706045280015786
full_gcsr_v2_eigenvector,222,model_6,0.10417426301941413
full_gcsr_v2_eigenvector,222,model_7,0.18938443353117085
full_gcsr_v2_eigenvector,222,model_8,0.09262255085688564
full_gcsr_v2_eigenvector,223,model_1,0.18840841350846801
full_gcsr_v2_eigenvector,223,model_2,0.18805287390301462
full_gcsr_v2_eigenvector,223,model_3,0.10426827231036584
full_gcsr_v2_eigenvector,223,model_4,0.09076459295987299
full_gcsr_v2_eigenvector,223,model_5,0.09539051915943715
full_gcsr_v2_eigenvector,223,model_6,0.11058768939995205
full_gcsr_v2_eigenvector,223,model_7,0.15749042431917876
full_gcsr_v2_eigenvector,223,model_8,0.06503721443871052
full_gcsr_v2_eigenvector,224,model_1,0.18795437281124708
full_gcsr_v2_eigenvector,224,model_2,0.20081841847877316
full_gcsr_v2_eigenvector,224,model_3,0.07713770952301904
full_gcsr_v2_eigenvector,224,model_4,0.1017211403502347
full_gcsr_v2_eigenvector,224,model_5,0.09451925499434724
full_gcsr_v2_eigenvector,224,model_6,0.11451311761882416
full_gcsr_v2_eigenvector,224,model_7,0.15270526154622358
full_gcsr_v2_eigenvector,224,model_8,0.07063072467633096
full_gcsr_v2_eigenvector,225,model_1,0.20904984398970217
full_gcsr_v2_eigenvector,225,model_2,0.2204406400358477
full_gcsr_v2_eigenvector,225,model_3,0.09374300732320055
full_gcsr_v2_eigenvector,225,model_4,0.07988957592594237
full_gcsr_v2_eigenvector,225,model_5,0.07944516389812796
full_gcsr_v2_eigenvector,225,model_6,0.10064529041019193
full_gcsr_v2_eigenvector,225,model_7,0.12832661708747076
full_gcsr_v2_eigenvector,225,model_8,0.08845986132851655
full_gcsr_v2_eigenvector,226,model_1,0.1924690825806605
full_gcsr_v2_eigenvector,226,model_2,0.243163941389963
full_gcsr_v2_eigenvector,226,model_3,0.06109508119618022
full_gcsr_v2_eigenvector,226,model_4,0.10431316393747452
full_gcsr_v2_eigenvector,226,model_5,0.07263667014026809
full_gcsr_v2_eigenvector,226,model_6,0.10229144207391293
full_gcsr_v2_eigenvector,226,model_7,0.11301441245875415
full_gcsr_v2_eigenvector,226,model_8,0.11101620622178654
full_gcsr_v2_eigenvector,227,model_1,0.1949603173183308
full_gcsr_v2_eigenvector,227,model_2,0.2431533974502964
full_gcsr_v2_eigenvector,227,model_3,0.0629413555036356
full_gcsr_v2_eigenvector,227,model_4,0.09782119358992208
full_gcsr_v2_eigenvector,227,model_5,0.07746147629844635
full_gcsr_v2_eigenvector,227,model_6,0.09537065569890121
full_gcsr_v2_eigenvector,227,model_7,0.11483930116701697
full_gcsr_v2_eigenvector,227,model_8,0.1134523029724505
full_gcsr_v2_eigenvector,228,model_1,0.19549055681335772
full_gcsr_v2_eigenvector,228,model_2,0.24524904843650855
full_gcsr_v2_eigenvector,228,model_3,0.0604573979334584
full_gcsr_v2_eigenvector,228,model_4,0.10321809482516957
full_gcsr_v2_eigenvector,228,model_5,0.0798201754548984
full_gcsr_v2_eigenvector,228,model_6,0.0933079251015753
full_gcsr_v2_eigenvector,228,model_7,0.1045002516660369
full_gcsr_v2_eigenvector,228,model_8,0.11795654976799524
full_gcsr_v2_eigenvector,229,model_1,0.1928815061637692
full_gcsr_v2_eigenvector,229,model_2,0.2006384971240548
full_gcsr_v2_eigenvector,229,model_3,0.0948465236088958
full_gcsr_v2_eigenvector,229,model_4,0.10907613340889742
full_gcsr_v2_eigenvector,229,model_5,0.09364424319221044
full_gcsr_v2_eigenvector,229,model_6,0.08979192644990829
full_gcsr_v2_eigenvector,229,model_7,0.09922045742239029
full_gcsr_v2_eigenvector,229,model_8,0.1199007126288737
full_gcsr_v2_eigenvector,230,model_1,0.1883594852605953
full_gcsr_v2_eigenvector,230,model_2,0.20796597317902976
full_gcsr_v2_eigenvector,230,model_3,0.08656733830995651
full_gcsr_v2_eigenvector,230,model_4,0.11712131107309261
full_gcsr_v2_eigenvector,230,model_5,0.08810867748450323
full_gcsr_v2_eigenvector,230,model_6,0.09811696834549442
full_gcsr_v2_eigenvector,230,model_7,0.09461221328940396
full_gcsr_v2_eigenvector,230,model_8,0.11914803305692413
full_gcsr_v2_eigenvector,231,model_1,0.2076357963370149
full_gcsr_v2_eigenvector,231,model_2,0.22501751173391085
full_gcsr_v2_eigenvector,231,model_3,0.07945803828612263
full_gcsr_v2_eigenvector,231,model_4,0.12746406999962714
full_gcsr_v2_eigenvector,231,model_5,0.08302390820049871
full_gcsr_v2_eigenvector,231,model_6,0.0977841339696215
full_gcsr_v2_eigenvector,231,model_7,0.0865872862252842
full_gcsr_v2_eigenvector,231,model_8,0.09302925524691993
full_gcsr_v2_eigenvector,232,model_1,0.18824950211009298
full_gcsr_v2_eigenvector,232,model_2,0.2099890715838336
full_gcsr_v2_eigenvector,232,model_3,0.08611769317081051
full_gcsr_v2_eigenvector,232,model_4,0.12060019559867781
full_gcsr_v2_eigenvector,232,model_5,0.08364467327254411
full_gcsr_v2_eigenvector,232,model_6,0.08902497700069648
full_gcsr_v2_eigenvector,232,model_7,0.11169056469480683
full_gcsr_v2_eigenvector,232,model_8,0.11068332256753766
full_gcsr_v2_eigenvector,233,model_1,0.18984947029188437
full_gcsr_v2_eigenvector,233,model_2,0.1957807314997626
full_gcsr_v2_eigenvector,233,model_3,0.0966554235224888
full_gcsr_v2_eigenvector,233,model_4,0.1287222596527164
full_gcsr_v2_eigenvector,233,model_5,0.09460258936857095
full_gcsr_v2_eigenvector,233,model_6,0.09607197480416527
full_gcsr_v2_eigenvector,233,model_7,0.12330479392698271
full_gcsr_v2_eigenvector,233,model_8,0.07501275693242884
full_gcsr_v2_eigenvector,234,model_1,0.18464159441062558
full_gcsr_v2_eigenvector,234,model_2,0.22031360925860644
full_gcsr_v2_eigenvector,234,model_3,0.07689106140630228
full_gcsr_v2_eigenvector,234,model_4,0.13932118499561041
full_gcsr_v2_eigenvector,234,model_5,0.09291340414651615
full_gcsr_v2_eigenvector,234,model_6,0.09499768485263291
full_gcsr_v2_eigenvector,234,model_7,0.1203171931598302
full_gcsr_v2_eigenvector,234,model_8,0.07060426776887604
full_gcsr_v2_eigenvector,235,model_1,0.15807740407801413
full_gcsr_v2_eigenvector,235,model_2,0.21055436402513986
full_gcsr_v2_eigenvector,235,model_3,0.08620844337412971
full_gcsr_v2_eigenvector,235,model_4,0.1593877785095951
full_gcsr_v2_eigenvector,235,model_5,0.09155663822751822
full_gcsr_v2_eigenvector,235,model_6,0.11890619682397488
full_gcsr_v2_eigenvector,235,model_7,0.12370546268128911
full_gcsr_v2_eigenvector,235,model_8,0.051603712279338985
full_gcsr_v2_eigenvector,236,model_1,0.1713083432053405
full_gcsr_v2_eigenvector,236,model_2,0.21495889083539685
full_gcsr_v2_eigenvector,236,model_3,0.09369097852343682
full_gcsr_v2_eigenvector,236,model_4,0.16173798385481106
full_gcsr_v2_eigenvector,236,model_5,0.08422398752719037
full_gcsr_v2_eigenvector,236,model_6,0.1164319474899617
full_gcsr_v2_eigenvector,236,model_7,0.12356178109416026
full_gcsr_v2_eigenvector,236,model_8,0.03408608746870235
full_gcsr_v2_eigenvector,237,model_1,0.15852358939084923
full_gcsr_v2_eigenvector,237,model_2,0.21275269481981246
full_gcsr_v2_eigenvector,237,model_3,0.10604927607564264
full_gcsr_v2_eigenvector,237,model_4,0.16792437147653277
full_gcsr_v2_eigenvector,237,model_5,0.08285614409223391
full_gcsr_v2_eigenvector,237,model_6,0.10177173891620153
full_gcsr_v2_eigenvector,237,model_7,0.12237239108486225
full_gcsr_v2_eigenvector,237,model_8,0.047749794142865135
full_gcsr_v2_eigenvector,238,model_1,0.15594664354981258
full_gcsr_v2_eigenvector,238,model_2,0.2133441107713458
full_gcsr_v2_eigenvector,238,model_3,0.10536582578942477
full_gcsr_v2_eigenvector,238,model_4,0.165153804641011
full_gcsr_v2_eigenvector,238,model_5,0.08460544418232856
full_gcsr_v2_eigenvector,238,model_6,0.10037204374258174
full_gcsr_v2_eigenvector,238,model_7,0.12734832458874487
full_gcsr_v2_eigenvector,238,model_8,0.04786380273375058
full_gcsr_v2_eigenvector,239,model_1,0.16129989742784537
full_gcsr_v2_eigenvector,239,model_2,0.19517946345515488
full_gcsr_v2_eigenvector,239,model_3,0.12266727634388751
full_gcsr_v2_eigenvector,239,model_4,0.16817061333107255
full_gcsr_v2_eigenvector,239,model_5,0.09726330026486689
full_gcsr_v2_eigenvector,239,model_6,0.09548211572866656
full_gcsr_v2_eigenvector,239,model_7,0.12447828833726798
full_gcsr_v2_eigenvector,239,model_8,0.03545904511023815
full_gcsr_v2_eigenvector,240,model_1,0.16107315283440518
full_gcsr_v2_eigenvector,240,model_2,0.230540800402968
full_gcsr_v2_eigenvector,240,model_3,0.1304505560442986
full_gcsr_v2_eigenvector,240,model_4,0.17873476670836447
full_gcsr_v2_eigenvector,240,model_5,0.09139770784505687
full_gcsr_v2_eigenvector,240,model_6,0.09768100760348311
full_gcsr_v2_eigenvector,240,model_7,0.09523723538537254
full_gcsr_v2_eigenvector,240,model_8,0.014884773175051118
full_gcsr_v2_eigenvector,241,model_1,0.1617752391298139
full_gcsr_v2_eigenvector,241,model_2,0.2326820140229046
full_gcsr_v2_eigenvector,241,model_3,0.1288726947641143
full_gcsr_v2_eigenvector,241,model_4,0.17465514585111785
full_gcsr_v2_eigenvector,241,model_5,0.092161099459902
full_gcsr_v2_eigenvector,241,model_6,0.09800518290114771
full_gcsr_v2_eigenvector,241,model_7,0.0962209349210508
full_gcsr_v2_eigenvector,241,model_8,0.015627688948948823
full_gcsr_v2_eigenvector,242,model_1,0.1525880064926125
full_gcsr_v2_eigenvector,242,model_2,0.22213604781256927
full_gcsr_v2_eigenvector,242,model_3,0.1259870083774334
full_gcsr_v2_eigenvector,242,model_4,0.16950511386698203
full_gcsr_v2_eigenvector,242,model_5,0.09847893442301564
full_gcsr_v2_eigenvector,242,model_6,0.10092862322725524
full_gcsr_v2_eigenvector,242,model_7,0.09519251885973724
full_gcsr_v2_eigenvector,242,model_8,0.0351837469393946
full_gcsr_v2_eigenvector,243,model_1,0.1748200002488581
full_gcsr_v2_eigenvector,243,model_2,0.19953203282056084
full_gcsr_v2_eigenvector,243,model_3,0.20018268350322121
full_gcsr_v2_eigenvector,243,model_4,0.14038769993050665
full_gcsr_v2_eigenvector,243,model_5,0.12833738572013187
full_gcsr_v2_eigenvector,243,model_6,0.06685806718962391
full_gcsr_v2_eigenvector,243,model_7,0.08154942864751706
full_gcsr_v2_eigenvector,243,model_8,0.008332701938580244
full_gcsr_v2_eigenvector,244,model_1,0.1361672062017833
full_gcsr_v2_eigenvector,244,model_2,0.22567711229228965
full_gcsr_v2_eigenvector,244,model_3,0.16945423446827299
full_gcsr_v2_eigenvector,244,model_4,0.1757785237550215
full_gcsr_v2_eigenvector,244,model_5,0.12219963042784172
full_gcsr_v2_eigenvector,244,model_6,0.07500730266989815
full_gcsr_v2_eigenvector,244,model_7,0.09571599018389262
full_gcsr_v2_eigenvector,244,model_8,1.6294711771376838e-18
full_gcsr_v2_eigenvector,245,model_1,0.14688781458706573
full_gcsr_v2_eigenvector,245,model_2,0.13946202437564184
full_gcsr_v2_eigenvector,245,model_3,0.19319864241817197
full_gcsr_v2_eigenvector,245,model_4,0.19862625307547815
full_gcsr_v2_eigenvector,245,model_5,0.14125695077703063
full_gcsr_v2_eigenvector,245,model_6,0.05146414764537403
full_gcsr_v2_eigenvector,245,model_7,0.12910416712023756
full_gcsr_v2_eigenvector,245,model_8,4.3117550435447e-18
full_gcsr_v2_eigenvector,246,model_1,0.13030644246624407
full_gcsr_v2_eigenvector,246,model_2,0.15726410631044813
full_gcsr_v2_eigenvector,246,model_3,0.22182326507252428
full_gcsr_v2_eigenvector,246,model_4,0.19534338050906944
full_gcsr_v2_eigenvector,246,model_5,0.1296720136047646
full_gcsr_v2_eigenvector,246,model_6,0.03384671237510146
full_gcsr_v2_eigenvector,246,model_7,0.13174407966084792
full_gcsr_v2_eigenvector,246,model_8,1.4103032397320992e-17
full_gcsr_v2_eigenvector,247,model_1,0.13516356867209994
full_gcsr_v2_eigenvector,247,model_2,0.15972678107062857
full_gcsr_v2_eigenvector,247,model_3,0.20449509897799276
full_gcsr_v2_eigenvector,247,model_4,0.18378262231278084
full_gcsr_v2_eigenvector,247,model_5,0.1381201811880057
full_gcsr_v2_eigenvector,247,model_6,0.03769229319402539
full_gcsr_v2_eigenvector,247,model_7,0.1410194545834668
full_gcsr_v2_eigenvector,247,model_8,0.0
full_gcsr_v2_eigenvector,248,model_1,0.13865155302315146
full_gcsr_v2_eigenvector,248,model_2,0.165752083410965
full_gcsr_v2_eigenvector,248,model_3,0.19486264252078414
full_gcsr_v2_eigenvector,248,model_4,0.17930594313105994
full_gcsr_v2_eigenvector,248,model_5,0.1309198379511705
full_gcsr_v2_eigenvector,248,model_6,0.028176401082955174
full_gcsr_v2_eigenvector,248,model_7,0.16233153887891372
full_gcsr_v2_eigenvector,248,model_8,0.0
full_gcsr_v2_eigenvector,249,model_1,0.15744165409379404
full_gcsr_v2_eigenvector,249,model_2,0.0983474544444427
full_gcsr_v2_eigenvector,249,model_3,0.22649510915926283
full_gcsr_v2_eigenvector,249,model_4,0.17383511121907483
full_gcsr_v2_eigenvector,249,model_5,0.13376855079858646
full_gcsr_v2_eigenvector,249,model_6,0.05561601172735096
full_gcsr_v2_eigenvector,249,model_7,0.15449610855648815
full_gcsr_v2_eigenvector,249,model_8,1.3097617523820943e-17
full_gcsr_v2_eigenvector,250,model_1,0.16936247228490808
full_gcsr_v2_eigenvector,250,model_2,0.09596762946267857
full_gcsr_v2_eigenvector,250,model_3,0.2285895333247591
full_gcsr_v2_eigenvector,250,model_4,0.13245663543748568
full_gcsr_v2_eigenvector,250,model_5,0.13061006786209425
full_gcsr_v2_eigenvector,250,model_6,0.059227339073787355
full_gcsr_v2_eigenvector,250,model_7,0.18378632255328697
full_gcsr_v2_eigenvector,250,model_8,6.957979781542173e-18
full_gcsr_v2_eigenvector,251,model_1,0.16740905348346957
full_gcsr_v2_eigenvector,251,model_2,0.10474794406753679
full_gcsr_v2_eigenvector,251,model_3,0.23247361708799677
full_gcsr_v2_eigenvector,251,model_4,0.13517624670349138
full_gcsr_v2_eigenvector,251,model_5,0.1294646867108809
full_gcsr_v2_eigenvector,251,model_6,0.051588224191891324
full_gcsr_v2_eigenvector,251,model_7,0.17914022775373323
full_gcsr_v2_eigenvector,251,model_8,5.836242122440199e-17
