oos_period,centrality_type,model,centrality_score
197,softmax,6,0.09728341800142964
197,softmax,7,0.21519668580453347
197,softmax,8,0.04729783817234573
198,softmax,1,0.06626145779898772
198,softmax,2,0.13426654794273005
198,softmax,3,0.41375631213586694
198,softmax,4,0.07066956573610542
198,softmax,5,0.02843347017838448
198,softmax,6,0.042892531567813724
198,softmax,7,0.1962343455509104
198,softmax,8,0.047485769089201345
199,softmax,1,0.09887952259522262
199,softmax,2,0.11277455359589743
199,softmax,3,0.029055528457141017
199,softmax,4,0.11935537939525326
199,softmax,5,0.1962932793356289
199,softmax,6,0.16373904678367818
199,softmax,7,0.21146246469414653
199,softmax,8,0.068440225143032
200,softmax,1,0.14944752521400267
200,softmax,2,0.1926294346232689
200,softmax,3,0.05360881052373917
200,softmax,4,0.08164937012637873
200,softmax,5,0.15189895751709162
200,softmax,6,0.08132358586680503
200,softmax,7,0.21832978032971617
200,softmax,8,0.07111253579899761
201,softmax,1,0.11260023871760501
201,softmax,2,0.196153923365136
201,softmax,3,0.06498374217142144
201,softmax,4,0.08267487918970629
201,softmax,5,0.13094913691244073
201,softmax,6,0.10650840930296625
201,softmax,7,0.24860321670255214
201,softmax,8,0.0575264536381721
202,softmax,1,0.07783188731455147
202,softmax,2,0.15089788853069122
202,softmax,3,0.05117186492933474
202,softmax,4,0.12386427575237209
202,softmax,5,0.24530687613771643
202,softmax,6,0.08272616692700109
202,softmax,7,0.23260922436585102
202,softmax,8,0.03559181604248192
203,softmax,1,0.1403546757197146
203,softmax,2,0.17568123289172538
203,softmax,3,0.10771547939400967
203,softmax,4,0.010126650643680587
203,softmax,5,0.03052685078411621
203,softmax,6,0.15908200286036758
203,softmax,7,0.31160283578519665
203,softmax,8,0.06491027192118928
204,softmax,1,0.05356880791516204
204,softmax,2,0.07516325118633184
204,softmax,3,0.0871810793939522
204,softmax,4,0.023776192613068087
204,softmax,5,0.08406481772604743
204,softmax,6,0.1585054762858971
204,softmax,7,0.434270826216891
204,softmax,8,0.0834695486626504
205,softmax,1,0.1176030188067572
205,softmax,2,0.11004906745858767
205,softmax,3,0.1004398364029158
205,softmax,4,0.07192708688212891
205,softmax,5,0.30814876959645604
205,softmax,6,0.13202863391284103
205,softmax,7,0.14011705114890569
205,softmax,8,0.019686535791407573
206,softmax,1,0.10924732592930825
206,softmax,2,0.12387673685588765
206,softmax,3,0.1405423492519505
206,softmax,4,0.0561591867872821
206,softmax,5,0.16435054164539709
206,softmax,6,0.05931935242359059
206,softmax,7,0.3001522024184668
206,softmax,8,0.04635230468811708
207,softmax,1,0.122213537834987
207,softmax,2,0.09789035640520577
207,softmax,3,0.1453973513314071
207,softmax,4,0.05127676311645732
207,softmax,5,0.19638180233602573
207,softmax,6,0.07627867700651735
207,softmax,7,0.26015228239747223
207,softmax,8,0.05040922957192743
208,softmax,1,0.09867637165323132
208,softmax,2,0.09145991285434178
208,softmax,3,0.13207014907765743
208,softmax,4,0.05106160804513039
208,softmax,5,0.3001439369006825
208,softmax,6,0.09023819196934398
208,softmax,7,0.19282999966604886
208,softmax,8,0.04351982983356366
209,softmax,1,0.10959961322604911
209,softmax,2,0.05773574356891307
