oos_period,variant,row_model,col_model,adjacency
159,legacy,6,5,0.25108264393193297
159,legacy,6,6,0.0
159,legacy,6,7,0.04406249326804274
159,legacy,6,8,0.09646654843816044
159,legacy,7,1,0.16191106810345557
159,legacy,7,2,0.06698217133528135
159,legacy,7,3,0.5718800060834953
159,legacy,7,4,0.08714000334151412
159,legacy,7,5,0.08762494702845912
159,legacy,7,6,0.0
159,legacy,7,7,0.0
159,legacy,7,8,0.07292831966114341
159,legacy,8,1,0.08767686519038063
159,legacy,8,2,0.017473729489024405
159,legacy,8,3,0.3955772453449016
159,legacy,8,4,0.4181620609084016
159,legacy,8,5,0.18112803621586665
159,legacy,8,6,0.0
159,legacy,8,7,0.0
159,legacy,8,8,0.0
160,legacy,1,1,0.0
160,legacy,1,2,0.022849384230833943
160,legacy,1,3,0.1951903857684511
160,legacy,1,4,0.0
160,legacy,1,5,0.0
160,legacy,1,6,0.0
160,legacy,1,7,0.0
160,legacy,1,8,0.0
160,legacy,2,1,0.0
160,legacy,2,2,0.0
160,legacy,2,3,0.33510928181441246
160,legacy,2,4,0.0
160,legacy,2,5,0.0
160,legacy,2,6,0.7389939341088694
160,legacy,2,7,0.0
160,legacy,2,8,0.0
160,legacy,3,1,0.0
160,legacy,3,2,0.0
160,legacy,3,3,0.0
160,legacy,3,4,0.0
160,legacy,3,5,0.0
160,legacy,3,6,0.031742838112298194
160,legacy,3,7,0.0
160,legacy,3,8,0.0
160,legacy,4,1,0.2202930558682111
160,legacy,4,2,0.24400238065749932
160,legacy,4,3,0.3371284118036993
160,legacy,4,4,0.0
160,legacy,4,5,0.3610100808522788
160,legacy,4,6,1.264374364236728
160,legacy,4,7,0.04953046635142682
160,legacy,4,8,0.3257678616438025
160,legacy,5,1,0.021138379336749787
160,legacy,5,2,0.012338304485255075
160,legacy,5,3,0.3457747875370167
160,legacy,5,4,0.0
160,legacy,5,5,0.0
160,legacy,5,6,0.0
160,legacy,5,7,0.0
160,legacy,5,8,0.0
160,legacy,6,1,0.4073068723610636
160,legacy,6,2,0.0
160,legacy,6,3,0.0
160,legacy,6,4,0.0
160,legacy,6,5,0.13981192439350024
160,legacy,6,6,0.0
160,legacy,6,7,0.0
160,legacy,6,8,0.0
160,legacy,7,1,0.0797544519575318
160,legacy,7,2,0.09470877860503371
160,legacy,7,3,0.5498099746529561
160,legacy,7,4,0.0
160,legacy,7,5,0.191566182043097
160,legacy,7,6,0.3654361539001579
160,legacy,7,7,0.0
160,legacy,7,8,0.0904008977201458
160,legacy,8,1,0.13339012312417897
160,legacy,8,2,0.07312039184448989
160,legacy,8,3,0.27675962396479115
160,legacy,8,4,0.0
160,legacy,8,5,0.07589601241620025
160,legacy,8,6,0.5204242540933006
160,legacy,8,7,0.0
160,legacy,8,8,0.0
161,legacy,1,1,0.0
161,legacy,1,2,0.2036122087851121
161,legacy,1,3,0.2375796635756655
161,legacy,1,4,0.0
161,legacy,1,5,0.0
161,legacy,1,6,0.29015929065175217
161,legacy,1,7,0.07430842876172532
161,legacy,1,8,0.0
161,legacy,2,1,0.0
161,legacy,2,2,0.0
161,legacy,2,3,0.5161566914679918
161,legacy,2,4,0.0
161,legacy,2,5,0.0
161,legacy,2,6,0.0
161,legacy,2,7,0.029443714743148292
161,legacy,2,8,0.3380576482043327
161,legacy,3,1,0.0
161,legacy,3,2,0.0
161,legacy,3,3,0.0
161,legacy,3,4,0.0
161,legacy,3,5,0.0
161,legacy,3,6,0.0
161,legacy,3,7,0.0
161,legacy,3,8,0.0
161,legacy,4,1,0.6684163447793341
161,legacy,4,2,0.2079871632569726
161,legacy,4,3,1.1292438462182952
161,legacy,4,4,0.0
161,legacy,4,5,0.2357839074857722
161,legacy,4,6,0.21725135626740327
161,legacy,4,7,0.14473493852146066
161,legacy,4,8,0.6736625336616552
161,legacy,5,1,0.11707745572109765
161,legacy,5,2,0.03342990416250068
161,legacy,5,3,0.6868494981685932
161,legacy,5,4,0.0
161,legacy,5,5,0.0
161,legacy,5,6,0.019107543251316497
161,legacy,5,7,0.0
161,legacy,5,8,0.11171224487423702
161,legacy,6,1,0.0
161,legacy,6,2,0.018949497939795234
161,legacy,6,3,0.6571808503180161
161,legacy,6,4,0.0
161,legacy,6,5,0.0
161,legacy,6,6,0.0
161,legacy,6,7,0.0
161,legacy,6,8,0.10077831397809706
161,legacy,7,1,0.0
161,legacy,7,2,0.0
161,legacy,7,3,0.5208516661108297
161,legacy,7,4,0.0
161,legacy,7,5,0.1458026947233925
161,legacy,7,6,0.05243943296815397
161,legacy,7,7,0.0
161,legacy,7,8,0.0010895080800407103
161,legacy,8,1,0.29046761648069547
161,legacy,8,2,0.0
161,legacy,8,3,0.6034932240277808
161,legacy,8,4,0.0
161,legacy,8,5,0.0
161,legacy,8,6,0.0
161,legacy,8,7,0.0
161,legacy,8,8,0.0
162,legacy,1,1,0.0
162,legacy,1,2,0.0
162,legacy,1,3,0.2724719471248462
162,legacy,1,4,0.0
162,legacy,1,5,0.0
162,legacy,1,6,0.0
162,legacy,1,7,0.0
162,legacy,1,8,0.0
162,legacy,2,1,0.22278529281555068
162,legacy,2,2,0.0
162,legacy,2,3,0.49011023817776234
162,legacy,2,4,0.0
162,legacy,2,5,0.0
162,legacy,2,6,0.0
162,legacy,2,7,0.06431539909734527
162,legacy,2,8,0.13164282620861578
162,legacy,3,1,0.0
162,legacy,3,2,0.0
162,legacy,3,3,0.0
162,legacy,3,4,0.0
162,legacy,3,5,0.0
162,legacy,3,6,0.0
162,legacy,3,7,0.0
162,legacy,3,8,0.0
162,legacy,4,1,0.47219887947964384
162,legacy,4,2,0.2738179151847099
162,legacy,4,3,0.4862080203987746
162,legacy,4,4,0.0
162,legacy,4,5,0.3839492458788126
162,legacy,4,6,0.22968041964364044
162,legacy,4,7,0.21394453277156866
162,legacy,4,8,0.47175317948820394
162,legacy,5,1,0.24654319064681104
162,legacy,5,2,0.04384762855656773
162,legacy,5,3,0.5668931502573102
162,legacy,5,4,0.0
162,legacy,5,5,0.0
162,legacy,5,6,0.05681880801661883
162,legacy,5,7,0.03549153389495817
162,legacy,5,8,0.06112021419529034
162,legacy,6,1,0.3164485913646772
162,legacy,6,2,0.09520529529509361
162,legacy,6,3,0.5147597331022435
162,legacy,6,4,0.0
162,legacy,6,5,0.0
162,legacy,6,6,0.0
162,legacy,6,7,0.02281357856525716
162,legacy,6,8,0.1044570723864915
162,legacy,7,1,0.4288256146667583
162,legacy,7,2,0.0
162,legacy,7,3,0.654229656847768
162,legacy,7,4,0.0
162,legacy,7,5,0.0
162,legacy,7,6,0.0
162,legacy,7,7,0.0
162,legacy,7,8,0.168230259717909
162,legacy,8,1,0.09651200112029053
162,legacy,8,2,0.0
162,legacy,8,3,0.3566784094661981
162,legacy,8,4,0.0
162,legacy,8,5,0.0
162,legacy,8,6,0.0
162,legacy,8,7,0.0
162,legacy,8,8,0.0
163,legacy,1,1,0.0
163,legacy,1,2,0.0
163,legacy,1,3,0.5060798224118526
163,legacy,1,4,0.0
163,legacy,1,5,0.0
163,legacy,1,6,0.0
163,legacy,1,7,0.0
163,legacy,1,8,0.776897565198606
163,legacy,2,1,0.16649027916528894
163,legacy,2,2,0.0
163,legacy,2,3,0.4952404882974757
163,legacy,2,4,0.0
163,legacy,2,5,0.0
163,legacy,2,6,0.0
163,legacy,2,7,0.0
163,legacy,2,8,1.771017423227741
163,legacy,3,1,0.0
163,legacy,3,2,0.0
163,legacy,3,3,0.0
163,legacy,3,4,0.0
163,legacy,3,5,0.0
163,legacy,3,6,0.0
163,legacy,3,7,0.0
163,legacy,3,8,0.2707092514576778
163,legacy,4,1,0.33706591621876875
163,legacy,4,2,0.0285580022366997
163,legacy,4,3,0.6493535711722407
163,legacy,4,4,0.0
