method,oos_period,model,weight
full_gcsr_eigenvector,191,model_3,0.15797423785089632
full_gcsr_eigenvector,191,model_4,0.08746321942782022
full_gcsr_eigenvector,191,model_5,0.30616573506231737
full_gcsr_eigenvector,191,model_6,0.1806158235153941
full_gcsr_eigenvector,191,model_7,0.024042119666282648
full_gcsr_eigenvector,191,model_8,0.009104226641991455
full_gcsr_eigenvector,192,model_1,0.16238000521764515
full_gcsr_eigenvector,192,model_2,0.11382571275351544
full_gcsr_eigenvector,192,model_3,0.14893791056661215
full_gcsr_eigenvector,192,model_4,0.07384535511639766
full_gcsr_eigenvector,192,model_5,0.3908071254683465
full_gcsr_eigenvector,192,model_6,0.1102038908764829
full_gcsr_eigenvector,192,model_7,0.0
full_gcsr_eigenvector,192,model_8,6.092522105455007e-17
full_gcsr_eigenvector,193,model_1,0.1005609438024955
full_gcsr_eigenvector,193,model_2,0.10587291869535866
full_gcsr_eigenvector,193,model_3,0.1589708569312718
full_gcsr_eigenvector,193,model_4,0.14418616701889228
full_gcsr_eigenvector,193,model_5,0.28353225856517994
full_gcsr_eigenvector,193,model_6,0.1891610848401097
full_gcsr_eigenvector,193,model_7,0.002462155534362122
full_gcsr_eigenvector,193,model_8,0.015253614611329866
full_gcsr_eigenvector,194,model_1,0.1141750665448102
full_gcsr_eigenvector,194,model_2,0.08512862316659339
full_gcsr_eigenvector,194,model_3,0.12920242406101554
full_gcsr_eigenvector,194,model_4,0.1589278879600403
full_gcsr_eigenvector,194,model_5,0.24817349776989447
full_gcsr_eigenvector,194,model_6,0.1982639061062075
full_gcsr_eigenvector,194,model_7,0.042271665190812484
full_gcsr_eigenvector,194,model_8,0.023856929199626054
full_gcsr_eigenvector,195,model_1,0.1148378361142801
full_gcsr_eigenvector,195,model_2,0.08502569678763346
full_gcsr_eigenvector,195,model_3,0.12872742259532527
full_gcsr_eigenvector,195,model_4,0.1582558661886187
full_gcsr_eigenvector,195,model_5,0.24535539597696301
full_gcsr_eigenvector,195,model_6,0.19592144368072756
full_gcsr_eigenvector,195,model_7,0.037755416377903216
full_gcsr_eigenvector,195,model_8,0.0341209222775484
full_gcsr_eigenvector,196,model_1,0.11047655092198082
full_gcsr_eigenvector,196,model_2,0.07023963998834845
full_gcsr_eigenvector,196,model_3,0.12746722585209927
full_gcsr_eigenvector,196,model_4,0.13669067004749388
full_gcsr_eigenvector,196,model_5,0.2559654008264791
full_gcsr_eigenvector,196,model_6,0.19927956114399034
full_gcsr_eigenvector,196,model_7,0.03378764531324498
full_gcsr_eigenvector,196,model_8,0.06609330590536315
full_gcsr_eigenvector,197,model_1,0.1364694837490798
full_gcsr_eigenvector,197,model_2,0.05085751140323926
full_gcsr_eigenvector,197,model_3,0.12092859136102653
full_gcsr_eigenvector,197,model_4,0.12045916188059992
full_gcsr_eigenvector,197,model_5,0.31777337104121556
full_gcsr_eigenvector,197,model_6,0.1447269835830235
full_gcsr_eigenvector,197,model_7,0.050112110826254115
full_gcsr_eigenvector,197,model_8,0.05867278615456121
full_gcsr_eigenvector,198,model_1,0.1357317508046854
full_gcsr_eigenvector,198,model_2,0.04809349141249081
full_gcsr_eigenvector,198,model_3,0.12385699702420229
full_gcsr_eigenvector,198,model_4,0.12018029624536763
full_gcsr_eigenvector,198,model_5,0.3152975456926673
full_gcsr_eigenvector,198,model_6,0.1460686687771006
full_gcsr_eigenvector,198,model_7,0.050252893262571624
full_gcsr_eigenvector,198,model_8,0.06051835677991436
full_gcsr_eigenvector,199,model_1,0.1416366132037546
full_gcsr_eigenvector,199,model_2,0.06009129137938678
full_gcsr_eigenvector,199,model_3,0.12335236075372417
full_gcsr_eigenvector,199,model_4,0.11569274979635948
full_gcsr_eigenvector,199,model_5,0.3104668316586161
full_gcsr_eigenvector,199,model_6,0.14638466083705098
full_gcsr_eigenvector,199,model_7,0.04401662258346266
full_gcsr_eigenvector,199,model_8,0.05835886978664521
full_gcsr_eigenvector,200,model_1,0.13079832628006724
full_gcsr_eigenvector,200,model_2,0.05306447044630631
full_gcsr_eigenvector,200,model_3,0.1134806776695866
full_gcsr_eigenvector,200,model_4,0.124372836019299
full_gcsr_eigenvector,200,model_5,0.32180526114739477
full_gcsr_eigenvector,200,model_6,0.14991926914613501
full_gcsr_eigenvector,200,model_7,0.0491813320079542
full_gcsr_eigenvector,200,model_8,0.057377827282256856
full_gcsr_eigenvector,201,model_1,0.17428930195410894
full_gcsr_eigenvector,201,model_2,0.02103074453031987
full_gcsr_eigenvector,201,model_3,0.1380179653539774
full_gcsr_eigenvector,201,model_4,0.10964307447932597
full_gcsr_eigenvector,201,model_5,0.3290186383773084
full_gcsr_eigenvector,201,model_6,0.1293612728757586
full_gcsr_eigenvector,201,model_7,0.06342066992951559
full_gcsr_eigenvector,201,model_8,0.035218332498685195
full_gcsr_eigenvector,202,model_1,0.15558265909374466
full_gcsr_eigenvector,202,model_2,0.0
full_gcsr_eigenvector,202,model_3,0.04610483165025306
full_gcsr_eigenvector,202,model_4,0.060410445691835
full_gcsr_eigenvector,202,model_5,0.406028240951939
full_gcsr_eigenvector,202,model_6,0.12636968312717897
full_gcsr_eigenvector,202,model_7,0.008599645789929526
full_gcsr_eigenvector,202,model_8,0.1969044936941198
full_gcsr_eigenvector,203,model_1,0.08481508791559787
full_gcsr_eigenvector,203,model_2,0.006206765533048801
full_gcsr_eigenvector,203,model_3,0.015283757621973952
full_gcsr_eigenvector,203,model_4,0.035298657505520276
full_gcsr_eigenvector,203,model_5,0.34273262016686684
full_gcsr_eigenvector,203,model_6,0.14719489798650598
full_gcsr_eigenvector,203,model_7,0.0
full_gcsr_eigenvector,203,model_8,0.36846821326948603
full_gcsr_eigenvector,204,model_1,0.1448876043062816
