oos_period,row_model,col_model,mu_matrice
197,3,8,1.6012648059568326
197,4,1,-56.672509491667086
197,4,2,10.124239259702492
197,4,3,9.346290495610324
197,4,4,0.0
197,4,5,-13.07545556021602
197,4,6,39.29219291712465
197,4,7,7.23015893253798
197,4,8,11.498846893013344
197,5,1,-53.41778750437114
197,5,2,12.43623586441603
197,5,3,15.049701048608425
197,5,4,13.07545556021602
197,5,5,0.0
197,5,6,22.350814719999182
197,5,7,14.674810553457323
197,5,8,14.371601912235272
197,6,1,-40.50303598773421
197,6,2,-14.733578553473885
197,6,3,-8.113524684957836
197,6,4,-39.29219291712465
197,6,5,-22.350814719999182
197,6,6,0.0
197,6,7,4.192511045654707
197,6,8,-9.530807634924722
197,7,1,-63.85798958629742
197,7,2,0.7631937750981824
197,7,3,1.0413322129792923
197,7,4,-7.23015893253798
197,7,5,-14.674810553457323
197,7,6,-4.192511045654707
197,7,7,0.0
197,7,8,2.978626589659139
197,8,1,-67.76385817884308
197,8,2,-2.207470258642956
197,8,3,-1.6012648059568326
197,8,4,-11.498846893013344
197,8,5,-14.371601912235272
197,8,6,9.530807634924722
197,8,7,-2.978626589659139
197,8,8,0.0
198,1,1,0.0
198,1,2,64.85322298761324
198,1,3,65.32975336275656
198,1,4,57.06902598602802
198,1,5,53.16394432496777
198,1,6,46.491519448481434
198,1,7,63.49014962898013
198,1,8,67.19748441774549
198,2,1,-64.85322298761324
198,2,2,0.0
198,2,3,0.49515308873422303
198,2,4,-6.980391609520107
198,2,5,-13.914708395806894
198,2,6,-18.996623450325032
198,2,7,-0.3969038183616054
198,2,8,2.472744526969549
198,3,1,-65.32975336275656
198,3,2,-0.49515308873422303
198,3,3,0.0
198,3,4,-8.498887311292481
198,3,5,-15.364125870937464
198,3,6,-19.627616380606316
198,3,7,-1.0739766543023415
198,3,8,1.5865632476883509
198,4,1,-57.06902598602802
198,4,2,6.980391609520107
198,4,3,8.498887311292481
198,4,4,0.0
198,4,5,-7.203655996656498
198,4,6,-11.725010112252866
198,4,7,7.23690616356283
198,4,8,10.1989183487387
198,5,1,-53.16394432496777
198,5,2,13.914708395806894
198,5,3,15.364125870937464
198,5,4,7.203655996656498
198,5,5,0.0
198,5,6,-12.25574451719215
198,5,7,14.357881124998377
198,5,8,15.56504395591153
198,6,1,-46.491519448481434
198,6,2,18.996623450325032
198,6,3,19.627616380606316
198,6,4,11.725010112252866
198,6,5,12.25574451719215
198,6,6,0.0
198,6,7,17.833787296341544
198,6,8,21.99065237489197
198,7,1,-63.49014962898013
198,7,2,0.3969038183616054
198,7,3,1.0739766543023415
198,7,4,-7.23690616356283
198,7,5,-14.357881124998377
198,7,6,-17.833787296341544
198,7,7,0.0
198,7,8,2.6803387155783547
198,8,1,-67.19748441774549
198,8,2,-2.472744526969549
198,8,3,-1.5865632476883509
198,8,4,-10.1989183487387
198,8,5,-15.56504395591153
198,8,6,-21.99065237489197
198,8,7,-2.6803387155783547
198,8,8,0.0
199,1,1,0.0
199,1,2,65.18477829344353
199,1,3,65.19943786231292
199,1,4,56.93299895083336
199,1,5,53.9808219035987
199,1,6,46.12160954787949
199,1,7,62.13059612965635
199,1,8,66.37716204911489
199,2,1,-65.18477829344353
199,2,2,0.0
199,2,3,0.5650645552143092
199,2,4,-6.834258153866314
199,2,5,-14.810428149636683
199,2,6,-16.858394198799502
199,2,7,-0.26871228353521553
199,2,8,2.2609895696288995
199,3,1,-65.19943786231292
199,3,2,-0.5650645552143092
199,3,3,0.0
199,3,4,-8.996253972164178
199,3,5,-16.2583734190847
199,3,6,-17.870291511301556
199,3,7,-0.8618025055541676
199,3,8,1.4760328802985447
199,4,1,-56.93299895083336
199,4,2,6.834258153866314
199,4,3,8.996253972164178
199,4,4,0.0
199,4,5,-1.7429484115456082
199,4,6,-11.476376048462408
199,4,7,8.337842045237233
199,4,8,9.57759294531341
199,5,1,-53.9808219035987
199,5,2,14.810428149636683
199,5,3,16.2583734190847
199,5,4,1.7429484115456082
199,5,5,0.0
199,5,6,-6.437624284956815
199,5,7,15.463440728111747
199,5,8,16.361296604566274
199,6,1,-46.12160954787949
199,6,2,16.858394198799502
199,6,3,17.870291511301556
199,6,4,11.476376048462408
199,6,5,6.437624284956815
199,6,6,0.0
199,6,7,17.306010281561765
199,6,8,19.82962263652777
199,7,1,-62.13059612965635
199,7,2,0.26871228353521553
199,7,3,0.8618025055541676
199,7,4,-8.337842045237233
199,7,5,-15.463440728111747
199,7,6,-17.306010281561765
199,7,7,0.0
199,7,8,2.4433476441890365
199,8,1,-66.37716204911489
199,8,2,-2.2609895696288995
199,8,3,-1.4760328802985447
199,8,4,-9.57759294531341
199,8,5,-16.361296604566274
199,8,6,-19.82962263652777
199,8,7,-2.4433476441890365
199,8,8,0.0
200,1,1,0.0
200,1,2,66.67476631424381
200,1,3,66.44085811678652
200,1,4,56.15749416929712
200,1,5,54.20320472063434
200,1,6,45.81407553602779
200,1,7,64.64261408901272
200,1,8,67.82820688520677
200,2,1,-66.67476631424381
200,2,2,0.0
200,2,3,0.24847133917477382
200,2,4,-8.987528094582043
200,2,5,-14.739427519295317
200,2,6,-19.21213596031942
200,2,7,-0.04491741186141671
200,2,8,2.0232611299425445
200,3,1,-66.44085811678652
200,3,2,-0.24847133917477382
200,3,3,0.0
200,3,4,-10.058807050467133
200,3,5,-15.036596435811818
200,3,6,-20.115726358181913
200,3,7,-0.10667715450584674
200,3,8,1.3863146160505309
200,4,1,-56.15749416929712
200,4,2,8.987528094582043
200,4,3,10.058807050467133
200,4,4,0.0
200,4,5,-6.656752390267045
200,4,6,-10.447036629401286
200,4,7,8.844340153304143
200,4,8,12.682651874566035
200,5,1,-54.20320472063434
200,5,2,14.739427519295317
200,5,3,15.036596435811818
200,5,4,6.656752390267045
200,5,5,0.0
200,5,6,-7.890914869990179
200,5,7,15.823747939578157
200,5,8,15.61653864679239
200,6,1,-45.81407553602779
200,6,2,19.21213596031942
200,6,3,20.115726358181913
200,6,4,10.447036629401286
200,6,5,7.890914869990179
200,6,6,0.0
200,6,7,18.844729280405975
200,6,8,22.706404342029924
200,7,1,-64.64261408901272
200,7,2,0.04491741186141671
200,7,3,0.10667715450584674
200,7,4,-8.844340153304143
200,7,5,-15.823747939578157
200,7,6,-18.844729280405975
200,7,7,0.0
200,7,8,2.642783008185507
200,8,1,-67.82820688520677
200,8,2,-2.0232611299425445
200,8,3,-1.3863146160505309
200,8,4,-12.682651874566035
200,8,5,-15.61653864679239
200,8,6,-22.706404342029924
200,8,7,-2.642783008185507
200,8,8,0.0
201,1,1,0.0
201,1,2,68.84549701729087
201,1,3,66.85699472500096
201,1,4,57.21376444838342
201,1,5,54.09010933711713
201,1,6,45.16947028964283
201,1,7,66.5562590519011
201,1,8,67.96841242878
201,2,1,-68.84549701729087
201,2,2,0.0
201,2,3,1.4136339530165136
201,2,4,-13.224797449735037
201,2,5,-7.275834687947095
201,2,6,-27.259354209433663
201,2,7,2.8981590992862682
201,2,8,-8.977617362557211
201,3,1,-66.85699472500096
201,3,2,-1.4136339530165136
201,3,3,0.0
201,3,4,-9.544486517168625
201,3,5,-13.681694643375774
201,3,6,-20.049696309556946
201,3,7,-0.4295116234117893
201,3,8,1.119305948506473
201,4,1,-57.21376444838342
201,4,2,13.224797449735037
201,4,3,9.544486517168625
201,4,4,0.0
201,4,5,-4.155672065870542
201,4,6,-11.336291848202052
201,4,7,9.02420682690945
201,4,8,10.570835661511474
201,5,1,-54.09010933711713
201,5,2,7.275834687947095
201,5,3,13.681694643375774
201,5,4,4.155672065870542
201,5,5,0.0
201,5,6,-5.177820509190742
201,5,7,12.973810066393042
201,5,8,15.710303383205423
201,6,1,-45.16947028964283
201,6,2,27.259354209433663
201,6,3,20.049696309556946
201,6,4,11.336291848202052
201,6,5,5.177820509190742
201,6,6,0.0
201,6,7,19.830772372749024
201,6,8,21.25158189190169
201,7,1,-66.5562590519011
201,7,2,-2.8981590992862682
201,7,3,0.4295116234117893
201,7,4,-9.02420682690945
201,7,5,-12.973810066393042
201,7,6,-19.830772372749024
201,7,7,0.0
201,7,8,1.2060225693484818
201,8,1,-67.96841242878
201,8,2,8.977617362557211
201,8,3,-1.119305948506473
201,8,4,-10.570835661511474
201,8,5,-15.710303383205423
201,8,6,-21.25158189190169
201,8,7,-1.2060225693484818
201,8,8,0.0
202,1,1,0.0
202,1,2,58.41873122407225
202,1,3,67.53135391821853
202,1,4,68.19208706409067
202,1,5,49.32870488085
202,1,6,43.4551932196713
202,1,7,70.51198997488098
202,1,8,71.39058012063646
202,2,1,-58.41873122407225
202,2,2,0.0
202,2,3,3.2603738265878826
202,2,4,25.63354922006589
202,2,5,-10.740750650554894
202,2,6,-20.01939911323734
202,2,7,3.0683328005774304
202,2,8,4.577361443021307
202,3,1,-67.53135391821853
202,3,2,-3.2603738265878826
202,3,3,0.0
202,3,4,-8.600300406047268
202,3,5,-14.694703468084528
202,3,6,-23.18425658519817
202,3,7,-0.37431421678558346
202,3,8,1.2042558798465903
202,4,1,-68.19208706409067
202,4,2,-25.63354922006589
202,4,3,8.600300406047268
202,4,4,0.0
202,4,5,20.71448615673038
202,4,6,-24.514252246377506
202,4,7,7.340726441628481
202,4,8,4.741600785829272
202,5,1,-49.32870488085
202,5,2,10.740750650554894
202,5,3,14.694703468084528
202,5,4,-20.71448615673038
202,5,5,0.0
202,5,6,-12.262719936353793
202,5,7,13.929821445518357
202,5,8,16.35590145533363
202,6,1,-43.4551932196713
202,6,2,20.01939911323734
202,6,3,23.18425658519817
202,6,4,24.514252246377506
202,6,5,12.262719936353793
202,6,6,0.0
202,6,7,22.116965289580065
202,6,8,24.80022558113028
202,7,1,-70.51198997488098
202,7,2,-3.0683328005774304
202,7,3,0.37431421678558346
202,7,4,-7.340726441628481
202,7,5,-13.929821445518357
202,7,6,-22.116965289580065
202,7,7,0.0
202,7,8,1.0766727044838782
202,8,1,-71.39058012063646
202,8,2,-4.577361443021307
202,8,3,-1.2042558798465903
202,8,4,-4.741600785829272
202,8,5,-16.35590145533363
202,8,6,-24.80022558113028
202,8,7,-1.0766727044838782
202,8,8,0.0
203,1,1,0.0
203,1,2,61.480547012260644
203,1,3,64.17396286397938
203,1,4,50.57536674687798
203,1,5,46.167202017215345
203,1,6,40.73077889592747
203,1,7,64.28921925202117
203,1,8,65.52212149778371
203,2,1,-61.480547012260644
203,2,2,0.0
203,2,3,3.597279793492353
203,2,4,-8.355842867862785
203,2,5,-13.637460826757911
203,2,6,-15.570999980194904
203,2,7,3.467363004190617
203,2,8,4.972678029243992
203,3,1,-64.17396286397938
203,3,2,-3.597279793492353
203,3,3,0.0
203,3,4,-16.229481339982883
203,3,5,-26.46157848855491
203,3,6,-17.979187803698952
203,3,7,-0.3824476591044727
203,3,8,1.3152414659870557
203,4,1,-50.57536674687798
203,4,2,8.355842867862785
203,4,3,16.229481339982883
203,4,4,0.0
203,4,5,-1.291403340043129
203,4,6,-8.308686759985065
203,4,7,14.89053838128474
203,4,8,16.93897086512244
203,5,1,-46.167202017215345
203,5,2,13.637460826757911
203,5,3,26.46157848855491
203,5,4,1.291403340043129
203,5,5,0.0
203,5,6,-10.453421830774284
203,5,7,24.408949549693318
203,5,8,22.255039812357296
203,6,1,-40.73077889592747
203,6,2,15.570999980194904
203,6,3,17.979187803698952
203,6,4,8.308686759985065
203,6,5,10.453421830774284
203,6,6,0.0
203,6,7,18.63918671483444
203,6,8,19.61835940943539
203,7,1,-64.28921925202117
203,7,2,-3.467363004190617
203,7,3,0.3824476591044727
203,7,4,-14.89053838128474
203,7,5,-24.408949549693318
203,7,6,-18.63918671483444
203,7,7,0.0
203,7,8,1.3363049478164333
203,8,1,-65.52212149778371
203,8,2,-4.972678029243992
203,8,3,-1.3152414659870557
203,8,4,-16.93897086512244
203,8,5,-22.255039812357296
203,8,6,-19.61835940943539
203,8,7,-1.3363049478164333
203,8,8,0.0
204,1,1,0.0
204,1,2,56.62857650184743
204,1,3,65.61472003764555
204,1,4,49.15156723447139
204,1,5,41.896839317153095
204,1,6,33.46980011455444
204,1,7,66.61820054000914
204,1,8,68.67026103449638
204,2,1,-56.62857650184743
204,2,2,0.0
204,2,3,3.750738063446638
204,2,4,-13.136139973402727
204,2,5,-11.787599743882637
204,2,6,-18.945520001865017
204,2,7,3.857586952195007
204,2,8,5.294138366850955
204,3,1,-65.61472003764555
204,3,2,-3.750738063446638
204,3,3,0.0
204,3,4,-14.296609066773353
204,3,5,-15.214180448085067
204,3,6,-22.61432473169098
204,3,7,0.08722372566374335
204,3,8,1.227313735712525
204,4,1,-49.15156723447139
204,4,2,13.136139973402727
204,4,3,14.296609066773353
204,4,4,0.0
204,4,5,-2.3612010792166704
204,4,6,-8.302517650606308
204,4,7,14.249926527547151
204,4,8,16.259286156417527
204,5,1,-41.896839317153095
204,5,2,11.787599743882637
204,5,3,15.214180448085067
204,5,4,2.3612010792166704
204,5,5,0.0
204,5,6,-2.4225832630791495
204,5,7,15.388771717771077
204,5,8,17.52395353820536
204,6,1,-33.46980011455444
204,6,2,18.945520001865017
204,6,3,22.61432473169098
204,6,4,8.302517650606308
204,6,5,2.4225832630791495
204,6,6,0.0
204,6,7,22.365127058438418
204,6,8,24.01305887769845
204,7,1,-66.61820054000914
204,7,2,-3.857586952195007
204,7,3,-0.08722372566374335
204,7,4,-14.249926527547151
204,7,5,-15.388771717771077
204,7,6,-22.365127058438418
204,7,7,0.0
204,7,8,1.317493872776984
204,8,1,-68.67026103449638
204,8,2,-5.294138366850955
204,8,3,-1.227313735712525
