replication,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
11,0.5107333350755173,0.5121316525260197,0.5100176769621214,0.5102848697065313,0.5097684835526483,0.5087616519416315,0.8730786072556339,1.0146566126612784,0.5178079099092425,0.5124613435494274,0.4815700180487982,0.4429772974174551,1.3659022265671918,1.3575939240686252,0.5195960969029743,0.4539096217692304,1.3226969575542462,0.46243120274793986
12,0.6344333529629421,0.631038823175754,0.63618214830974,0.633120999458583,0.6344756916664416,0.6331613699049085,0.934080385531998,1.1896127159863694,0.6492401113474032,0.6036160391182864,0.6188850356621404,0.5646413329944621,1.5588167220120897,1.4230657488375447,0.6383836270435965,0.5762268606026625,1.4363818228474425,0.6144621888754205
13,0.5085085759672788,0.5113339287762131,0.5071793693003255,0.5076183321755738,0.5070031389331077,0.5067654036079354,0.8482789894554131,1.1310004387980437,0.5449286384433805,0.5626199647350462,0.5159738358636401,0.49047090180364916,1.3841226740095047,1.5170286481651551,0.5107285267432488,0.49634238391846025,1.3736387912112298,0.45737905873116064
14,1.0463357490585343,1.0457596504989708,1.0417301150401548,1.0414309822479098,1.0389875295739688,1.0388004568821332,1.3977225848073564,1.6847086638600262,1.0840677462598687,1.1127942532107533,1.0481828536602056,1.0237073351469643,2.043592324194364,1.9957884338841305,1.0502856324840824,0.947307208478097,1.9102588616804541,1.0244581687392853
15,0.599412391008919,0.5956467663626841,0.5997004579930373,0.598218774408647,0.5978981581954202,0.5963947775472094,0.9410071018568777,1.0659309296145656,0.5654980786011434,0.5464718930289039,0.557703691646384,0.512726870432633,1.4003512974020567,1.3272109483695125,0.6321441178478815,0.5329043029260732,1.1152086664913496,0.5471138548047575
16,0.5775189366665463,0.5764551061430351,0.5814750402730446,0.5812754519005421,0.5809091743707047,0.5807652024138761,0.8286071054720843,0.9283467209925482,0.598192791044171,0.5785341193547288,0.5690718036589496,0.5389463341927039,1.213530017915347,1.2076457066063153,0.5686046390086478,0.48853053110627853,1.0365991143938205,0.6019581410522482
17,0.6298791961968072,0.6278468389743679,0.6325123917009142,0.6313382166388222,0.6302144667509416,0.6334525167516541,0.9844692916678158,1.0761026446926576,0.587823478978495,0.5767525730980009,0.5542700321658048,0.6305472073636589,1.3989922916201882,1.194732918200101,0.6493341139005279,0.5857371743341072,1.3332381053996767,0.5359494669153718
18,0.5595101659704403,0.5565335233212955,0.5559801051691017,0.5552827691081813,0.5558737939811161,0.5540276813183009,1.0949830760657417,1.1367058176464946,0.6191705586997936,0.6006901252999147,0.6019261244541713,0.5333224664952539,1.5944454215153605,1.4925694842785087,0.5470960091785039,0.5027759104748818,1.2642078880727279,0.5449621795472738
19,0.5970530053123939,0.6007973674131486,0.5967848059511389,0.5979781464774362,0.5949341667010107,0.5955767576719285,0.9784936453586962,1.1444561004687714,0.5787320722452239,0.6096307060688053,0.515880525926362,0.5226596957100885,1.5863381759156805,1.4951855224226251,0.6057294796991859,0.5544208986291621,1.34947945667934,0.5538775064612587
20,0.6749095991992149,0.6846715327924122,0.6764306259819585,0.6799432377594322,0.6786436993397241,0.6797229606654088,0.8590068561124667,1.3067243089836111,0.6439133957315863,0.7064573332876084,0.7172433237225114,0.6857104472019061,1.3496460968903683,1.5511174026582213,0.7108185815982078,0.6134107184671793,1.38261658051528,0.654701751016173
