method,event_index,event_time,horizon,relative_gap
full_gcsr_v2_softmax,0,160,4,0.2967260424152675
full_gcsr_v2_softmax,0,160,5,0.7922337432959038
full_gcsr_v2_softmax,0,160,6,0.753067557614246
full_gcsr_v2_softmax,0,160,7,0.5856831606172866
full_gcsr_v2_softmax,0,160,8,0.6054390775287037
full_gcsr_v2_softmax,0,160,9,0.8936489286746229
full_gcsr_v2_softmax,0,160,10,0.9103250833666313
full_gcsr_v2_softmax,0,160,11,2.2548024546656404
full_gcsr_v2_softmax,0,160,12,1.494709620798151
full_gcsr_v2_softmax,0,160,13,1.7468048113787586
full_gcsr_v2_softmax,0,160,14,1.5389539298070352
full_gcsr_v2_softmax,0,160,15,1.2227112212890772
full_gcsr_v2_softmax,0,160,16,1.0452528738356057
full_gcsr_v2_softmax,0,160,17,1.32571968782829
full_gcsr_v2_softmax,0,160,18,1.379793966209269
full_gcsr_v2_softmax,0,160,19,0.8221303211983159
full_gcsr_v2_softmax,0,160,20,2.1660524267912136
full_gcsr_v2_softmax,0,160,21,0.8668396343513766
full_gcsr_v2_softmax,0,160,22,0.8339631405562629
full_gcsr_v2_softmax,0,160,23,0.8044751376162712
full_gcsr_v2_softmax,0,160,24,1.3209359676100847
full_gcsr_v2_softmax,1,184,0,1.0
full_gcsr_v2_softmax,1,184,1,0.6453079403096884
full_gcsr_v2_softmax,1,184,2,2.154672467626158
full_gcsr_v2_softmax,1,184,3,0.5883147975950952
full_gcsr_v2_softmax,1,184,4,0.818109648917599
full_gcsr_v2_softmax,1,184,5,0.826244611423888
full_gcsr_v2_softmax,1,184,6,1.0335211141671583
full_gcsr_v2_softmax,1,184,7,1.9694598203972964
full_gcsr_v2_softmax,1,184,8,1.659451440246298
full_gcsr_v2_softmax,1,184,9,2.648552471564885
full_gcsr_v2_softmax,1,184,10,5.546510103921105
full_gcsr_v2_softmax,1,184,11,6.255968144110495
full_gcsr_v2_softmax,1,184,12,14.261986331227963
full_gcsr_v2_softmax,1,184,13,12.097581525458805
full_gcsr_v2_softmax,1,184,14,13.805621094205453
full_gcsr_v2_softmax,1,184,15,16.82007905310869
full_gcsr_v2_softmax,1,184,16,10.531026148998338
full_gcsr_v2_softmax,1,184,17,11.066514754002776
full_gcsr_v2_softmax,1,184,18,10.62642576576203
full_gcsr_v2_softmax,1,184,19,10.442254052093677
full_gcsr_v2_softmax,1,184,20,14.618276921904393
full_gcsr_v2_softmax,1,184,21,11.532160578627867
full_gcsr_v2_softmax,1,184,22,9.996125785811321
full_gcsr_v2_softmax,1,184,23,11.34769782069647
full_gcsr_v2_softmax,1,184,24,9.179365963708014
full_gcsr_v2_softmax,2,194,0,1.0
full_gcsr_v2_softmax,2,194,1,1.1279107090579064
full_gcsr_v2_softmax,2,194,2,2.5713441540736492
full_gcsr_v2_softmax,2,194,3,2.181115926734979
full_gcsr_v2_softmax,2,194,4,2.4890644451265977
full_gcsr_v2_softmax,2,194,5,3.0325517736310865
full_gcsr_v2_softmax,2,194,6,1.8986760957225028
full_gcsr_v2_softmax,2,194,7,1.9952212376173812
full_gcsr_v2_softmax,2,194,8,1.915876031353423
full_gcsr_v2_softmax,2,194,9,1.88267105917855
full_gcsr_v2_softmax,2,194,10,2.635581049707275
full_gcsr_v2_softmax,2,194,11,2.0791741766548313
full_gcsr_v2_softmax,2,194,12,1.8022370100334912
full_gcsr_v2_softmax,2,194,13,2.045916731076396
full_gcsr_v2_softmax,2,194,14,1.654980481730063
full_gcsr_v2_softmax,2,194,15,2.25178862084125
full_gcsr_v2_softmax,2,194,16,1.8289733040618044
full_gcsr_v2_softmax,2,194,17,3.400154064944564
full_gcsr_v2_softmax,2,194,18,4.374195858910754
full_gcsr_v2_softmax,2,194,19,2.2948840513720277
full_gcsr_v2_softmax,2,194,20,3.1143185166641993
full_gcsr_v2_softmax,2,194,21,2.6961985956932657
full_gcsr_v2_softmax,2,194,22,2.8140925724694124
full_gcsr_v2_softmax,2,194,23,4.288636727555777
full_gcsr_v2_softmax,2,194,24,4.91156037229263
full_gcsr_v2_softmax,3,229,0,1.0
full_gcsr_v2_softmax,3,229,1,0.8710998711799461
full_gcsr_v2_softmax,3,229,2,1.030108470512009
full_gcsr_v2_softmax,3,229,3,0.9778834747410285
full_gcsr_v2_softmax,3,229,4,0.8761639357876402
full_gcsr_v2_softmax,3,229,5,0.9563580479677677
full_gcsr_v2_softmax,3,229,6,1.108236017378397
full_gcsr_v2_softmax,3,229,7,1.1259132049677958
full_gcsr_v2_softmax,3,229,8,1.142820708131231
full_gcsr_v2_softmax,3,229,9,1.398835891302418
full_gcsr_v2_softmax,3,229,10,1.8317803852304275
full_gcsr_v2_softmax,3,229,11,2.0344609526521626
full_gcsr_v2_softmax,3,229,12,1.6820839249807846
full_gcsr_v2_softmax,3,229,13,1.5442875303249994
full_gcsr_v2_softmax,3,229,14,1.6394112504409637
full_gcsr_v2_softmax,3,229,15,1.5294307066198949
full_gcsr_v2_softmax,3,229,16,1.6912872047971497
full_gcsr_v2_softmax,3,229,17,1.73960723438519
full_gcsr_v2_softmax,3,229,18,0.6757079989597751
full_gcsr_v2_softmax,3,229,19,0.5196497624177613
full_gcsr_v2_softmax,3,229,20,0.29112724358313474
full_gcsr_v2_softmax,3,229,21,0.36320625489973996
full_gcsr_v2_softmax,3,229,22,0.44574474669677794
full_gcsr_v2_softmax,3,229,23,0.2863186392936371
full_gcsr_v2_softmax,3,229,24,0.3510661274680537
full_gcsr_v2_softmax,4,241,0,1.0
full_gcsr_v2_softmax,4,241,1,0.9180799527244997
full_gcsr_v2_softmax,4,241,2,0.9746310669128425
full_gcsr_v2_softmax,4,241,3,0.9092475612579001
full_gcsr_v2_softmax,4,241,4,1.0054713559054256
full_gcsr_v2_softmax,4,241,5,1.0341976452839965
full_gcsr_v2_softmax,4,241,6,0.40170884991216715
full_gcsr_v2_softmax,4,241,7,0.3089321256213168
full_gcsr_v2_softmax,4,241,8,0.17307533783515613
full_gcsr_v2_softmax,4,241,9,0.21592635748177016
full_gcsr_v2_softmax,4,241,10,0.2649955451550195
full_gcsr_v2_softmax,4,241,11,0.17021661942159508
full_gcsr_v2_softmax,4,241,12,0.2087090437369611
full_gcsr_v2_softmax,4,241,13,0.29438176452839226
full_gcsr_v2_softmax,4,241,14,0.4144075031047909
full_gcsr_v2_softmax,4,241,15,0.45513331183070815
full_gcsr_v2_softmax,4,241,16,0.48550400812402517
full_gcsr_v2_softmax,4,241,17,0.5423684574266504
full_gcsr_v2_softmax,4,241,18,0.5787623158947265
full_gcsr_v2_softmax,4,241,19,0.616661661800831
full_gcsr_v2_softmax,4,241,20,0.6824935944747111
full_gcsr_v2_softmax,4,241,21,0.2143247552819801
full_gcsr_v2_softmax,4,241,22,0.23852992711418952
full_gcsr_v2_softmax,4,241,23,0.22058534185526504
full_gcsr_v2_softmax,4,241,24,0.23147494081733766
full_gcsr_v2_softmax,5,269,0,1.0
full_gcsr_v2_softmax,5,269,1,0.8817142191092184
full_gcsr_v2_softmax,5,269,2,0.8570968820993449
full_gcsr_v2_softmax,5,269,3,0.7874027332307894
full_gcsr_v2_softmax,5,269,4,0.7359781064787763
full_gcsr_v2_softmax,5,269,5,0.6604109663831259
full_gcsr_v2_softmax,5,269,6,0.5665859480109701
full_gcsr_v2_softmax,5,269,7,0.46801119692048154
full_gcsr_v2_softmax,5,269,8,0.4235587500892724
full_gcsr_v2_softmax,5,269,9,0.38861063147611197
full_gcsr_v2_softmax,5,269,10,0.28565874206177744
full_gcsr_v2_softmax,5,269,11,0.17493894893346432
full_gcsr_v2_softmax,5,269,12,0.1872121696587811
full_gcsr_v2_softmax,5,269,13,0.16648918565527537
full_gcsr_v2_softmax,5,269,14,0.16599737550973886
full_gcsr_v2_softmax,5,269,15,0.15267190139631298
full_gcsr_v2_softmax,5,269,16,0.1156010600400017
full_gcsr_v2_softmax,5,269,17,0.06822820749374238
full_gcsr_v2_softmax,5,269,18,0.11759423979296851
full_gcsr_v2_softmax,5,269,19,0.023353237042016948
full_gcsr_v2_softmax,5,269,20,0.0291873304679454
full_gcsr_v2_softmax,5,269,21,0.01954570008308171
full_gcsr_v2_softmax,5,269,22,0.007014139684379493
full_gcsr_v2_softmax,5,269,23,0.004399047184256304
full_gcsr_v2_softmax,5,269,24,0.027924635453839598
full_gcsr_v2_softmax,6,275,0,1.0
full_gcsr_v2_softmax,6,275,1,0.8260197743404325
full_gcsr_v2_softmax,6,275,2,0.7475631041966321
full_gcsr_v2_softmax,6,275,3,0.6858811674386739
full_gcsr_v2_softmax,6,275,4,0.5041754795801017
full_gcsr_v2_softmax,6,275,5,0.30875977342466177
full_gcsr_v2_softmax,6,275,6,0.33042148382959247
full_gcsr_v2_softmax,6,275,7,0.2938463021184067
full_gcsr_v2_softmax,6,275,8,0.2929782782161849
full_gcsr_v2_softmax,6,275,9,0.26945938552178317
full_gcsr_v2_softmax,6,275,10,0.20403093378123005
full_gcsr_v2_softmax,6,275,11,0.12041987227756194
full_gcsr_v2_softmax,6,275,12,0.20754881091878347
full_gcsr_v2_softmax,6,275,13,0.04121746598905201
full_gcsr_v2_softmax,6,275,14,0.051514391718342226
full_gcsr_v2_softmax,6,275,15,0.03449732587209041
full_gcsr_v2_softmax,6,275,16,0.012379656977027052
full_gcsr_v2_softmax,6,275,17,0.007764130401926472
full_gcsr_v2_softmax,6,275,18,0.0492857889467088
full_gcsr_v2_softmax,6,275,19,0.026608371385512593
full_gcsr_v2_softmax,6,275,20,0.11757075526788485
full_gcsr_v2_softmax,6,275,21,0.08738806415742055
full_gcsr_v2_softmax,6,275,22,0.2894768936146982
full_gcsr_v2_softmax,6,275,23,0.40107935892976865
full_gcsr_v2_softmax,6,275,24,0.3325303838882094
full_gcsr_v2_softmax,7,280,0,1.0
full_gcsr_v2_softmax,7,280,1,1.070157165114698
full_gcsr_v2_softmax,7,280,2,0.9516987878931256
full_gcsr_v2_softmax,7,280,3,0.9488874634365944
full_gcsr_v2_softmax,7,280,4,0.8727153234147972
full_gcsr_v2_softmax,7,280,5,0.66080801756714
full_gcsr_v2_softmax,7,280,6,0.39001153207849704
full_gcsr_v2_softmax,7,280,7,0.6722015909544187
full_gcsr_v2_softmax,7,280,8,0.13349363983488344
full_gcsr_v2_softmax,7,280,9,0.16684295090309711
full_gcsr_v2_softmax,7,280,10,0.11172869279393953
full_gcsr_v2_softmax,7,280,11,0.0400947857932268
full_gcsr_v2_softmax,7,280,12,0.025146185060991897
full_gcsr_v2_softmax,7,280,13,0.1596250327562009
full_gcsr_v2_softmax,7,280,14,0.08617823199693826
full_gcsr_v2_softmax,7,280,15,0.38078391483394597
full_gcsr_v2_softmax,7,280,16,0.2830293052366923
full_gcsr_v2_softmax,7,280,17,0.9375473054793239
full_gcsr_v2_softmax,7,280,18,1.2990013384228407
full_gcsr_v2_softmax,7,280,19,1.0769873944390225
full_gcsr_v2_softmax,7,280,20,
full_gcsr_v2_softmax,7,280,21,
full_gcsr_v2_softmax,7,280,22,
full_gcsr_v2_softmax,7,280,23,
full_gcsr_v2_softmax,7,280,24,
graph_only_eigenvector,0,160,0,1.0
graph_only_eigenvector,0,160,1,0.8968409939144214
graph_only_eigenvector,0,160,2,0.7381393195707041
graph_only_eigenvector,0,160,3,0.8663430327782554
graph_only_eigenvector,0,160,4,0.8286662479326892
graph_only_eigenvector,0,160,5,0.41087065091928554
graph_only_eigenvector,0,160,6,0.7491196788074429
graph_only_eigenvector,0,160,7,0.7398869851351754
graph_only_eigenvector,0,160,8,0.7613336245184431
graph_only_eigenvector,0,160,9,0.7529127619433326
graph_only_eigenvector,0,160,10,0.15646065606224588
graph_only_eigenvector,0,160,11,0.14080067059553383
graph_only_eigenvector,0,160,12,0.453289273474054
graph_only_eigenvector,0,160,13,0.663545798475737
graph_only_eigenvector,0,160,14,0.6284156561988209
graph_only_eigenvector,0,160,15,0.2470517641496511
graph_only_eigenvector,0,160,16,0.5780189093041251
graph_only_eigenvector,0,160,17,0.5715591023303334
graph_only_eigenvector,0,160,18,0.5685691804468394
graph_only_eigenvector,0,160,19,0.547612394777572
graph_only_eigenvector,0,160,20,0.5243622004523986
graph_only_eigenvector,0,160,21,0.5243621364232749
graph_only_eigenvector,0,160,22,0.5089934052873786
graph_only_eigenvector,0,160,23,0.4899668448260823
graph_only_eigenvector,0,160,24,0.47841663724158057
graph_only_eigenvector,1,184,0,1.0
graph_only_eigenvector,1,184,1,0.9584722747529606
graph_only_eigenvector,1,184,2,0.9360711034841441
graph_only_eigenvector,1,184,3,0.8705074140849132
graph_only_eigenvector,1,184,4,0.7800515396276074
graph_only_eigenvector,1,184,5,0.6993817149214988
graph_only_eigenvector,1,184,6,0.4075172834131742
graph_only_eigenvector,1,184,7,0.8402920908313222
graph_only_eigenvector,1,184,8,0.9961940866443659
graph_only_eigenvector,1,184,9,1.1744152572324968
graph_only_eigenvector,1,184,10,0.453698819195572
graph_only_eigenvector,1,184,11,0.4463993313533754
graph_only_eigenvector,1,184,12,0.43650704498304704
graph_only_eigenvector,1,184,13,0.42505161103591055
graph_only_eigenvector,1,184,14,0.41280236058640896
graph_only_eigenvector,1,184,15,0.4101616260039743
graph_only_eigenvector,1,184,16,0.41246827305374245
graph_only_eigenvector,1,184,17,0.382670533230389
graph_only_eigenvector,1,184,18,0.42155760199335424
graph_only_eigenvector,1,184,19,0.43152879040050546
graph_only_eigenvector,1,184,20,0.43673712860975894
graph_only_eigenvector,1,184,21,0.4518356246467901
graph_only_eigenvector,1,184,22,0.45634015396724786
graph_only_eigenvector,1,184,23,0.4729114322838757
graph_only_eigenvector,1,184,24,0.49345872104047006
graph_only_eigenvector,2,194,0,1.0
graph_only_eigenvector,2,194,1,0.983911159709124
graph_only_eigenvector,2,194,2,0.9621075182805043
graph_only_eigenvector,2,194,3,0.9368585348966652
graph_only_eigenvector,2,194,4,0.9098598963037324
graph_only_eigenvector,2,194,5,0.9040394390516796
graph_only_eigenvector,2,194,6,0.9091235321816946
graph_only_eigenvector,2,194,7,0.843446174069575
graph_only_eigenvector,2,194,8,0.9291573708320301
graph_only_eigenvector,2,194,9,0.9511349206630625
graph_only_eigenvector,2,194,10,0.9626146468357866
graph_only_eigenvector,2,194,11,0.9958933229050818
graph_only_eigenvector,2,194,12,1.0058217801323774
graph_only_eigenvector,2,194,13,1.042346623520794
graph_only_eigenvector,2,194,14,1.0876350128382395
graph_only_eigenvector,2,194,15,1.1308362840922783
graph_only_eigenvector,2,194,16,1.1656969058754953
graph_only_eigenvector,2,194,17,1.2628942157009442
graph_only_eigenvector,2,194,18,1.0670193913270016
graph_only_eigenvector,2,194,19,1.6139924163674462
graph_only_eigenvector,2,194,20,1.9336784944976309
graph_only_eigenvector,2,194,21,2.362713084687948
graph_only_eigenvector,2,194,22,2.720631607369191
graph_only_eigenvector,2,194,23,2.8618430665704535
graph_only_eigenvector,2,194,24,3.5712903592773775
graph_only_eigenvector,3,229,0,1.0
graph_only_eigenvector,3,229,1,1.1944474811225188
graph_only_eigenvector,3,229,2,1.0940028102494732
graph_only_eigenvector,3,229,3,1.1093855649066777
graph_only_eigenvector,3,229,4,1.2731216987394542
graph_only_eigenvector,3,229,5,1.3898825876413154
graph_only_eigenvector,3,229,6,1.4898378182360672
graph_only_eigenvector,3,229,7,1.4486736543236352
graph_only_eigenvector,3,229,8,1.4851842148708843
graph_only_eigenvector,3,229,9,1.7342344307609188
graph_only_eigenvector,3,229,10,0.8902841199500647
graph_only_eigenvector,3,229,11,1.1814748698307365
graph_only_eigenvector,3,229,12,1.130151699791826
graph_only_eigenvector,3,229,13,0.22149723200962357
graph_only_eigenvector,3,229,14,0.5842401968750887
graph_only_eigenvector,3,229,15,0.30189366216648134
graph_only_eigenvector,3,229,16,0.1998224793165262
graph_only_eigenvector,3,229,17,0.455000832147689
graph_only_eigenvector,3,229,18,0.49139723393449647
graph_only_eigenvector,3,229,19,0.14113030044414795
graph_only_eigenvector,3,229,20,0.05088315682858279
graph_only_eigenvector,3,229,21,0.02779750454675183
graph_only_eigenvector,3,229,22,0.25787646539525194
graph_only_eigenvector,3,229,23,0.2056811085478763
graph_only_eigenvector,3,229,24,0.15987912310081354
graph_only_eigenvector,4,241,0,1.0
graph_only_eigenvector,4,241,1,0.195988938520752
graph_only_eigenvector,4,241,2,0.5169573226166945
graph_only_eigenvector,4,241,3,0.2671266717752052
graph_only_eigenvector,4,241,4,0.17681031613130654
graph_only_eigenvector,4,241,5,0.40260155537659253
graph_only_eigenvector,4,241,6,0.43480643706947647
graph_only_eigenvector,4,241,7,0.12487730671036833
graph_only_eigenvector,4,241,8,0.045023298056318876
graph_only_eigenvector,4,241,9,0.02459625955690031
graph_only_eigenvector,4,241,10,0.22817862897764327
graph_only_eigenvector,4,241,11,0.18199424783926155
graph_only_eigenvector,4,241,12,0.1414669580466616
graph_only_eigenvector,4,241,13,0.0488865357218902
graph_only_eigenvector,4,241,14,0.09504614658971869
graph_only_eigenvector,4,241,15,0.04165670325506914
graph_only_eigenvector,4,241,16,0.06509462693965182
graph_only_eigenvector,4,241,17,0.06038276790653009
graph_only_eigenvector,4,241,18,0.05206433148622687
graph_only_eigenvector,4,241,19,0.04358043377950303
graph_only_eigenvector,4,241,20,0.044254972034111016
graph_only_eigenvector,4,241,21,0.030256498833371014
graph_only_eigenvector,4,241,22,0.019727662683677868
graph_only_eigenvector,4,241,23,0.040751609152181824
graph_only_eigenvector,4,241,24,0.018254030003540922
graph_only_eigenvector,5,269,0,1.0
graph_only_eigenvector,5,269,1,0.08156953328712235
graph_only_eigenvector,5,269,2,0.9821987190400219
graph_only_eigenvector,5,269,3,0.16352405401617567
graph_only_eigenvector,5,269,4,0.73549378698597
graph_only_eigenvector,5,269,5,0.5503926488847266
graph_only_eigenvector,5,269,6,1.9516467631157903
graph_only_eigenvector,5,269,7,1.7633060664221236
graph_only_eigenvector,5,269,8,1.6867007075825708
graph_only_eigenvector,5,269,9,1.8316154239268216
graph_only_eigenvector,5,269,10,1.8360702638225863
graph_only_eigenvector,5,269,11,1.9522006152241078
graph_only_eigenvector,5,269,12,2.096794365019211
graph_only_eigenvector,5,269,13,1.8264143122421594
graph_only_eigenvector,5,269,14,1.7529284768341653
graph_only_eigenvector,5,269,15,1.7270505294511438
graph_only_eigenvector,5,269,16,2.1890028973832005
graph_only_eigenvector,5,269,17,1.7547397153896374
graph_only_eigenvector,5,269,18,2.356522000910953
graph_only_eigenvector,5,269,19,1.8354639885187907
graph_only_eigenvector,5,269,20,1.8577810540951156
graph_only_eigenvector,5,269,21,2.3215033462629986
graph_only_eigenvector,5,269,22,2.0249134820306542
graph_only_eigenvector,5,269,23,2.162498755353218
graph_only_eigenvector,5,269,24,2.442431285094067
graph_only_eigenvector,6,275,0,1.0
graph_only_eigenvector,6,275,1,0.9034965239339817
graph_only_eigenvector,6,275,2,0.8642448723096617
graph_only_eigenvector,6,275,3,0.9384974056486843
graph_only_eigenvector,6,275,4,0.9407800112820176
graph_only_eigenvector,6,275,5,1.0002837870657666
graph_only_eigenvector,6,275,6,1.0743718610593718
graph_only_eigenvector,6,275,7,0.9358324194519206
graph_only_eigenvector,6,275,8,0.8981791735896035
graph_only_eigenvector,6,275,9,0.8849196289465414
graph_only_eigenvector,6,275,10,1.1216183885082118
graph_only_eigenvector,6,275,11,0.8991072301363633
graph_only_eigenvector,6,275,12,1.2074531341669548
graph_only_eigenvector,6,275,13,0.9404693632102181
graph_only_eigenvector,6,275,14,0.9519043554424681
graph_only_eigenvector,6,275,15,1.1895100025973628
graph_only_eigenvector,6,275,16,1.0375409732434848
graph_only_eigenvector,6,275,17,1.1080379893648395
graph_only_eigenvector,6,275,18,1.2514720036707578
graph_only_eigenvector,6,275,19,1.659718350596857
graph_only_eigenvector,6,275,20,1.5988356625798175
graph_only_eigenvector,6,275,21,2.197788536209955
graph_only_eigenvector,6,275,22,1.9885692130361472
graph_only_eigenvector,6,275,23,2.2379416812085924
graph_only_eigenvector,6,275,24,3.1320752926636546
graph_only_eigenvector,7,280,0,1.0
graph_only_eigenvector,7,280,1,1.074067054721476
graph_only_eigenvector,7,280,2,0.9355669176615292
graph_only_eigenvector,7,280,3,0.8979243542718244
graph_only_eigenvector,7,280,4,0.8846685714484741
graph_only_eigenvector,7,280,5,1.1213001780208478
graph_only_eigenvector,7,280,6,0.8988521475228598
graph_only_eigenvector,7,280,7,1.207110571799728
graph_only_eigenvector,7,280,8,0.9402025458884942
graph_only_eigenvector,7,280,9,0.9516342939385084
graph_only_eigenvector,7,280,10,1.189172530814153
graph_only_eigenvector,7,280,11,1.0372466160698341
graph_only_eigenvector,7,280,12,1.107723631725712
graph_only_eigenvector,7,280,13,1.2511169528617745
graph_only_eigenvector,7,280,14,1.6592474776238015
graph_only_eigenvector,7,280,15,1.5983820624243483
graph_only_eigenvector,7,280,16,2.1971650091989896
graph_only_eigenvector,7,280,17,1.9880050429182883
graph_only_eigenvector,7,280,18,2.2373067624872465
graph_only_eigenvector,7,280,19,3.1311867023770197
graph_only_eigenvector,7,280,20,
graph_only_eigenvector,7,280,21,
graph_only_eigenvector,7,280,22,
graph_only_eigenvector,7,280,23,
graph_only_eigenvector,7,280,24,
graph_only_v2_eigenvector,0,160,0,1.0
graph_only_v2_eigenvector,0,160,1,0.7396396171098123
graph_only_v2_eigenvector,0,160,2,0.8121196881364251
graph_only_v2_eigenvector,0,160,3,0.7699148584876847
graph_only_v2_eigenvector,0,160,4,0.44807952726003336
graph_only_v2_eigenvector,0,160,5,0.4433413932944511
graph_only_v2_eigenvector,0,160,6,0.7989927319235053
graph_only_v2_eigenvector,0,160,7,0.7947747060496778
graph_only_v2_eigenvector,0,160,8,0.8138586222046856
graph_only_v2_eigenvector,0,160,9,0.43497374175574066
graph_only_v2_eigenvector,0,160,10,0.3577652606842899
graph_only_v2_eigenvector,0,160,11,0.47995083219691476
graph_only_v2_eigenvector,0,160,12,0.4954456151609481
graph_only_v2_eigenvector,0,160,13,0.5351711452292712
graph_only_v2_eigenvector,0,160,14,0.5685977349287418
graph_only_v2_eigenvector,0,160,15,0.6543498175171235
graph_only_v2_eigenvector,0,160,16,0.635973730319042
graph_only_v2_eigenvector,0,160,17,0.6292778724659233
graph_only_v2_eigenvector,0,160,18,0.6259489607558413
graph_only_v2_eigenvector,0,160,19,0.6032429970006137
graph_only_v2_eigenvector,0,160,20,0.579112932248052
graph_only_v2_eigenvector,0,160,21,0.5788099290678369
graph_only_v2_eigenvector,0,160,22,0.5613670998462922
graph_only_v2_eigenvector,0,160,23,0.5351972692588948
graph_only_v2_eigenvector,0,160,24,0.5286096010739175
graph_only_v2_eigenvector,1,184,0,1.0
graph_only_v2_eigenvector,1,184,1,0.9534548168782576
graph_only_v2_eigenvector,1,184,2,0.9294156492134034
graph_only_v2_eigenvector,1,184,3,0.8654190388538522
graph_only_v2_eigenvector,1,184,4,0.772709180055928
graph_only_v2_eigenvector,1,184,5,0.6954790085306993
graph_only_v2_eigenvector,1,184,6,0.4573560676936813
graph_only_v2_eigenvector,1,184,7,0.6432996726089052
graph_only_v2_eigenvector,1,184,8,0.9877695344355449
graph_only_v2_eigenvector,1,184,9,1.159921957567933
graph_only_v2_eigenvector,1,184,10,0.4513627916183566
graph_only_v2_eigenvector,1,184,11,0.4433520164648302
graph_only_v2_eigenvector,1,184,12,0.43398483471871296
graph_only_v2_eigenvector,1,184,13,0.4211556463832654
graph_only_v2_eigenvector,1,184,14,0.41076100339344174
graph_only_v2_eigenvector,1,184,15,0.4082455973469538
graph_only_v2_eigenvector,1,184,16,0.4099058354064539
graph_only_v2_eigenvector,1,184,17,0.41307997320833206
graph_only_v2_eigenvector,1,184,18,0.4199663336465648
graph_only_v2_eigenvector,1,184,19,0.4299739858192762
graph_only_v2_eigenvector,1,184,20,0.43530355723019337
graph_only_v2_eigenvector,1,184,21,0.4500382750949483
graph_only_v2_eigenvector,1,184,22,0.45458629019166014
graph_only_v2_eigenvector,1,184,23,0.4714727450731031
graph_only_v2_eigenvector,1,184,24,0.49302510168861746
graph_only_v2_eigenvector,2,194,0,1.0
graph_only_v2_eigenvector,2,194,1,0.9822520258597217
graph_only_v2_eigenvector,2,194,2,0.9614989156785939
graph_only_v2_eigenvector,2,194,3,0.9330756859093685
graph_only_v2_eigenvector,2,194,4,0.910046222287536
graph_only_v2_eigenvector,2,194,5,0.9044733082299351
graph_only_v2_eigenvector,2,194,6,0.9081515867463085
graph_only_v2_eigenvector,2,194,7,0.9151839293780467
graph_only_v2_eigenvector,2,194,8,0.9304407484293952
graph_only_v2_eigenvector,2,194,9,0.952612828978678
graph_only_v2_eigenvector,2,194,10,0.9644205621589166
graph_only_v2_eigenvector,2,194,11,0.9970655168126303
graph_only_v2_eigenvector,2,194,12,1.007141702048026
graph_only_v2_eigenvector,2,194,13,1.0445538574029163
graph_only_v2_eigenvector,2,194,14,1.0923033773361803
graph_only_v2_eigenvector,2,194,15,1.1357972334652706
graph_only_v2_eigenvector,2,194,16,1.1711091982131654
graph_only_v2_eigenvector,2,194,17,1.2700914114915136
graph_only_v2_eigenvector,2,194,18,1.40764793833862
graph_only_v2_eigenvector,2,194,19,1.638526871617251
graph_only_v2_eigenvector,2,194,20,1.9486171772609657
graph_only_v2_eigenvector,2,194,21,2.204789793606327
graph_only_v2_eigenvector,2,194,22,2.5702148942056504
graph_only_v2_eigenvector,2,194,23,3.019913395088707
graph_only_v2_eigenvector,2,194,24,3.3224241357670308
graph_only_v2_eigenvector,3,229,0,1.0
graph_only_v2_eigenvector,3,229,1,1.1859029009620845
graph_only_v2_eigenvector,3,229,2,1.1942346042406293
graph_only_v2_eigenvector,3,229,3,1.2358796167897395
graph_only_v2_eigenvector,3,229,4,1.334758337204701
graph_only_v2_eigenvector,3,229,5,1.486723074896355
graph_only_v2_eigenvector,3,229,6,1.6228589871033368
graph_only_v2_eigenvector,3,229,7,1.6521051974697236
graph_only_v2_eigenvector,3,229,8,1.6652549800620597
graph_only_v2_eigenvector,3,229,9,1.8067127269706573
graph_only_v2_eigenvector,3,229,10,1.222013398175359
graph_only_v2_eigenvector,3,229,11,0.6511451040650575
graph_only_v2_eigenvector,3,229,12,1.071981395808059
graph_only_v2_eigenvector,3,229,13,0.7343280024422383
graph_only_v2_eigenvector,3,229,14,0.825078736300622
graph_only_v2_eigenvector,3,229,15,0.674125144606251
graph_only_v2_eigenvector,3,229,16,0.6521341891523721
graph_only_v2_eigenvector,3,229,17,0.6661555104625765
graph_only_v2_eigenvector,3,229,18,0.4758173956087098
graph_only_v2_eigenvector,3,229,19,0.3199699940145322
graph_only_v2_eigenvector,3,229,20,0.03095941500850174
graph_only_v2_eigenvector,3,229,21,0.03543526492155134
graph_only_v2_eigenvector,3,229,22,0.23807247351947824
graph_only_v2_eigenvector,3,229,23,0.21222321891011367
graph_only_v2_eigenvector,3,229,24,0.1845858232067705
graph_only_v2_eigenvector,4,241,0,1.0
graph_only_v2_eigenvector,4,241,1,0.6850193532404564
graph_only_v2_eigenvector,4,241,2,0.76967635774936
graph_only_v2_eigenvector,4,241,3,0.6288589962870538
graph_only_v2_eigenvector,4,241,4,0.6083446892852031
graph_only_v2_eigenvector,4,241,5,0.6214245070553941
graph_only_v2_eigenvector,4,241,6,0.44386721399212237
graph_only_v2_eigenvector,4,241,7,0.2984846521271379
graph_only_v2_eigenvector,4,241,8,0.028880552525974153
graph_only_v2_eigenvector,4,241,9,0.03305585811481388
graph_only_v2_eigenvector,4,241,10,0.22208638550113952
graph_only_v2_eigenvector,4,241,11,0.1979728563760567
graph_only_v2_eigenvector,4,241,12,0.17219125623689557
graph_only_v2_eigenvector,4,241,13,0.13994562556271722
graph_only_v2_eigenvector,4,241,14,0.1221809825039175
