method,event_index,event_time,horizon,excess_risk
graph_only_softmax,2,194,24,3.2819118800288978
graph_only_softmax,3,229,0,9.07387946785591
graph_only_softmax,3,229,1,10.228749499541939
graph_only_softmax,3,229,2,10.649779790295062
graph_only_softmax,3,229,3,10.76082846672509
graph_only_softmax,3,229,4,12.36658343087975
graph_only_softmax,3,229,5,13.390402490989073
graph_only_softmax,3,229,6,14.32068115694905
graph_only_softmax,3,229,7,13.326958440631453
graph_only_softmax,3,229,8,14.678067451340219
graph_only_softmax,3,229,9,17.068732907132937
graph_only_softmax,3,229,10,6.4459107021261355
graph_only_softmax,3,229,11,10.965946786606816
graph_only_softmax,3,229,12,8.92563502140688
graph_only_softmax,3,229,13,10.916382174351334
graph_only_softmax,3,229,14,6.636604514619651
graph_only_softmax,3,229,15,3.4560512569792454
graph_only_softmax,3,229,16,1.105494308076872
graph_only_softmax,3,229,17,6.743010666386495
graph_only_softmax,3,229,18,5.027419596901741
graph_only_softmax,3,229,19,0.924385984440805
graph_only_softmax,3,229,20,0.4086346157239014
graph_only_softmax,3,229,21,0.31118662716277634
graph_only_softmax,3,229,22,2.305146869353121
graph_only_softmax,3,229,23,2.378195922776119
graph_only_softmax,3,229,24,1.6878552202410066
graph_only_softmax,4,241,0,8.92563502140688
graph_only_softmax,4,241,1,10.916382174351334
graph_only_softmax,4,241,2,6.636604514619651
graph_only_softmax,4,241,3,3.4560512569792454
graph_only_softmax,4,241,4,1.105494308076872
graph_only_softmax,4,241,5,6.743010666386495
graph_only_softmax,4,241,6,5.027419596901741
graph_only_softmax,4,241,7,0.924385984440805
graph_only_softmax,4,241,8,0.4086346157239014
graph_only_softmax,4,241,9,0.31118662716277634
graph_only_softmax,4,241,10,2.305146869353121
graph_only_softmax,4,241,11,2.378195922776119
graph_only_softmax,4,241,12,1.6878552202410066
graph_only_softmax,4,241,13,1.4256786879475298
graph_only_softmax,4,241,14,1.2088355068091805
graph_only_softmax,4,241,15,1.0275352278941705
graph_only_softmax,4,241,16,0.8685427486058382
graph_only_softmax,4,241,17,0.6532328586313064
graph_only_softmax,4,241,18,0.7150122895998069
graph_only_softmax,4,241,19,0.6077269813805716
graph_only_softmax,4,241,20,0.6109482949328042
graph_only_softmax,4,241,21,0.5875296131774859
graph_only_softmax,4,241,22,0.14687370384901421
graph_only_softmax,4,241,23,0.5455648515920453
graph_only_softmax,4,241,24,0.5360498191057267
graph_only_softmax,5,269,0,0.5563173102275376
graph_only_softmax,5,269,1,0.3351368864659454
graph_only_softmax,5,269,2,0.7678600073387726
graph_only_softmax,5,269,3,0.5350555861726255
graph_only_softmax,5,269,4,0.19190040150467658
graph_only_softmax,5,269,5,0.32443194462984026
graph_only_softmax,5,269,6,0.041628771626333994
graph_only_softmax,5,269,7,0.49924703984142726
graph_only_softmax,5,269,8,0.5378142016217878
graph_only_softmax,5,269,9,0.20385820358168916
graph_only_softmax,5,269,10,0.3417646072053786
graph_only_softmax,5,269,11,0.2153485065203895
graph_only_softmax,5,269,12,0.5957088145980596
graph_only_softmax,5,269,13,0.4244045862752097
graph_only_softmax,5,269,14,0.1446538824251335
graph_only_softmax,5,269,15,0.05750744449386935
graph_only_softmax,5,269,16,0.07114622448503033
graph_only_softmax,5,269,17,0.12589685257705518
graph_only_softmax,5,269,18,0.3554049643232092
graph_only_softmax,5,269,19,0.09640457064653057
graph_only_softmax,5,269,20,0.22421609871516057
graph_only_softmax,5,269,21,0.2553011094689388
graph_only_softmax,5,269,22,0.19286374618361374
graph_only_softmax,5,269,23,0.0978259725457849
graph_only_softmax,5,269,24,0.2352682468585966
graph_only_softmax,6,275,0,0.041628771626333994
graph_only_softmax,6,275,1,0.49924703984142726
graph_only_softmax,6,275,2,0.5378142016217878
graph_only_softmax,6,275,3,0.20385820358168916
graph_only_softmax,6,275,4,0.3417646072053786
graph_only_softmax,6,275,5,0.2153485065203895
graph_only_softmax,6,275,6,0.5957088145980596
graph_only_softmax,6,275,7,0.4244045862752097
graph_only_softmax,6,275,8,0.1446538824251335
graph_only_softmax,6,275,9,0.05750744449386935
graph_only_softmax,6,275,10,0.07114622448503033
graph_only_softmax,6,275,11,0.12589685257705518
graph_only_softmax,6,275,12,0.3554049643232092
graph_only_softmax,6,275,13,0.09640457064653057
graph_only_softmax,6,275,14,0.22421609871516057
graph_only_softmax,6,275,15,0.2553011094689388
graph_only_softmax,6,275,16,0.19286374618361374
graph_only_softmax,6,275,17,0.0978259725457849
graph_only_softmax,6,275,18,0.2352682468585966
graph_only_softmax,6,275,19,0.15138429652195518
graph_only_softmax,6,275,20,0.24173915355614228
graph_only_softmax,6,275,21,0.36251021312199566
graph_only_softmax,6,275,22,0.11763126665966767
graph_only_softmax,6,275,23,0.13457332464219562
graph_only_softmax,6,275,24,0.5408347835349934
graph_only_softmax,7,280,0,0.2153485065203895
graph_only_softmax,7,280,1,0.5957088145980596
graph_only_softmax,7,280,2,0.4244045862752097
graph_only_softmax,7,280,3,0.1446538824251335
graph_only_softmax,7,280,4,0.05750744449386935
graph_only_softmax,7,280,5,0.07114622448503033
graph_only_softmax,7,280,6,0.12589685257705518
graph_only_softmax,7,280,7,0.3554049643232092
graph_only_softmax,7,280,8,0.09640457064653057
graph_only_softmax,7,280,9,0.22421609871516057
graph_only_softmax,7,280,10,0.2553011094689388
graph_only_softmax,7,280,11,0.19286374618361374
graph_only_softmax,7,280,12,0.0978259725457849
graph_only_softmax,7,280,13,0.2352682468585966
graph_only_softmax,7,280,14,0.15138429652195518
graph_only_softmax,7,280,15,0.24173915355614228
graph_only_softmax,7,280,16,0.36251021312199566
graph_only_softmax,7,280,17,0.11763126665966767
graph_only_softmax,7,280,18,0.13457332464219562
graph_only_softmax,7,280,19,0.5408347835349934
graph_only_softmax,7,280,20,
graph_only_softmax,7,280,21,
graph_only_softmax,7,280,22,
graph_only_softmax,7,280,23,
graph_only_softmax,7,280,24,
rs_selection,0,160,0,4.385246018421446
rs_selection,0,160,1,4.2160560955877235
rs_selection,0,160,2,3.9796370069176445
rs_selection,0,160,3,3.8063558108855284
rs_selection,0,160,4,3.6444724011275986
rs_selection,0,160,5,1.8017749791617246
rs_selection,0,160,6,3.2901355917389234
rs_selection,0,160,7,3.2469537529536647
rs_selection,0,160,8,3.3391397988176714
rs_selection,0,160,9,3.305698135512727
rs_selection,0,160,10,0.8846982084012427
rs_selection,0,160,11,1.922548736875651
rs_selection,0,160,12,1.9899313329785473
rs_selection,0,160,13,2.9106747892085503
rs_selection,0,160,14,2.771935839233494
rs_selection,0,160,15,2.6198629935440905
rs_selection,0,160,16,2.5372118871324174
rs_selection,0,160,17,2.5075551153952778
rs_selection,0,160,18,2.4928284428517884
rs_selection,0,160,19,2.4010834392750544
rs_selection,0,160,20,2.2989357667528565
rs_selection,0,160,21,2.299357895381071
rs_selection,0,160,22,2.2314644434851627
rs_selection,0,160,23,2.158798865252826
rs_selection,0,160,24,2.097352061224105
rs_selection,1,184,0,2.097352061224105
rs_selection,1,184,1,2.010546149612257
rs_selection,1,184,2,1.9640618158772827
rs_selection,1,184,3,1.8263681875935311
rs_selection,1,184,4,1.6364716420889376
rs_selection,1,184,5,1.4671637719849737
rs_selection,1,184,6,1.3428008495797334
rs_selection,1,184,7,1.7631415589553536
rs_selection,1,184,8,2.0900726448423796
rs_selection,1,184,9,2.4682154802249965
rs_selection,1,184,10,0.9517861716237466
rs_selection,1,184,11,0.9364995290449786
rs_selection,1,184,12,0.915769092155335
rs_selection,1,184,13,22.719392357616886
rs_selection,1,184,14,0.8659975602926668
rs_selection,1,184,15,0.860435916827267
rs_selection,1,184,16,0.8653026641694717
rs_selection,1,184,17,2.34342718092352
rs_selection,1,184,18,0.8850609131730564
rs_selection,1,184,19,0.9052257705901942
rs_selection,1,184,20,0.9161440227506361
rs_selection,1,184,21,0.9478071697018022
rs_selection,1,184,22,0.957330173581474
rs_selection,1,184,23,0.9920371128202043
rs_selection,1,184,24,1.0350456914292476
rs_selection,2,194,0,0.9517861716237466
rs_selection,2,194,1,0.9364995290449786
rs_selection,2,194,2,0.915769092155335
rs_selection,2,194,3,22.719392357616886
rs_selection,2,194,4,0.8659975602926668
rs_selection,2,194,5,0.860435916827267
rs_selection,2,194,6,0.8653026641694717
rs_selection,2,194,7,2.34342718092352
rs_selection,2,194,8,0.8850609131730564
rs_selection,2,194,9,0.9052257705901942
rs_selection,2,194,10,0.9161440227506361
rs_selection,2,194,11,0.9478071697018022
rs_selection,2,194,12,0.957330173581474
rs_selection,2,194,13,0.9920371128202043
rs_selection,2,194,14,1.0350456914292476
rs_selection,2,194,15,1.076137540065512
rs_selection,2,194,16,1.1093279390778723
rs_selection,2,194,17,1.2017753138301075
rs_selection,2,194,18,1.3742468679510267
rs_selection,2,194,19,1.6218575964467201
rs_selection,2,194,20,1.926372302772466
rs_selection,2,194,21,2.214298272198186
rs_selection,2,194,22,2.596228457522015
rs_selection,2,194,23,3.4812593063282744
rs_selection,2,194,24,3.7797247382840014
rs_selection,3,229,0,9.370654249786092
rs_selection,3,229,1,10.228749828227219
rs_selection,3,229,2,10.914346565929845
rs_selection,3,229,3,11.670839267360236
rs_selection,3,229,4,12.66359693507411
rs_selection,3,229,5,13.614787068428676
rs_selection,3,229,6,14.648494593943335
rs_selection,3,229,7,15.690049150075671
rs_selection,3,229,8,16.623706448498062
rs_selection,3,229,9,17.805037905316393
rs_selection,3,229,10,8.485195726637745
rs_selection,3,229,11,8.686935312939047
rs_selection,3,229,12,9.036738368741064
rs_selection,3,229,13,9.36807248614684
rs_selection,3,229,14,9.72646103569257
rs_selection,3,229,15,10.040601092471663
rs_selection,3,229,16,10.53017092395498
rs_selection,3,229,17,11.002570775262765
rs_selection,3,229,18,6.559268743853006
rs_selection,3,229,19,5.9237677059249485
rs_selection,3,229,20,2.9461576984810782
rs_selection,3,229,21,2.5656775090207455
rs_selection,3,229,22,2.2371450633361096
rs_selection,3,229,23,1.9620010599747693
rs_selection,3,229,24,1.703826927852611
rs_selection,4,241,0,9.036738368741064
rs_selection,4,241,1,9.36807248614684
rs_selection,4,241,2,9.72646103569257
rs_selection,4,241,3,10.040601092471663
rs_selection,4,241,4,10.53017092395498
rs_selection,4,241,5,11.002570775262765
rs_selection,4,241,6,6.559268743853006
rs_selection,4,241,7,5.9237677059249485
rs_selection,4,241,8,2.9461576984810782
rs_selection,4,241,9,2.5656775090207455
rs_selection,4,241,10,2.2371450633361096
rs_selection,4,241,11,1.9620010599747693
rs_selection,4,241,12,1.703826927852611
rs_selection,4,241,13,1.42899727810568
rs_selection,4,241,14,1.2432922919447638
rs_selection,4,241,15,1.0461774671927921
rs_selection,4,241,16,0.9044859056366915
rs_selection,4,241,17,0.7919357246924088
rs_selection,4,241,18,0.7220985044017277
rs_selection,4,241,19,0.6711000226622515
rs_selection,4,241,20,0.6367608790443817
rs_selection,4,241,21,0.6064058609388179
rs_selection,4,241,22,0.5885908639431436
rs_selection,4,241,23,0.5817194325592836
rs_selection,4,241,24,0.5917201035244429
rs_selection,5,269,0,0.7457752044088792
rs_selection,5,269,1,0.7500015515169425
rs_selection,5,269,2,0.8083342378520199
rs_selection,5,269,3,0.7744026470828941
rs_selection,5,269,4,0.741083652566688
rs_selection,5,269,5,0.6973496657230123
rs_selection,5,269,6,0.6793946240965223
rs_selection,5,269,7,0.6146801426073458
rs_selection,5,269,8,0.5873702605704638
rs_selection,5,269,9,0.6376090305701588
rs_selection,5,269,10,0.6391182924935265
rs_selection,5,269,11,0.6823266562862165
rs_selection,5,269,12,0.7312287695421898
rs_selection,5,269,13,0.6357879513498276
rs_selection,5,269,14,0.6101981336567699
rs_selection,5,269,15,0.6011637756971754
rs_selection,5,269,16,0.7631153213139092
rs_selection,5,269,17,0.6109080988871797
rs_selection,5,269,18,0.8222069710708957
rs_selection,5,269,19,0.6410841206507274
rs_selection,5,269,20,0.651125362891941
rs_selection,5,269,21,0.8258865368157315
rs_selection,5,269,22,0.7084662883427233
rs_selection,5,269,23,0.7563816203621612
rs_selection,5,269,24,0.8525958333975158
rs_selection,6,275,0,0.6793946240965223
rs_selection,6,275,1,0.6146801426073458
rs_selection,6,275,2,0.5873702605704638
rs_selection,6,275,3,0.6376090305701588
rs_selection,6,275,4,0.6391182924935265
rs_selection,6,275,5,0.6823266562862165
rs_selection,6,275,6,0.7312287695421898
rs_selection,6,275,7,0.6357879513498276
rs_selection,6,275,8,0.6101981336567699
rs_selection,6,275,9,0.6011637756971754
rs_selection,6,275,10,0.7631153213139092
rs_selection,6,275,11,0.6109080988871797
rs_selection,6,275,12,0.8222069710708957
rs_selection,6,275,13,0.6410841206507274
rs_selection,6,275,14,0.651125362891941
rs_selection,6,275,15,0.8258865368157315
rs_selection,6,275,16,0.7084662883427233
rs_selection,6,275,17,0.7563816203621612
rs_selection,6,275,18,0.8525958333975158
rs_selection,6,275,19,1.1467773202419367
rs_selection,6,275,20,1.0905090025172925
rs_selection,6,275,21,1.4959287093495834
rs_selection,6,275,22,1.3532842161635075
rs_selection,6,275,23,1.5238171642005174
rs_selection,6,275,24,2.1302820779275495
rs_selection,7,280,0,0.6823266562862165
rs_selection,7,280,1,0.7312287695421898
rs_selection,7,280,2,0.6357879513498276
rs_selection,7,280,3,0.6101981336567699
rs_selection,7,280,4,0.6011637756971754
rs_selection,7,280,5,0.7631153213139092
rs_selection,7,280,6,0.6109080988871797
rs_selection,7,280,7,0.8222069710708957
rs_selection,7,280,8,0.6410841206507274
rs_selection,7,280,9,0.651125362891941
rs_selection,7,280,10,0.8258865368157315
rs_selection,7,280,11,0.7084662883427233
rs_selection,7,280,12,0.7563816203621612
rs_selection,7,280,13,0.8525958333975158
rs_selection,7,280,14,1.1467773202419367
rs_selection,7,280,15,1.0905090025172925
rs_selection,7,280,16,1.4959287093495834
rs_selection,7,280,17,1.3532842161635075
rs_selection,7,280,18,1.5238171642005174
rs_selection,7,280,19,2.1302820779275495
rs_selection,7,280,20,
rs_selection,7,280,21,
rs_selection,7,280,22,
rs_selection,7,280,23,
rs_selection,7,280,24,
rs_selection_v2,0,160,0,4.385246018421446
rs_selection_v2,0,160,1,4.2160560955877235
rs_selection_v2,0,160,2,3.9796370069176445
rs_selection_v2,0,160,3,3.8063558108855284
rs_selection_v2,0,160,4,1.8033464286331438
rs_selection_v2,0,160,5,1.8017749791617246
rs_selection_v2,0,160,6,3.2901355917389234
rs_selection_v2,0,160,7,3.2469537529536647
rs_selection_v2,0,160,8,3.3391397988176714
rs_selection_v2,0,160,9,1.7503049199858287
rs_selection_v2,0,160,10,1.803635344585004
rs_selection_v2,0,160,11,1.922548736875651
rs_selection_v2,0,160,12,1.9899313329785473
rs_selection_v2,0,160,13,2.148541465489112
rs_selection_v2,0,160,14,2.2825767338782796
rs_selection_v2,0,160,15,2.6198629935440905
rs_selection_v2,0,160,16,2.5372118871324174
rs_selection_v2,0,160,17,2.5075551153952778
rs_selection_v2,0,160,18,2.4928284428517884
rs_selection_v2,0,160,19,2.4010834392750544
rs_selection_v2,0,160,20,2.2989357667528565
rs_selection_v2,0,160,21,2.299357895381071
rs_selection_v2,0,160,22,2.2314644434851627
rs_selection_v2,0,160,23,2.158798865252826
rs_selection_v2,0,160,24,2.097352061224105
rs_selection_v2,1,184,0,2.097352061224105
rs_selection_v2,1,184,1,2.010546149612257
rs_selection_v2,1,184,2,1.9640618158772827
rs_selection_v2,1,184,3,1.8263681875935311
rs_selection_v2,1,184,4,1.6364716420889376
rs_selection_v2,1,184,5,1.4671637719849737
rs_selection_v2,1,184,6,1.4824239533890367
rs_selection_v2,1,184,7,1.7631415589553536
rs_selection_v2,1,184,8,2.0900726448423796
rs_selection_v2,1,184,9,2.4682154802249965
rs_selection_v2,1,184,10,0.9517861716237466
rs_selection_v2,1,184,11,0.9364995290449786
rs_selection_v2,1,184,12,0.915769092155335
rs_selection_v2,1,184,13,0.8875945324376449
rs_selection_v2,1,184,14,0.8659975602926668
rs_selection_v2,1,184,15,0.860435916827267
rs_selection_v2,1,184,16,0.8653026641694717
rs_selection_v2,1,184,17,0.8712493386360114
rs_selection_v2,1,184,18,0.8850609131730564
rs_selection_v2,1,184,19,0.9052257705901942
rs_selection_v2,1,184,20,0.9161440227506361
rs_selection_v2,1,184,21,0.9478071697018022
rs_selection_v2,1,184,22,0.957330173581474
rs_selection_v2,1,184,23,0.9920371128202043
rs_selection_v2,1,184,24,1.0350456914292476
rs_selection_v2,2,194,0,0.9517861716237466
rs_selection_v2,2,194,1,0.9364995290449786
rs_selection_v2,2,194,2,0.915769092155335
rs_selection_v2,2,194,3,0.8875945324376449
rs_selection_v2,2,194,4,0.8659975602926668
rs_selection_v2,2,194,5,0.860435916827267
rs_selection_v2,2,194,6,0.8653026641694717
rs_selection_v2,2,194,7,0.8712493386360114
rs_selection_v2,2,194,8,0.8850609131730564
rs_selection_v2,2,194,9,0.9052257705901942
rs_selection_v2,2,194,10,0.9161440227506361
rs_selection_v2,2,194,11,0.9478071697018022
rs_selection_v2,2,194,12,0.957330173581474
rs_selection_v2,2,194,13,0.9920371128202043
rs_selection_v2,2,194,14,1.0350456914292476
rs_selection_v2,2,194,15,1.076137540065512
rs_selection_v2,2,194,16,1.1093279390778723
rs_selection_v2,2,194,17,1.2017753138301075
rs_selection_v2,2,194,18,1.3742468679510267
rs_selection_v2,2,194,19,1.6218575964467201
rs_selection_v2,2,194,20,1.926372302772466
rs_selection_v2,2,194,21,2.214298272198186
rs_selection_v2,2,194,22,2.596228457522015
rs_selection_v2,2,194,23,3.4812593063282744
rs_selection_v2,2,194,24,3.5110146434444096
rs_selection_v2,3,229,0,9.370654249786092
rs_selection_v2,3,229,1,10.228749828227219
rs_selection_v2,3,229,2,10.914346565929845
rs_selection_v2,3,229,3,11.670839267360236
rs_selection_v2,3,229,4,12.66359693507411
rs_selection_v2,3,229,5,13.614787068428676
rs_selection_v2,3,229,6,14.648494593943335
rs_selection_v2,3,229,7,15.690049150075671
rs_selection_v2,3,229,8,16.623706448498062
rs_selection_v2,3,229,9,17.805037905316393
rs_selection_v2,3,229,10,8.485195726637745
rs_selection_v2,3,229,11,20.18090095610615
rs_selection_v2,3,229,12,9.036738368741064
rs_selection_v2,3,229,13,9.36807248614684
rs_selection_v2,3,229,14,9.72646103569257
rs_selection_v2,3,229,15,10.040601092471663
rs_selection_v2,3,229,16,10.53017092395498
rs_selection_v2,3,229,17,11.002570775262765
rs_selection_v2,3,229,18,11.403491105167225
rs_selection_v2,3,229,19,11.870816910535439
rs_selection_v2,3,229,20,2.9461576984810782
rs_selection_v2,3,229,21,2.5656775090207455
rs_selection_v2,3,229,22,2.2371450633361096
rs_selection_v2,3,229,23,1.9620010599747693
rs_selection_v2,3,229,24,1.703826927852611
rs_selection_v2,4,241,0,9.036738368741064
rs_selection_v2,4,241,1,9.36807248614684
rs_selection_v2,4,241,2,9.72646103569257
rs_selection_v2,4,241,3,10.040601092471663
rs_selection_v2,4,241,4,10.53017092395498
rs_selection_v2,4,241,5,11.002570775262765
rs_selection_v2,4,241,6,11.403491105167225
rs_selection_v2,4,241,7,11.870816910535439
rs_selection_v2,4,241,8,2.9461576984810782
rs_selection_v2,4,241,9,2.5656775090207455
rs_selection_v2,4,241,10,2.2371450633361096
rs_selection_v2,4,241,11,1.9620010599747693
rs_selection_v2,4,241,12,1.703826927852611
rs_selection_v2,4,241,13,1.42899727810568
rs_selection_v2,4,241,14,1.2432922919447638
rs_selection_v2,4,241,15,1.0461774671927921
rs_selection_v2,4,241,16,0.9044859056366915
rs_selection_v2,4,241,17,0.7919357246924088
rs_selection_v2,4,241,18,0.7220985044017277
rs_selection_v2,4,241,19,0.6711000226622515
rs_selection_v2,4,241,20,0.6367608790443817
rs_selection_v2,4,241,21,0.6064058609388179
rs_selection_v2,4,241,22,0.5885908639431436
rs_selection_v2,4,241,23,0.5817194325592836
rs_selection_v2,4,241,24,0.5917201035244429
rs_selection_v2,5,269,0,0.7503667589552827
rs_selection_v2,5,269,1,0.8010479222640587
rs_selection_v2,5,269,2,0.8083342378520199
rs_selection_v2,5,269,3,0.7744026470828941
rs_selection_v2,5,269,4,0.741083652566688
rs_selection_v2,5,269,5,0.6973496657230123
rs_selection_v2,5,269,6,0.6519439453048421
rs_selection_v2,5,269,7,0.6146801426073458
rs_selection_v2,5,269,8,0.5873702605704638
rs_selection_v2,5,269,9,0.5866752847996498
rs_selection_v2,5,269,10,0.6179243577460226
rs_selection_v2,5,269,11,0.6823266562862165
rs_selection_v2,5,269,12,0.7312287695421898
rs_selection_v2,5,269,13,0.7500079967588683
rs_selection_v2,5,269,14,0.6101981336567699
rs_selection_v2,5,269,15,0.6011637756971754
rs_selection_v2,5,269,16,0.6049756417308483
rs_selection_v2,5,269,17,0.6109080988871797
rs_selection_v2,5,269,18,0.6255270285863714
rs_selection_v2,5,269,19,0.6410841206507274
rs_selection_v2,5,269,20,0.651125362891941
rs_selection_v2,5,269,21,0.6797240323227414
rs_selection_v2,5,269,22,0.7084662883427233
rs_selection_v2,5,269,23,0.7563816203621612
rs_selection_v2,5,269,24,0.8525958333975158
rs_selection_v2,6,275,0,0.6519439453048421
rs_selection_v2,6,275,1,0.6146801426073458
rs_selection_v2,6,275,2,0.5873702605704638
rs_selection_v2,6,275,3,0.5866752847996498
rs_selection_v2,6,275,4,0.6179243577460226
rs_selection_v2,6,275,5,0.6823266562862165
rs_selection_v2,6,275,6,0.7312287695421898
rs_selection_v2,6,275,7,0.7500079967588683
rs_selection_v2,6,275,8,0.6101981336567699
rs_selection_v2,6,275,9,0.6011637756971754
rs_selection_v2,6,275,10,0.6049756417308483
rs_selection_v2,6,275,11,0.6109080988871797
rs_selection_v2,6,275,12,0.6255270285863714
rs_selection_v2,6,275,13,0.6410841206507274
rs_selection_v2,6,275,14,0.651125362891941
rs_selection_v2,6,275,15,0.6797240323227414
rs_selection_v2,6,275,16,0.7084662883427233
rs_selection_v2,6,275,17,0.7563816203621612
rs_selection_v2,6,275,18,0.8525958333975158
rs_selection_v2,6,275,19,0.9628494622659397
rs_selection_v2,6,275,20,1.0905090025172925
rs_selection_v2,6,275,21,1.2294228042880353
rs_selection_v2,6,275,22,1.3532842161635075
rs_selection_v2,6,275,23,1.9544101645849197
rs_selection_v2,6,275,24,2.1302820779275495
rs_selection_v2,7,280,0,0.6823266562862165
rs_selection_v2,7,280,1,0.7312287695421898
rs_selection_v2,7,280,2,0.7500079967588683
rs_selection_v2,7,280,3,0.6101981336567699
rs_selection_v2,7,280,4,0.6011637756971754
rs_selection_v2,7,280,5,0.6049756417308483
rs_selection_v2,7,280,6,0.6109080988871797
rs_selection_v2,7,280,7,0.6255270285863714
rs_selection_v2,7,280,8,0.6410841206507274
rs_selection_v2,7,280,9,0.651125362891941
rs_selection_v2,7,280,10,0.6797240323227414
rs_selection_v2,7,280,11,0.7084662883427233
rs_selection_v2,7,280,12,0.7563816203621612
rs_selection_v2,7,280,13,0.8525958333975158
rs_selection_v2,7,280,14,0.9628494622659397
rs_selection_v2,7,280,15,1.0905090025172925
rs_selection_v2,7,280,16,1.2294228042880353
rs_selection_v2,7,280,17,1.3532842161635075
rs_selection_v2,7,280,18,1.9544101645849197
rs_selection_v2,7,280,19,2.1302820779275495
rs_selection_v2,7,280,20,
rs_selection_v2,7,280,21,
rs_selection_v2,7,280,22,
rs_selection_v2,7,280,23,
rs_selection_v2,7,280,24,
bates_granger_mv,0,160,0,0.5028539081329024
bates_granger_mv,0,160,1,0.5852297875880923
bates_granger_mv,0,160,2,0.39929769475607846
bates_granger_mv,0,160,3,0.20678352130681332
bates_granger_mv,0,160,4,0.0672038481617955
bates_granger_mv,0,160,5,0.02809438903374989
bates_granger_mv,0,160,6,0.03625191917278456
bates_granger_mv,0,160,7,0.02625609424020406
bates_granger_mv,0,160,8,0.019021306654243675
bates_granger_mv,0,160,9,0.07348335097676206
bates_granger_mv,0,160,10,0.09117664286164257
bates_granger_mv,0,160,11,0.21162684074463584
bates_granger_mv,0,160,12,0.0704468266989505
bates_granger_mv,0,160,13,0.058686992563931284
bates_granger_mv,0,160,14,0.0668383483847022
bates_granger_mv,0,160,15,0.06286765833003463
bates_granger_mv,0,160,16,0.0605683339042587
bates_granger_mv,0,160,17,0.06787391920626287
bates_granger_mv,0,160,18,0.047500674242088176
bates_granger_mv,0,160,19,0.311850409533775
bates_granger_mv,0,160,20,0.04509795597201269
bates_granger_mv,0,160,21,0.03514013265125057
bates_granger_mv,0,160,22,0.05129710486143488
bates_granger_mv,0,160,23,0.08550702149861697
bates_granger_mv,0,160,24,0.08000281065474463
bates_granger_mv,1,184,0,0.08000281065474463
bates_granger_mv,1,184,1,0.0760914423085714
bates_granger_mv,1,184,2,0.05147824942968643
bates_granger_mv,1,184,3,0.03654543957324741
bates_granger_mv,1,184,4,0.04531953828114782
bates_granger_mv,1,184,5,0.045223803502396714
bates_granger_mv,1,184,6,0.06454034346668192
bates_granger_mv,1,184,7,0.16214665291833866
bates_granger_mv,1,184,8,0.05763042292904366
bates_granger_mv,1,184,9,0.09327326476293302
bates_granger_mv,1,184,10,0.2701967970080902
bates_granger_mv,1,184,11,0.30166511910293636
bates_granger_mv,1,184,12,0.5975146698307737
bates_granger_mv,1,184,13,0.48616130938898194
bates_granger_mv,1,184,14,0.5525863272753997
bates_granger_mv,1,184,15,0.6536739054285057
bates_granger_mv,1,184,16,0.3679660792902208
bates_granger_mv,1,184,17,0.42584766069285185
bates_granger_mv,1,184,18,0.3590650677057653
bates_granger_mv,1,184,19,0.33862851923684056
bates_granger_mv,1,184,20,0.5473653150188691
bates_granger_mv,1,184,21,0.41400024583349543
bates_granger_mv,1,184,22,0.361739593065459
bates_granger_mv,1,184,23,0.3801025402136092
bates_granger_mv,1,184,24,0.29626764623205454
bates_granger_mv,2,194,0,0.2701967970080902
bates_granger_mv,2,194,1,0.30166511910293636
bates_granger_mv,2,194,2,0.5975146698307737
bates_granger_mv,2,194,3,0.48616130938898194
bates_granger_mv,2,194,4,0.5525863272753997
bates_granger_mv,2,194,5,0.6536739054285057
bates_granger_mv,2,194,6,0.3679660792902208
bates_granger_mv,2,194,7,0.42584766069285185
bates_granger_mv,2,194,8,0.3590650677057653
bates_granger_mv,2,194,9,0.33862851923684056
bates_granger_mv,2,194,10,0.5473653150188691
bates_granger_mv,2,194,11,0.41400024583349543
bates_granger_mv,2,194,12,0.361739593065459
bates_granger_mv,2,194,13,0.3801025402136092
bates_granger_mv,2,194,14,0.29626764623205454
bates_granger_mv,2,194,15,0.4557265389116185
bates_granger_mv,2,194,16,0.3544939886317183
bates_granger_mv,2,194,17,0.7493129555464298
bates_granger_mv,2,194,18,1.0789605276870116
bates_granger_mv,2,194,19,0.48899325150741013
bates_granger_mv,2,194,20,0.6648624433278578
bates_granger_mv,2,194,21,0.5865149725284113
bates_granger_mv,2,194,22,0.6132045815363989
bates_granger_mv,2,194,23,1.0547540593973659
bates_granger_mv,2,194,24,1.240578654688413
bates_granger_mv,3,229,0,4.082177561799595
bates_granger_mv,3,229,1,4.463225956152158
bates_granger_mv,3,229,2,5.160266411425663
bates_granger_mv,3,229,3,4.404711779419089
bates_granger_mv,3,229,4,4.689150369056479
bates_granger_mv,3,229,5,5.7010678701882185
bates_granger_mv,3,229,6,6.695976985567378
bates_granger_mv,3,229,7,7.031480150247647
bates_granger_mv,3,229,8,6.373339045324503
bates_granger_mv,3,229,9,7.1299029445520254
bates_granger_mv,3,229,10,9.979273468355023
bates_granger_mv,3,229,11,9.867592376591992
bates_granger_mv,3,229,12,12.999593060777139
bates_granger_mv,3,229,13,5.1528800812573
bates_granger_mv,3,229,14,6.672111125926649
bates_granger_mv,3,229,15,6.861391400484144
bates_granger_mv,3,229,16,6.475711511922108
bates_granger_mv,3,229,17,8.218392548403731
