method,event_index,event_time,horizon,oracle_gap_profile
full_gcsr_pagerank,3,229,8,0.38257551792658717
full_gcsr_pagerank,3,229,9,0.3989837097787974
full_gcsr_pagerank,3,229,10,0.3982846712949526
full_gcsr_pagerank,3,229,11,0.3948334349857724
full_gcsr_pagerank,3,229,12,0.45145882887870403
full_gcsr_pagerank,3,229,13,0.35977873330088095
full_gcsr_pagerank,3,229,14,0.48428054120337805
full_gcsr_pagerank,3,229,15,0.4632851587540383
full_gcsr_pagerank,3,229,16,0.4715173903029085
full_gcsr_pagerank,3,229,17,0.48211877188569474
full_gcsr_pagerank,3,229,18,0.22986215898587692
full_gcsr_pagerank,3,229,19,0.3526873693603483
full_gcsr_pagerank,3,229,20,0.2772369239689797
full_gcsr_pagerank,3,229,21,0.28627868231122366
full_gcsr_pagerank,3,229,22,0.2097379085835076
full_gcsr_pagerank,3,229,23,0.20590922206264461
full_gcsr_pagerank,3,229,24,0.25400002556518997
full_gcsr_pagerank,4,241,0,0.45145882887870403
full_gcsr_pagerank,4,241,1,0.35977873330088095
full_gcsr_pagerank,4,241,2,0.48428054120337805
full_gcsr_pagerank,4,241,3,0.4632851587540383
full_gcsr_pagerank,4,241,4,0.4715173903029085
full_gcsr_pagerank,4,241,5,0.48211877188569474
full_gcsr_pagerank,4,241,6,0.22986215898587692
full_gcsr_pagerank,4,241,7,0.3526873693603483
full_gcsr_pagerank,4,241,8,0.2772369239689797
full_gcsr_pagerank,4,241,9,0.28627868231122366
full_gcsr_pagerank,4,241,10,0.2097379085835076
full_gcsr_pagerank,4,241,11,0.20590922206264461
full_gcsr_pagerank,4,241,12,0.25400002556518997
full_gcsr_pagerank,4,241,13,0.2728075128111951
full_gcsr_pagerank,4,241,14,0.3300838355010022
full_gcsr_pagerank,4,241,15,0.3871332825095557
full_gcsr_pagerank,4,241,16,0.3445372303261188
full_gcsr_pagerank,4,241,17,0.37273561573278313
full_gcsr_pagerank,4,241,18,0.4199582304753491
full_gcsr_pagerank,4,241,19,0.4351605787408771
full_gcsr_pagerank,4,241,20,0.4768329247461003
full_gcsr_pagerank,4,241,21,0.49092008676389187
full_gcsr_pagerank,4,241,22,0.5189691808113116
full_gcsr_pagerank,4,241,23,0.5562835264942907
full_gcsr_pagerank,4,241,24,0.5714172586819466
full_gcsr_pagerank,5,269,0,0.5618395966903946
full_gcsr_pagerank,5,269,1,0.569155305273047
full_gcsr_pagerank,5,269,2,0.5647878593771627
full_gcsr_pagerank,5,269,3,0.5529611690664135
full_gcsr_pagerank,5,269,4,0.5509547795550664
full_gcsr_pagerank,5,269,5,0.5465949567187922
full_gcsr_pagerank,5,269,6,0.5319098431027411
full_gcsr_pagerank,5,269,7,0.49736010426821164
full_gcsr_pagerank,5,269,8,0.48257453416045815
full_gcsr_pagerank,5,269,9,0.4884059933131434
full_gcsr_pagerank,5,269,10,0.4490140300629397
full_gcsr_pagerank,5,269,11,0.393619453186674
full_gcsr_pagerank,5,269,12,0.435973468750269
full_gcsr_pagerank,5,269,13,0.48281092547616167
full_gcsr_pagerank,5,269,14,0.46297957466657413
full_gcsr_pagerank,5,269,15,0.48121373650919164
full_gcsr_pagerank,5,269,16,0.3816221390753889
full_gcsr_pagerank,5,269,17,0.4149627825164285
full_gcsr_pagerank,5,269,18,0.33761685204722336
full_gcsr_pagerank,5,269,19,0.36636790215256476
full_gcsr_pagerank,5,269,20,0.38863255930433005
full_gcsr_pagerank,5,269,21,0.24642662546123462
full_gcsr_pagerank,5,269,22,0.37556442527592737
full_gcsr_pagerank,5,269,23,0.3821328763981302
full_gcsr_pagerank,5,269,24,0.4033430026357283
full_gcsr_pagerank,6,275,0,0.5319098431027411
full_gcsr_pagerank,6,275,1,0.49736010426821164
full_gcsr_pagerank,6,275,2,0.48257453416045815
full_gcsr_pagerank,6,275,3,0.4884059933131434
full_gcsr_pagerank,6,275,4,0.4490140300629397
full_gcsr_pagerank,6,275,5,0.393619453186674
full_gcsr_pagerank,6,275,6,0.435973468750269
full_gcsr_pagerank,6,275,7,0.48281092547616167
full_gcsr_pagerank,6,275,8,0.46297957466657413
full_gcsr_pagerank,6,275,9,0.48121373650919164
full_gcsr_pagerank,6,275,10,0.3816221390753889
full_gcsr_pagerank,6,275,11,0.4149627825164285
full_gcsr_pagerank,6,275,12,0.33761685204722336
full_gcsr_pagerank,6,275,13,0.36636790215256476
full_gcsr_pagerank,6,275,14,0.38863255930433005
full_gcsr_pagerank,6,275,15,0.24642662546123462
full_gcsr_pagerank,6,275,16,0.37556442527592737
full_gcsr_pagerank,6,275,17,0.3821328763981302
full_gcsr_pagerank,6,275,18,0.4033430026357283
full_gcsr_pagerank,6,275,19,0.18146427394075837
full_gcsr_pagerank,6,275,20,0.35210440771737983
full_gcsr_pagerank,6,275,21,0.07817273866857422
full_gcsr_pagerank,6,275,22,0.27574527023458417
full_gcsr_pagerank,6,275,23,0.26946130186306205
full_gcsr_pagerank,6,275,24,0.12316002997819497
full_gcsr_pagerank,7,280,0,0.393619453186674
full_gcsr_pagerank,7,280,1,0.435973468750269
full_gcsr_pagerank,7,280,2,0.48281092547616167
full_gcsr_pagerank,7,280,3,0.46297957466657413
full_gcsr_pagerank,7,280,4,0.48121373650919164
full_gcsr_pagerank,7,280,5,0.3816221390753889
full_gcsr_pagerank,7,280,6,0.4149627825164285
full_gcsr_pagerank,7,280,7,0.33761685204722336
full_gcsr_pagerank,7,280,8,0.36636790215256476
full_gcsr_pagerank,7,280,9,0.38863255930433005
full_gcsr_pagerank,7,280,10,0.24642662546123462
full_gcsr_pagerank,7,280,11,0.37556442527592737
full_gcsr_pagerank,7,280,12,0.3821328763981302
full_gcsr_pagerank,7,280,13,0.4033430026357283
full_gcsr_pagerank,7,280,14,0.18146427394075837
full_gcsr_pagerank,7,280,15,0.35210440771737983
full_gcsr_pagerank,7,280,16,0.07817273866857422
full_gcsr_pagerank,7,280,17,0.27574527023458417
full_gcsr_pagerank,7,280,18,0.26946130186306205
full_gcsr_pagerank,7,280,19,0.12316002997819497
full_gcsr_pagerank,7,280,20,
full_gcsr_pagerank,7,280,21,
full_gcsr_pagerank,7,280,22,
full_gcsr_pagerank,7,280,23,
full_gcsr_pagerank,7,280,24,
full_gcsr_v2_pagerank,0,160,0,0.13613200792111935
full_gcsr_v2_pagerank,0,160,1,0.08604298381621867
full_gcsr_v2_pagerank,0,160,2,0.11929177688082826
full_gcsr_v2_pagerank,0,160,3,0.11880786032194468
full_gcsr_v2_pagerank,0,160,4,0.15928888407995634
full_gcsr_v2_pagerank,0,160,5,0.18709369228751105
full_gcsr_v2_pagerank,0,160,6,0.16481025271617766
full_gcsr_v2_pagerank,0,160,7,0.1339475199107163
full_gcsr_v2_pagerank,0,160,8,0.13804757116611177
full_gcsr_v2_pagerank,0,160,9,0.24649468106168015
full_gcsr_v2_pagerank,0,160,10,0.2669311424260036
full_gcsr_v2_pagerank,0,160,11,0.34485929869893195
full_gcsr_v2_pagerank,0,160,12,0.2741589716453674
full_gcsr_v2_pagerank,0,160,13,0.2835214807441523
full_gcsr_v2_pagerank,0,160,14,0.27018384296309994
full_gcsr_v2_pagerank,0,160,15,0.23408406432851514
full_gcsr_v2_pagerank,0,160,16,0.24673999924634793
full_gcsr_v2_pagerank,0,160,17,0.26062201730293455
full_gcsr_v2_pagerank,0,160,18,0.20824470342487245
full_gcsr_v2_pagerank,0,160,19,0.23871726120759962
full_gcsr_v2_pagerank,0,160,20,0.2083629766698205
full_gcsr_v2_pagerank,0,160,21,0.21126247455285374
full_gcsr_v2_pagerank,0,160,22,0.1727016476214558
full_gcsr_v2_pagerank,0,160,23,0.17936195205527672
full_gcsr_v2_pagerank,0,160,24,0.18352494873277458
full_gcsr_v2_pagerank,1,184,0,0.18352494873277458
full_gcsr_v2_pagerank,1,184,1,0.1797599897738863
full_gcsr_v2_pagerank,1,184,2,0.19164278809793234
full_gcsr_v2_pagerank,1,184,3,0.19354433428505613
full_gcsr_v2_pagerank,1,184,4,0.20681389763092695
full_gcsr_v2_pagerank,1,184,5,0.19980120420914216
full_gcsr_v2_pagerank,1,184,6,0.20414356844547354
full_gcsr_v2_pagerank,1,184,7,0.2259934925907756
full_gcsr_v2_pagerank,1,184,8,0.22194879910183052
full_gcsr_v2_pagerank,1,184,9,0.23711917724803222
full_gcsr_v2_pagerank,1,184,10,0.2007690451948596
full_gcsr_v2_pagerank,1,184,11,0.26412704208878524
full_gcsr_v2_pagerank,1,184,12,0.2684462136045256
full_gcsr_v2_pagerank,1,184,13,0.2706228966271874
full_gcsr_v2_pagerank,1,184,14,0.27562687045294676
full_gcsr_v2_pagerank,1,184,15,0.27825957863638884
full_gcsr_v2_pagerank,1,184,16,0.23494658280219605
full_gcsr_v2_pagerank,1,184,17,0.2578866035085451
full_gcsr_v2_pagerank,1,184,18,0.2605018748666267
full_gcsr_v2_pagerank,1,184,19,0.30866875010867134
full_gcsr_v2_pagerank,1,184,20,0.31698548020758477
full_gcsr_v2_pagerank,1,184,21,0.3148017556583289
full_gcsr_v2_pagerank,1,184,22,0.3339423602137679
full_gcsr_v2_pagerank,1,184,23,0.31200081423693293
full_gcsr_v2_pagerank,1,184,24,0.30892066720283684
full_gcsr_v2_pagerank,2,194,0,0.2007690451948596
full_gcsr_v2_pagerank,2,194,1,0.26412704208878524
full_gcsr_v2_pagerank,2,194,2,0.2684462136045256
full_gcsr_v2_pagerank,2,194,3,0.2706228966271874
full_gcsr_v2_pagerank,2,194,4,0.27562687045294676
full_gcsr_v2_pagerank,2,194,5,0.27825957863638884
full_gcsr_v2_pagerank,2,194,6,0.23494658280219605
full_gcsr_v2_pagerank,2,194,7,0.2578866035085451
full_gcsr_v2_pagerank,2,194,8,0.2605018748666267
full_gcsr_v2_pagerank,2,194,9,0.30866875010867134
full_gcsr_v2_pagerank,2,194,10,0.31698548020758477
full_gcsr_v2_pagerank,2,194,11,0.3148017556583289
full_gcsr_v2_pagerank,2,194,12,0.3339423602137679
full_gcsr_v2_pagerank,2,194,13,0.31200081423693293
full_gcsr_v2_pagerank,2,194,14,0.30892066720283684
full_gcsr_v2_pagerank,2,194,15,0.28335282383824056
full_gcsr_v2_pagerank,2,194,16,0.2942899178340601
full_gcsr_v2_pagerank,2,194,17,0.2942004682243785
full_gcsr_v2_pagerank,2,194,18,0.3381874427406678
full_gcsr_v2_pagerank,2,194,19,0.3388247773587314
full_gcsr_v2_pagerank,2,194,20,0.3251306727736494
full_gcsr_v2_pagerank,2,194,21,0.3554873965488863
full_gcsr_v2_pagerank,2,194,22,0.3608390740829813
full_gcsr_v2_pagerank,2,194,23,0.384195079324951
full_gcsr_v2_pagerank,2,194,24,0.3322565373825672
full_gcsr_v2_pagerank,3,229,0,0.2726032883314524
full_gcsr_v2_pagerank,3,229,1,0.36563867467934275
full_gcsr_v2_pagerank,3,229,2,0.3737153828260781
full_gcsr_v2_pagerank,3,229,3,0.34565184608453703
full_gcsr_v2_pagerank,3,229,4,0.3405059988781447
full_gcsr_v2_pagerank,3,229,5,0.41041906857097
full_gcsr_v2_pagerank,3,229,6,0.41487543445591424
full_gcsr_v2_pagerank,3,229,7,0.40662030334405874
full_gcsr_v2_pagerank,3,229,8,0.4005010063268779
full_gcsr_v2_pagerank,3,229,9,0.39691713847837873
full_gcsr_v2_pagerank,3,229,10,0.390455091875366
full_gcsr_v2_pagerank,3,229,11,0.3963069955636189
full_gcsr_v2_pagerank,3,229,12,0.40525304754676705
full_gcsr_v2_pagerank,3,229,13,0.4825840493066683
full_gcsr_v2_pagerank,3,229,14,0.5227985151684983
full_gcsr_v2_pagerank,3,229,15,0.4774004640474031
full_gcsr_v2_pagerank,3,229,16,0.4721039024736112
full_gcsr_v2_pagerank,3,229,17,0.4965712055166204
full_gcsr_v2_pagerank,3,229,18,0.453950008786671
full_gcsr_v2_pagerank,3,229,19,0.4805562881034937
full_gcsr_v2_pagerank,3,229,20,0.2857821003117915
full_gcsr_v2_pagerank,3,229,21,0.28186366463483403
full_gcsr_v2_pagerank,3,229,22,0.21767687024617477
full_gcsr_v2_pagerank,3,229,23,0.22045996638831733
full_gcsr_v2_pagerank,3,229,24,0.24290235100020952
full_gcsr_v2_pagerank,4,241,0,0.40525304754676705
full_gcsr_v2_pagerank,4,241,1,0.4825840493066683
full_gcsr_v2_pagerank,4,241,2,0.5227985151684983
full_gcsr_v2_pagerank,4,241,3,0.4774004640474031
full_gcsr_v2_pagerank,4,241,4,0.4721039024736112
full_gcsr_v2_pagerank,4,241,5,0.4965712055166204
full_gcsr_v2_pagerank,4,241,6,0.453950008786671
full_gcsr_v2_pagerank,4,241,7,0.4805562881034937
full_gcsr_v2_pagerank,4,241,8,0.2857821003117915
full_gcsr_v2_pagerank,4,241,9,0.28186366463483403
full_gcsr_v2_pagerank,4,241,10,0.21767687024617477
full_gcsr_v2_pagerank,4,241,11,0.22045996638831733
full_gcsr_v2_pagerank,4,241,12,0.24290235100020952
full_gcsr_v2_pagerank,4,241,13,0.27400395551861556
full_gcsr_v2_pagerank,4,241,14,0.31588458681568554
full_gcsr_v2_pagerank,4,241,15,0.34745081456109395
full_gcsr_v2_pagerank,4,241,16,0.3320354546110993
full_gcsr_v2_pagerank,4,241,17,0.36924023766284275
full_gcsr_v2_pagerank,4,241,18,0.4138575447903945
full_gcsr_v2_pagerank,4,241,19,0.43036158477031683
full_gcsr_v2_pagerank,4,241,20,0.47348326655803663
full_gcsr_v2_pagerank,4,241,21,0.4906267358697347
full_gcsr_v2_pagerank,4,241,22,0.5257752965841331
full_gcsr_v2_pagerank,4,241,23,0.557699801697758
full_gcsr_v2_pagerank,4,241,24,0.572261270792978
full_gcsr_v2_pagerank,5,269,0,0.5891594483313632
full_gcsr_v2_pagerank,5,269,1,0.594648671173871
full_gcsr_v2_pagerank,5,269,2,0.5613241067141511
full_gcsr_v2_pagerank,5,269,3,0.5542890362749638
full_gcsr_v2_pagerank,5,269,4,0.5600917103954159
full_gcsr_v2_pagerank,5,269,5,0.5525301291468224
full_gcsr_v2_pagerank,5,269,6,0.5238447984887764
full_gcsr_v2_pagerank,5,269,7,0.49430944850661107
full_gcsr_v2_pagerank,5,269,8,0.4823335088642311
full_gcsr_v2_pagerank,5,269,9,0.45631306581110764
full_gcsr_v2_pagerank,5,269,10,0.423166382508113
full_gcsr_v2_pagerank,5,269,11,0.39212775922751963
full_gcsr_v2_pagerank,5,269,12,0.4322165798524975
full_gcsr_v2_pagerank,5,269,13,0.43571868956195714
full_gcsr_v2_pagerank,5,269,14,0.4600076519601066
full_gcsr_v2_pagerank,5,269,15,0.4641116583589797
full_gcsr_v2_pagerank,5,269,16,0.4297318049807086
full_gcsr_v2_pagerank,5,269,17,0.4069758537742054
full_gcsr_v2_pagerank,5,269,18,0.4012974656255177
full_gcsr_v2_pagerank,5,269,19,0.3599991157421403
full_gcsr_v2_pagerank,5,269,20,0.3879971258907565
full_gcsr_v2_pagerank,5,269,21,0.4183981369243789
full_gcsr_v2_pagerank,5,269,22,0.43010268827201936
full_gcsr_v2_pagerank,5,269,23,0.3707506660704628
full_gcsr_v2_pagerank,5,269,24,0.36567274123495763
full_gcsr_v2_pagerank,6,275,0,0.5238447984887764
full_gcsr_v2_pagerank,6,275,1,0.49430944850661107
full_gcsr_v2_pagerank,6,275,2,0.4823335088642311
full_gcsr_v2_pagerank,6,275,3,0.45631306581110764
full_gcsr_v2_pagerank,6,275,4,0.423166382508113
full_gcsr_v2_pagerank,6,275,5,0.39212775922751963
full_gcsr_v2_pagerank,6,275,6,0.4322165798524975
full_gcsr_v2_pagerank,6,275,7,0.43571868956195714
full_gcsr_v2_pagerank,6,275,8,0.4600076519601066
full_gcsr_v2_pagerank,6,275,9,0.4641116583589797
full_gcsr_v2_pagerank,6,275,10,0.4297318049807086
full_gcsr_v2_pagerank,6,275,11,0.4069758537742054
full_gcsr_v2_pagerank,6,275,12,0.4012974656255177
full_gcsr_v2_pagerank,6,275,13,0.3599991157421403
full_gcsr_v2_pagerank,6,275,14,0.3879971258907565
full_gcsr_v2_pagerank,6,275,15,0.4183981369243789
full_gcsr_v2_pagerank,6,275,16,0.43010268827201936
full_gcsr_v2_pagerank,6,275,17,0.3707506660704628
full_gcsr_v2_pagerank,6,275,18,0.36567274123495763
full_gcsr_v2_pagerank,6,275,19,0.4136999515149169
full_gcsr_v2_pagerank,6,275,20,0.35392863226195703
full_gcsr_v2_pagerank,6,275,21,0.31531911600625917
full_gcsr_v2_pagerank,6,275,22,0.280959626915119
full_gcsr_v2_pagerank,6,275,23,0.09106511146469554
full_gcsr_v2_pagerank,6,275,24,0.1185594592242949
full_gcsr_v2_pagerank,7,280,0,0.39212775922751963
full_gcsr_v2_pagerank,7,280,1,0.4322165798524975
full_gcsr_v2_pagerank,7,280,2,0.43571868956195714
full_gcsr_v2_pagerank,7,280,3,0.4600076519601066
full_gcsr_v2_pagerank,7,280,4,0.4641116583589797
full_gcsr_v2_pagerank,7,280,5,0.4297318049807086
full_gcsr_v2_pagerank,7,280,6,0.4069758537742054
full_gcsr_v2_pagerank,7,280,7,0.4012974656255177
full_gcsr_v2_pagerank,7,280,8,0.3599991157421403
full_gcsr_v2_pagerank,7,280,9,0.3879971258907565
full_gcsr_v2_pagerank,7,280,10,0.4183981369243789
full_gcsr_v2_pagerank,7,280,11,0.43010268827201936
full_gcsr_v2_pagerank,7,280,12,0.3707506660704628
full_gcsr_v2_pagerank,7,280,13,0.36567274123495763
full_gcsr_v2_pagerank,7,280,14,0.4136999515149169
full_gcsr_v2_pagerank,7,280,15,0.35392863226195703
full_gcsr_v2_pagerank,7,280,16,0.31531911600625917
full_gcsr_v2_pagerank,7,280,17,0.280959626915119
full_gcsr_v2_pagerank,7,280,18,0.09106511146469554
full_gcsr_v2_pagerank,7,280,19,0.1185594592242949
full_gcsr_v2_pagerank,7,280,20,
full_gcsr_v2_pagerank,7,280,21,
full_gcsr_v2_pagerank,7,280,22,
full_gcsr_v2_pagerank,7,280,23,
full_gcsr_v2_pagerank,7,280,24,
full_gcsr_softmax,0,160,0,0.13586929783934965
full_gcsr_softmax,0,160,1,0.08517343865722216
full_gcsr_softmax,0,160,2,0.11942922796775368
full_gcsr_softmax,0,160,3,0.12389281751015147
full_gcsr_softmax,0,160,4,0.12024246755955315
full_gcsr_softmax,0,160,5,0.1716925206690263
full_gcsr_softmax,0,160,6,0.17481797654066678
full_gcsr_softmax,0,160,7,0.1410261759020478
full_gcsr_softmax,0,160,8,0.14050435879267087
full_gcsr_softmax,0,160,9,0.17476293445817137
full_gcsr_softmax,0,160,10,0.2200612238043731
full_gcsr_softmax,0,160,11,0.3762054808818791
full_gcsr_softmax,0,160,12,0.2806956232242539
full_gcsr_softmax,0,160,13,0.25949678149633193
full_gcsr_softmax,0,160,14,0.2376527657544717
full_gcsr_softmax,0,160,15,0.28059990260230483
full_gcsr_softmax,0,160,16,0.20739327017781817
full_gcsr_softmax,0,160,17,0.23269706901593445
full_gcsr_softmax,0,160,18,0.20498770359071816
full_gcsr_softmax,0,160,19,0.2854350912361113
full_gcsr_softmax,0,160,20,0.20974319398958496
full_gcsr_softmax,0,160,21,0.2094091467025444
full_gcsr_softmax,0,160,22,0.15943202860118988
full_gcsr_softmax,0,160,23,0.16432159858837558
full_gcsr_softmax,0,160,24,0.16961783931474306
full_gcsr_softmax,1,184,0,0.16961783931474306
full_gcsr_softmax,1,184,1,0.17511633705140728
full_gcsr_softmax,1,184,2,0.21614507142819983
full_gcsr_softmax,1,184,3,0.1804059121088225
full_gcsr_softmax,1,184,4,0.19753888073185455
full_gcsr_softmax,1,184,5,0.20653245023888
full_gcsr_softmax,1,184,6,0.20414356844547354
full_gcsr_softmax,1,184,7,0.2610499320511719
full_gcsr_softmax,1,184,8,0.22377826491538
full_gcsr_softmax,1,184,9,0.24744309026783196
full_gcsr_softmax,1,184,10,0.27086833874876803
full_gcsr_softmax,1,184,11,0.2722395505893558
full_gcsr_softmax,1,184,12,0.2684462136045256
full_gcsr_softmax,1,184,13,0.2706228966271874
full_gcsr_softmax,1,184,14,0.27562687045294676
full_gcsr_softmax,1,184,15,0.27825957863638884
full_gcsr_softmax,1,184,16,0.28508531330013387
full_gcsr_softmax,1,184,17,0.20126983258559872
full_gcsr_softmax,1,184,18,0.30079890216168637
full_gcsr_softmax,1,184,19,0.2806827432161325
full_gcsr_softmax,1,184,20,0.31698548020758477
full_gcsr_softmax,1,184,21,0.3148017556583289
full_gcsr_softmax,1,184,22,0.3339423602137679
full_gcsr_softmax,1,184,23,0.31200081423693293
full_gcsr_softmax,1,184,24,0.30892066720283684
full_gcsr_softmax,2,194,0,0.27086833874876803
full_gcsr_softmax,2,194,1,0.2722395505893558
full_gcsr_softmax,2,194,2,0.2684462136045256
full_gcsr_softmax,2,194,3,0.2706228966271874
full_gcsr_softmax,2,194,4,0.27562687045294676
full_gcsr_softmax,2,194,5,0.27825957863638884
full_gcsr_softmax,2,194,6,0.28508531330013387
full_gcsr_softmax,2,194,7,0.20126983258559872
full_gcsr_softmax,2,194,8,0.30079890216168637
full_gcsr_softmax,2,194,9,0.2806827432161325
full_gcsr_softmax,2,194,10,0.31698548020758477
full_gcsr_softmax,2,194,11,0.3148017556583289
full_gcsr_softmax,2,194,12,0.3339423602137679
full_gcsr_softmax,2,194,13,0.31200081423693293
full_gcsr_softmax,2,194,14,0.30892066720283684
full_gcsr_softmax,2,194,15,0.28335282383824056
full_gcsr_softmax,2,194,16,0.2942899178340601
full_gcsr_softmax,2,194,17,0.2942004682243785
full_gcsr_softmax,2,194,18,0.3381874427406678
full_gcsr_softmax,2,194,19,0.3388247773587314
full_gcsr_softmax,2,194,20,0.3251306727736494
full_gcsr_softmax,2,194,21,0.3554873965488863
full_gcsr_softmax,2,194,22,0.3608390740829813
full_gcsr_softmax,2,194,23,0.384195079324951
full_gcsr_softmax,2,194,24,0.36735229988550266
full_gcsr_softmax,3,229,0,0.4313813625299199
full_gcsr_softmax,3,229,1,0.5358894214387881
full_gcsr_softmax,3,229,2,0.5187747230363637
full_gcsr_softmax,3,229,3,0.40952831612583007
full_gcsr_softmax,3,229,4,0.49494804649219304
full_gcsr_softmax,3,229,5,0.5579029273098537
full_gcsr_softmax,3,229,6,0.5599459924846656
full_gcsr_softmax,3,229,7,0.6324691635555613
full_gcsr_softmax,3,229,8,0.5242924496479137
full_gcsr_softmax,3,229,9,0.5879977895612793
full_gcsr_softmax,3,229,10,0.44181268354235115
full_gcsr_softmax,3,229,11,0.41074808542882324
full_gcsr_softmax,3,229,12,0.33802025477525666
full_gcsr_softmax,3,229,13,0.3189298911418975
full_gcsr_softmax,3,229,14,0.43885565604013443
full_gcsr_softmax,3,229,15,0.6094538692114746
full_gcsr_softmax,3,229,16,0.5245919609354738
full_gcsr_softmax,3,229,17,0.448038182803558
full_gcsr_softmax,3,229,18,0.2535714923330401
full_gcsr_softmax,3,229,19,0.22169095171410913
full_gcsr_softmax,3,229,20,0.28123985102329985
full_gcsr_softmax,3,229,21,0.35160282302973633
full_gcsr_softmax,3,229,22,0.1860129871498959
full_gcsr_softmax,3,229,23,0.17352277860754817
full_gcsr_softmax,3,229,24,0.28102405930104357
full_gcsr_softmax,4,241,0,0.33802025477525666
full_gcsr_softmax,4,241,1,0.3189298911418975
full_gcsr_softmax,4,241,2,0.43885565604013443
full_gcsr_softmax,4,241,3,0.6094538692114746
full_gcsr_softmax,4,241,4,0.5245919609354738
full_gcsr_softmax,4,241,5,0.448038182803558
full_gcsr_softmax,4,241,6,0.2535714923330401
full_gcsr_softmax,4,241,7,0.22169095171410913
full_gcsr_softmax,4,241,8,0.28123985102329985
full_gcsr_softmax,4,241,9,0.35160282302973633
full_gcsr_softmax,4,241,10,0.1860129871498959
full_gcsr_softmax,4,241,11,0.17352277860754817
full_gcsr_softmax,4,241,12,0.28102405930104357
full_gcsr_softmax,4,241,13,0.26913090997341305
full_gcsr_softmax,4,241,14,0.29451233509567376
full_gcsr_softmax,4,241,15,0.32547406063260187
full_gcsr_softmax,4,241,16,0.32382612789075726
full_gcsr_softmax,4,241,17,0.3004515656455091
full_gcsr_softmax,4,241,18,0.3525071312114242
full_gcsr_softmax,4,241,19,0.3501437735713995
full_gcsr_softmax,4,241,20,0.37625855536295105
full_gcsr_softmax,4,241,21,0.4903997726958891
full_gcsr_softmax,4,241,22,0.2768824837517956
full_gcsr_softmax,4,241,23,0.47883520803296553
full_gcsr_softmax,4,241,24,0.4896124276260362
full_gcsr_softmax,5,269,0,0.38587720901050404
full_gcsr_softmax,5,269,1,0.5320549959787995
full_gcsr_softmax,5,269,2,0.5323429419674759
full_gcsr_softmax,5,269,3,0.5259397783568232
full_gcsr_softmax,5,269,4,0.458246740534513
full_gcsr_softmax,5,269,5,0.5155596788690917
full_gcsr_softmax,5,269,6,0.30474758383014766
full_gcsr_softmax,5,269,7,0.48791185295103134
full_gcsr_softmax,5,269,8,0.4664850058395369
full_gcsr_softmax,5,269,9,0.3991851371752613
full_gcsr_softmax,5,269,10,0.4041804622541798
full_gcsr_softmax,5,269,11,0.3632624785036094
full_gcsr_softmax,5,269,12,0.4138674574929183
full_gcsr_softmax,5,269,13,0.4299724098031923
full_gcsr_softmax,5,269,14,0.2152447657171589
full_gcsr_softmax,5,269,15,0.22450981867961795
full_gcsr_softmax,5,269,16,0.2500669508365764
full_gcsr_softmax,5,269,17,0.15064821464515776
full_gcsr_softmax,5,269,18,0.29038149426530335
full_gcsr_softmax,5,269,19,0.14029762568670212
full_gcsr_softmax,5,269,20,0.19768513034431034
full_gcsr_softmax,5,269,21,0.19286991971115575
full_gcsr_softmax,5,269,22,0.13289014564297796
full_gcsr_softmax,5,269,23,0.06375399911221757
full_gcsr_softmax,5,269,24,0.14374882534523137
full_gcsr_softmax,6,275,0,0.30474758383014766
full_gcsr_softmax,6,275,1,0.48791185295103134
full_gcsr_softmax,6,275,2,0.4664850058395369
full_gcsr_softmax,6,275,3,0.3991851371752613
full_gcsr_softmax,6,275,4,0.4041804622541798
full_gcsr_softmax,6,275,5,0.3632624785036094
full_gcsr_softmax,6,275,6,0.4138674574929183
full_gcsr_softmax,6,275,7,0.4299724098031923
full_gcsr_softmax,6,275,8,0.2152447657171589
full_gcsr_softmax,6,275,9,0.22450981867961795
full_gcsr_softmax,6,275,10,0.2500669508365764
full_gcsr_softmax,6,275,11,0.15064821464515776
full_gcsr_softmax,6,275,12,0.29038149426530335
full_gcsr_softmax,6,275,13,0.14029762568670212
full_gcsr_softmax,6,275,14,0.19768513034431034
full_gcsr_softmax,6,275,15,0.19286991971115575
full_gcsr_softmax,6,275,16,0.13289014564297796
full_gcsr_softmax,6,275,17,0.06375399911221757
full_gcsr_softmax,6,275,18,0.14374882534523137
full_gcsr_softmax,6,275,19,0.030269370089860415
full_gcsr_softmax,6,275,20,0.1101898069065137
full_gcsr_softmax,6,275,21,0.18000271083086883
full_gcsr_softmax,6,275,22,0.1718100329514859
full_gcsr_softmax,6,275,23,0.16853525108012457
full_gcsr_softmax,6,275,24,0.1735011762657548
full_gcsr_softmax,7,280,0,0.3632624785036094
full_gcsr_softmax,7,280,1,0.4138674574929183
full_gcsr_softmax,7,280,2,0.4299724098031923
full_gcsr_softmax,7,280,3,0.2152447657171589
full_gcsr_softmax,7,280,4,0.22450981867961795
full_gcsr_softmax,7,280,5,0.2500669508365764
full_gcsr_softmax,7,280,6,0.15064821464515776
full_gcsr_softmax,7,280,7,0.29038149426530335
full_gcsr_softmax,7,280,8,0.14029762568670212
full_gcsr_softmax,7,280,9,0.19768513034431034
full_gcsr_softmax,7,280,10,0.19286991971115575
full_gcsr_softmax,7,280,11,0.13289014564297796
full_gcsr_softmax,7,280,12,0.06375399911221757
full_gcsr_softmax,7,280,13,0.14374882534523137
