method,event_index,event_time,horizon,latent_risk
graph_only_softmax,3,229,10,6.641334856035522
graph_only_softmax,3,229,11,11.164998624242369
graph_only_softmax,3,229,12,9.129376057444153
graph_only_softmax,3,229,13,11.125385335989861
graph_only_softmax,3,229,14,6.85147979932788
graph_only_softmax,3,229,15,3.677376737515712
graph_only_softmax,3,229,16,1.3333905341831866
graph_only_softmax,3,229,17,6.977387160828174
graph_only_softmax,3,229,18,5.2693482057506325
graph_only_softmax,3,229,19,1.1734596554618775
graph_only_softmax,3,229,20,0.6656977100321867
graph_only_softmax,3,229,21,0.5742375521161738
graph_only_softmax,3,229,22,2.574055901588361
graph_only_softmax,3,229,23,2.65489868140269
graph_only_softmax,3,229,24,1.9722563037598513
graph_only_softmax,4,241,0,9.129376057444153
graph_only_softmax,4,241,1,11.125385335989861
graph_only_softmax,4,241,2,6.85147979932788
graph_only_softmax,4,241,3,3.677376737515712
graph_only_softmax,4,241,4,1.3333905341831866
graph_only_softmax,4,241,5,6.977387160828174
graph_only_softmax,4,241,6,5.2693482057506325
graph_only_softmax,4,241,7,1.1734596554618775
graph_only_softmax,4,241,8,0.6656977100321867
graph_only_softmax,4,241,9,0.5742375521161738
graph_only_softmax,4,241,10,2.574055901588361
graph_only_softmax,4,241,11,2.65489868140269
graph_only_softmax,4,241,12,1.9722563037598513
graph_only_softmax,4,241,13,1.7197381571282375
graph_only_softmax,4,241,14,1.5126425682591063
graph_only_softmax,4,241,15,1.3439702559307076
graph_only_softmax,4,241,16,1.1977572912729904
graph_only_softmax,4,241,17,0.9980823317262363
graph_only_softmax,4,241,18,1.0740274924300637
graph_only_softmax,4,241,19,0.9794616070819369
graph_only_softmax,4,241,20,0.9934409240640187
graph_only_softmax,4,241,21,0.984272292573818
graph_only_softmax,4,241,22,0.5587238006587982
graph_only_softmax,4,241,23,0.9728478113269218
graph_only_softmax,4,241,24,0.9744395762215461
graph_only_softmax,5,269,0,1.0118618105026718
graph_only_softmax,5,269,1,0.7946774915329657
graph_only_softmax,5,269,2,1.226729540740061
graph_only_softmax,5,269,3,0.9892027105439158
graph_only_softmax,5,269,4,0.6490146659525104
graph_only_softmax,5,269,5,0.7790222237029871
graph_only_softmax,5,269,6,0.4847227628450575
graph_only_softmax,5,269,7,0.9369039706445501
graph_only_softmax,5,269,8,0.9613353211778327
graph_only_softmax,5,269,9,0.617350740042533
graph_only_softmax,5,269,10,0.742176989661215
graph_only_softmax,5,269,11,0.6042284338040846
graph_only_softmax,5,269,12,0.9790951748970992
graph_only_softmax,5,269,13,0.8078998731056067
graph_only_softmax,5,269,14,0.5372774808895265
graph_only_softmax,5,269,15,0.45683402341290047
graph_only_softmax,5,269,16,0.4708109717231377
graph_only_softmax,5,269,17,0.5290649285421364
graph_only_softmax,5,269,18,0.7575470934746499
graph_only_softmax,5,269,19,0.4967170699372727
graph_only_softmax,5,269,20,0.6299561283840684
graph_only_softmax,5,269,21,0.6694780704469385
graph_only_softmax,5,269,22,0.608393923157841
graph_only_softmax,5,269,23,0.5103764141554843
graph_only_softmax,5,269,24,0.6487651946973099
graph_only_softmax,6,275,0,0.4847227628450575
graph_only_softmax,6,275,1,0.9369039706445501
graph_only_softmax,6,275,2,0.9613353211778327
graph_only_softmax,6,275,3,0.617350740042533
graph_only_softmax,6,275,4,0.742176989661215
graph_only_softmax,6,275,5,0.6042284338040846
graph_only_softmax,6,275,6,0.9790951748970992
graph_only_softmax,6,275,7,0.8078998731056067
graph_only_softmax,6,275,8,0.5372774808895265
graph_only_softmax,6,275,9,0.45683402341290047
graph_only_softmax,6,275,10,0.4708109717231377
graph_only_softmax,6,275,11,0.5290649285421364
graph_only_softmax,6,275,12,0.7575470934746499
graph_only_softmax,6,275,13,0.4967170699372727
graph_only_softmax,6,275,14,0.6299561283840684
graph_only_softmax,6,275,15,0.6694780704469385
graph_only_softmax,6,275,16,0.608393923157841
graph_only_softmax,6,275,17,0.5103764141554843
graph_only_softmax,6,275,18,0.6487651946973099
graph_only_softmax,6,275,19,0.5541826044828909
graph_only_softmax,6,275,20,0.6334545411014275
graph_only_softmax,6,275,21,0.7440037908776647
graph_only_softmax,6,275,22,0.48598079688523765
graph_only_softmax,6,275,23,0.4941870101329576
graph_only_softmax,6,275,24,0.8968531313626131
graph_only_softmax,7,280,0,0.6042284338040846
graph_only_softmax,7,280,1,0.9790951748970992
graph_only_softmax,7,280,2,0.8078998731056067
graph_only_softmax,7,280,3,0.5372774808895265
graph_only_softmax,7,280,4,0.45683402341290047
graph_only_softmax,7,280,5,0.4708109717231377
graph_only_softmax,7,280,6,0.5290649285421364
graph_only_softmax,7,280,7,0.7575470934746499
graph_only_softmax,7,280,8,0.4967170699372727
graph_only_softmax,7,280,9,0.6299561283840684
graph_only_softmax,7,280,10,0.6694780704469385
graph_only_softmax,7,280,11,0.608393923157841
graph_only_softmax,7,280,12,0.5103764141554843
graph_only_softmax,7,280,13,0.6487651946973099
graph_only_softmax,7,280,14,0.5541826044828909
graph_only_softmax,7,280,15,0.6334545411014275
graph_only_softmax,7,280,16,0.7440037908776647
graph_only_softmax,7,280,17,0.48598079688523765
graph_only_softmax,7,280,18,0.4941870101329576
graph_only_softmax,7,280,19,0.8968531313626131
graph_only_softmax,7,280,20,
graph_only_softmax,7,280,21,
graph_only_softmax,7,280,22,
graph_only_softmax,7,280,23,
graph_only_softmax,7,280,24,
rs_selection,0,160,0,4.5182702150482115
rs_selection,0,160,1,4.349356140725593
rs_selection,0,160,2,4.113609968083935
rs_selection,0,160,3,3.9408251239740326
rs_selection,0,160,4,3.7795887784816355
rs_selection,0,160,5,1.9374714114741622
rs_selection,0,160,6,3.4261869506357683
rs_selection,0,160,7,3.383136844330821
rs_selection,0,160,8,3.47536470686203
rs_selection,0,160,9,3.441975161275767
rs_selection,0,160,10,1.0210209130214691
rs_selection,0,160,11,2.0588375920263995
rs_selection,0,160,12,2.126170388892831
rs_selection,0,160,13,3.04685850713302
rs_selection,0,160,14,2.90807017752864
rs_selection,0,160,15,2.7558255366779947
rs_selection,0,160,16,2.672754768772035
rs_selection,0,160,17,2.6426158871821492
rs_selection,0,160,18,2.62772914623699
rs_selection,0,160,19,2.535612617184827
rs_selection,0,160,20,2.4331053517770505
rs_selection,0,160,21,2.4329858064593566
rs_selection,0,160,22,2.364835604324598
rs_selection,0,160,23,2.2919159202641675
rs_selection,0,160,24,2.230173425688275
rs_selection,1,184,0,2.230173425688275
rs_selection,1,184,1,2.1432587611552685
rs_selection,1,184,2,2.09673044701109
rs_selection,1,184,3,1.958922974877788
rs_selection,1,184,4,1.769173624297288
rs_selection,1,184,5,1.6001300078972298
rs_selection,1,184,6,1.4759222765214053
rs_selection,1,184,7,1.8964043123920555
rs_selection,1,184,8,2.223648573734881
rs_selection,1,184,9,2.6022213675051327
rs_selection,1,184,10,1.086467189344246
rs_selection,1,184,11,1.0720426784295334
rs_selection,1,184,12,1.0521316076690945
rs_selection,1,184,13,22.856988466881774
rs_selection,1,184,14,1.0047218886170102
rs_selection,1,184,15,1.0001541919791892
rs_selection,1,184,16,1.0060210411010897
rs_selection,1,184,17,2.4849987177860173
rs_selection,1,184,18,1.027442614225943
rs_selection,1,184,19,1.0484097702934467
rs_selection,1,184,20,1.060278308398646
rs_selection,1,184,21,1.0928902717208318
rs_selection,1,184,22,1.1029560351308556
rs_selection,1,184,23,1.138298685354595
rs_selection,1,184,24,1.1820101944685386
rs_selection,2,194,0,1.086467189344246
rs_selection,2,194,1,1.0720426784295334
rs_selection,2,194,2,1.0521316076690945
rs_selection,2,194,3,22.856988466881774
rs_selection,2,194,4,1.0047218886170102
rs_selection,2,194,5,1.0001541919791892
rs_selection,2,194,6,1.0060210411010897
rs_selection,2,194,7,2.4849987177860173
rs_selection,2,194,8,1.027442614225943
rs_selection,2,194,9,1.0484097702934467
rs_selection,2,194,10,1.060278308398646
rs_selection,2,194,11,1.0928902717208318
rs_selection,2,194,12,1.1029560351308556
rs_selection,2,194,13,1.138298685354595
rs_selection,2,194,14,1.1820101944685386
rs_selection,2,194,15,1.223810748742626
rs_selection,2,194,16,1.2581154863033521
rs_selection,2,194,17,1.35196171101433
rs_selection,2,194,18,1.5257742348203596
rs_selection,2,194,19,1.7748882865575621
rs_selection,2,194,20,2.0806185355994464
rs_selection,2,194,21,2.3697531341970293
rs_selection,2,194,22,2.752954846977519
rs_selection,2,194,23,3.6393540612184943
rs_selection,2,194,24,3.938667497057119
rs_selection,3,229,0,9.543986787296474
rs_selection,3,229,1,10.403756571869392
rs_selection,3,229,2,11.090845529481111
rs_selection,3,229,3,11.84861372352576
rs_selection,3,229,4,12.842836709524727
rs_selection,3,229,5,13.795760762856563
rs_selection,3,229,6,14.831752270699072
rs_selection,3,229,7,15.875712037169729
rs_selection,3,229,8,16.811857990512035
rs_selection,3,229,9,17.996906343917804
rs_selection,3,229,10,8.68061988054713
rs_selection,3,229,11,8.8859871505746
rs_selection,3,229,12,9.240479404778338
rs_selection,3,229,13,9.577075647785367
rs_selection,3,229,14,9.941336320400797
rs_selection,3,229,15,10.261926573008129
rs_selection,3,229,16,10.758067150061295
rs_selection,3,229,17,11.236947269704444
rs_selection,3,229,18,6.801197352701898
rs_selection,3,229,19,6.172841376946021
rs_selection,3,229,20,3.2032207927893634
rs_selection,3,229,21,2.8287284339741428
rs_selection,3,229,22,2.5060540955713493
rs_selection,3,229,23,2.2387038186013406
rs_selection,3,229,24,1.9882280113714554
rs_selection,4,241,0,9.240479404778338
rs_selection,4,241,1,9.577075647785367
rs_selection,4,241,2,9.941336320400797
rs_selection,4,241,3,10.261926573008129
rs_selection,4,241,4,10.758067150061295
rs_selection,4,241,5,11.236947269704444
rs_selection,4,241,6,6.801197352701898
rs_selection,4,241,7,6.172841376946021
rs_selection,4,241,8,3.2032207927893634
rs_selection,4,241,9,2.8287284339741428
rs_selection,4,241,10,2.5060540955713493
rs_selection,4,241,11,2.2387038186013406
rs_selection,4,241,12,1.9882280113714554
rs_selection,4,241,13,1.7230567472863876
rs_selection,4,241,14,1.5470993533946895
rs_selection,4,241,15,1.3626124952293293
rs_selection,4,241,16,1.2337004483038436
rs_selection,4,241,17,1.1367851977873387
rs_selection,4,241,18,1.0811137072319845
rs_selection,4,241,19,1.0428346483636168
rs_selection,4,241,20,1.0192535081755962
rs_selection,4,241,21,1.0031485403351499
rs_selection,4,241,22,1.0004409607529277
rs_selection,4,241,23,1.0090023922941602
rs_selection,4,241,24,1.0301098606402623
rs_selection,5,269,0,1.2013197046840134
rs_selection,5,269,1,1.2095421565839628
rs_selection,5,269,2,1.2672037712533082
rs_selection,5,269,3,1.2285497714541844
rs_selection,5,269,4,1.1981979170145218
rs_selection,5,269,5,1.1519399447961591
rs_selection,5,269,6,1.1224886153152458
rs_selection,5,269,7,1.0523370734104687
rs_selection,5,269,8,1.0108913801265087
rs_selection,5,269,9,1.0511015670310027
rs_selection,5,269,10,1.039530674949363
rs_selection,5,269,11,1.0712065835699116
rs_selection,5,269,12,1.1146151298412295
rs_selection,5,269,13,1.0192832381802246
rs_selection,5,269,14,1.002821732121163
rs_selection,5,269,15,1.0004903546162065
rs_selection,5,269,16,1.1627800685520167
rs_selection,5,269,17,1.0140761748522609
rs_selection,5,269,18,1.2243491002223363
rs_selection,5,269,19,1.0413966199414695
rs_selection,5,269,20,1.0568653925608489
rs_selection,5,269,21,1.2400634977937313
rs_selection,5,269,22,1.1239964653169505
rs_selection,5,269,23,1.1689320619718606
rs_selection,5,269,24,1.266092781236229
rs_selection,6,275,0,1.1224886153152458
rs_selection,6,275,1,1.0523370734104687
rs_selection,6,275,2,1.0108913801265087
rs_selection,6,275,3,1.0511015670310027
rs_selection,6,275,4,1.039530674949363
rs_selection,6,275,5,1.0712065835699116
rs_selection,6,275,6,1.1146151298412295
rs_selection,6,275,7,1.0192832381802246
rs_selection,6,275,8,1.002821732121163
rs_selection,6,275,9,1.0004903546162065
rs_selection,6,275,10,1.1627800685520167
rs_selection,6,275,11,1.0140761748522609
rs_selection,6,275,12,1.2243491002223363
rs_selection,6,275,13,1.0413966199414695
rs_selection,6,275,14,1.0568653925608489
rs_selection,6,275,15,1.2400634977937313
rs_selection,6,275,16,1.1239964653169505
rs_selection,6,275,17,1.1689320619718606
rs_selection,6,275,18,1.266092781236229
rs_selection,6,275,19,1.5495756282028723
rs_selection,6,275,20,1.4822243900625778
rs_selection,6,275,21,1.8774222871052524
rs_selection,6,275,22,1.7216337463890774
rs_selection,6,275,23,1.8834308496912793
rs_selection,6,275,24,2.4863004257551693
rs_selection,7,280,0,1.0712065835699116
rs_selection,7,280,1,1.1146151298412295
rs_selection,7,280,2,1.0192832381802246
rs_selection,7,280,3,1.002821732121163
rs_selection,7,280,4,1.0004903546162065
rs_selection,7,280,5,1.1627800685520167
rs_selection,7,280,6,1.0140761748522609
rs_selection,7,280,7,1.2243491002223363
rs_selection,7,280,8,1.0413966199414695
rs_selection,7,280,9,1.0568653925608489
rs_selection,7,280,10,1.2400634977937313
rs_selection,7,280,11,1.1239964653169505
rs_selection,7,280,12,1.1689320619718606
rs_selection,7,280,13,1.266092781236229
rs_selection,7,280,14,1.5495756282028723
rs_selection,7,280,15,1.4822243900625778
rs_selection,7,280,16,1.8774222871052524
rs_selection,7,280,17,1.7216337463890774
rs_selection,7,280,18,1.8834308496912793
rs_selection,7,280,19,2.4863004257551693
rs_selection,7,280,20,
rs_selection,7,280,21,
rs_selection,7,280,22,
rs_selection,7,280,23,
rs_selection,7,280,24,
rs_selection_v2,0,160,0,4.5182702150482115
rs_selection_v2,0,160,1,4.349356140725593
rs_selection_v2,0,160,2,4.113609968083935
rs_selection_v2,0,160,3,3.9408251239740326
rs_selection_v2,0,160,4,1.9384628059871807
rs_selection_v2,0,160,5,1.9374714114741622
rs_selection_v2,0,160,6,3.4261869506357683
rs_selection_v2,0,160,7,3.383136844330821
rs_selection_v2,0,160,8,3.47536470686203
rs_selection_v2,0,160,9,1.8865819457488693
rs_selection_v2,0,160,10,1.9399580492052304
rs_selection_v2,0,160,11,2.0588375920263995
rs_selection_v2,0,160,12,2.126170388892831
rs_selection_v2,0,160,13,2.2847251834135816
rs_selection_v2,0,160,14,2.418711072173426
rs_selection_v2,0,160,15,2.7558255366779947
rs_selection_v2,0,160,16,2.672754768772035
rs_selection_v2,0,160,17,2.6426158871821492
rs_selection_v2,0,160,18,2.62772914623699
rs_selection_v2,0,160,19,2.535612617184827
rs_selection_v2,0,160,20,2.4331053517770505
rs_selection_v2,0,160,21,2.4329858064593566
rs_selection_v2,0,160,22,2.364835604324598
rs_selection_v2,0,160,23,2.2919159202641675
rs_selection_v2,0,160,24,2.230173425688275
rs_selection_v2,1,184,0,2.230173425688275
rs_selection_v2,1,184,1,2.1432587611552685
rs_selection_v2,1,184,2,2.09673044701109
rs_selection_v2,1,184,3,1.958922974877788
rs_selection_v2,1,184,4,1.769173624297288
rs_selection_v2,1,184,5,1.6001300078972298
rs_selection_v2,1,184,6,1.6155453803307085
rs_selection_v2,1,184,7,1.8964043123920555
rs_selection_v2,1,184,8,2.223648573734881
rs_selection_v2,1,184,9,2.6022213675051327
rs_selection_v2,1,184,10,1.086467189344246
rs_selection_v2,1,184,11,1.0720426784295334
rs_selection_v2,1,184,12,1.0521316076690945
rs_selection_v2,1,184,13,1.0251906417025323
rs_selection_v2,1,184,14,1.0047218886170102
rs_selection_v2,1,184,15,1.0001541919791892
rs_selection_v2,1,184,16,1.0060210411010897
rs_selection_v2,1,184,17,1.0128208754985086
rs_selection_v2,1,184,18,1.027442614225943
rs_selection_v2,1,184,19,1.0484097702934467
rs_selection_v2,1,184,20,1.060278308398646
rs_selection_v2,1,184,21,1.0928902717208318
rs_selection_v2,1,184,22,1.1029560351308556
rs_selection_v2,1,184,23,1.138298685354595
rs_selection_v2,1,184,24,1.1820101944685386
rs_selection_v2,2,194,0,1.086467189344246
rs_selection_v2,2,194,1,1.0720426784295334
rs_selection_v2,2,194,2,1.0521316076690945
rs_selection_v2,2,194,3,1.0251906417025323
rs_selection_v2,2,194,4,1.0047218886170102
rs_selection_v2,2,194,5,1.0001541919791892
rs_selection_v2,2,194,6,1.0060210411010897
rs_selection_v2,2,194,7,1.0128208754985086
rs_selection_v2,2,194,8,1.027442614225943
rs_selection_v2,2,194,9,1.0484097702934467
rs_selection_v2,2,194,10,1.060278308398646
rs_selection_v2,2,194,11,1.0928902717208318
rs_selection_v2,2,194,12,1.1029560351308556
rs_selection_v2,2,194,13,1.138298685354595
rs_selection_v2,2,194,14,1.1820101944685386
rs_selection_v2,2,194,15,1.223810748742626
rs_selection_v2,2,194,16,1.2581154863033521
rs_selection_v2,2,194,17,1.35196171101433
rs_selection_v2,2,194,18,1.5257742348203596
rs_selection_v2,2,194,19,1.7748882865575621
rs_selection_v2,2,194,20,2.0806185355994464
rs_selection_v2,2,194,21,2.3697531341970293
rs_selection_v2,2,194,22,2.752954846977519
rs_selection_v2,2,194,23,3.6393540612184943
rs_selection_v2,2,194,24,3.6699574022175274
rs_selection_v2,3,229,0,9.543986787296474
rs_selection_v2,3,229,1,10.403756571869392
rs_selection_v2,3,229,2,11.090845529481111
rs_selection_v2,3,229,3,11.84861372352576
rs_selection_v2,3,229,4,12.842836709524727
rs_selection_v2,3,229,5,13.795760762856563
rs_selection_v2,3,229,6,14.831752270699072
rs_selection_v2,3,229,7,15.875712037169729
rs_selection_v2,3,229,8,16.811857990512035
rs_selection_v2,3,229,9,17.996906343917804
rs_selection_v2,3,229,10,8.68061988054713
rs_selection_v2,3,229,11,20.379952793741705
rs_selection_v2,3,229,12,9.240479404778338
rs_selection_v2,3,229,13,9.577075647785367
rs_selection_v2,3,229,14,9.941336320400797
rs_selection_v2,3,229,15,10.261926573008129
rs_selection_v2,3,229,16,10.758067150061295
rs_selection_v2,3,229,17,11.236947269704444
rs_selection_v2,3,229,18,11.645419714016116
rs_selection_v2,3,229,19,12.119890581556511
rs_selection_v2,3,229,20,3.2032207927893634
rs_selection_v2,3,229,21,2.8287284339741428
rs_selection_v2,3,229,22,2.5060540955713493
rs_selection_v2,3,229,23,2.2387038186013406
rs_selection_v2,3,229,24,1.9882280113714554
rs_selection_v2,4,241,0,9.240479404778338
rs_selection_v2,4,241,1,9.577075647785367
rs_selection_v2,4,241,2,9.941336320400797
rs_selection_v2,4,241,3,10.261926573008129
rs_selection_v2,4,241,4,10.758067150061295
rs_selection_v2,4,241,5,11.236947269704444
rs_selection_v2,4,241,6,11.645419714016116
rs_selection_v2,4,241,7,12.119890581556511
rs_selection_v2,4,241,8,3.2032207927893634
rs_selection_v2,4,241,9,2.8287284339741428
rs_selection_v2,4,241,10,2.5060540955713493
rs_selection_v2,4,241,11,2.2387038186013406
rs_selection_v2,4,241,12,1.9882280113714554
rs_selection_v2,4,241,13,1.7230567472863876
rs_selection_v2,4,241,14,1.5470993533946895
rs_selection_v2,4,241,15,1.3626124952293293
rs_selection_v2,4,241,16,1.2337004483038436
rs_selection_v2,4,241,17,1.1367851977873387
rs_selection_v2,4,241,18,1.0811137072319845
rs_selection_v2,4,241,19,1.0428346483636168
rs_selection_v2,4,241,20,1.0192535081755962
rs_selection_v2,4,241,21,1.0031485403351499
rs_selection_v2,4,241,22,1.0004409607529277
rs_selection_v2,4,241,23,1.0090023922941602
rs_selection_v2,4,241,24,1.0301098606402623
rs_selection_v2,5,269,0,1.2059112592304169
rs_selection_v2,5,269,1,1.260588527331079
rs_selection_v2,5,269,2,1.2672037712533082
rs_selection_v2,5,269,3,1.2285497714541844
rs_selection_v2,5,269,4,1.1981979170145218
rs_selection_v2,5,269,5,1.1519399447961591
rs_selection_v2,5,269,6,1.0950379365235656
rs_selection_v2,5,269,7,1.0523370734104687
rs_selection_v2,5,269,8,1.0108913801265087
rs_selection_v2,5,269,9,1.0001678212604936
rs_selection_v2,5,269,10,1.018336740201859
rs_selection_v2,5,269,11,1.0712065835699116
rs_selection_v2,5,269,12,1.1146151298412295
rs_selection_v2,5,269,13,1.1335032835892653
rs_selection_v2,5,269,14,1.002821732121163
rs_selection_v2,5,269,15,1.0004903546162065
rs_selection_v2,5,269,16,1.0046403889689557
rs_selection_v2,5,269,17,1.0140761748522609
rs_selection_v2,5,269,18,1.027669157737812
rs_selection_v2,5,269,19,1.0413966199414695
rs_selection_v2,5,269,20,1.0568653925608489
rs_selection_v2,5,269,21,1.093900993300741
rs_selection_v2,5,269,22,1.1239964653169505
rs_selection_v2,5,269,23,1.1689320619718606
rs_selection_v2,5,269,24,1.266092781236229
rs_selection_v2,6,275,0,1.0950379365235656
rs_selection_v2,6,275,1,1.0523370734104687
rs_selection_v2,6,275,2,1.0108913801265087
rs_selection_v2,6,275,3,1.0001678212604936
rs_selection_v2,6,275,4,1.018336740201859
rs_selection_v2,6,275,5,1.0712065835699116
rs_selection_v2,6,275,6,1.1146151298412295
rs_selection_v2,6,275,7,1.1335032835892653
rs_selection_v2,6,275,8,1.002821732121163
rs_selection_v2,6,275,9,1.0004903546162065
rs_selection_v2,6,275,10,1.0046403889689557
rs_selection_v2,6,275,11,1.0140761748522609
rs_selection_v2,6,275,12,1.027669157737812
rs_selection_v2,6,275,13,1.0413966199414695
rs_selection_v2,6,275,14,1.0568653925608489
rs_selection_v2,6,275,15,1.093900993300741
rs_selection_v2,6,275,16,1.1239964653169505
rs_selection_v2,6,275,17,1.1689320619718606
rs_selection_v2,6,275,18,1.266092781236229
rs_selection_v2,6,275,19,1.3656477702268754
rs_selection_v2,6,275,20,1.4822243900625778
rs_selection_v2,6,275,21,1.6109163820437042
rs_selection_v2,6,275,22,1.7216337463890774
rs_selection_v2,6,275,23,2.3140238500756816
rs_selection_v2,6,275,24,2.4863004257551693
rs_selection_v2,7,280,0,1.0712065835699116
rs_selection_v2,7,280,1,1.1146151298412295
rs_selection_v2,7,280,2,1.1335032835892653
rs_selection_v2,7,280,3,1.002821732121163
rs_selection_v2,7,280,4,1.0004903546162065
rs_selection_v2,7,280,5,1.0046403889689557
rs_selection_v2,7,280,6,1.0140761748522609
rs_selection_v2,7,280,7,1.027669157737812
rs_selection_v2,7,280,8,1.0413966199414695
rs_selection_v2,7,280,9,1.0568653925608489
rs_selection_v2,7,280,10,1.093900993300741
rs_selection_v2,7,280,11,1.1239964653169505
rs_selection_v2,7,280,12,1.1689320619718606
rs_selection_v2,7,280,13,1.266092781236229
rs_selection_v2,7,280,14,1.3656477702268754
rs_selection_v2,7,280,15,1.4822243900625778
rs_selection_v2,7,280,16,1.6109163820437042
rs_selection_v2,7,280,17,1.7216337463890774
rs_selection_v2,7,280,18,2.3140238500756816
rs_selection_v2,7,280,19,2.4863004257551693
rs_selection_v2,7,280,20,
rs_selection_v2,7,280,21,
rs_selection_v2,7,280,22,
rs_selection_v2,7,280,23,
rs_selection_v2,7,280,24,
bates_granger_mv,0,160,0,0.6358781047596681
bates_granger_mv,0,160,1,0.718529832725962
bates_granger_mv,0,160,2,0.5332706559223688
bates_granger_mv,0,160,3,0.34125283439531773
bates_granger_mv,0,160,4,0.20232022551583245
bates_granger_mv,0,160,5,0.16379082134618744
bates_granger_mv,0,160,6,0.1723032780696294
bates_granger_mv,0,160,7,0.1624391856173605
bates_granger_mv,0,160,8,0.15524621469860259
bates_granger_mv,0,160,9,0.20976037673980258
bates_granger_mv,0,160,10,0.22749934748186906
bates_granger_mv,0,160,11,0.3479156958953841
bates_granger_mv,0,160,12,0.20668588261323426
bates_granger_mv,0,160,13,0.19487071048840088
bates_granger_mv,0,160,14,0.20297268667984844
bates_granger_mv,0,160,15,0.198830201463939
bates_granger_mv,0,160,16,0.19611121554387662
bates_granger_mv,0,160,17,0.2029346909931343
bates_granger_mv,0,160,18,0.18240137762728967
bates_granger_mv,0,160,19,0.4463795874435474
bates_granger_mv,0,160,20,0.17926754099620665
bates_granger_mv,0,160,21,0.16876804372953605
bates_granger_mv,0,160,22,0.18466826570087028
bates_granger_mv,0,160,23,0.21862407650995838
bates_granger_mv,0,160,24,0.21282417511891483
bates_granger_mv,1,184,0,0.21282417511891483
bates_granger_mv,1,184,1,0.20880405385158302
bates_granger_mv,1,184,2,0.18414688056349376
bates_granger_mv,1,184,3,0.16910022685750442
bates_granger_mv,1,184,4,0.17802152048949824
bates_granger_mv,1,184,5,0.1781900394146528
bates_granger_mv,1,184,6,0.1976617704083538
bates_granger_mv,1,184,7,0.29540940635504054
bates_granger_mv,1,184,8,0.19120635182154475
bates_granger_mv,1,184,9,0.22727915204306898
bates_granger_mv,1,184,10,0.4048778147285895
bates_granger_mv,1,184,11,0.4372082684874912
bates_granger_mv,1,184,12,0.7338771853445333
bates_granger_mv,1,184,13,0.6237574186538694
bates_granger_mv,1,184,14,0.691310655599743
bates_granger_mv,1,184,15,0.7933921805804278
bates_granger_mv,1,184,16,0.5086844562218389
bates_granger_mv,1,184,17,0.5674191975553491
bates_granger_mv,1,184,18,0.5014467687586519
bates_granger_mv,1,184,19,0.48181251894009314
bates_granger_mv,1,184,20,0.691499600666879
bates_granger_mv,1,184,21,0.559083347852525
bates_granger_mv,1,184,22,0.5073654546148406
bates_granger_mv,1,184,23,0.526364112748
bates_granger_mv,1,184,24,0.4432321492713455
bates_granger_mv,2,194,0,0.4048778147285895
bates_granger_mv,2,194,1,0.4372082684874912
bates_granger_mv,2,194,2,0.7338771853445333
bates_granger_mv,2,194,3,0.6237574186538694
bates_granger_mv,2,194,4,0.691310655599743
bates_granger_mv,2,194,5,0.7933921805804278
bates_granger_mv,2,194,6,0.5086844562218389
bates_granger_mv,2,194,7,0.5674191975553491
bates_granger_mv,2,194,8,0.5014467687586519
bates_granger_mv,2,194,9,0.48181251894009314
bates_granger_mv,2,194,10,0.691499600666879
bates_granger_mv,2,194,11,0.559083347852525
bates_granger_mv,2,194,12,0.5073654546148406
bates_granger_mv,2,194,13,0.526364112748
bates_granger_mv,2,194,14,0.4432321492713455
bates_granger_mv,2,194,15,0.6033997475887326
bates_granger_mv,2,194,16,0.503281535857198
bates_granger_mv,2,194,17,0.8994993527306524
bates_granger_mv,2,194,18,1.2304878945563444
bates_granger_mv,2,194,19,0.6420239416182522
bates_granger_mv,2,194,20,0.8191086761548382
bates_granger_mv,2,194,21,0.7419698345272545
bates_granger_mv,2,194,22,0.7699309709919031
bates_granger_mv,2,194,23,1.212848814287586
bates_granger_mv,2,194,24,1.3995214134615308
bates_granger_mv,3,229,0,4.255510099309976
bates_granger_mv,3,229,1,4.638232699794331
bates_granger_mv,3,229,2,5.33676537497693
bates_granger_mv,3,229,3,4.582486235584613
bates_granger_mv,3,229,4,4.868390143507096
bates_granger_mv,3,229,5,5.882041564616105
bates_granger_mv,3,229,6,6.879234662323115
bates_granger_mv,3,229,7,7.217143037341705
bates_granger_mv,3,229,8,6.561490587338477
bates_granger_mv,3,229,9,7.321771383153436
bates_granger_mv,3,229,10,10.174697622264409
bates_granger_mv,3,229,11,10.066644214227544
bates_granger_mv,3,229,12,13.203334096814412
bates_granger_mv,3,229,13,5.361883242895828
bates_granger_mv,3,229,14,6.8869864106348775
bates_granger_mv,3,229,15,7.082716881020611
bates_granger_mv,3,229,16,6.703607738028422
bates_granger_mv,3,229,17,8.45276904284541
bates_granger_mv,3,229,18,9.135151928653233
bates_granger_mv,3,229,19,10.785272374898284
bates_granger_mv,3,229,20,11.285813967752881
bates_granger_mv,3,229,21,11.314836449960858
bates_granger_mv,3,229,22,11.333215953380941
bates_granger_mv,3,229,23,14.438091579641998
bates_granger_mv,3,229,24,13.168428353046725
bates_granger_mv,4,241,0,13.203334096814412
bates_granger_mv,4,241,1,5.361883242895828
bates_granger_mv,4,241,2,6.8869864106348775
bates_granger_mv,4,241,3,7.082716881020611
bates_granger_mv,4,241,4,6.703607738028422
bates_granger_mv,4,241,5,8.45276904284541
