oos_period,row_model,col_model,adjacency_matrice
50,11,5,396.03960396039326
50,11,6,2737.578000669366
50,11,7,0.0
50,11,8,8712.871287128717
50,11,9,0.0
50,11,10,79.86484609699596
50,11,11,0.0
51,1,1,0.0
51,1,2,0.0
51,1,3,0.9613623406303131
51,1,4,0.0
51,1,5,5100.885976034121
51,1,6,0.4340856134145361
51,1,7,0.0
51,1,8,2439.8117616528907
51,1,9,1.7197715448134179
51,1,10,0.0
51,1,11,0.0
51,2,1,6.590320135317926
51,2,2,0.0
51,2,3,13564.356435643584
51,2,4,0.8709661476357725
51,2,5,8.738506788325548
51,2,6,7227.722772277247
51,2,7,13.771591907843819
51,2,8,891.0891089108515
51,2,9,2.2972260469060206
51,2,10,1.6649271654629154
51,2,11,3.6802635133085975
51,3,1,0.0
51,3,2,0.0
51,3,3,0.0
51,3,4,0.0
51,3,5,3.319034942033657
51,3,6,0.0
51,3,7,0.0
51,3,8,0.0
51,3,9,0.9420163172834914
51,3,10,0.0
51,3,11,0.0
51,4,1,1.3020328331694018
51,4,2,0.0
51,4,3,10099.009900990115
51,4,4,0.0
51,4,5,3.155478404650912
51,4,6,0.0
51,4,7,4.547099918254743
51,4,8,0.0
51,4,9,2.7358719696504266
51,4,10,0.0
51,4,11,0.0
51,5,1,0.0
51,5,2,0.0
51,5,3,0.0
51,5,4,0.0
51,5,5,0.0
51,5,6,0.0
51,5,7,0.0
51,5,8,0.0
51,5,9,865.4588549065558
51,5,10,0.0
51,5,11,0.0
51,6,1,0.0
51,6,2,0.0
51,6,3,8.388490165890916
51,6,4,1141.7841501739456
51,6,5,10820.317108993751
51,6,6,0.0
51,6,7,5445.544554455495
51,6,8,0.0
51,6,9,9.646511991699972
51,6,10,0.0019228349817300898
51,6,11,0.0
51,7,1,5863.1531498715
51,7,2,0.0
51,7,3,0.5121361649553281
51,7,4,0.0
51,7,5,0.9065255523693175
51,7,6,0.0
51,7,7,0.0
51,7,8,0.0
51,7,9,6.052446303949213
51,7,10,0.0
51,7,11,0.0
51,8,1,0.0
51,8,2,0.0
51,8,3,12673.267326732725
51,8,4,2574.257425742614
51,8,5,7.519323023898042
51,8,6,3.5172629061806435
51,8,7,11782.178217821885
51,8,8,0.0
51,8,9,4.5090013809973835
51,8,10,2399.712088940722
51,8,11,5940.594059405995
51,9,1,0.0
51,9,2,0.0
51,9,3,0.0
51,9,4,0.0
51,9,5,0.0
51,9,6,0.0
51,9,7,0.0
51,9,8,0.0
51,9,9,0.0
51,9,10,0.0
51,9,11,0.0
51,10,1,0.30013326509240995
51,10,2,0.0
51,10,3,10273.555237792007
51,10,4,2181.222203015938
51,10,5,4.90308602873288
51,10,6,0.0
51,10,7,13.545996186877149
51,10,8,0.0
51,10,9,3.6711532922978014
51,10,10,0.0
51,10,11,3540.8819704652697
51,11,1,10.745285075476902
51,11,2,0.0
51,11,3,11717.453035322726
51,11,4,289.895223324497
51,11,5,16.129795571382775
51,11,6,839.303202473563
51,11,7,5841.584158415889
51,11,8,0.0
51,11,9,13006.984131430718
51,11,10,0.0
