oos_period,row_model,col_model,mu_matrice
71,2,9,0.2232447723208091
71,2,10,-0.6598626954218435
71,2,11,-0.10560610791116191
71,3,1,-0.256491760315041
71,3,2,0.26022950158692904
71,3,3,0.0
71,3,4,0.29252093569778925
71,3,5,0.0024098661937354245
71,3,6,0.3982015990588216
71,3,7,-0.6127199579681699
71,3,8,0.4758651777182863
71,3,9,0.07142734566272162
71,3,10,-1.0918952002993194
71,3,11,0.15462339367576713
71,4,1,-0.8284804287780182
71,4,2,-0.40603275714117615
71,4,3,-0.29252093569778925
71,4,4,0.0
71,4,5,-0.9227540190431459
71,4,6,0.45080292888939816
71,4,7,-1.0019545457137633
71,4,8,0.03264923185866523
71,4,9,-0.5948349130653833
71,4,10,-1.2014026079527036
71,4,11,-0.12849062241829579
71,5,1,0.2557891021078553
71,5,2,0.5167212619019704
71,5,3,-0.0024098661937354245
71,5,4,0.9227540190431459
71,5,5,0.0
71,5,6,1.3041271870744222
71,5,7,-0.9205247190548828
71,5,8,0.8859734900436895
71,5,9,0.32791910597776314
71,5,10,-0.27299476087097546
71,5,11,0.41111515399080817
71,6,1,-0.2355568962065124
71,6,2,-0.9673440507817205
71,6,3,-0.3982015990588216
71,6,4,-0.45080292888939816
71,6,5,-1.3041271870744222
71,6,6,0.0
71,6,7,-0.6911127760612513
71,6,8,-0.7517083746503631
71,6,9,-1.1561462067059278
71,6,10,-0.44901402175960103
71,6,11,-1.0729501586928825
71,7,1,0.20471818715763893
71,7,2,0.6871842172006033
71,7,3,0.6127199579681699
71,7,4,1.0019545457137633
71,7,5,0.9205247190548828
71,7,6,0.6911127760612513
71,7,7,0.0
71,7,8,1.8256997261728591
71,7,9,1.2484438250326464
71,7,10,-0.23960065276415246
71,7,11,0.8030136415930252
71,8,1,-0.5663235684417305
71,8,2,-0.21563567613135726
71,8,3,-0.4758651777182863
71,8,4,-0.03264923185866523
71,8,5,-0.8859734900436895
71,8,6,0.7517083746503631
71,8,7,-1.8256997261728591
71,8,8,0.0
71,8,9,-0.4044378320555645
71,8,10,-1.5677603780176057
71,8,11,0.1657223082703801
71,9,1,-0.32791910597776314
71,9,2,-0.2232447723208091
71,9,3,-0.07142734566272162
71,9,4,0.5948349130653833
71,9,5,-0.32791910597776314
71,9,6,1.1561462067059278
71,9,7,-1.2484438250326464
71,9,8,0.4044378320555645
71,9,9,0.0
71,9,10,-1.163322545962041
71,9,11,0.7184464782210774
71,10,1,0.21624227396290188
71,10,2,0.6598626954218435
71,10,3,1.0918952002993194
71,10,4,1.2014026079527036
71,10,5,0.27299476087097546
71,10,6,0.44901402175960103
71,10,7,0.23960065276415246
71,10,8,1.5677603780176057
71,10,9,1.163322545962041
71,10,10,0.0
71,10,11,1.2465185939750871
71,11,1,-0.41111515399080817
71,11,2,0.10560610791116191
71,11,3,-0.15462339367576713
71,11,4,0.12849062241829579
