oos_period,variant,row_model,col_model,adjacency
23,legacy,4,2,0.0
23,legacy,4,3,0.0
23,legacy,4,4,0.0
23,legacy,4,5,0.0
23,legacy,4,6,169.13696007170375
23,legacy,4,7,870.4219354740402
23,legacy,4,8,8652.068542105717
23,legacy,4,9,0.0
23,legacy,4,10,0.0
23,legacy,4,11,0.0
23,legacy,5,1,1.6285874125359345
23,legacy,5,2,142.13974866034508
23,legacy,5,3,498.90701470010987
23,legacy,5,4,2230.124852732109
23,legacy,5,5,0.0
23,legacy,5,6,0.9585831941476389
23,legacy,5,7,5.202648642807371
23,legacy,5,8,12017.319615804627
23,legacy,5,9,3343.1641036448154
23,legacy,5,10,0.3573637747524961
23,legacy,5,11,2361.2978894211815
23,legacy,6,1,0.0
23,legacy,6,2,0.0
23,legacy,6,3,1941.6454583929683
23,legacy,6,4,0.0
23,legacy,6,5,0.0
23,legacy,6,6,0.0
23,legacy,6,7,0.0
23,legacy,6,8,13958.965074197595
23,legacy,6,9,0.0
23,legacy,6,10,0.0
23,legacy,6,11,0.0
23,legacy,7,1,0.0
23,legacy,7,2,0.0
23,legacy,7,3,1941.6454583929683
23,legacy,7,4,0.0
23,legacy,7,5,0.0
23,legacy,7,6,0.0
23,legacy,7,7,0.0
23,legacy,7,8,13958.965074197595
23,legacy,7,9,0.0
23,legacy,7,10,0.0
23,legacy,7,11,0.0
23,legacy,8,1,0.0
23,legacy,8,2,0.0
23,legacy,8,3,0.0
23,legacy,8,4,0.0
23,legacy,8,5,0.0
23,legacy,8,6,0.0
23,legacy,8,7,0.0
23,legacy,8,8,0.0
23,legacy,8,9,0.0
23,legacy,8,10,0.0
23,legacy,8,11,0.0
23,legacy,9,1,1267.4696156811626
23,legacy,9,2,255.98590340035636
23,legacy,9,3,0.0
23,legacy,9,4,3636.318433453879
23,legacy,9,5,0.0
23,legacy,9,6,3951.5597333172427
23,legacy,9,7,3951.5597333172427
23,legacy,9,8,17910.524807514837
23,legacy,9,9,0.0
23,legacy,9,10,0.0
23,legacy,9,11,3636.318433453879
23,legacy,10,1,0.0
23,legacy,10,2,0.0
23,legacy,10,3,0.0
23,legacy,10,4,4.702218391206069
23,legacy,10,5,0.0
23,legacy,10,6,1090.5851796411773
23,legacy,10,7,3951.5597333172427
23,legacy,10,8,17910.524807514837
23,legacy,10,9,0.0
23,legacy,10,10,0.0
23,legacy,10,11,3636.318433453879
23,legacy,11,1,0.0
23,legacy,11,2,0.0
23,legacy,11,3,0.0
23,legacy,11,4,0.0
23,legacy,11,5,0.0
23,legacy,11,6,655.2913024562628
23,legacy,11,7,2122.3570315632555
23,legacy,11,8,8652.068542105717
23,legacy,11,9,0.0
23,legacy,11,10,0.0
23,legacy,11,11,0.0
24,legacy,1,1,0.0
24,legacy,1,2,0.0
24,legacy,1,3,835.0091669605869
24,legacy,1,4,126.14632501005113
24,legacy,1,5,0.0
24,legacy,1,6,578.1256931472627
24,legacy,1,7,1.757240555026867
24,legacy,1,8,4075.933427216377
24,legacy,1,9,0.0
24,legacy,1,10,0.0
24,legacy,1,11,0.0
24,legacy,2,1,149.29030307941417
24,legacy,2,2,0.0
24,legacy,2,3,693.0693069306895
24,legacy,2,4,0.0
24,legacy,2,5,0.0
24,legacy,2,6,98.43963570843228
24,legacy,2,7,0.0
24,legacy,2,8,956.270746882083
24,legacy,2,9,0.0
24,legacy,2,10,96.7318485571327
24,legacy,2,11,225.62833206400376
24,legacy,3,1,0.0
24,legacy,3,2,0.0
24,legacy,3,3,0.0
24,legacy,3,4,0.0
24,legacy,3,5,0.0
24,legacy,3,6,302.3503096759362
24,legacy,3,7,1.0305287976102836e-13
24,legacy,3,8,632.8262295543116
24,legacy,3,9,0.0
24,legacy,3,10,0.0
24,legacy,3,11,0.0
24,legacy,4,1,0.0
24,legacy,4,2,693.0693069306908
24,legacy,4,3,1386.1386138613789
24,legacy,4,4,0.0
24,legacy,4,5,0.0
24,legacy,4,6,451.97936813721077
24,legacy,4,7,0.0
24,legacy,4,8,956.270746882083
24,legacy,4,9,0.0
24,legacy,4,10,0.0
24,legacy,4,11,81.74005465076326
24,legacy,5,1,4.888153538931018
24,legacy,5,2,388.5525715318324
24,legacy,5,3,0.0
24,legacy,5,4,0.014909641434656465
24,legacy,5,5,0.0
24,legacy,5,6,1.8382711053881753
24,legacy,5,7,1.0305287976102836e-13
24,legacy,5,8,2170.6016755523533
24,legacy,5,9,0.0
24,legacy,5,10,271.64742858788463
24,legacy,5,11,0.0
24,legacy,6,1,0.0
24,legacy,6,2,0.0
24,legacy,6,3,0.0
24,legacy,6,4,0.0
24,legacy,6,5,0.0
24,legacy,6,6,0.0
24,legacy,6,7,0.0
24,legacy,6,8,330.47591987837535
24,legacy,6,9,0.0
24,legacy,6,10,0.0
24,legacy,6,11,0.0
24,legacy,7,1,0.0
24,legacy,7,2,1386.138613861387
24,legacy,7,3,0.0
24,legacy,7,4,693.069306930696
24,legacy,7,5,0.0
24,legacy,7,6,478.1353734410344
24,legacy,7,7,0.0
24,legacy,7,8,984.396357084501
24,legacy,7,9,0.0
24,legacy,7,10,0.0
24,legacy,7,11,0.0
24,legacy,8,1,0.0
24,legacy,8,2,0.0
24,legacy,8,3,0.0
24,legacy,8,4,0.0
24,legacy,8,5,0.0
24,legacy,8,6,0.0
24,legacy,8,7,0.0
24,legacy,8,8,0.0
24,legacy,8,9,792.0792079207881
24,legacy,8,10,990.0990099009882
24,legacy,8,11,0.0
24,legacy,9,1,1350.816531095006
24,legacy,9,2,407.86112013966226
24,legacy,9,3,11.424219345003145
24,legacy,9,4,0.0
24,legacy,9,5,846.1665705478443
24,legacy,9,6,959.6344249810816
24,legacy,9,7,225.62833206400376
24,legacy,9,8,0.0
24,legacy,9,9,0.0
24,legacy,9,10,11.424219345003145
24,legacy,9,11,225.62833206400376
24,legacy,10,1,52.7482823906944
24,legacy,10,2,0.0
24,legacy,10,3,495.04950495049343
24,legacy,10,4,0.5241164806371417
24,legacy,10,5,0.0
24,legacy,10,6,1086.7157644318297
24,legacy,10,7,1.0305287976102836e-13
24,legacy,10,8,0.0
24,legacy,10,9,0.0
24,legacy,10,10,0.0
24,legacy,10,11,1.0305287976102836e-13
24,legacy,11,1,738.9336071506364
24,legacy,11,2,0.0
24,legacy,11,3,272.9875574428751
24,legacy,11,4,0.0
24,legacy,11,5,1188.118811881179
24,legacy,11,6,5.240453805348479
24,legacy,11,7,0.0
24,legacy,11,8,1028.17974105113
24,legacy,11,9,0.0
24,legacy,11,10,0.0
24,legacy,11,11,0.0
25,legacy,1,1,0.0
25,legacy,1,2,5.250701708446972
25,legacy,1,3,1025.4306402110747
25,legacy,1,4,0.0
25,legacy,1,5,0.0
25,legacy,1,6,194.03143631748492
25,legacy,1,7,6.495820561151283
25,legacy,1,8,2936.84457512327
25,legacy,1,9,0.0
25,legacy,1,10,0.0
25,legacy,1,11,0.0
25,legacy,2,1,0.0
25,legacy,2,2,0.0
25,legacy,2,3,0.0
25,legacy,2,4,0.0
25,legacy,2,5,0.0
25,legacy,2,6,0.0
25,legacy,2,7,0.0
25,legacy,2,8,0.0
25,legacy,2,9,0.0
25,legacy,2,10,185.52138445929782
25,legacy,2,11,0.0
25,legacy,3,1,0.0
25,legacy,3,2,1683.168316831692
25,legacy,3,3,0.0
25,legacy,3,4,99.00990099009515
25,legacy,3,5,0.0
25,legacy,3,6,1211.9379140487406
25,legacy,3,7,0.0
25,legacy,3,8,1211.9379140487406
25,legacy,3,9,99.00990099009515
25,legacy,3,10,0.0
25,legacy,3,11,0.0
25,legacy,4,1,134.09251627330724
25,legacy,4,2,1584.1584158415978
25,legacy,4,3,0.0
25,legacy,4,4,0.0
25,legacy,4,5,620.1734839109075
25,legacy,4,6,818.3885861531753
25,legacy,4,7,0.0
25,legacy,4,8,452.2156395704382
25,legacy,4,9,0.0
25,legacy,4,10,170.4486561818976
25,legacy,4,11,0.0
25,legacy,5,1,152.5786992813936
25,legacy,5,2,6.364574977303167
25,legacy,5,3,0.0
25,legacy,5,4,0.0
25,legacy,5,5,0.0
25,legacy,5,6,652.0068384639301
25,legacy,5,7,0.0
25,legacy,5,8,0.0
25,legacy,5,9,0.0
25,legacy,5,10,40.61581537840545
25,legacy,5,11,0.0
25,legacy,6,1,0.0
25,legacy,6,2,18.088625582716215
25,legacy,6,3,0.0
25,legacy,6,4,0.0
25,legacy,6,5,0.0
25,legacy,6,6,0.0
25,legacy,6,7,0.0
25,legacy,6,8,0.0
25,legacy,6,9,0.0
25,legacy,6,10,0.0
25,legacy,6,11,0.0
25,legacy,7,1,0.0
25,legacy,7,2,1881.1881188118955
25,legacy,7,3,271.32938374222675
25,legacy,7,4,297.02970297029754
25,legacy,7,5,1225.4246375530663
25,legacy,7,6,904.4312791408523
25,legacy,7,7,0.0
25,legacy,7,8,20199.923102661796
25,legacy,7,9,226.10781978521308
25,legacy,7,10,198.0198019802023
25,legacy,7,11,5049.980775665449
25,legacy,8,1,0.0
25,legacy,8,2,18.088625582716215
25,legacy,8,3,0.0
25,legacy,8,4,0.0
25,legacy,8,5,891.0891089109058
25,legacy,8,6,0.0
25,legacy,8,7,0.0
25,legacy,8,8,0.0
25,legacy,8,9,0.0
25,legacy,8,10,891.0891089109058
25,legacy,8,11,7364.555297846601
25,legacy,9,1,1243.8138843197655
25,legacy,9,2,918.5416723501195
25,legacy,9,3,0.0
25,legacy,9,4,0.0
25,legacy,9,5,4.5383733148181814e-12
25,legacy,9,6,452.2156395704382
25,legacy,9,7,0.0
25,legacy,9,8,452.2156395704382
25,legacy,9,9,0.0
25,legacy,9,10,0.0
25,legacy,9,11,0.0
25,legacy,10,1,242.9933201258416
25,legacy,10,2,0.0
25,legacy,10,3,0.0
25,legacy,10,4,0.0
25,legacy,10,5,0.0
25,legacy,10,6,828.1343108615616
25,legacy,10,7,0.0
25,legacy,10,8,0.0
25,legacy,10,9,99.00990099009515
25,legacy,10,10,0.0
25,legacy,10,11,0.0
25,legacy,11,1,705.9730692713501
25,legacy,11,2,1683.1683168316974
25,legacy,11,3,214.44309225734358
25,legacy,11,4,0.0
25,legacy,11,5,4.5383733148181814e-12
25,legacy,11,6,2.972870491937425
25,legacy,11,7,0.0
25,legacy,11,8,0.0
25,legacy,11,9,0.0
25,legacy,11,10,4.5383733148181814e-12
25,legacy,11,11,0.0
26,legacy,1,1,0.0
26,legacy,1,2,1262.4305591762572
26,legacy,1,3,1455.2809491122496
26,legacy,1,4,0.0
26,legacy,1,5,423.1740453751282
26,legacy,1,6,0.0
26,legacy,1,7,885.7074662035268
26,legacy,1,8,1959.5621873516607
26,legacy,1,9,0.0
26,legacy,1,10,0.0
26,legacy,1,11,0.0
26,legacy,2,1,0.0
26,legacy,2,2,0.0
26,legacy,2,3,792.0792079207962
26,legacy,2,4,0.0
26,legacy,2,5,0.0
26,legacy,2,6,761.251453826497
26,legacy,2,7,0.0
26,legacy,2,8,0.0
26,legacy,2,9,0.0
26,legacy,2,10,0.0
26,legacy,2,11,0.0
26,legacy,3,1,0.0
26,legacy,3,2,0.0
26,legacy,3,3,0.0
26,legacy,3,4,0.0
26,legacy,3,5,8.747592583855416
26,legacy,3,6,2.2250256641751824
26,legacy,3,7,761.251453826497
26,legacy,3,8,761.251453826497
26,legacy,3,9,0.0
26,legacy,3,10,0.0
26,legacy,3,11,0.0
26,legacy,4,1,321.0968368510673
26,legacy,4,2,990.0990099009831
26,legacy,4,3,1782.1782178217816
26,legacy,4,4,0.0
26,legacy,4,5,525.4723040609147
26,legacy,4,6,685.8097214648212
26,legacy,4,7,297.0297029702945
26,legacy,4,8,0.0
26,legacy,4,9,0.0
26,legacy,4,10,0.0
26,legacy,4,11,0.0
26,legacy,5,1,0.0
26,legacy,5,2,837.8763712439035
26,legacy,5,3,0.0
26,legacy,5,4,0.0
26,legacy,5,5,0.0
26,legacy,5,6,0.0
26,legacy,5,7,0.0
26,legacy,5,8,0.0
26,legacy,5,9,0.0
26,legacy,5,10,0.0
26,legacy,5,11,0.0
26,legacy,6,1,159.3728607360205
26,legacy,6,2,0.0
26,legacy,6,3,0.0
26,legacy,6,4,0.0
26,legacy,6,5,199.626023410313
26,legacy,6,6,0.0
26,legacy,6,7,0.0
26,legacy,6,8,0.0
26,legacy,6,9,5.947276983008517
26,legacy,6,10,0.0
26,legacy,6,11,0.0
26,legacy,7,1,0.0
26,legacy,7,2,693.0693069306881
26,legacy,7,3,0.0
26,legacy,7,4,0.0
26,legacy,7,5,606.6222522679597
26,legacy,7,6,0.0
26,legacy,7,7,0.0
26,legacy,7,8,0.0
26,legacy,7,9,5.947276983008517
26,legacy,7,10,0.0
26,legacy,7,11,0.0
26,legacy,8,1,0.0
26,legacy,8,2,4193.631469200095
26,legacy,8,3,0.0
26,legacy,8,4,5.947276983008517
26,legacy,8,5,606.6222522679597
26,legacy,8,6,0.0
26,legacy,8,7,0.0
26,legacy,8,8,0.0
26,legacy,8,9,5.947276983008517
26,legacy,8,10,5.947276983008517
26,legacy,8,11,0.0
26,legacy,9,1,1107.8259380272243
26,legacy,9,2,1076.3155635766532
26,legacy,9,3,392.5202808792935
26,legacy,9,4,0.0
26,legacy,9,5,233.9362526254256
26,legacy,9,6,0.0
26,legacy,9,7,0.0
26,legacy,9,8,0.0
26,legacy,9,9,0.0
26,legacy,9,10,0.0
26,legacy,9,11,0.0
26,legacy,10,1,382.1232027947749
26,legacy,10,2,125.7665702753032
26,legacy,10,3,1782.1782178217836
26,legacy,10,4,53.321380771975164
26,legacy,10,5,577.1096278802166
26,legacy,10,6,510.34808108004415
26,legacy,10,7,297.0297029702972
26,legacy,10,8,0.0
26,legacy,10,9,0.0
26,legacy,10,10,0.0
26,legacy,10,11,131.83571984010933
26,legacy,11,1,510.4865209807656
26,legacy,11,2,792.0792079207887
26,legacy,11,3,1252.2274463717315
26,legacy,11,4,5.947276983008517
26,legacy,11,5,606.6222522679597
26,legacy,11,6,1.9678472063529966
26,legacy,11,7,0.0
26,legacy,11,8,0.0
26,legacy,11,9,5.947276983008517
26,legacy,11,10,0.0
26,legacy,11,11,0.0
27,legacy,1,1,0.0
27,legacy,1,2,0.0
27,legacy,1,3,1554.1876780707132
27,legacy,1,4,0.0
27,legacy,1,5,668.7345394984345
27,legacy,1,6,0.0
27,legacy,1,7,15.931119097860142
27,legacy,1,8,1149.2056220882969
27,legacy,1,9,0.0
27,legacy,1,10,0.0
27,legacy,1,11,0.0
27,legacy,2,1,0.8773719802647052
27,legacy,2,2,0.0
27,legacy,2,3,19.74068188524512
27,legacy,2,4,1683.1683168316868
27,legacy,2,5,0.0
27,legacy,2,6,0.0
27,legacy,2,7,1408.768877875014
27,legacy,2,8,0.0
27,legacy,2,9,0.0
27,legacy,2,10,0.0
27,legacy,2,11,952.4752475247537
27,legacy,3,1,0.0
27,legacy,3,2,0.0
27,legacy,3,3,0.0
27,legacy,3,4,0.0
27,legacy,3,5,0.0
27,legacy,3,6,0.0
27,legacy,3,7,0.0
27,legacy,3,8,776.5837393323106
27,legacy,3,9,0.30537885717585733
27,legacy,3,10,0.0
27,legacy,3,11,0.0
