oos_period,model,centrality_score
64,1,0.00047718347203935243
64,2,0.001052311414984645
64,3,0.07196462598004183
64,4,0.1049875559458724
64,5,2.0937454282789507e-08
64,6,0.7550524039763914
64,7,0.05961630962317279
64,8,0.005333357036820803
64,9,8.33717607016808e-08
64,10,0.0015161480479906515
64,11,1.9247115406668447e-10
65,1,0.0046350309816775796
65,2,1.8389673509870873e-08
65,3,1.9994597007360608e-10
65,4,4.8937107005821864e-08
65,5,0.006307975469478525
65,6,0.311376680459439
65,7,1.270198720450498e-09
65,8,0.6765045586742938
65,9,2.0188344029585346e-09
65,10,0.0011756833985932902
65,11,1.9975813123259595e-10
66,1,1.748489930775508e-07
66,2,4.697013522172384e-08
66,3,9.250939207463153e-07
66,4,0.005386353440838626
66,5,0.3313701638881573
66,6,1.5146296460526359e-05
66,7,1.4416880291423687e-05
66,8,9.50804018668671e-05
66,9,0.6593614402546584
66,10,0.0037434132374167084
66,11,1.283868626098659e-05
67,1,4.727035463263002e-10
67,2,0.3917080287754373
67,3,0.5498775196765251
67,4,2.3370030135173928e-06
67,5,0.012376330944403694
67,6,0.0013823067920622732
67,7,0.00986938784214467
67,8,0.000914364648107681
67,9,0.020777129685886967
67,10,0.0020892184331495357
67,11,0.011003375725565714
68,1,1.7024133575976303e-09
68,2,0.00900411300654122
68,3,0.058168818641663476
68,4,0.00039131245345187815
68,5,1.7794053052869446e-06
68,6,4.527551812556459e-08
68,7,0.013456134791799901
68,8,8.594974475993928e-05
68,9,0.8878615857068685
68,10,1.7013164124558519e-09
68,11,0.031030257569361865
69,1,0.027216355668646483
69,2,0.036636415324541635
69,3,0.29248091223554157
69,4,0.08334622053957716
69,5,0.00025744844080395553
69,6,0.053217722917700605
69,7,0.034999975576204975
69,8,0.04269610274140944
69,9,0.00018521469220259722
69,10,5.723634962208167e-05
69,11,0.42890639551274945
70,1,1.1136689381607324e-05
70,2,5.3655547979997764e-05
70,3,0.0003863576705773079
70,4,0.011300084093512004
70,5,2.3857908874384274e-06
70,6,0.00021421934416125695
70,7,3.27181413989953e-08
70,8,0.00045849874173440025
70,9,6.795049720572296e-07
70,10,8.959062364638151e-07
70,11,0.987572053991416
71,1,1.350432808701313e-05
71,2,0.027156445472674755
71,3,0.0006009131945090459
71,4,0.9076608916615827
71,5,3.0443362266625763e-07
71,6,0.05237467556675579
71,7,1.6031197486037916e-09
71,8,0.0022581466820788274
71,9,0.00847863020119671
71,10,1.5921168690833499e-09
71,11,0.0014564852632557744
72,1,2.5930548662582355e-06
72,2,0.006403384692105584
72,3,0.0011165987851627073
72,4,0.012025236781967623
72,5,0.7021373369952821
72,6,0.2166543874323466
72,7,2.65289785339312e-10
72,8,4.517576337949089e-05
72,9,0.050711200113738
72,10,0.010659943101388273
72,11,0.00024414301347364673
73,1,9.439356606192075e-08
73,2,3.220488440089152e-05
73,3,0.0017325237694571696
73,4,0.47124095046030906
73,5,0.5118948452801099
73,6,3.162196967728726e-06
73,7,8.837496078676059e-10
73,8,0.01506260629747147
73,9,6.013531485530892e-09
73,10,3.295603374261143e-05
73,11,6.497856941765139e-07
74,1,1.4699393121934427e-08
74,2,7.235603831260951e-05
74,3,3.52843864179096e-05
74,4,0.5248856998473688
74,5,0.4561444122867395
74,6,5.391868969870919e-07
74,7,6.378353628732443e-10
74,8,0.0015207514699330175
74,9,4.2766463464186593e-07
74,10,0.01734051314337007
74,11,6.380977325070729e-10
75,1,0.00035036637766126415
75,2,0.38788198378357
75,3,0.033967989822199424
75,4,0.047787886693331706
75,5,0.34393640709382495
75,6,0.001395650514025524
75,7,0.11627543623361379
75,8,0.004706046397261878
75,9,0.03100137337222544
75,10,0.032118678359931645
75,11,0.0005781813513544828
76,1,0.0015494514764019614
76,2,0.34811031711163537
76,3,0.10226190994841314
76,4,0.0021879216788230947
76,5,0.18056014550070112
76,6,0.07912162258219606
76,7,0.09281218374617557
