oos_period,model,centrality_score
227,7,2.3584149082069793e-06
227,8,5.804461667252197e-07
228,1,9.282603944646101e-05
228,2,3.398730135383645e-06
228,3,0.25528479376311647
228,4,0.3996654923495214
228,5,0.19975446398864288
228,6,0.14434551962575848
228,7,0.0008474982723814967
228,8,6.007229997292072e-06
229,1,0.08221848016706733
229,2,0.0964928751510239
229,3,0.38211676927695876
229,4,0.19243689442214468
229,5,0.1223292718301303
229,6,0.033100656322007704
229,7,0.035373729524129406
229,8,0.05593132330553789
230,1,0.07173918197234698
230,2,5.005179068332805e-05
230,3,0.0002742855771773626
230,4,0.7773515707811547
230,5,0.138798384191722
230,6,0.01020010462810613
230,7,0.0015813524065442892
230,8,5.068651265127803e-06
231,1,0.1368475324576777
231,2,0.20567471155401848
231,3,0.2908331097819713
231,4,0.1244535668769983
231,5,0.12960754224322646
231,6,0.05648271428967423
231,7,0.05610065935049064
231,8,1.634449429638064e-07
232,1,0.3617024530767165
232,2,0.0002602650964703764
232,3,6.862573700104099e-06
232,4,0.023729431147191823
232,5,0.5992047222340378
232,6,0.012031179164570615
232,7,0.00304917873884023
232,8,1.5907967472510977e-05
233,1,0.31780789643132784
233,2,2.101385248238068e-06
233,3,9.430739454765809e-07
233,4,0.16969710724836468
233,5,0.3993938553164353
233,6,0.021376090571217338
233,7,0.0917212533247712
233,8,7.526476897395473e-07
234,1,0.6515651587911994
234,2,0.05556203207298726
234,3,2.488680442608202e-06
234,4,1.23352870831856e-05
234,5,0.2069133161137614
234,6,0.021859798022415985
234,7,0.0640838573116426
234,8,1.0137194675063236e-06
235,1,0.9014212809798362
235,2,0.00012648740366039487
235,3,5.089416949859104e-06
235,4,0.0019329249409152092
235,5,0.08793928074564854
235,6,0.008213112751682522
235,7,0.00035202705907080856
235,8,9.796701236392698e-06
236,1,0.1651264122462851
236,2,0.06749612678757387
236,3,3.546630107262628e-07
236,4,0.21522760512072314
236,5,0.2282669351746007
236,6,0.29988851223549284
236,7,0.023993764177858787
236,8,2.895934546961323e-07
237,1,1.276342169522391e-06
237,2,1.954313272874292e-05
237,3,1.0193068163545552e-06
237,4,0.18951427406844862
237,5,0.5124798296216925
237,6,0.18939552865620146
237,7,0.10856933709138131
237,8,1.9191779561388274e-05
238,1,0.0003896550148373915
238,2,0.0027337732461761993
238,3,5.453419384491615e-06
238,4,0.0227409052280714
238,5,0.8208615050835875
238,6,0.14791904742278678
238,7,0.005269758738780087
238,8,7.990184537611809e-05
239,1,1.2844228067462164e-05
239,2,0.053647893884205794
239,3,5.638745799152557e-06
239,4,0.014319288316104918
239,5,0.2114573368897777
239,6,0.7188597427928224
239,7,0.0015902219967695913
239,8,0.00010703314545305734
240,1,4.930569374403353e-06
240,2,0.00010766302259303554
240,3,1.0688799538774157e-05
240,4,0.01838118243131915
240,5,0.24826014796016027
240,6,0.7310410361897886
240,7,0.002080656599659769
240,8,0.00011369442656582541
241,1,7.979191354993344e-05
241,2,0.0006980932610153834
241,3,3.918706919980348e-06
241,4,0.017964360627401407
241,5,0.24313737260552892
241,6,0.7360768350109174
241,7,0.0020163634649250062
241,8,2.326440874192222e-05
242,1,6.742534058629852e-07
242,2,0.18223600287660718
242,3,1.6454810050271853e-06
242,4,0.09620513835467476
242,5,0.5726637213748834
242,6,0.1405464184676016
242,7,0.008342495519565766
242,8,3.90367125625569e-06
243,1,4.5499603312606835e-07
243,2,0.14504350421880355
243,3,4.098674354045509e-07
243,4,0.41662186823461234
243,5,0.30158460310555435
243,6,0.1331129919723868
243,7,0.003635768121940681
243,8,3.994822338579841e-07
244,1,1.0650540746837602e-06
244,2,0.4458490400387187
244,3,2.1466584904770135e-06
244,4,0.39723132473673217
244,5,1.5506512954731754e-05
244,6,0.15685956254867867
244,7,3.81825545951282e-05
244,8,3.171894755370513e-06
245,1,0.049288091094367714
245,2,0.21713415658395746
245,3,0.012974266174406205
245,4,0.2699601313769904
245,5,0.07277664567547648
245,6,0.11089258504833427
245,7,0.08711209358087059
245,8,0.17986203046459692
246,1,1.0874316426869013e-06
246,2,1.5513692092284902e-06
246,3,4.226807034672377e-06
246,4,0.0339551192234785
246,5,0.012271531824680095
246,6,0.449313445890988
246,7,0.48712174829494986
