method,event_index,replication,seed,event_time,horizon,latent_risk
full_gcsr_softmax,7,7,49,200,69,0.42420679427562646
full_gcsr_softmax,7,7,49,200,70,0.42777089545296293
full_gcsr_softmax,7,7,49,200,71,0.40524314179190607
full_gcsr_softmax,7,7,49,200,72,0.3924699127590063
full_gcsr_softmax,7,7,49,200,73,0.38762971334847257
full_gcsr_softmax,7,7,49,200,74,0.3885364112364418
full_gcsr_softmax,7,7,49,200,75,0.3890949552631419
full_gcsr_softmax,7,7,49,200,76,0.3871814752854729
full_gcsr_softmax,7,7,49,200,77,0.3914356417655176
full_gcsr_softmax,7,7,49,200,78,0.3874156671788339
full_gcsr_softmax,7,7,49,200,79,0.38881459663251705
rs_selection,7,7,49,200,0,1.1578613290129152
rs_selection,7,7,49,200,1,1.1578613290129152
rs_selection,7,7,49,200,2,1.0124228413388527
rs_selection,7,7,49,200,3,1.1578613290129152
rs_selection,7,7,49,200,4,1.1618915441646025
rs_selection,7,7,49,200,5,1.1578613290129152
rs_selection,7,7,49,200,6,1.1618915441646025
rs_selection,7,7,49,200,7,1.1618915441646025
rs_selection,7,7,49,200,8,1.1618915441646025
rs_selection,7,7,49,200,9,1.1618915441646025
rs_selection,7,7,49,200,10,1.1618915441646025
rs_selection,7,7,49,200,11,1.1618915441646025
rs_selection,7,7,49,200,12,1.1618915441646025
rs_selection,7,7,49,200,13,1.1618915441646025
rs_selection,7,7,49,200,14,1.1618915441646025
rs_selection,7,7,49,200,15,1.1618915441646025
rs_selection,7,7,49,200,16,1.1618915441646025
rs_selection,7,7,49,200,17,1.1618915441646025
rs_selection,7,7,49,200,18,1.1618915441646025
rs_selection,7,7,49,200,19,1.1618915441646025
rs_selection,7,7,49,200,20,1.0707378053787118
rs_selection,7,7,49,200,21,1.1078834695047752
rs_selection,7,7,49,200,22,1.1618915441646025
rs_selection,7,7,49,200,23,1.1618915441646025
rs_selection,7,7,49,200,24,1.97354196142347
rs_selection,7,7,49,200,25,1.1618915441646025
rs_selection,7,7,49,200,26,1.1078834695047752
rs_selection,7,7,49,200,27,1.1618915441646025
rs_selection,7,7,49,200,28,1.97354196142347
rs_selection,7,7,49,200,29,1.1618915441646025
rs_selection,7,7,49,200,30,1.0707378053787118
rs_selection,7,7,49,200,31,1.97354196142347
rs_selection,7,7,49,200,32,1.0707378053787118
rs_selection,7,7,49,200,33,1.1618915441646025
rs_selection,7,7,49,200,34,1.1618915441646025
rs_selection,7,7,49,200,35,1.0707378053787118
rs_selection,7,7,49,200,36,1.1578613290129152
rs_selection,7,7,49,200,37,1.1618915441646025
rs_selection,7,7,49,200,38,1.015664272243823
rs_selection,7,7,49,200,39,1.015664272243823
rs_selection,7,7,49,200,40,1.015664272243823
rs_selection,7,7,49,200,41,1.015664272243823
rs_selection,7,7,49,200,42,1.015664272243823
rs_selection,7,7,49,200,43,1.015664272243823
rs_selection,7,7,49,200,44,1.015664272243823
rs_selection,7,7,49,200,45,1.015664272243823
rs_selection,7,7,49,200,46,1.015664272243823
rs_selection,7,7,49,200,47,1.015664272243823
rs_selection,7,7,49,200,48,1.015664272243823
rs_selection,7,7,49,200,49,1.015664272243823
rs_selection,7,7,49,200,50,1.015664272243823
rs_selection,7,7,49,200,51,1.015664272243823
rs_selection,7,7,49,200,52,1.015664272243823
rs_selection,7,7,49,200,53,1.015664272243823
rs_selection,7,7,49,200,54,1.015664272243823
rs_selection,7,7,49,200,55,1.015664272243823
rs_selection,7,7,49,200,56,1.015664272243823
rs_selection,7,7,49,200,57,1.0124228413388527
rs_selection,7,7,49,200,58,1.1078834695047752
rs_selection,7,7,49,200,59,1.1078834695047752
rs_selection,7,7,49,200,60,1.1078834695047752
rs_selection,7,7,49,200,61,1.0124228413388527
rs_selection,7,7,49,200,62,1.0124228413388527
rs_selection,7,7,49,200,63,1.1618915441646025
rs_selection,7,7,49,200,64,1.0124228413388527
rs_selection,7,7,49,200,65,1.1618915441646025
rs_selection,7,7,49,200,66,1.0124228413388527
rs_selection,7,7,49,200,67,1.1618915441646025
rs_selection,7,7,49,200,68,1.1618915441646025
rs_selection,7,7,49,200,69,1.1078834695047752
rs_selection,7,7,49,200,70,1.1618915441646025
rs_selection,7,7,49,200,71,1.1618915441646025
rs_selection,7,7,49,200,72,1.1618915441646025
rs_selection,7,7,49,200,73,1.1618915441646025
rs_selection,7,7,49,200,74,1.1618915441646025
rs_selection,7,7,49,200,75,1.1618915441646025
rs_selection,7,7,49,200,76,1.1618915441646025
rs_selection,7,7,49,200,77,1.1618915441646025
rs_selection,7,7,49,200,78,1.0124228413388527
rs_selection,7,7,49,200,79,1.1078834695047752
rs_selection_v2,7,7,49,200,0,1.1578613290129152
rs_selection_v2,7,7,49,200,1,1.1578613290129152
rs_selection_v2,7,7,49,200,2,1.0124228413388527
rs_selection_v2,7,7,49,200,3,1.1578613290129152
rs_selection_v2,7,7,49,200,4,1.1618915441646025
rs_selection_v2,7,7,49,200,5,1.1578613290129152
rs_selection_v2,7,7,49,200,6,1.1618915441646025
rs_selection_v2,7,7,49,200,7,1.1618915441646025
rs_selection_v2,7,7,49,200,8,1.1618915441646025
rs_selection_v2,7,7,49,200,9,1.1618915441646025
rs_selection_v2,7,7,49,200,10,1.1618915441646025
rs_selection_v2,7,7,49,200,11,1.1618915441646025
rs_selection_v2,7,7,49,200,12,1.1618915441646025
rs_selection_v2,7,7,49,200,13,1.1618915441646025
rs_selection_v2,7,7,49,200,14,1.1618915441646025
rs_selection_v2,7,7,49,200,15,1.1618915441646025
rs_selection_v2,7,7,49,200,16,1.1618915441646025
rs_selection_v2,7,7,49,200,17,1.1618915441646025
rs_selection_v2,7,7,49,200,18,1.1618915441646025
rs_selection_v2,7,7,49,200,19,1.1618915441646025
rs_selection_v2,7,7,49,200,20,1.0707378053787118
rs_selection_v2,7,7,49,200,21,1.1078834695047752
rs_selection_v2,7,7,49,200,22,1.1618915441646025
rs_selection_v2,7,7,49,200,23,1.1618915441646025
rs_selection_v2,7,7,49,200,24,1.97354196142347
rs_selection_v2,7,7,49,200,25,1.1618915441646025
rs_selection_v2,7,7,49,200,26,1.1078834695047752
rs_selection_v2,7,7,49,200,27,1.1618915441646025
rs_selection_v2,7,7,49,200,28,1.97354196142347
rs_selection_v2,7,7,49,200,29,1.1618915441646025
rs_selection_v2,7,7,49,200,30,1.0707378053787118
rs_selection_v2,7,7,49,200,31,1.97354196142347
rs_selection_v2,7,7,49,200,32,1.0707378053787118
rs_selection_v2,7,7,49,200,33,1.1618915441646025
rs_selection_v2,7,7,49,200,34,1.1618915441646025
rs_selection_v2,7,7,49,200,35,1.0707378053787118
rs_selection_v2,7,7,49,200,36,1.1578613290129152
rs_selection_v2,7,7,49,200,37,1.1618915441646025
rs_selection_v2,7,7,49,200,38,1.015664272243823
rs_selection_v2,7,7,49,200,39,1.015664272243823
rs_selection_v2,7,7,49,200,40,1.015664272243823
rs_selection_v2,7,7,49,200,41,1.015664272243823
rs_selection_v2,7,7,49,200,42,1.015664272243823
rs_selection_v2,7,7,49,200,43,1.015664272243823
rs_selection_v2,7,7,49,200,44,1.015664272243823
rs_selection_v2,7,7,49,200,45,1.015664272243823
rs_selection_v2,7,7,49,200,46,1.015664272243823
rs_selection_v2,7,7,49,200,47,1.015664272243823
rs_selection_v2,7,7,49,200,48,1.015664272243823
rs_selection_v2,7,7,49,200,49,1.015664272243823
rs_selection_v2,7,7,49,200,50,1.015664272243823
rs_selection_v2,7,7,49,200,51,1.015664272243823
rs_selection_v2,7,7,49,200,52,1.015664272243823
rs_selection_v2,7,7,49,200,53,1.015664272243823
rs_selection_v2,7,7,49,200,54,1.015664272243823
rs_selection_v2,7,7,49,200,55,1.015664272243823
rs_selection_v2,7,7,49,200,56,1.015664272243823
rs_selection_v2,7,7,49,200,57,1.0124228413388527
rs_selection_v2,7,7,49,200,58,1.1078834695047752
rs_selection_v2,7,7,49,200,59,1.1078834695047752
rs_selection_v2,7,7,49,200,60,1.1078834695047752
rs_selection_v2,7,7,49,200,61,1.0124228413388527
rs_selection_v2,7,7,49,200,62,1.0124228413388527
rs_selection_v2,7,7,49,200,63,1.1618915441646025
rs_selection_v2,7,7,49,200,64,1.0124228413388527
rs_selection_v2,7,7,49,200,65,1.1618915441646025
rs_selection_v2,7,7,49,200,66,1.0124228413388527
rs_selection_v2,7,7,49,200,67,1.1618915441646025
rs_selection_v2,7,7,49,200,68,1.1618915441646025
rs_selection_v2,7,7,49,200,69,1.1078834695047752
rs_selection_v2,7,7,49,200,70,1.1618915441646025
rs_selection_v2,7,7,49,200,71,1.1618915441646025
rs_selection_v2,7,7,49,200,72,1.1618915441646025
rs_selection_v2,7,7,49,200,73,1.1618915441646025
rs_selection_v2,7,7,49,200,74,1.1618915441646025
rs_selection_v2,7,7,49,200,75,1.1618915441646025
rs_selection_v2,7,7,49,200,76,1.1618915441646025
rs_selection_v2,7,7,49,200,77,1.1618915441646025
rs_selection_v2,7,7,49,200,78,1.0124228413388527
rs_selection_v2,7,7,49,200,79,1.1078834695047752
recent_best,7,7,49,200,0,1.0124228413388527
recent_best,7,7,49,200,1,1.0124228413388527
recent_best,7,7,49,200,2,1.0124228413388527
recent_best,7,7,49,200,3,1.1578613290129152
recent_best,7,7,49,200,4,1.1578613290129152
recent_best,7,7,49,200,5,1.1618915441646025
recent_best,7,7,49,200,6,1.1618915441646025
recent_best,7,7,49,200,7,1.1618915441646025
recent_best,7,7,49,200,8,1.1078834695047752
recent_best,7,7,49,200,9,1.0124228413388527
recent_best,7,7,49,200,10,1.1078834695047752
recent_best,7,7,49,200,11,1.1078834695047752
recent_best,7,7,49,200,12,1.0707378053787118
recent_best,7,7,49,200,13,1.0707378053787118
recent_best,7,7,49,200,14,1.1618915441646025
recent_best,7,7,49,200,15,1.1618915441646025
recent_best,7,7,49,200,16,1.1618915441646025
recent_best,7,7,49,200,17,1.0707378053787118
recent_best,7,7,49,200,18,1.0707378053787118
recent_best,7,7,49,200,19,1.1618915441646025
recent_best,7,7,49,200,20,1.0707378053787118
recent_best,7,7,49,200,21,1.1618915441646025
recent_best,7,7,49,200,22,1.1618915441646025
recent_best,7,7,49,200,23,1.1618915441646025
recent_best,7,7,49,200,24,1.1618915441646025
recent_best,7,7,49,200,25,1.1618915441646025
recent_best,7,7,49,200,26,1.1618915441646025
recent_best,7,7,49,200,27,1.1578613290129152
recent_best,7,7,49,200,28,1.1618915441646025
recent_best,7,7,49,200,29,1.1578613290129152
recent_best,7,7,49,200,30,1.1578613290129152
recent_best,7,7,49,200,31,1.1578613290129152
recent_best,7,7,49,200,32,1.1578613290129152
recent_best,7,7,49,200,33,1.1578613290129152
recent_best,7,7,49,200,34,1.1578613290129152
recent_best,7,7,49,200,35,1.1578613290129152
recent_best,7,7,49,200,36,1.1578613290129152
recent_best,7,7,49,200,37,1.1578613290129152
recent_best,7,7,49,200,38,1.0124228413388527
recent_best,7,7,49,200,39,1.0124228413388527
recent_best,7,7,49,200,40,1.0124228413388527
recent_best,7,7,49,200,41,1.015664272243823
recent_best,7,7,49,200,42,1.015664272243823
recent_best,7,7,49,200,43,1.015664272243823
recent_best,7,7,49,200,44,1.015664272243823
recent_best,7,7,49,200,45,1.015664272243823
recent_best,7,7,49,200,46,1.015664272243823
recent_best,7,7,49,200,47,1.015664272243823
recent_best,7,7,49,200,48,1.015664272243823
recent_best,7,7,49,200,49,1.015664272243823
recent_best,7,7,49,200,50,1.015664272243823
recent_best,7,7,49,200,51,1.015664272243823
recent_best,7,7,49,200,52,1.015664272243823
recent_best,7,7,49,200,53,1.015664272243823
recent_best,7,7,49,200,54,1.015664272243823
recent_best,7,7,49,200,55,1.015664272243823
recent_best,7,7,49,200,56,1.015664272243823
recent_best,7,7,49,200,57,1.1618915441646025
recent_best,7,7,49,200,58,1.1618915441646025
recent_best,7,7,49,200,59,1.1618915441646025
recent_best,7,7,49,200,60,1.1618915441646025
recent_best,7,7,49,200,61,1.1618915441646025
recent_best,7,7,49,200,62,1.1618915441646025
recent_best,7,7,49,200,63,1.1618915441646025
recent_best,7,7,49,200,64,1.1618915441646025
recent_best,7,7,49,200,65,1.1618915441646025
recent_best,7,7,49,200,66,1.1618915441646025
recent_best,7,7,49,200,67,1.1618915441646025
recent_best,7,7,49,200,68,1.1618915441646025
recent_best,7,7,49,200,69,1.1618915441646025
recent_best,7,7,49,200,70,1.1618915441646025
recent_best,7,7,49,200,71,1.1618915441646025
recent_best,7,7,49,200,72,1.1618915441646025
recent_best,7,7,49,200,73,1.1618915441646025
recent_best,7,7,49,200,74,1.1618915441646025
recent_best,7,7,49,200,75,1.1618915441646025
recent_best,7,7,49,200,76,1.1618915441646025
recent_best,7,7,49,200,77,1.1618915441646025
recent_best,7,7,49,200,78,1.0124228413388527
recent_best,7,7,49,200,79,1.0124228413388527
equal,8,8,50,200,0,0.5018480417808378
equal,8,8,50,200,1,0.5018480417808378
equal,8,8,50,200,2,0.5018480417808378
equal,8,8,50,200,3,0.5018480417808378
equal,8,8,50,200,4,0.5018480417808378
equal,8,8,50,200,5,0.5018480417808378
equal,8,8,50,200,6,0.5018480417808378
equal,8,8,50,200,7,0.5018480417808378
equal,8,8,50,200,8,0.5018480417808378
equal,8,8,50,200,9,0.5018480417808378
equal,8,8,50,200,10,0.5018480417808378
equal,8,8,50,200,11,0.5018480417808378
equal,8,8,50,200,12,0.5018480417808378
equal,8,8,50,200,13,0.5018480417808378
equal,8,8,50,200,14,0.5018480417808378
equal,8,8,50,200,15,0.5018480417808378
equal,8,8,50,200,16,0.5018480417808378
equal,8,8,50,200,17,0.5018480417808378
equal,8,8,50,200,18,0.5018480417808378
equal,8,8,50,200,19,0.5018480417808378
equal,8,8,50,200,20,0.5018480417808378
equal,8,8,50,200,21,0.5018480417808378
equal,8,8,50,200,22,0.5018480417808378
equal,8,8,50,200,23,0.5018480417808378
equal,8,8,50,200,24,0.5018480417808378
equal,8,8,50,200,25,0.5018480417808378
equal,8,8,50,200,26,0.5018480417808378
equal,8,8,50,200,27,0.5018480417808378
equal,8,8,50,200,28,0.5018480417808378
equal,8,8,50,200,29,0.5018480417808378
equal,8,8,50,200,30,0.5018480417808378
equal,8,8,50,200,31,0.5018480417808378
equal,8,8,50,200,32,0.5018480417808378
equal,8,8,50,200,33,0.5018480417808378
equal,8,8,50,200,34,0.5018480417808378
equal,8,8,50,200,35,0.5018480417808378
equal,8,8,50,200,36,0.5018480417808378
equal,8,8,50,200,37,0.5018480417808378
equal,8,8,50,200,38,0.5018480417808378
equal,8,8,50,200,39,0.5018480417808378
equal,8,8,50,200,40,0.5018480417808378
equal,8,8,50,200,41,0.5018480417808378
equal,8,8,50,200,42,0.5018480417808378
equal,8,8,50,200,43,0.5018480417808378
equal,8,8,50,200,44,0.5018480417808378
equal,8,8,50,200,45,0.5018480417808378
equal,8,8,50,200,46,0.5018480417808378
equal,8,8,50,200,47,0.5018480417808378
equal,8,8,50,200,48,0.5018480417808378
equal,8,8,50,200,49,0.5018480417808378
equal,8,8,50,200,50,0.5018480417808378
equal,8,8,50,200,51,0.5018480417808378
equal,8,8,50,200,52,0.5018480417808378
equal,8,8,50,200,53,0.5018480417808378
equal,8,8,50,200,54,0.5018480417808378
equal,8,8,50,200,55,0.5018480417808378
equal,8,8,50,200,56,0.5018480417808378
equal,8,8,50,200,57,0.5018480417808378
equal,8,8,50,200,58,0.5018480417808378
equal,8,8,50,200,59,0.5018480417808378
equal,8,8,50,200,60,0.5018480417808378
equal,8,8,50,200,61,0.5018480417808378
equal,8,8,50,200,62,0.5018480417808378
equal,8,8,50,200,63,0.5018480417808378
equal,8,8,50,200,64,0.5018480417808378
equal,8,8,50,200,65,0.5018480417808378
equal,8,8,50,200,66,0.5018480417808378
equal,8,8,50,200,67,0.5018480417808378
equal,8,8,50,200,68,0.5018480417808378
equal,8,8,50,200,69,0.5018480417808378
equal,8,8,50,200,70,0.5018480417808378
equal,8,8,50,200,71,0.5018480417808378
equal,8,8,50,200,72,0.5018480417808378
equal,8,8,50,200,73,0.5018480417808378
equal,8,8,50,200,74,0.5018480417808378
equal,8,8,50,200,75,0.5018480417808378
equal,8,8,50,200,76,0.5018480417808378
equal,8,8,50,200,77,0.5018480417808378
equal,8,8,50,200,78,0.5018480417808378
equal,8,8,50,200,79,0.5018480417808378
bates_granger_mv,8,8,50,200,0,0.4890072594446516
bates_granger_mv,8,8,50,200,1,0.48535566270063146
bates_granger_mv,8,8,50,200,2,0.4748237119724713
bates_granger_mv,8,8,50,200,3,0.4449197455935988
bates_granger_mv,8,8,50,200,4,0.44377259927596413
bates_granger_mv,8,8,50,200,5,0.456148466146431
bates_granger_mv,8,8,50,200,6,0.4571592390179936
bates_granger_mv,8,8,50,200,7,0.4633274745610462
bates_granger_mv,8,8,50,200,8,0.4871804662252533
bates_granger_mv,8,8,50,200,9,0.48178867048454976
bates_granger_mv,8,8,50,200,10,0.48464346874977
bates_granger_mv,8,8,50,200,11,0.47475463187753614
bates_granger_mv,8,8,50,200,12,0.49610954897864923
bates_granger_mv,8,8,50,200,13,0.5113028075242498
bates_granger_mv,8,8,50,200,14,0.49743594778046035
bates_granger_mv,8,8,50,200,15,0.49139686090924894
bates_granger_mv,8,8,50,200,16,0.5179108676428098
bates_granger_mv,8,8,50,200,17,0.513645814440968
bates_granger_mv,8,8,50,200,18,0.4950788606968325
bates_granger_mv,8,8,50,200,19,0.48888297059082264
bates_granger_mv,8,8,50,200,20,0.48568510625807826
bates_granger_mv,8,8,50,200,21,0.46587987958632515
bates_granger_mv,8,8,50,200,22,0.4725189020346124
bates_granger_mv,8,8,50,200,23,0.47061577493947915
bates_granger_mv,8,8,50,200,24,0.46399435605744577
bates_granger_mv,8,8,50,200,25,0.45194645370390396
bates_granger_mv,8,8,50,200,26,0.4930865146079329
bates_granger_mv,8,8,50,200,27,0.47379274379482084
bates_granger_mv,8,8,50,200,28,0.484038988274114
bates_granger_mv,8,8,50,200,29,0.5227672320188802
bates_granger_mv,8,8,50,200,30,0.5261243237477821
bates_granger_mv,8,8,50,200,31,0.5504365547561672
bates_granger_mv,8,8,50,200,32,0.5576896613429673
bates_granger_mv,8,8,50,200,33,0.5439271833197766
bates_granger_mv,8,8,50,200,34,0.5362291952674257
bates_granger_mv,8,8,50,200,35,0.5383863380748269
bates_granger_mv,8,8,50,200,36,0.5598226126843981
bates_granger_mv,8,8,50,200,37,0.5543608558654651
bates_granger_mv,8,8,50,200,38,0.582449053285297
bates_granger_mv,8,8,50,200,39,0.5988977647926849
bates_granger_mv,8,8,50,200,40,0.596552839952549
bates_granger_mv,8,8,50,200,41,0.5910140681793471
bates_granger_mv,8,8,50,200,42,0.5777396747129562
bates_granger_mv,8,8,50,200,43,0.5652780442737954
bates_granger_mv,8,8,50,200,44,0.5634967800517622
bates_granger_mv,8,8,50,200,45,0.5689237761409218
bates_granger_mv,8,8,50,200,46,0.5619247613450136
bates_granger_mv,8,8,50,200,47,0.5725946093192108
bates_granger_mv,8,8,50,200,48,0.5666076789648058
bates_granger_mv,8,8,50,200,49,0.5756370078811355
bates_granger_mv,8,8,50,200,50,0.5897628831031565
bates_granger_mv,8,8,50,200,51,0.5787492449332383
bates_granger_mv,8,8,50,200,52,0.5643666755560831
bates_granger_mv,8,8,50,200,53,0.6182520485661052
bates_granger_mv,8,8,50,200,54,0.6525775908570425
bates_granger_mv,8,8,50,200,55,0.6586131514322204
bates_granger_mv,8,8,50,200,56,0.6627767077978478
bates_granger_mv,8,8,50,200,57,0.6629346384409799
bates_granger_mv,8,8,50,200,58,0.6389110817642579
bates_granger_mv,8,8,50,200,59,0.6184352611688912
bates_granger_mv,8,8,50,200,60,0.6004667727745783
bates_granger_mv,8,8,50,200,61,0.6014715168879168
bates_granger_mv,8,8,50,200,62,0.5700181198644921
bates_granger_mv,8,8,50,200,63,0.5782141799953502
bates_granger_mv,8,8,50,200,64,0.5837873416426673
bates_granger_mv,8,8,50,200,65,0.588844526297142
bates_granger_mv,8,8,50,200,66,0.5815218004553595
bates_granger_mv,8,8,50,200,67,0.6016407762959496
bates_granger_mv,8,8,50,200,68,0.5807934891115143
bates_granger_mv,8,8,50,200,69,0.6011314409450761
bates_granger_mv,8,8,50,200,70,0.5971139418628763
bates_granger_mv,8,8,50,200,71,0.615568052379025
bates_granger_mv,8,8,50,200,72,0.6050999769376029
bates_granger_mv,8,8,50,200,73,0.5944125987849417
bates_granger_mv,8,8,50,200,74,0.625414320641836
bates_granger_mv,8,8,50,200,75,0.6198079505828669
bates_granger_mv,8,8,50,200,76,0.5957482467308082
bates_granger_mv,8,8,50,200,77,0.6011391375721521
bates_granger_mv,8,8,50,200,78,0.6002130620940167
bates_granger_mv,8,8,50,200,79,0.5536704064146085
var_error,8,8,50,200,0,0.4649907734099531
var_error,8,8,50,200,1,0.7736511762039262
var_error,8,8,50,200,2,0.5611446339132323
var_error,8,8,50,200,3,0.5231590960049871
var_error,8,8,50,200,4,1.245831860901931
var_error,8,8,50,200,5,0.7969864522975568
var_error,8,8,50,200,6,0.43332504863937
var_error,8,8,50,200,7,0.5963175323631563
var_error,8,8,50,200,8,0.5492725480118681
var_error,8,8,50,200,9,0.5390604756945572
var_error,8,8,50,200,10,0.5991596890539052
var_error,8,8,50,200,11,0.630468563899152
var_error,8,8,50,200,12,0.5075150177965844
var_error,8,8,50,200,13,0.4699163498567026
var_error,8,8,50,200,14,0.5727519064653869
var_error,8,8,50,200,15,0.5846973352763765
var_error,8,8,50,200,16,0.5895673658192035
var_error,8,8,50,200,17,0.6258056648179474
var_error,8,8,50,200,18,0.5489139709248627
var_error,8,8,50,200,19,0.46463132809154317
var_error,8,8,50,200,20,0.47315566543434084
var_error,8,8,50,200,21,0.4769275333886362
var_error,8,8,50,200,22,0.5331306894372172
var_error,8,8,50,200,23,0.4588659474459126
var_error,8,8,50,200,24,0.4559272558090372
var_error,8,8,50,200,25,0.4334581830310146
var_error,8,8,50,200,26,0.5108819862024518
var_error,8,8,50,200,27,0.6688186423275407
var_error,8,8,50,200,28,0.4985837529613376
var_error,8,8,50,200,29,0.41882351875804846
var_error,8,8,50,200,30,0.4789167121527584
var_error,8,8,50,200,31,0.6403141980241479
var_error,8,8,50,200,32,0.5567759745870663
var_error,8,8,50,200,33,0.5227437497126493
var_error,8,8,50,200,34,0.49502631960409105
var_error,8,8,50,200,35,0.4946918726378412
var_error,8,8,50,200,36,0.5923927394567463
var_error,8,8,50,200,37,0.49576590864136494
var_error,8,8,50,200,38,0.47479660503593885
var_error,8,8,50,200,39,0.46933364443305003
var_error,8,8,50,200,40,0.5595629630978185
var_error,8,8,50,200,41,0.5006963699685286
var_error,8,8,50,200,42,0.4679890300772994
var_error,8,8,50,200,43,0.5164621674029136
var_error,8,8,50,200,44,0.6897152802553315
var_error,8,8,50,200,45,0.4583636437218188
var_error,8,8,50,200,46,0.5114323308567208
var_error,8,8,50,200,47,0.4924981869102749
var_error,8,8,50,200,48,0.5533240215055204
var_error,8,8,50,200,49,0.586279144903126
var_error,8,8,50,200,50,0.44474390958273374
var_error,8,8,50,200,51,0.5569531780461235
var_error,8,8,50,200,52,0.7919354854627253
var_error,8,8,50,200,53,0.5337938071302173
var_error,8,8,50,200,54,0.4936326420331262
var_error,8,8,50,200,55,0.45831874197547307
var_error,8,8,50,200,56,0.7386589186434194
var_error,8,8,50,200,57,0.5604658665587916
var_error,8,8,50,200,58,0.4360398384310053
var_error,8,8,50,200,59,0.5372677584067126
var_error,8,8,50,200,60,0.41931112457344366
var_error,8,8,50,200,61,0.491305482006121
var_error,8,8,50,200,62,0.6240868501251086
var_error,8,8,50,200,63,0.4956718211084937
var_error,8,8,50,200,64,0.46818812012862215
var_error,8,8,50,200,65,0.49820791034400347
var_error,8,8,50,200,66,0.4761899254865213
var_error,8,8,50,200,67,0.4535822944560746
var_error,8,8,50,200,68,0.4521166440722296
var_error,8,8,50,200,69,0.5128574319517454
var_error,8,8,50,200,70,0.40076410372405424
var_error,8,8,50,200,71,0.5248607772717676
var_error,8,8,50,200,72,0.5047903049654152
var_error,8,8,50,200,73,0.5047318764435953
var_error,8,8,50,200,74,0.442628897872364
var_error,8,8,50,200,75,0.5091395385532496
var_error,8,8,50,200,76,0.7464806677884268
var_error,8,8,50,200,77,0.4875577664938818
var_error,8,8,50,200,78,0.5075199886212212
var_error,8,8,50,200,79,0.49335229895688815
graph_only_eigenvector,8,8,50,200,0,1.2275731491847774
graph_only_eigenvector,8,8,50,200,1,0.9981768194623507
graph_only_eigenvector,8,8,50,200,2,0.585979933536304
graph_only_eigenvector,8,8,50,200,3,0.8516224404415897
graph_only_eigenvector,8,8,50,200,4,0.6729616832727857
graph_only_eigenvector,8,8,50,200,5,1.0094468148654046
graph_only_eigenvector,8,8,50,200,6,0.746535798095242
graph_only_eigenvector,8,8,50,200,7,0.8385809672338839
graph_only_eigenvector,8,8,50,200,8,0.5958785135571415
graph_only_eigenvector,8,8,50,200,9,0.6681350582617819
graph_only_eigenvector,8,8,50,200,10,1.1064888806495579
graph_only_eigenvector,8,8,50,200,11,0.9969715415993142
graph_only_eigenvector,8,8,50,200,12,0.6858108771319888
graph_only_eigenvector,8,8,50,200,13,0.5146894738604328
graph_only_eigenvector,8,8,50,200,14,0.5348988170382883
graph_only_eigenvector,8,8,50,200,15,0.5701991498499579
graph_only_eigenvector,8,8,50,200,16,0.4599962387778313
graph_only_eigenvector,8,8,50,200,17,0.7022519937802526
graph_only_eigenvector,8,8,50,200,18,0.8799435203421896
graph_only_eigenvector,8,8,50,200,19,0.5428445991087912
graph_only_eigenvector,8,8,50,200,20,0.48039165808482986
graph_only_eigenvector,8,8,50,200,21,0.6029567872039908
graph_only_eigenvector,8,8,50,200,22,0.49884903285435067
graph_only_eigenvector,8,8,50,200,23,0.4818652907603536
graph_only_eigenvector,8,8,50,200,24,0.6162635776700865
graph_only_eigenvector,8,8,50,200,25,0.4961013766639374
graph_only_eigenvector,8,8,50,200,26,0.44723757603677533
graph_only_eigenvector,8,8,50,200,27,0.9561108488743022
graph_only_eigenvector,8,8,50,200,28,0.5295956897479294
graph_only_eigenvector,8,8,50,200,29,0.4575104162071501
graph_only_eigenvector,8,8,50,200,30,1.5264660529053782
graph_only_eigenvector,8,8,50,200,31,0.6683865236315064
graph_only_eigenvector,8,8,50,200,32,0.7580538038289845
graph_only_eigenvector,8,8,50,200,33,0.5452437080634167
graph_only_eigenvector,8,8,50,200,34,0.9868348860740319
graph_only_eigenvector,8,8,50,200,35,0.6435875787314291
graph_only_eigenvector,8,8,50,200,36,0.7105417178276883
graph_only_eigenvector,8,8,50,200,37,0.5324307104009697
graph_only_eigenvector,8,8,50,200,38,1.2187964788864059
graph_only_eigenvector,8,8,50,200,39,1.2615492329448568
graph_only_eigenvector,8,8,50,200,40,1.0096858334688925
graph_only_eigenvector,8,8,50,200,41,1.1465678460934767
graph_only_eigenvector,8,8,50,200,42,1.1611155076749722
graph_only_eigenvector,8,8,50,200,43,0.6803136935444635
graph_only_eigenvector,8,8,50,200,44,0.7529184047388091
graph_only_eigenvector,8,8,50,200,45,0.5192509530562599
graph_only_eigenvector,8,8,50,200,46,0.624560559933496
graph_only_eigenvector,8,8,50,200,47,0.5024603037525354
graph_only_eigenvector,8,8,50,200,48,1.012893859478564
graph_only_eigenvector,8,8,50,200,49,0.8078406069768302
graph_only_eigenvector,8,8,50,200,50,0.6165928925981761
graph_only_eigenvector,8,8,50,200,51,0.49455553096266325
graph_only_eigenvector,8,8,50,200,52,0.7070794879676572
graph_only_eigenvector,8,8,50,200,53,0.5691687912792799
graph_only_eigenvector,8,8,50,200,54,0.9425958171015307
graph_only_eigenvector,8,8,50,200,55,0.8458204108055519
graph_only_eigenvector,8,8,50,200,56,0.8680668681014069
