oos_period,centrality_type,model,centrality_score
37,softmax,4,0.1459167996288114
38,softmax,1,0.5598684860803538
38,softmax,2,0.16772424997903732
38,softmax,3,0.2581519400093439
38,softmax,4,0.014255323931265065
39,softmax,1,0.19535193969686285
39,softmax,2,0.2380350065892505
39,softmax,3,0.3622836479484137
39,softmax,4,0.20432940576547284
40,softmax,1,0.05709343292779678
40,softmax,2,0.3279693204306718
40,softmax,3,0.26615733734803887
40,softmax,4,0.3487799092934925
41,softmax,1,0.19623814608096052
41,softmax,2,0.11116252279747293
41,softmax,3,0.16597750070642445
41,softmax,4,0.5266218304151421
42,softmax,1,0.09113691089250366
42,softmax,2,0.012341176888442747
42,softmax,3,0.00955678177300923
42,softmax,4,0.8869651304460444
43,softmax,1,7.916739090363294e-07
43,softmax,2,0.0006744754517020664
43,softmax,3,0.0006421131690718893
43,softmax,4,0.998682619705317
44,softmax,1,0.7783852569145828
44,softmax,2,0.05547601700047579
44,softmax,3,0.000145615027718647
44,softmax,4,0.16599311105722292
45,softmax,1,2.969126863375959e-29
45,softmax,2,1.0785030332675084e-07
45,softmax,3,0.9999998921496916
45,softmax,4,5.0702442442603705e-15
46,softmax,1,0.5455095048449601
46,softmax,2,0.0008251262639575918
46,softmax,3,0.452431011196772
46,softmax,4,0.00123435769431027
47,softmax,1,1.530612591608749e-14
47,softmax,2,3.359177386588513e-13
47,softmax,3,0.9999999999996487
47,softmax,4,7.940391822217582e-24
48,softmax,1,0.033524128001061984
48,softmax,2,1.7981427693252216e-12
48,softmax,3,0.9664758719971398
48,softmax,4,7.666358764277726e-21
49,softmax,1,1.0649114274268302e-08
49,softmax,2,1.0514604782263027e-16
49,softmax,3,0.999999989350436
49,softmax,4,4.4965473138901916e-13
50,softmax,1,0.0003602907362903833
50,softmax,2,0.004572534143995757
50,softmax,3,1.3057224114365175e-07
50,softmax,4,0.9950670445474726
