oos_period,variant,row_model,col_model,sigma
25,v2,4,1,0.6030703786014152
25,v2,4,2,0.8131746777462283
25,v2,4,3,0.4545288853279763
25,v2,4,4,0.0
26,v2,1,1,0.0
26,v2,1,2,0.4216656506076321
26,v2,1,3,0.5053028370727296
26,v2,1,4,0.08278039087546274
26,v2,2,1,0.4216656506076321
26,v2,2,2,0.0
26,v2,2,3,0.5966266722854983
26,v2,2,4,0.4228210342982709
26,v2,3,1,0.5053028370727296
26,v2,3,2,0.5966266722854983
26,v2,3,3,0.0
26,v2,3,4,0.3920425836721141
26,v2,4,1,0.08278039087546274
26,v2,4,2,0.4228210342982709
26,v2,4,3,0.3920425836721141
26,v2,4,4,0.0
27,v2,1,1,0.0
27,v2,1,2,0.01
27,v2,1,3,0.4676401044501015
27,v2,1,4,0.07262765709464053
27,v2,2,1,0.01
27,v2,2,2,0.0
27,v2,2,3,0.5501364958724136
27,v2,2,4,0.01
27,v2,3,1,0.4676401044501015
27,v2,3,2,0.5501364958724136
27,v2,3,3,0.0
27,v2,3,4,0.2455461582519048
27,v2,4,1,0.07262765709464053
27,v2,4,2,0.01
27,v2,4,3,0.2455461582519048
27,v2,4,4,0.0
28,v2,1,1,0.0
28,v2,1,2,0.01
28,v2,1,3,0.4235310555427131
28,v2,1,4,0.01
28,v2,2,1,0.01
28,v2,2,2,0.0
28,v2,2,3,0.5065986623904241
28,v2,2,4,0.01
28,v2,3,1,0.4235310555427131
28,v2,3,2,0.5065986623904241
28,v2,3,3,0.0
28,v2,3,4,0.19625828663194742
28,v2,4,1,0.01
28,v2,4,2,0.01
28,v2,4,3,0.19625828663194742
28,v2,4,4,0.0
29,v2,1,1,0.0
29,v2,1,2,0.01
29,v2,1,3,0.3816321614234022
29,v2,1,4,0.01
29,v2,2,1,0.01
29,v2,2,2,0.0
29,v2,2,3,0.48188432788629787
29,v2,2,4,0.10613935942736961
29,v2,3,1,0.3816321614234022
29,v2,3,2,0.48188432788629787
29,v2,3,3,0.0
29,v2,3,4,0.01
29,v2,4,1,0.01
29,v2,4,2,0.10613935942736961
29,v2,4,3,0.01
29,v2,4,4,0.0
30,v2,1,1,0.0
