oos_period,row_model,col_model,adjacency_matrice
43,2,3,2.94587940386697
43,2,4,0.0
43,3,1,54934.01618097104
43,3,2,0.0
43,3,3,0.0
43,3,4,0.0
43,4,1,6.421908793166271
43,4,2,9.221201637186045
43,4,3,9.072442232306852
43,4,4,0.0
44,1,1,0.0
44,1,2,0.058927480070971774
44,1,3,12.894874349191026
44,1,4,0.0
44,2,1,0.0
44,2,2,0.0
44,2,3,7.482690284298608
44,2,4,0.0
44,3,1,0.0
44,3,2,0.0
44,3,3,0.0
44,3,4,0.0
44,4,1,0.0938222423151761
44,4,2,0.8586071407343304
44,4,3,5.981538193651381
44,4,4,0.0
45,1,1,0.0
45,1,2,0.0
45,1,3,0.0
45,1,4,141481.1459763981
45,2,1,24.35019874442462
45,2,2,0.0
45,2,3,20.7838132614052
45,2,4,8007.424867268329
45,3,1,140.84062774946162
45,3,2,0.0
45,3,3,0.0
45,3,4,0.0
45,4,1,0.0
45,4,2,0.0
45,4,3,23125.14995209912
45,4,4,0.0
46,1,1,0.0
46,1,2,1.8231083331420077
46,1,3,0.0
46,1,4,1.9398089655882496
46,2,1,0.0
46,2,2,0.0
46,2,3,0.11986832429281903
46,2,4,0.0
46,3,1,0.546872734567335
46,3,2,0.0
46,3,3,0.0
46,3,4,11.034452303244699
46,4,1,0.0
46,4,2,3.784527151335906
46,4,3,0.0
46,4,4,0.0
47,1,1,0.0
47,1,2,0.0
47,1,3,0.0
47,1,4,138312.98837156175
47,2,1,3.5066357642403654
47,2,2,0.0
47,2,3,0.0
47,2,4,0.16823093427257893
47,3,1,5.5989735902224576
47,3,2,98295.9468899825
47,3,3,0.0
47,3,4,20.99974884247363
47,4,1,0.0
47,4,2,0.0
47,4,3,0.0
47,4,4,0.0
48,1,1,0.0
48,1,2,1.1916852992981088
48,1,3,0.0
48,1,4,8.285803928318114
48,2,1,0.0
48,2,2,0.0
48,2,3,0.0
48,2,4,0.1305927871572253
48,3,1,47221.612146373496
48,3,2,4.063727828429439
48,3,3,0.0
48,3,4,8.745617600156105
48,4,1,0.0
48,4,2,0.0
48,4,3,0.0
48,4,4,0.0
49,1,1,0.0
49,1,2,0.4334289569815731
49,1,3,0.0
49,1,4,0.9685977192564917
49,2,1,0.0
49,2,2,0.0
49,2,3,0.0
49,2,4,0.2131947532470265
49,3,1,0.973499297377305
49,3,2,14.91216487827528
49,3,3,0.0
49,3,4,1.1070244812828487
49,4,1,0.0
49,4,2,0.0
49,4,3,0.0
49,4,4,0.0
50,1,1,0.0
50,1,2,0.39064630199109973
50,1,3,1.7656371689131978
50,1,4,0.0
50,2,1,0.0
50,2,2,0.0
50,2,3,82856.90440262167
50,2,4,0.14879432404468854
50,3,1,0.0
50,3,2,0.0
50,3,3,0.0
50,3,4,0.0
50,4,1,105103.17902973134
50,4,2,0.0
50,4,3,117321.91384883905
50,4,4,0.0
