oos_period,variant,row_model,col_model,sigma
35,v2,2,4,0.06204319940465605
35,v2,3,1,0.01
35,v2,3,2,0.18080306735204488
35,v2,3,3,0.0
35,v2,3,4,0.19444847432352053
35,v2,4,1,0.01
35,v2,4,2,0.06204319940465605
35,v2,4,3,0.19444847432352053
35,v2,4,4,0.0
36,v2,1,1,0.0
36,v2,1,2,0.22137739824566405
36,v2,1,3,0.01
36,v2,1,4,0.22808105026711226
36,v2,2,1,0.22137739824566405
36,v2,2,2,0.0
36,v2,2,3,0.01
36,v2,2,4,0.03317232671901078
36,v2,3,1,0.01
36,v2,3,2,0.01
36,v2,3,3,0.0
36,v2,3,4,0.29277207558966983
36,v2,4,1,0.22808105026711226
36,v2,4,2,0.03317232671901078
36,v2,4,3,0.29277207558966983
36,v2,4,4,0.0
37,v2,1,1,0.0
37,v2,1,2,0.3872814391641913
37,v2,1,3,0.08982075279200732
37,v2,1,4,0.4491354682224337
37,v2,2,1,0.3872814391641913
37,v2,2,2,0.0
37,v2,2,3,0.2881703937848239
37,v2,2,4,0.19860597944671632
37,v2,3,1,0.08982075279200732
37,v2,3,2,0.2881703937848239
37,v2,3,3,0.0
37,v2,3,4,0.3621353650573301
37,v2,4,1,0.4491354682224337
37,v2,4,2,0.19860597944671632
37,v2,4,3,0.3621353650573301
37,v2,4,4,0.0
38,v2,1,1,0.0
38,v2,1,2,0.3627990287917368
38,v2,1,3,0.01
38,v2,1,4,0.5701249795602772
38,v2,2,1,0.3627990287917368
38,v2,2,2,0.0
38,v2,2,3,0.01
38,v2,2,4,0.22609323922052646
38,v2,3,1,0.01
38,v2,3,2,0.01
38,v2,3,3,0.0
38,v2,3,4,0.5398679200512948
38,v2,4,1,0.5701249795602772
38,v2,4,2,0.22609323922052646
38,v2,4,3,0.5398679200512948
38,v2,4,4,0.0
39,v2,1,1,0.0
39,v2,1,2,0.3934908811292226
39,v2,1,3,0.17706987458962692
39,v2,1,4,0.9056597435065333
