oos_period,variant,row_model,col_model,mu
32,v2,4,1,-0.05691068629912392
32,v2,4,2,-0.1117429676323372
32,v2,4,3,-0.12337382636298609
32,v2,4,4,0.0
33,v2,1,1,0.0
33,v2,1,2,0.14183174885318345
33,v2,1,3,-0.23435649073945888
33,v2,1,4,0.09316286755672924
33,v2,2,1,-0.14183174885318345
33,v2,2,2,0.0
33,v2,2,3,0.009147997766122467
33,v2,2,4,0.10211308645749682
33,v2,3,1,0.23435649073945888
33,v2,3,2,-0.009147997766122467
33,v2,3,3,0.0
33,v2,3,4,0.18909532953551048
33,v2,4,1,-0.09316286755672924
33,v2,4,2,-0.10211308645749682
33,v2,4,3,-0.18909532953551048
33,v2,4,4,0.0
34,v2,1,1,0.0
34,v2,1,2,0.1024401166715773
34,v2,1,3,-0.24437823916886414
34,v2,1,4,0.21184592021416412
34,v2,2,1,-0.1024401166715773
34,v2,2,2,0.0
34,v2,2,3,-0.026697294677517382
34,v2,2,4,0.09931361455001331
34,v2,3,1,0.24437823916886414
34,v2,3,2,0.026697294677517382
34,v2,3,3,0.0
34,v2,3,4,0.13298419460971234
34,v2,4,1,-0.21184592021416412
34,v2,4,2,-0.09931361455001331
34,v2,4,3,-0.13298419460971234
34,v2,4,4,0.0
35,v2,1,1,0.0
35,v2,1,2,0.13668224198248455
35,v2,1,3,0.033275337056889356
35,v2,1,4,-0.5112598268529913
35,v2,2,1,-0.13668224198248455
35,v2,2,2,0.0
35,v2,2,3,-0.07403473339744758
35,v2,2,4,-0.3187431476393881
35,v2,3,1,-0.033275337056889356
35,v2,3,2,0.07403473339744758
35,v2,3,3,0.0
35,v2,3,4,0.09767079653284307
35,v2,4,1,0.5112598268529913
35,v2,4,2,0.3187431476393881
35,v2,4,3,-0.09767079653284307
35,v2,4,4,0.0
36,v2,1,1,0.0
36,v2,1,2,0.17782796594415454
36,v2,1,3,0.11187459748057049
36,v2,1,4,-0.287457479144391
36,v2,2,1,-0.17782796594415454
36,v2,2,2,0.0
36,v2,2,3,-0.18830918487250561
36,v2,2,4,-0.471756978734325
36,v2,3,1,-0.11187459748057049
36,v2,3,2,0.18830918487250561
36,v2,3,3,0.0
36,v2,3,4,-0.043926620340230295
36,v2,4,1,0.287457479144391
36,v2,4,2,0.471756978734325
36,v2,4,3,0.043926620340230295
36,v2,4,4,0.0
37,v2,1,1,0.0
37,v2,1,2,0.011779334818234765
37,v2,1,3,-0.014139201007718798
37,v2,1,4,0.588409768769969
37,v2,2,1,-0.011779334818234765
37,v2,2,2,0.0
37,v2,2,3,-0.07861120752962934
37,v2,2,4,-1.5925540219590795
37,v2,3,1,0.014139201007718798
37,v2,3,2,0.07861120752962934
37,v2,3,3,0.0
37,v2,3,4,-0.704641868371332
37,v2,4,1,-0.588409768769969
37,v2,4,2,1.5925540219590795
37,v2,4,3,0.704641868371332
37,v2,4,4,0.0
38,v2,1,1,0.0
38,v2,1,2,0.01832684552686504
38,v2,1,3,-0.003694968421239641
38,v2,1,4,-0.40668344347377516
38,v2,2,1,-0.01832684552686504
38,v2,2,2,0.0
38,v2,2,3,0.36170810815358967
38,v2,2,4,-0.14596544252771673
38,v2,3,1,0.003694968421239641
38,v2,3,2,-0.36170810815358967
38,v2,3,3,0.0
38,v2,3,4,-0.07458529037511992
38,v2,4,1,0.40668344347377516
38,v2,4,2,0.14596544252771673
38,v2,4,3,0.07458529037511992
38,v2,4,4,0.0
39,v2,1,1,0.0
39,v2,1,2,0.1139186586583185
39,v2,1,3,0.0681887098123833
39,v2,1,4,0.10401379088663176
39,v2,2,1,-0.1139186586583185
39,v2,2,2,0.0
39,v2,2,3,-0.02408975363986282
39,v2,2,4,-0.10361295918284712
39,v2,3,1,-0.0681887098123833
39,v2,3,2,0.02408975363986282
39,v2,3,3,0.0
39,v2,3,4,-0.017383799460255187
39,v2,4,1,-0.10401379088663176
39,v2,4,2,0.10361295918284712
39,v2,4,3,0.017383799460255187
39,v2,4,4,0.0
40,v2,1,1,0.0
40,v2,1,2,-0.016870835161061446
40,v2,1,3,-0.02339549952141513
