replication,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best,equal
11,0.5802050283627967,0.5787125737903862,0.5721495703290772,0.5704076607425194,0.5687763776811593,0.5686150856789447,1.0071192986945123,1.0226958782203273,0.6763760769060243,0.6440031631428266,0.6203787312218115,0.6041699315016366,1.4827629093105377,1.2348165457195919,0.5803146801172714,0.6125185499873878,1.1714891174334556,0.5549780363127402
12,0.525596858691321,0.5227948020069643,0.5209439065511349,0.5227860014182113,0.5204981438725799,0.5221853445943883,1.1375272772540195,1.1726629415042196,0.5527464667968709,0.5942215869651758,0.5105244322419003,0.5019243493360358,1.5162939329744336,1.5974300860755846,0.531573866495105,0.5401578001060163,1.41171505989906,0.4702913980888363
13,0.5149555640645355,0.5195103012765278,0.511841649137087,0.5127875901265511,0.511778577785138,0.5116818603111113,0.9614231104088001,1.1869760670707443,0.5432895921751619,0.5593754038964092,0.5188017167635285,0.5088001888602731,1.4153024683778646,1.356410566434618,0.5001043907051114,0.49848743464920164,1.4148277627513153,0.45121705655203054
14,0.9299526190830737,0.9248363660709568,0.9225149871132237,0.9209496601733559,0.921055258565195,0.919999934721926,1.411763258667297,1.4406227479658769,0.9609898539529077,0.9439138348977747,0.93509769204244,0.8966304746793686,1.796191476080653,1.686281368846939,0.9464213258141431,0.9638677226635808,1.573668941067143,0.8265828551854907
15,0.9553802393418297,0.9552832115806916,0.9550905355010308,0.9550203704308725,0.9562947294662456,0.9554092852146138,1.335554576824629,1.4576040891135738,0.9667536140801591,0.958513438747935,0.9758394430045496,0.9266260010481132,1.6431434208980245,1.6607693132304713,0.9759024235782344,1.0133041209814992,1.801871190712501,0.9051053715015543
16,0.48467207847885696,0.48598828570851166,0.48505997360511166,0.4844838828899677,0.4841175428823855,0.4838449675126793,0.7911584408343499,1.054264386881045,0.5410905425319408,0.5287531482083223,0.5166082556417405,0.4780208667754102,1.3899562553236062,1.352430168072709,0.4938498088981684,0.5120721255392077,1.304753489542903,0.45160218257641416
17,0.7616381487579654,0.7611305245140706,0.7601940175767243,0.7602307059026643,0.7595865074181893,0.7598920372270609,1.204444642293325,1.2666966644687936,0.8073883523284299,0.8034007253382144,0.8202051220228654,0.7863190509905161,1.5683563357474972,1.4677658271146448,0.7794890069205394,0.815954568061938,1.4883244654271854,0.7303316745248042
18,0.6372686328506325,0.6438678922877873,0.6344187337000036,0.6373114599119691,0.6345468786374702,0.6363412556251233,1.1503481380820717,1.3183171325089822,0.6856717737267256,0.7202808354041853,0.6663706807392566,0.6628321812236646,1.4528502693096979,1.5091568086281357,0.647603971927701,0.6410192070538697,1.6500363013695833,0.5956582220500364
19,0.48383350095695893,0.48282417692497726,0.480319383259694,0.4791778652613773,0.47888442057594166,0.4782871324589727,0.9303357482098066,0.9765477853747548,0.5181906558708128,0.4949058875080854,0.5061834735473716,0.4468218708477982,1.3353278227123908,1.1494899774621679,0.4932783671481872,0.5060783697386926,1.068077644355667,0.44171252239980674
20,0.9716634965972752,0.9804869467398911,0.9700856992517436,0.9706140161072517,0.9690975966173923,0.9697729717304081,1.3874956143559518,1.8713010400638155,1.1249751679198772,1.1365855888119094,1.1179434913720574,1.070473373784923,2.216858062959265,2.210502500307184,0.9611204565884928,1.0460636958684923,2.166151959727195,0.9723438432743957
