oos_period,model,centrality_score
238,7,1.2767178648042921e-08
238,8,1.2155641533781254e-08
239,1,2.4139652811380294e-06
239,2,0.00032562755193690454
239,3,3.889447178180309e-09
239,4,0.9987357536088187
239,5,0.0009358856488003199
239,6,3.0730439233170456e-07
239,7,4.131439472179664e-09
239,8,3.898883812521841e-09
240,1,2.179611698759015e-06
240,2,0.0004882221024967009
240,3,5.684964171777337e-09
240,4,0.9980462057783527
240,5,0.0014633628167251421
240,6,1.2354990154044271e-08
240,7,5.9458935285607035e-09
240,8,5.703878905768775e-09
241,1,3.831976278145472e-07
241,2,0.000854294549988179
241,3,1.6577885318397178e-08
241,4,0.9982787653826419
241,5,0.0008664797835119168
241,6,2.5181146856752587e-08
241,7,1.8651281955794972e-08
241,8,1.6674916062041526e-08
242,1,7.310954134975412e-06
242,2,0.00013743001980528094
242,3,4.2836323409983425e-07
242,4,0.9994779731945392
242,5,0.0002541713838764754
242,6,1.3936412234840668e-05
242,7,0.00010815365776368711
242,8,5.960134114908072e-07
243,1,5.657078526636024e-07
243,2,3.769850132464442e-05
243,3,5.798901921931194e-07
243,4,0.9999179832984775
243,5,2.6352046607490963e-05
243,6,8.926351111072371e-06
243,7,6.543577328649384e-06
243,8,1.3506261058660882e-06
244,1,6.787528176305088e-07
244,2,8.190043968258183e-05
244,3,7.001227100244262e-07
244,4,0.9998512126324309
244,5,3.926050522618116e-05
244,6,1.5204217540460796e-05
244,7,9.89205829222781e-06
244,8,1.1512702999479205e-06
245,1,5.127228123788789e-07
245,2,0.2984755759344735
245,3,4.0088265269836184e-07
245,4,0.701488808221634
245,5,1.1227387955040137e-05
245,6,1.067315373202902e-05
245,7,1.2352676704383477e-05
245,8,4.49019035916637e-07
246,1,5.369366897716651e-08
246,2,0.9995628301686665
246,3,6.03257053868992e-08
246,4,0.000436756885189276
246,5,7.531419007008757e-08
246,6,8.121377193383403e-08
246,7,7.725019924211927e-08
246,8,6.514760867564805e-08
247,1,3.542973386725384e-08
247,2,0.9995463375796506
247,3,3.630850159710285e-08
247,4,0.0004533452584588915
247,5,6.88288305763395e-08
247,6,6.759928271850025e-08
247,7,6.903772922836513e-08
