oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
325,-0.02671451267061442,-4.7862519037937235,-7.661364823385665,-6.673502344600399,-6.7421128631563585,-3.5771931861645494,-3.3883958901593543,-7.5065847159100505,-25.140038867071937,-20.56688321328924,-27.63368411564318,63.312541995816076,26.850487084606584,-20.403382354713035,-6.332002273046814,43.75340874674283,0.1236258171602571
326,-0.01714393040191204,-4.718769825337438,-7.59385658674983,-6.608965749056779,-6.676204245261345,-3.5119918887261425,-3.322627809675162,-7.473824357857769,-25.10708680017155,-20.58021886096594,-27.642790329595083,63.29357256788066,26.833579677624783,-20.37063579315024,-6.299255711484018,43.85285873909457,0.210297800350228
327,-0.3330506921937061,-5.025737772476049,-7.900851064402814,-6.918253991726614,-6.985445993097523,-3.822330717822595,-3.6325069850248464,-7.6776981706122704,-25.311229323156027,-20.74211866240832,-27.80625318137829,62.977224853387575,26.52338973587351,-20.574490672719623,-6.503110591053402,43.57675468385285,-0.0926284341953777
328,-0.08644492277841587,-4.781327174832985,-7.656249822757499,-6.662684333260437,-6.729018989497053,-3.5687562697994837,-3.377079398189717,-7.573845286379159,-25.206045912124573,-20.610569098925,-27.667934161285356,63.230640875427746,26.77494246053498,-20.470701141139646,-6.399321059473425,44.332122056436475,0.2209573958095974
329,0.08109678299728301,-4.6662923605917666,-7.541216773781809,-6.547963828899651,-6.614619319746475,-3.4498333323928994,-3.2583112353422115,-7.290092670507309,-24.922304180029283,-20.479170966375445,-27.551339045017688,63.63882640896121,27.194923480514706,-20.187079938021174,-6.115699856354955,44.660917093561864,0.3571227653271954
330,0.3261755822112649,-4.462086291416442,-7.33686249123985,-6.333322875801795,-6.400207083318944,-3.2351917970140276,-3.0425910674024927,-7.23827367753466,-24.871428867583663,-20.475923128425833,-27.54746405765467,63.64763506620472,27.20033665867465,-20.135173055987497,-6.063792974321276,45.069143934919055,0.6559773116270904
331,0.36437323285420653,-4.459972235177025,-7.33468980025936,-6.328722662340808,-6.3953539153533505,-3.228938133712501,-3.0358301414329834,-7.314838747590213,-24.948039639004605,-20.53277839073274,-27.606148487702406,63.57284812846137,27.12716413485055,-20.211738207175294,-6.140358125509072,45.33273586942799,0.7101672448735215
332,0.3143783674218818,-4.47768953592803,-7.352404942837609,-6.346638561209138,-6.413341090507297,-3.2464851845364704,-3.0537270314180933,-7.404888876220602,-25.038075958397247,-20.580508924680682,-27.654630996544096,63.51247775607001,27.054405155208737,-20.301789714677515,-6.230409633011292,45.264929805451544,0.685773248665595
333,0.22615489999568922,-4.702067268760997,-7.576779920899183,-6.5745969848342,-6.641105395809791,-3.479984875042658,-3.2878567818085855,-8.347948239501315,-25.981118318232753,-21.25251826673004,-28.315237139784248,62.57226736539307,26.11592792183991,-21.24485072980393,-7.173470648137706,44.519856133515155,0.3834534243965717
334,-0.9458856408720009,-5.870074171426099,-8.7452025442284,-7.740835159127893,-7.81095269434554,-4.633285143107217,-4.460698951544823,-9.37896768500453,-27.119767726481243,-20.336576937211845,-29.06928812038751,91.24768963081469,24.92744330375246,-22.383493567939123,-8.312113486272901,43.467485748801536,-0.8277970098349556
335,-1.4887078446926076,-6.335342037569118,-9.210473578077728,-8.190985236103213,-8.261003923984635,-5.094021651564386,-4.921999954996943,-10.25105634977123,-27.99186756570247,-20.837767131127475,-29.560138844151883,90.44000530214575,24.112288427060626,-23.255580046698228,-9.184199965032004,42.595399270042435,-1.3249950380027662
336,-1.5063139250427273,-6.363186060723921,-9.238312757875995,-8.217909373322007,-8.287945940749609,-5.121311892934917,-4.949318057874383,-10.172428116170593,-27.914756793329403,-20.86359443552094,-29.58635429008513,90.41935288639901,24.094196613457157,-23.176791026312337,-9.105410944646113,42.674188290428326,-1.3507994490560438
337,-2.3340056541170684,-7.198958209298379,-10.074082308859808,-9.057043324394119,-9.127011367256506,-5.959467335951892,-5.787660447383472,-10.54225890961056,-28.283608890917343,-21.109693932762855,-29.836143003749676,90.06369363055592,23.667388234297487,-23.546438123523153,-9.475058041856931,42.30454119321751,-2.1881037867549766
338,-1.9722191361680688,-6.843130106849202,-9.718282403686375,-8.691388041791223,-8.762482323355515,-5.594188881221163,-5.423811369216083,-9.963914448807333,-27.705240213034042,-20.94953211801322,-29.679305033085065,90.57399625434115,24.172246123238438,-22.968148497488617,-8.896768415822397,42.88283081925204,-1.7311337190448304
339,-2.3579737249534194,-7.26238640206336,-10.137526247072536,-9.1035390508396,-9.174601666579782,-6.0081327154927235,-5.83775676397435,-9.330358843566032,-27.0738508519656,-20.82475622998592,-29.557432854470203,90.71988292494481,24.287219673591444,-22.334378634305995,-8.262998552639775,43.516600682434664,-2.084066401516643
340,-2.3619623633448574,-7.2631233236062345,-10.138258125359595,-9.099758015817942,-9.170819269817345,-6.00527843461813,-5.835122330313779,-8.766764275747484,-26.512608391233403,-20.743557594171335,-29.47540225761019,90.76637200571254,24.373633071382148,-21.770436970088106,-7.699056888421884,44.08054234665256,-2.0506667915420103
341,-2.1395126828190003,-7.125882384759077,-10.001004337892207,-8.960384344102543,-9.031797841220031,-5.862886745828621,-5.69280745579016,-8.85859514480438,-26.60422790080548,-20.76797581899763,-29.516865790948877,90.80669171157098,24.392143908472885,-21.862761237638438,-7.791381155972217,43.988218079102225,-1.8720317104421578
342,-2.63168936412034,-7.692078731739015,-10.567016423769042,-9.507404456379211,-9.578706434225495,-6.415621732488698,-6.2460576209359635,-9.635847678126893,-27.381504942166224,-21.318053399062318,-30.068406827160373,90.0401306170521,23.626742470972225,-22.640005545137544,-8.568625463471324,43.210973771603115,-2.4098670292108215
343,-3.108565163637409,-8.190070097496431,-11.065572413632795,-10.016179797193017,-10.087940022075212,-6.929923468232211,-6.758643596304525,-9.377144021961394,-27.165746023628728,-21.448688951793272,-30.23914124038555,89.2778669563068,22.956900771045465,-22.351252462073802,-8.27987238040758,43.49972685466686,-2.9168094597582206
344,-3.199618772911559,-8.143490787536306,-11.020291784613494,-9.977742135342185,-10.048515552815777,-6.892991185667074,-6.721877768552061,-8.304480278532765,-26.194575031226375,-21.72901728657152,-30.51551171537789,89.42976244058379,23.01282711380281,-21.274607741884736,-7.203227660218516,43.212951017135026,-2.7965126289210147
345,-4.316960121477537,-9.91342975797043,-12.780763353097687,-11.700753937358014,-11.771282936101246,-8.629942858089704,-8.45877164620362,-10.910537251794583,-28.736684264455594,-23.205871833107683,-32.00899300530937,87.17490622926651,20.692105752610388,-23.881641995564866,-9.810261913898646,40.60591676345489,-4.497771436824685
346,-3.8455428025293723,-9.224075917069964,-12.121437360065574,-11.038666000599147,-11.113443038955358,-7.955565013339757,-7.789728707567153,-9.692736993395922,-27.506428799721526,-22.88642359043456,-31.608856404767284,88.22219273295045,21.739507732797485,-22.650072193899977,-8.592538520683517,41.823640156670024,-3.837282733254882
347,-4.238524964082506,-9.627517897738185,-12.52478318833041,-11.436265056117621,-11.511017815502601,-8.35614840194436,-8.189657626677995,-9.855187428580107,-27.698553151457464,-23.361206040058164,-32.08541125619418,87.71653928165473,21.224597835730183,-22.804360325736482,-8.746826652520022,41.40410312556549,-4.203780717128934
348,-4.237915714009006,-9.640595428617683,-12.537942650113326,-11.450610447114817,-11.525386342434176,-8.372161619341936,-8.2051284333211,-9.666792728114684,-27.51334067673757,-23.31203718427421,-32.03539837241265,87.78842611011181,21.30283916987576,-22.613697365734655,-8.556163692518195,41.44510068461344,-4.186843186889682
349,-5.0585507152083835,-10.461057313751157,-13.358431284570798,-12.271545215478428,-12.346347648361952,-9.193485542378031,-9.026493473676728,-10.386667537769469,-28.238584225981267,-23.872113245176887,-32.612338040260695,86.97235297112948,20.485934090112004,-23.331484236394672,-9.273950563178213,40.660574349395105,-5.005004429886111
