oos_period,variant,row_model,col_model,mu
227,legacy,8,7,0.8600263661078719
227,legacy,8,8,0.0
228,legacy,1,1,0.0
228,legacy,1,2,-1.6648530929188994
228,legacy,1,3,-1.9042990654727436
228,legacy,1,4,2.3205238760823983
228,legacy,1,5,1.968457598866718
228,legacy,1,6,-3.1872565012424507
228,legacy,1,7,1.6554558894091607
228,legacy,1,8,0.883899678732629
228,legacy,2,1,1.6648530929188994
228,legacy,2,2,0.0
228,legacy,2,3,-2.8099705708371894
228,legacy,2,4,1.8717978986253168
228,legacy,2,5,3.5412899931452118
228,legacy,2,6,-3.8931383485045754
228,legacy,2,7,2.784494625018093
228,legacy,2,8,2.9878036126310756
228,legacy,3,1,1.9042990654727436
228,legacy,3,2,2.8099705708371894
228,legacy,3,3,0.0
228,legacy,3,4,4.901645963417271
228,legacy,3,5,4.657839366552498
228,legacy,3,6,-0.9196023814973959
228,legacy,3,7,4.701876947185993
228,legacy,3,8,3.2984634050970647
228,legacy,4,1,-2.3205238760823983
228,legacy,4,2,-1.8717978986253168
228,legacy,4,3,-4.901645963417271
228,legacy,4,4,0.0
228,legacy,4,5,0.19772159589452715
228,legacy,4,6,-5.305837847412346
228,legacy,4,7,-0.34160059923465663
228,legacy,4,8,-1.0128292812011865
228,legacy,5,1,-1.968457598866718
228,legacy,5,2,-3.5412899931452118
228,legacy,5,3,-4.657839366552498
228,legacy,5,4,-0.19772159589452715
228,legacy,5,5,0.0
228,legacy,5,6,-5.388321879767965
228,legacy,5,7,-0.04277673478767962
228,legacy,5,8,-0.4904505640192129
228,legacy,6,1,3.1872565012424507
228,legacy,6,2,3.8931383485045754
228,legacy,6,3,0.9196023814973959
228,legacy,6,4,5.305837847412346
228,legacy,6,5,5.388321879767965
228,legacy,6,6,0.0
228,legacy,6,7,5.058607187985268
228,legacy,6,8,3.9775802395545
228,legacy,7,1,-1.6554558894091607
228,legacy,7,2,-2.784494625018093
228,legacy,7,3,-4.701876947185993
228,legacy,7,4,0.34160059923465663
228,legacy,7,5,0.04277673478767962
228,legacy,7,6,-5.058607187985268
228,legacy,7,7,0.0
228,legacy,7,8,-0.6664133514737529
228,legacy,8,1,-0.883899678732629
228,legacy,8,2,-2.9878036126310756
228,legacy,8,3,-3.2984634050970647
228,legacy,8,4,1.0128292812011865
228,legacy,8,5,0.4904505640192129
228,legacy,8,6,-3.9775802395545
228,legacy,8,7,0.6664133514737529
228,legacy,8,8,0.0
229,legacy,1,1,0.0
229,legacy,1,2,-4.324245049431301
229,legacy,1,3,-2.151828718447506
229,legacy,1,4,0.9532318213494402
229,legacy,1,5,0.7779373756234323
229,legacy,1,6,-3.8449757350033695
229,legacy,1,7,1.9781521660482404
229,legacy,1,8,1.1786701561295607
229,legacy,2,1,4.324245049431301
229,legacy,2,2,0.0
229,legacy,2,3,-0.3663518828582529
229,legacy,2,4,4.280428332667339
229,legacy,2,5,5.08890664294163
229,legacy,2,6,-2.9499541422239455
229,legacy,2,7,4.839967604327944
229,legacy,2,8,4.776985870673679
229,legacy,3,1,2.151828718447506
229,legacy,3,2,0.3663518828582529
229,legacy,3,3,0.0
229,legacy,3,4,4.636089072307876
229,legacy,3,5,4.21824168645778
229,legacy,3,6,-1.6663549976221859
229,legacy,3,7,5.027432413642886
229,legacy,3,8,4.22123864866525
229,legacy,4,1,-0.9532318213494402
229,legacy,4,2,-4.280428332667339
229,legacy,4,3,-4.636089072307876
229,legacy,4,4,0.0
229,legacy,4,5,-0.18793153514818142
229,legacy,4,6,-6.28438299260235
229,legacy,4,7,0.17952076890751748
229,legacy,4,8,-1.2364677841588116
229,legacy,5,1,-0.7779373756234323
229,legacy,5,2,-5.08890664294163
229,legacy,5,3,-4.21824168645778
229,legacy,5,4,0.18793153514818142
229,legacy,5,5,0.0
229,legacy,5,6,-5.883086186276393
229,legacy,5,7,-0.06903772589056995
229,legacy,5,8,-1.1565722832789123
229,legacy,6,1,3.8449757350033695
229,legacy,6,2,2.9499541422239455
229,legacy,6,3,1.6663549976221859
229,legacy,6,4,6.28438299260235
229,legacy,6,5,5.883086186276393
229,legacy,6,6,0.0
229,legacy,6,7,6.864344432707366
229,legacy,6,8,6.297020079573361
229,legacy,7,1,-1.9781521660482404
229,legacy,7,2,-4.839967604327944
229,legacy,7,3,-5.027432413642886
229,legacy,7,4,-0.17952076890751748
229,legacy,7,5,0.06903772589056995
229,legacy,7,6,-6.864344432707366
229,legacy,7,7,0.0
229,legacy,7,8,-0.9199228156965026
229,legacy,8,1,-1.1786701561295607
229,legacy,8,2,-4.776985870673679
229,legacy,8,3,-4.22123864866525
