oos_period,variant,row_model,col_model,sigma
161,legacy,7,3,5.137455902582243
161,legacy,7,4,13.570593055255523
161,legacy,7,5,1e-06
161,legacy,7,6,1e-06
161,legacy,7,7,0.0
161,legacy,7,8,1e-06
161,legacy,8,1,4.435193930012328
161,legacy,8,2,1e-06
161,legacy,8,3,1e-06
161,legacy,8,4,13.20219369216338
161,legacy,8,5,1e-06
161,legacy,8,6,1e-06
161,legacy,8,7,1e-06
161,legacy,8,8,0.0
162,legacy,1,1,0.0
162,legacy,1,2,4.394983520750484
162,legacy,1,3,6.169294850365554
162,legacy,1,4,14.039087036318739
162,legacy,1,5,3.935115640359661
162,legacy,1,6,1e-06
162,legacy,1,7,4.1051925537709755
162,legacy,1,8,3.4454800656298312
162,legacy,2,1,4.394983520750484
162,legacy,2,2,0.0
162,legacy,2,3,5.25121692803803
162,legacy,2,4,13.514596190031588
162,legacy,2,5,1e-06
162,legacy,2,6,1e-06
162,legacy,2,7,0.5595403357515386
162,legacy,2,8,1e-06
162,legacy,3,1,6.169294850365554
162,legacy,3,2,5.25121692803803
162,legacy,3,3,0.0
162,legacy,3,4,14.630744299636175
162,legacy,3,5,4.975775662530121
162,legacy,3,6,1e-06
162,legacy,3,7,4.956940823380461
162,legacy,3,8,0.40952487228191503
162,legacy,4,1,14.039087036318739
162,legacy,4,2,13.514596190031588
162,legacy,4,3,14.630744299636175
162,legacy,4,4,0.0
162,legacy,4,5,13.38908702260553
162,legacy,4,6,11.515066180235783
162,legacy,4,7,12.98927454886023
162,legacy,4,8,12.593209511138875
162,legacy,5,1,3.935115640359661
162,legacy,5,2,1e-06
162,legacy,5,3,4.975775662530121
162,legacy,5,4,13.38908702260553
162,legacy,5,5,0.0
162,legacy,5,6,1e-06
162,legacy,5,7,1e-06
162,legacy,5,8,1e-06
162,legacy,6,1,1e-06
162,legacy,6,2,1e-06
162,legacy,6,3,1e-06
162,legacy,6,4,11.515066180235783
162,legacy,6,5,1e-06
162,legacy,6,6,0.0
162,legacy,6,7,1e-06
162,legacy,6,8,1e-06
162,legacy,7,1,4.1051925537709755
162,legacy,7,2,0.5595403357515386
162,legacy,7,3,4.956940823380461
162,legacy,7,4,12.98927454886023
162,legacy,7,5,1e-06
162,legacy,7,6,1e-06
162,legacy,7,7,0.0
162,legacy,7,8,1e-06
162,legacy,8,1,3.4454800656298312
162,legacy,8,2,1e-06
162,legacy,8,3,0.40952487228191503
162,legacy,8,4,12.593209511138875
162,legacy,8,5,1e-06
162,legacy,8,6,1e-06
162,legacy,8,7,1e-06
162,legacy,8,8,0.0
163,legacy,1,1,0.0
163,legacy,1,2,3.372788828795809
163,legacy,1,3,5.488135237107058
163,legacy,1,4,13.45569608780846
163,legacy,1,5,2.7507770594213707
163,legacy,1,6,1e-06
163,legacy,1,7,3.114638175637314
163,legacy,1,8,2.4228503517147777
163,legacy,2,1,3.372788828795809
163,legacy,2,2,0.0
163,legacy,2,3,5.102149124171005
