oos_period,row_model,col_model,mu_matrice
276,6,2,-6.323224742232453
276,6,3,-6.531927631541903
276,6,4,-11.741158185351726
276,6,5,-10.648751131223765
276,6,6,0.0
276,6,7,-5.51584592025186
276,6,8,-9.460793120054673
276,7,1,-11.439900552157301
276,7,2,-1.844803889189789
276,7,3,-1.5322491385898036
276,7,4,-6.527223438543925
276,7,5,-4.086696693394037
276,7,6,5.51584592025186
276,7,7,0.0
276,7,8,-1.1207966751284284
276,8,1,-6.509741686097914
276,8,2,1.082808699151382
276,8,3,2.5760953128468103
276,8,4,-2.672952697323368
276,8,5,-1.9099332715621673
276,8,6,9.460793120054673
276,8,7,1.1207966751284284
276,8,8,0.0
277,1,1,0.0
277,1,2,8.175417235031675
277,1,3,10.390139504728657
277,1,4,4.523514866199415
277,1,5,7.270029145574548
277,1,6,15.055820764835614
277,1,7,9.552246392487957
277,1,8,8.353912123639018
277,2,1,-8.175417235031675
277,2,2,0.0
277,2,3,1.1038923559030152
277,2,4,-3.871494353935201
277,2,5,-2.685564019716862
277,2,6,5.799348266798246
277,2,7,1.3666509539869665
277,2,8,-0.8730924473309231
277,3,1,-10.390139504728657
277,3,2,-1.1038923559030152
277,3,3,0.0
277,3,4,-1.7479766144126683
277,3,5,-4.02469330933912
277,3,6,6.190361846979407
277,3,7,0.577981798782994
277,3,8,-0.9901540906510339
277,4,1,-4.523514866199415
277,4,2,3.871494353935201
277,4,3,1.7479766144126683
277,4,4,0.0
277,4,5,1.919960594771209
277,4,6,10.917117392722401
277,4,7,3.649649122917729
277,4,8,2.9343610009894694
277,5,1,-7.270029145574548
277,5,2,2.685564019716862
277,5,3,4.02469330933912
277,5,4,-1.919960594771209
277,5,5,0.0
277,5,6,10.312263924287091
277,5,7,3.6307035125099194
277,5,8,-0.019206478211967942
277,6,1,-15.055820764835614
277,6,2,-5.799348266798246
277,6,3,-6.190361846979407
277,6,4,-10.917117392722401
277,6,5,-10.312263924287091
277,6,6,0.0
277,6,7,-4.690922313021624
277,6,8,-7.7890389817898
277,7,1,-9.552246392487957
277,7,2,-1.3666509539869665
277,7,3,-0.577981798782994
277,7,4,-3.649649122917729
277,7,5,-3.6307035125099194
277,7,6,4.690922313021624
277,7,7,0.0
277,7,8,-3.6888184391697156
277,8,1,-8.353912123639018
277,8,2,0.8730924473309231
277,8,3,0.9901540906510339
277,8,4,-2.9343610009894694
277,8,5,0.019206478211967942
277,8,6,7.7890389817898
277,8,7,3.6888184391697156
277,8,8,0.0
278,1,1,0.0
278,1,2,9.259965515614024
278,1,3,10.378788251511951
278,1,4,6.037074351434882
278,1,5,6.51970496146316
278,1,6,15.205303834649825
278,1,7,10.148835420836745
278,1,8,8.955475563959633
278,2,1,-9.259965515614024
278,2,2,0.0
278,2,3,1.0129240910486408
278,2,4,-6.765160012260302
278,2,5,-2.43832432850372
278,2,6,7.239381083048878
278,2,7,1.212926695371645
278,2,8,-1.2680073101950446
278,3,1,-10.378788251511951
278,3,2,-1.0129240910486408
278,3,3,0.0
278,3,4,-11.214531310739563
278,3,5,-3.7858484210203533
278,3,6,5.483580114782055
278,3,7,-0.7833387117155474
278,3,8,-2.9640035535884
278,4,1,-6.037074351434882
278,4,2,6.765160012260302
278,4,3,11.214531310739563
278,4,4,0.0
278,4,5,2.075513068753953
278,4,6,11.930777577344255
278,4,7,6.531735067050324
278,4,8,3.4763377789609464
278,5,1,-6.51970496146316
278,5,2,2.43832432850372
278,5,3,3.7858484210203533
278,5,4,-2.075513068753953
278,5,5,0.0
278,5,6,8.421540501305218
278,5,7,3.738097212643704
278,5,8,2.164240750878028
278,6,1,-15.205303834649825
278,6,2,-7.239381083048878
278,6,3,-5.483580114782055
278,6,4,-11.930777577344255
278,6,5,-8.421540501305218
278,6,6,0.0
278,6,7,-4.517675956182201
278,6,8,-7.834576023129151
278,7,1,-10.148835420836745
278,7,2,-1.212926695371645
278,7,3,0.7833387117155474
278,7,4,-6.531735067050324
278,7,5,-3.738097212643704
278,7,6,4.517675956182201
278,7,7,0.0
278,7,8,-3.5436343430261195
278,8,1,-8.955475563959633
278,8,2,1.2680073101950446
278,8,3,2.9640035535884
278,8,4,-3.4763377789609464
278,8,5,-2.164240750878028
278,8,6,7.834576023129151
278,8,7,3.5436343430261195
278,8,8,0.0
279,1,1,0.0
279,1,2,7.9058199767460415
279,1,3,12.2306347894071
279,1,4,10.423583086838828
279,1,5,9.872095286302395
279,1,6,14.10253787717994
279,1,7,10.655297165465043
279,1,8,15.72615230530925
279,2,1,-7.9058199767460415
279,2,2,0.0
279,2,3,0.0920371413355291
279,2,4,-4.972920274713819
279,2,5,-2.5584185219649846
279,2,6,6.974188846044181
279,2,7,1.9299638795863263
279,2,8,-0.8395273705004206
279,3,1,-12.2306347894071
279,3,2,-0.0920371413355291
279,3,3,0.0
279,3,4,-5.408422813888504
279,3,5,-3.687823839656642
279,3,6,6.1050600998575035
279,3,7,1.942136832077881
279,3,8,-1.5149352732847094
279,4,1,-10.423583086838828
279,4,2,4.972920274713819
279,4,3,5.408422813888504
279,4,4,0.0
279,4,5,1.1973881263540866
279,4,6,11.248349989846483
279,4,7,6.780932771890307
279,4,8,2.9070073921937496
279,5,1,-9.872095286302395
279,5,2,2.5584185219649846
279,5,3,3.687823839656642
279,5,4,-1.1973881263540866
279,5,5,0.0
279,5,6,9.670807032314205
279,5,7,4.053665979245686
279,5,8,1.5567915355124966
279,6,1,-14.10253787717994
279,6,2,-6.974188846044181
279,6,3,-6.1050600998575035
279,6,4,-11.248349989846483
279,6,5,-9.670807032314205
279,6,6,0.0
279,6,7,-4.795315913649556
279,6,8,-8.2864460013538
279,7,1,-10.655297165465043
279,7,2,-1.9299638795863263
279,7,3,-1.942136832077881
279,7,4,-6.780932771890307
279,7,5,-4.053665979245686
279,7,6,4.795315913649556
279,7,7,0.0
279,7,8,-1.8950391568396583
279,8,1,-15.72615230530925
279,8,2,0.8395273705004206
279,8,3,1.5149352732847094
279,8,4,-2.9070073921937496
279,8,5,-1.5567915355124966
279,8,6,8.2864460013538
279,8,7,1.8950391568396583
279,8,8,0.0
280,1,1,0.0
280,1,2,11.36176405176734
280,1,3,12.436010691853035
280,1,4,5.666122842915042
280,1,5,7.8952683350039905
280,1,6,19.592424622146325
280,1,7,13.883023663879332
280,1,8,8.256812323845972
280,2,1,-11.36176405176734
280,2,2,0.0
280,2,3,1.5425585899493748
280,2,4,-3.5107531767652858
280,2,5,-1.9656161725005612
280,2,6,6.355483161372529
280,2,7,2.1990792083553288
280,2,8,-0.38674868434168713
280,3,1,-12.436010691853035
280,3,2,-1.5425585899493748
280,3,3,0.0
280,3,4,-4.262466323424434
280,3,5,-4.011601039427573
280,3,6,5.319469035942731
280,3,7,1.2562533126158062
280,3,8,-2.1137085026576696
280,4,1,-5.666122842915042
280,4,2,3.5107531767652858
280,4,3,4.262466323424434
280,4,4,0.0
280,4,5,1.0568970377807336
280,4,6,10.43228595251686
280,4,7,5.785122706487281
280,4,8,2.778094813645042
280,5,1,-7.8952683350039905
280,5,2,1.9656161725005612
280,5,3,4.011601039427573
280,5,4,-1.0568970377807336
280,5,5,0.0
280,5,6,9.500564274154778
280,5,7,3.5640904422841153
280,5,8,1.5616754639189516
280,6,1,-19.592424622146325
280,6,2,-6.355483161372529
280,6,3,-5.319469035942731
280,6,4,-10.43228595251686
