oos_period,variant,row_model,col_model,adjacency
158,legacy,2,2,0.0
158,legacy,2,3,1.2063471151319403
158,legacy,2,4,0.9346118409171936
158,legacy,2,5,0.0
158,legacy,2,6,0.0
158,legacy,2,7,7194.610676229036
158,legacy,2,8,399.2114350907218
158,legacy,3,1,0.0
158,legacy,3,2,0.0
158,legacy,3,3,0.0
158,legacy,3,4,0.3839181175800841
158,legacy,3,5,0.0
158,legacy,3,6,0.0
158,legacy,3,7,0.0
158,legacy,3,8,0.0
158,legacy,4,1,0.0
158,legacy,4,2,0.0
158,legacy,4,3,0.0
158,legacy,4,4,0.0
158,legacy,4,5,0.0
158,legacy,4,6,0.0
158,legacy,4,7,0.0
158,legacy,4,8,0.0
158,legacy,5,1,0.4798598657128873
158,legacy,5,2,4092.8297880130676
158,legacy,5,3,1.2781445053331753
158,legacy,5,4,0.9728371736050156
158,legacy,5,5,0.0
158,legacy,5,6,1887.636872118303
158,legacy,5,7,9991.660969107586
158,legacy,5,8,3843.378364928498
158,legacy,6,1,29482.933368312457
158,legacy,6,2,824.0854587402868
158,legacy,6,3,69093.52198003179
158,legacy,6,4,0.9439794123028933
158,legacy,6,5,0.0
158,legacy,6,6,0.0
158,legacy,6,7,4258.666927566864
158,legacy,6,8,3886.7019664176387
158,legacy,7,1,0.38408247255635175
158,legacy,7,2,0.0
158,legacy,7,3,1.146541369010972
158,legacy,7,4,0.930140105142468
158,legacy,7,5,0.0
158,legacy,7,6,0.0
158,legacy,7,7,0.0
158,legacy,7,8,0.0
158,legacy,8,1,0.3380009747887444
158,legacy,8,2,0.0
158,legacy,8,3,7.312709452309605
158,legacy,8,4,0.8931597365546508
158,legacy,8,5,0.0
158,legacy,8,6,0.0
158,legacy,8,7,7017.487669685978
158,legacy,8,8,0.0
159,legacy,1,1,0.0
159,legacy,1,2,0.0
159,legacy,1,3,0.7654126252735356
159,legacy,1,4,0.6267574527893416
159,legacy,1,5,0.0
159,legacy,1,6,0.0
159,legacy,1,7,0.0
159,legacy,1,8,0.0
159,legacy,2,1,0.3520357941517667
159,legacy,2,2,0.0
159,legacy,2,3,1.1243990408048534
159,legacy,2,4,0.9804664655009278
159,legacy,2,5,0.0
159,legacy,2,6,0.0
159,legacy,2,7,0.0
159,legacy,2,8,0.0
159,legacy,3,1,0.0
159,legacy,3,2,0.0
159,legacy,3,3,0.0
159,legacy,3,4,0.40935268020235605
159,legacy,3,5,0.0
159,legacy,3,6,0.0
159,legacy,3,7,0.0
159,legacy,3,8,0.0
159,legacy,4,1,0.0
159,legacy,4,2,0.0
159,legacy,4,3,0.0
159,legacy,4,4,0.0
159,legacy,4,5,0.0
159,legacy,4,6,0.0
159,legacy,4,7,0.0
159,legacy,4,8,0.0
159,legacy,5,1,0.43860238790744344
159,legacy,5,2,4197.612408908073
159,legacy,5,3,1.2288274846733473
159,legacy,5,4,1.0018847118954002
159,legacy,5,5,0.0
159,legacy,5,6,0.0
159,legacy,5,7,8294.322864986701
159,legacy,5,8,3706.8012880504584
159,legacy,6,1,21784.275457960437
159,legacy,6,2,9914.507497732226
159,legacy,6,3,69814.46179590939
159,legacy,6,4,0.9605205595073614
159,legacy,6,5,197.8244364659171
159,legacy,6,6,0.0
159,legacy,6,7,5384.109715751691
159,legacy,6,8,3050.4914111959297
159,legacy,7,1,0.3186827151940853
159,legacy,7,2,7784.324458059774
159,legacy,7,3,1.1055214247475185
159,legacy,7,4,0.9505500039307451
159,legacy,7,5,0.0
159,legacy,7,6,0.0
159,legacy,7,7,0.0
159,legacy,7,8,0.0
159,legacy,8,1,0.3027458983662443
159,legacy,8,2,9722.791830686854
159,legacy,8,3,20.429107370055007
159,legacy,8,4,0.9430972528016976
159,legacy,8,5,0.0
159,legacy,8,6,0.0
159,legacy,8,7,4441.280196405851
159,legacy,8,8,0.0
160,legacy,1,1,0.0
160,legacy,1,2,0.0
160,legacy,1,3,1.1833757605676498
160,legacy,1,4,0.4726905886350628
160,legacy,1,5,0.0
160,legacy,1,6,0.0
160,legacy,1,7,0.0
160,legacy,1,8,0.0
160,legacy,2,1,0.32039149588634097
160,legacy,2,2,0.0
160,legacy,2,3,0.9756435531094187
160,legacy,2,4,0.5577797834565921
160,legacy,2,5,0.0
160,legacy,2,6,0.0
160,legacy,2,7,2.2250397954672074
160,legacy,2,8,0.0
160,legacy,3,1,0.0
160,legacy,3,2,0.0
160,legacy,3,3,0.0
160,legacy,3,4,0.025619960145308148
160,legacy,3,5,0.0
160,legacy,3,6,0.0
160,legacy,3,7,0.0
160,legacy,3,8,0.0
160,legacy,4,1,0.0
160,legacy,4,2,0.0
160,legacy,4,3,0.0
160,legacy,4,4,0.0
160,legacy,4,5,0.0
160,legacy,4,6,0.0
160,legacy,4,7,0.0
160,legacy,4,8,0.0
160,legacy,5,1,0.4306415911398507
160,legacy,5,2,6458.555935316734
160,legacy,5,3,1.08740008367766
160,legacy,5,4,0.5971601594827252
160,legacy,5,5,0.0
160,legacy,5,6,0.0
160,legacy,5,7,12348.78455193559
160,legacy,5,8,0.0
160,legacy,6,1,17058.97382353989
160,legacy,6,2,2723.463577188212
160,legacy,6,3,70256.7864734777
160,legacy,6,4,0.660208254994883
160,legacy,6,5,696.9847258785865
160,legacy,6,6,0.0
160,legacy,6,7,8358.871173657271
160,legacy,6,8,0.0
160,legacy,7,1,0.2729392581712126
160,legacy,7,2,0.0
160,legacy,7,3,0.9571483245703011
160,legacy,7,4,0.5634040379925115
160,legacy,7,5,0.0
160,legacy,7,6,0.0
160,legacy,7,7,0.0
160,legacy,7,8,0.0
160,legacy,8,1,0.3353686205822069
160,legacy,8,2,3701.5884914060807
160,legacy,8,3,11.184175448157708
160,legacy,8,4,0.4970618751932527
160,legacy,8,5,408.22625616260103
160,legacy,8,6,3331.8501333778895
160,legacy,8,7,14562.367388007506
160,legacy,8,8,0.0
161,legacy,1,1,0.0
161,legacy,1,2,0.0
161,legacy,1,3,2.003113322273643
161,legacy,1,4,1.0005880507965144
161,legacy,1,5,0.0
161,legacy,1,6,29306.027969638002
161,legacy,1,7,0.16990621177875717
161,legacy,1,8,0.0
161,legacy,2,1,0.16156120588759068
161,legacy,2,2,0.0
161,legacy,2,3,0.944691380405645
161,legacy,2,4,0.8915580275318766
161,legacy,2,5,0.0
161,legacy,2,6,0.0
161,legacy,2,7,4.096679194170982
161,legacy,2,8,0.0
161,legacy,3,1,0.0
161,legacy,3,2,0.0
161,legacy,3,3,0.0
161,legacy,3,4,0.4141737054572582
161,legacy,3,5,0.0
161,legacy,3,6,0.0
161,legacy,3,7,0.0
161,legacy,3,8,0.0
161,legacy,4,1,0.0
161,legacy,4,2,0.0
161,legacy,4,3,0.0
161,legacy,4,4,0.0
161,legacy,4,5,0.0
161,legacy,4,6,0.0
161,legacy,4,7,0.0
161,legacy,4,8,0.0
161,legacy,5,1,0.29748101768164625
161,legacy,5,2,6192.3941284775065
161,legacy,5,3,1.004043948100291
161,legacy,5,4,0.9697908394059833
161,legacy,5,5,0.0
161,legacy,5,6,0.0
161,legacy,5,7,14586.699037137447
161,legacy,5,8,0.0
161,legacy,6,1,0.0
161,legacy,6,2,4416.329008778448
161,legacy,6,3,58743.392199801165
161,legacy,6,4,0.9581497197972579
161,legacy,6,5,8415.626418780339
161,legacy,6,6,0.0
161,legacy,6,7,14901.396805245151
161,legacy,6,8,262.3774079534953
161,legacy,7,1,0.0
161,legacy,7,2,0.0
161,legacy,7,3,0.8108973906848334
161,legacy,7,4,0.9432791764065626
161,legacy,7,5,0.0
161,legacy,7,6,0.0
161,legacy,7,7,0.0
161,legacy,7,8,0.0
