oos_period,variant,row_model,col_model,sigma
236,v2,1,4,13.675312874786268
236,v2,1,5,20.124102334012267
236,v2,1,6,17.780884002411874
236,v2,1,7,17.38180394532427
236,v2,1,8,13.876219123247512
236,v2,2,1,19.519349492629452
236,v2,2,2,0.0
236,v2,2,3,23.981864207386707
236,v2,2,4,16.624195723032752
236,v2,2,5,13.987686856960138
236,v2,2,6,16.567635602524845
236,v2,2,7,12.117084127773584
236,v2,2,8,10.946777268828901
236,v2,3,1,25.107992651226727
236,v2,3,2,23.981864207386707
236,v2,3,3,0.0
236,v2,3,4,24.893900064082178
236,v2,3,5,24.32625035406757
236,v2,3,6,26.652634080991934
236,v2,3,7,17.28464204544485
236,v2,3,8,20.469128721007856
236,v2,4,1,13.675312874786268
236,v2,4,2,16.624195723032752
236,v2,4,3,24.893900064082178
236,v2,4,4,0.0
236,v2,4,5,13.407634509012594
236,v2,4,6,17.729515212696192
236,v2,4,7,12.689152312911261
236,v2,4,8,11.486597026809006
236,v2,5,1,20.124102334012267
236,v2,5,2,13.987686856960138
236,v2,5,3,24.32625035406757
236,v2,5,4,13.407634509012594
236,v2,5,5,0.0
236,v2,5,6,13.892881155319424
236,v2,5,7,10.958628452701802
236,v2,5,8,10.457736465391292
236,v2,6,1,17.780884002411874
236,v2,6,2,16.567635602524845
236,v2,6,3,26.652634080991934
236,v2,6,4,17.729515212696192
236,v2,6,5,13.892881155319424
236,v2,6,6,0.0
236,v2,6,7,13.203545677112965
236,v2,6,8,12.047151200455108
236,v2,7,1,17.38180394532427
236,v2,7,2,12.117084127773584
236,v2,7,3,17.28464204544485
236,v2,7,4,12.689152312911261
236,v2,7,5,10.958628452701802
236,v2,7,6,13.203545677112965
236,v2,7,7,0.0
236,v2,7,8,6.825472972327708
236,v2,8,1,13.876219123247512
236,v2,8,2,10.946777268828901
236,v2,8,3,20.469128721007856
236,v2,8,4,11.486597026809006
236,v2,8,5,10.457736465391292
236,v2,8,6,12.047151200455108
236,v2,8,7,6.825472972327708
236,v2,8,8,0.0
237,v2,1,1,0.0
237,v2,1,2,18.92131417874025
237,v2,1,3,25.127002375917886
237,v2,1,4,13.861810897247905
237,v2,1,5,20.432800672084937
237,v2,1,6,17.861415369254217
237,v2,1,7,16.89780244148584
237,v2,1,8,13.326803597689757
237,v2,2,1,18.92131417874025
237,v2,2,2,0.0
237,v2,2,3,23.573919346455277
237,v2,2,4,16.213219645460775
237,v2,2,5,13.64425103676738
237,v2,2,6,16.299760222829576
237,v2,2,7,12.002256890389457
237,v2,2,8,11.279928786048838
237,v2,3,1,25.127002375917886
237,v2,3,2,23.573919346455277
237,v2,3,3,0.0
237,v2,3,4,24.388559873637824
237,v2,3,5,23.84385190627853
237,v2,3,6,26.128695834414152
237,v2,3,7,17.079772146821213
237,v2,3,8,20.440025166062814
237,v2,4,1,13.861810897247905
237,v2,4,2,16.213219645460775
237,v2,4,3,24.388559873637824
237,v2,4,4,0.0
237,v2,4,5,13.110180498451491
237,v2,4,6,17.265321801528852
237,v2,4,7,12.508474882816413
237,v2,4,8,11.510334356522243
237,v2,5,1,20.432800672084937
237,v2,5,2,13.64425103676738
237,v2,5,3,23.84385190627853
237,v2,5,4,13.110180498451491
237,v2,5,5,0.0
237,v2,5,6,13.573048094055473
237,v2,5,7,10.958356883827166
237,v2,5,8,10.750957402440648
237,v2,6,1,17.861415369254217
237,v2,6,2,16.299760222829576
237,v2,6,3,26.128695834414152
237,v2,6,4,17.265321801528852
237,v2,6,5,13.573048094055473
237,v2,6,6,0.0
237,v2,6,7,12.793729441336028
237,v2,6,8,11.820001821839709
237,v2,7,1,16.89780244148584
237,v2,7,2,12.002256890389457
237,v2,7,3,17.079772146821213
237,v2,7,4,12.508474882816413
237,v2,7,5,10.958356883827166
237,v2,7,6,12.793729441336028
237,v2,7,7,0.0
237,v2,7,8,6.765258503198587
237,v2,8,1,13.326803597689757
237,v2,8,2,11.279928786048838
237,v2,8,3,20.440025166062814
237,v2,8,4,11.510334356522243
237,v2,8,5,10.750957402440648
237,v2,8,6,11.820001821839709
237,v2,8,7,6.765258503198587
237,v2,8,8,0.0
238,v2,1,1,0.0
238,v2,1,2,18.30215067753373
238,v2,1,3,24.78565519366556
238,v2,1,4,13.131460141075898
238,v2,1,5,19.849354766355056
238,v2,1,6,17.29004299731538
238,v2,1,7,16.39378346508464
238,v2,1,8,12.790771250702774
238,v2,2,1,18.30215067753373
238,v2,2,2,0.0
238,v2,2,3,24.132283687701428
238,v2,2,4,16.02877961431228
238,v2,2,5,13.301133094292307
238,v2,2,6,16.04324754473348
238,v2,2,7,11.861382209750953
238,v2,2,8,11.078094950726852
238,v2,3,1,24.78565519366556
238,v2,3,2,24.132283687701428
238,v2,3,3,0.0
238,v2,3,4,24.187514101234168
238,v2,3,5,24.30074118695875
