oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
320,-15.68601052233725,2.30734268387053,2.307522102817863,2.900958944286362,2.9015157809511614,2.2857165669934716,2.3024028622877175,-15.33318542123725,-15.33393814870721,-10.338380075360927,-10.304311173222889,-15.648283800752113,-15.471012847689204,-15.333194734443994,-15.333194734443994,-15.333194734443994,2.7789680471815466
321,-31.438250078428947,7.257685161089096,7.258712741515577,8.87934946062482,8.882360851741755,7.270995881238822,7.277194100982737,-30.88773373728989,-30.89046706365863,-23.040444654741982,-22.992121085944976,-30.89646936147879,-30.86859472787213,-30.88759756851371,-30.88759756851371,-30.88759756851371,9.394329879564484
322,-29.348046160993583,7.723481073434602,7.72298621970231,8.611396598996553,8.604187755705123,7.70041460348504,7.660982088962609,-28.340175310328007,-28.342823727878756,-18.24155872065935,-18.336260957465832,-28.469492444320107,-28.67257927601254,-28.340177535439192,-28.340177535439192,-28.340177535439192,9.767894860981404
323,-24.091233122836112,4.981094912634109,4.981297526291403,6.196251295173532,6.196475063904455,4.96088639901723,4.964759070970636,-23.652417355365213,-23.652832373773467,-18.37195872354594,-18.37226429360142,-23.536588068226,-23.55859786782805,-23.652359200303817,-23.652359200303817,-23.652359200303817,7.562562069048681
324,-29.155839946434337,11.317631640899016,11.316976373433356,11.966504242415255,11.964275012664721,11.294962954036812,11.28398048846043,-25.92611022779993,-25.932235888603024,-16.23413077222464,-16.272208586743048,-26.181729640972605,-26.302552836877616,-25.92604631228919,-25.92604631228919,-25.92604631228919,14.676468952943353
325,-20.52081164065132,9.50801150615409,9.507623651713313,10.363375490408224,10.360808734663479,9.486003957814905,9.472598597051256,-21.252488656784557,-21.25214682097348,-15.935712562111775,-15.948435913507918,-21.219180709407553,-21.195808890773964,-21.252482825740415,-21.252482825740415,-21.252482825740415,12.918785208087666
326,-22.616475244549736,7.510071683616445,7.509415466389736,8.24951395160625,8.249927512385224,7.452718486054355,7.458923624783644,-22.89659471924956,-22.897145443658534,-15.781743108751472,-15.763784560231827,-22.948727959600664,-22.944467203410678,-22.896600392868162,-22.896600392868162,-22.896600392868162,10.452119189509329
327,-15.494287121283685,4.566795497902712,4.566932721396816,5.411349287315003,5.411208884268193,4.563447865975919,4.563298330941921,-14.945139624653823,-14.945847594361455,-12.405033436482395,-12.417089286068872,-14.927397925247641,-14.926457513244717,-14.94508137460418,-14.94508137460418,-14.94508137460418,6.55977871250394
328,-27.525802040875814,1.0925079121279992,1.0919200549333077,1.8711257048532168,1.8675600689512208,1.079000549912955,1.0628697968980063,-26.705303814918636,-26.708624653570777,-16.86981938862618,-16.92458635688657,-26.783168336915665,-26.87442605037591,-26.705317995189585,-26.705317995189585,-26.705317995189585,1.7965851754488078
329,-14.65201710753106,3.410864826251,3.410638844890517,4.328116112801176,4.320985374150073,3.4007446385256372,3.390168427044319,-13.258919634329288,-13.25947790137628,-14.370145770296087,-14.423657267127627,-13.186449583870054,-13.109024280303085,-13.258715443552816,-13.258715443552816,-13.258715443552816,4.610371129060681
330,-20.51028413960729,7.93032273812295,7.9293405695703285,8.44823869070203,8.453840592291392,7.892547572489171,7.89932997097419,-20.13061210406294,-20.132631557690942,-14.13267351233068,-14.05063188186684,-20.22038238836482,-20.205009898719098,-20.130592333618157,-20.130592333618157,-20.130592333618157,9.785033327085682
331,-22.009840688220724,2.536667418750671,2.537441153928718,3.7918341022502844,3.7865823736708677,2.5392932246999393,2.5405495489736722,-20.68530657189566,-20.68937749852352,-17.712301256342073,-17.74394280287863,-20.688158118537842,-20.689699635653646,-20.685070213491485,-20.685070213491485,-20.685070213491485,4.01794267980452
332,-23.159039395985655,4.61810383729107,4.618010194123549,5.572645298738404,5.572130398515824,4.612627743899413,4.60871695432807,-23.42443543038944,-23.424387608370786,-17.222903397717346,-17.21727568045785,-23.42230097799769,-23.420494586699515,-23.424432639645595,-23.424432639645595,-23.424432639645595,6.249365668397161
333,-16.522110539909015,-0.3019747710323948,-0.3014510472776344,0.7191687879602213,0.7201901757427613,-0.30123490461429014,-0.30114894281015125,-13.910109143206444,-13.915312122474317,-14.901394759194861,-14.894373823952723,-13.89220518705158,-13.896464891340731,-13.909805700300547,-13.909805700300547,-13.909805700300547,0.3971133676090659
334,-17.747906980072678,3.543077735875986,3.54230147659775,3.9643845472392627,3.9672244500130205,3.520635957214072,3.519021753211213,-17.037011085033694,-17.040066893144818,-11.913306817103617,-11.865678874914515,-17.13585844631147,-17.1432666745358,-17.036974918420135,-17.036974918420135,-17.036974918420135,5.0466546182545144
335,-26.352311742259733,3.833510977295866,3.8325249835716733,4.444338908271067,4.442540494760934,3.8159231372955595,3.810957922046242,-26.176350034495425,-26.177251376393507,-18.367773935788705,-18.38799759424983,-26.20050004073425,-26.20724178844595,-26.17636006710361,-26.17636006710361,-26.17636006710361,5.313702269665292
336,-20.041077041654354,0.3795648285617723,0.37830653182223273,0.8437806863497102,0.8439123061400977,0.3533226172573265,0.34686960118400023,-20.30829073659458,-20.30963806630503,-14.961429763947532,-14.966109380530547,-20.33988744414997,-20.346515360323775,-20.308279443378208,-20.308279443378208,-20.308279443378208,1.107977341309475
337,-13.732014262532115,3.3442571580955125,3.3426647292364358,3.326164595168404,3.3326506300782732,3.3041494860788063,3.325042072597938,-13.991714184191094,-13.996509913307332,-10.377517560719816,-10.28598836604934,-14.151273250963355,-14.06833672624015,-13.991608634420157,-13.991608634420157,-13.991608634420157,3.5958046379811712
338,-21.7949415730718,-1.7529842347924394,-1.7536819766828238,-1.372510994274787,-1.3775497714202878,-1.7564818930323618,-1.7594876146271439,-21.870525786291868,-21.872513441936118,-14.272266925886623,-14.292064164244824,-21.88567694454708,-21.89866887781989,-21.870536507574613,-21.870536507574613,-21.870536507574613,-1.5374237193993245
339,-22.81216021427417,-3.202516630536163,-3.2018909806995453,-2.057422556534906,-2.07120956906304,-3.201586534195304,-3.2001943799446515,-19.851169050945607,-19.86527661770026,-20.380843496709915,-20.571886796303957,-19.87158158026477,-19.909578450484293,-19.850380051628942,-19.850380051628942,-19.850380051628942,-2.8194079204246734
340,-19.10654272807847,1.8138111632018479,1.8123588638062351,1.9881029659547984,1.990273785091187,1.8032031503946087,1.7939621804783634,-17.98493842453194,-17.99002576209923,-12.09680486721426,-12.066176256466422,-18.033466653140824,-18.074955110849366,-17.984872525025207,-17.984872525025207,-17.984872525025207,2.8105642584701016
341,-21.72892643544145,-0.4360810061310403,-0.43724272574316103,-0.1287685157491083,-0.12884319039976688,-0.4474246622939404,-0.4519779436546436,-22.827144429270867,-22.829174175007555,-15.041967155584203,-15.072462586021796,-22.85581754199676,-22.875324926124026,-22.82715693069883,-22.82715693069883,-22.82715693069883,0.03641335917251709
342,-15.466120077734592,-0.07858547024645546,-0.07958286439387763,0.23961016091461573,0.23971678715623312,-0.09156595920501687,-0.09470105284257002,-16.099421065690414,-16.098910284481246,-12.846756613732104,-12.84071573287103,-16.080420517682963,-16.076287850686366,-16.09940249643863,-16.09940249643863,-16.09940249643863,0.8491018406511763
343,-9.215955621479578,0.8785248182324956,0.8779800826313604,1.2245730037898745,1.2296311884053246,0.8692648772995302,0.8712449232669783,-8.851258586916153,-8.852296838261573,-9.485714786180134,-9.440637510348889,-8.813323293127102,-8.826293278043668,-8.851135197945043,-8.851135197945043,-8.851135197945043,1.7095042634236108
344,-21.427880505278015,-0.35314093872482744,-0.35398436712640446,-0.04850380945122623,-0.059612876913917034,-0.35741939708840675,-0.3593452937684738,-21.114927196834202,-21.11491122644954,-13.74279122186306,-13.896880853026778,-21.107541432342742,-21.119695358514882,-21.11497203763198,-21.11497203763198,-21.11497203763198,0.47869799797198453
345,-8.223912022124606,-2.4895251632967685,-2.490274362644419,-2.280556819313091,-2.2827549994691854,-2.4954783683470403,-2.4958257891646927,-9.743186729821614,-9.742804235296365,-9.213249709993232,-9.226799248318645,-9.730680422978185,-9.72703319054402,-9.743132121329607,-9.743132121329607,-9.743132121329607,-1.8591958614760316
346,-26.242734049869654,-3.4290815323390795,-3.4304106929643083,-3.331013108632778,-3.316950540451373,-3.4372689485173,-3.4404220621749424,-25.334257337777636,-25.335812424975206,-16.462696538230517,-16.27438604773142,-25.348919884040896,-25.35742782378501,-25.334272168487868,-25.334272168487868,-25.334272168487868,-3.8964057905105314
347,-17.09479898214587,-0.041268872466240225,-0.041660327289992694,0.33342401099206853,0.3288962079240143,-0.0441247149256867,-0.04703016489748535,-17.101514726661065,-17.103346160907428,-12.405674712545023,-12.47544169397036,-17.109923380290716,-17.108841506216827,-17.101416159159335,-17.101416159159335,-17.101416159159335,0.5729268446528799
