oos_period,var_error,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection_v2,rs_selection,recent_best,bates_granger_mv
316,-1881.0890017267461,-567.9084314581446,-568.017434711384,-520.7365180733586,-519.240913948311,-573.4470206301858,-574.1206329298326,-1603.1831843503653,-1592.5973367121055,-1240.4730991373224,-1216.469963716487,-1588.5268367315766,-1592.7928815355262,-1494.9918236676767,-1485.8150108926845,-1458.089659270246,-431.1174636869551
317,-1913.5558780722672,-561.0963071128509,-561.202693789259,-512.0831493496971,-510.58767155803855,-566.3896432956051,-566.9761733314352,-1641.6059761980819,-1631.0209960569143,-1265.2681417550077,-1241.2854863873672,-1626.8540086524054,-1631.0850857794528,-1533.4145827179684,-1524.2377699429762,-1493.5326879299691,-418.5444895521558
318,-1939.673811829263,-559.5794108406519,-559.685185961875,-509.6022737025375,-508.10130550332343,-564.8527783090989,-565.4193724954938,-1667.669057708326,-1657.0832414462143,-1282.0676696802657,-1257.9792508303199,-1652.9258017579637,-1657.1665173240099,-1559.4777108498038,-1550.3008980748116,-1519.5958160618045,-415.07157847805644
319,-1957.8915813331473,-556.7940780867642,-556.899891139021,-505.9573414138553,-504.4601985793744,-562.1059124347139,-562.6733927152917,-1686.3023233666208,-1675.7153672421505,-1297.8177866187368,-1273.7884331975556,-1670.9655839853501,-1675.200364522414,-1578.110913311936,-1568.9341005369438,-1538.2290185239367,-411.2119703351849
320,-1973.5775918554846,-554.4867354028937,-554.5923690362031,-503.056382469569,-501.5586827984232,-559.8201958677205,-560.370989853004,-1701.635508787858,-1691.0493053908576,-1308.1561666940977,-1284.0927443707785,-1686.6138677861022,-1690.6713773701033,-1593.44410804638,-1584.2672952713879,-1553.5622132583808,-408.43300228800337
321,-2005.0158419339134,-547.2290502418047,-547.3336562946876,-494.17703300894414,-492.67632194668147,-552.5491999864817,-553.0937957520213,-1732.523242525148,-1721.9397724545163,-1331.1966113488397,-1307.0848654567235,-1717.510337147581,-1721.5399720979754,-1624.3317056148937,-1615.1548928399015,-1584.4498108268945,-399.03867240843886
322,-2034.363888094907,-539.50556916837,-539.6106700749853,-485.56563640994756,-484.0721341909763,-544.8487853829967,-545.4328136630587,-1760.863417835476,-1750.282596182395,-1349.4381700694992,-1325.4211264141893,-1745.979829591901,-1750.212551373988,-1652.6718831503329,-1643.4950703753407,-1612.7899883623336,-389.27077754745744
323,-2058.455121217743,-534.5244742557359,-534.6293725486938,-479.36938511477405,-477.87565912707186,-539.8878989839794,-540.468054592088,-1784.5158351908412,-1773.9354285561685,-1367.8101287930451,-1343.7933907077906,-1769.516417660127,-1773.771149241816,-1676.3242423506367,-1667.1474295756445,-1636.4423475626375,-381.70821547840876
324,-2087.6109611641773,-523.2068426148369,-523.3123961752605,-467.40288087235876,-465.91138411440716,-528.5929360299426,-529.1840741036276,-1810.4419454186411,-1799.8676644447714,-1384.0442595652698,-1360.0655992945337,-1795.6981473010997,-1800.0737020786935,-1702.2502886629259,-1693.0734758879337,-1662.3683938749266,-367.0317465254654
325,-2108.1317728048284,-513.6988311086828,-513.8047725235472,-457.03950538195056,-455.5505753797437,-519.1069320721277,-519.7114755065763,-1831.6944340754258,-1821.1198112657448,-1399.9799721273816,-1376.0140352080416,-1816.9173280105072,-1821.2695109694675,-1723.5027714886662,-1714.325958713674,-1683.620876700667,-354.1129613173777
326,-2130.748248049378,-506.1887594250664,-506.29535705715745,-448.7899914303443,-447.30064786735846,-511.65421358607335,-512.2525518817927,-1854.5910287946754,-1844.0169567094033,-1415.761715236133,-1391.7778197682735,-1839.866055970108,-1844.2139781728781,-1746.3993718815343,-1737.2225591065421,-1706.517477093535,-343.66084212786836
327,-2146.242535170662,-501.6219639271637,-501.7284243357606,-443.3786421430293,-441.88943898309026,-507.0907657200974,-507.68925355085076,-1869.5361684193292,-1858.9628043037649,-1428.1667486726155,-1404.1949090543424,-1854.7934538953555,-1859.1404356861228,-1761.3444532561384,-1752.1676404811462,-1721.4625584681392,-337.1010634153644
328,-2173.768337211538,-500.5294560150357,-500.6365042808273,-441.5075164381761,-440.02187891413905,-506.01176517018445,-506.6263837539528,-1896.2414722342478,-1885.6714289573356,-1445.0365680612417,-1421.1194954112289,-1881.5766222322711,-1886.0148617364987,-1788.049771251328,-1778.8729584763357,-1748.1678764633286,-335.3044782399156
329,-2188.4203543190692,-497.1185911887847,-497.2258654359368,-437.1794003253749,-435.70089353998895,-502.6110205316588,-503.23621532690845,-1909.500391868577,-1898.930906858712,-1459.406713831538,-1435.5431526783566,-1894.763071816141,-1899.1238860168019,-1801.3084866948807,-1792.1316739198885,-1761.4265919068814,-330.69410711085493
330,-2208.9306384586766,-489.1882684506618,-489.29652486636644,-428.73116163467284,-427.24705294769757,-494.7184729591697,-495.33688535593427,-1929.63100397264,-1919.063538416403,-1473.5393873438686,-1449.5937845602234,-1914.983454204506,-1919.328895915521,-1821.4390790284988,-1812.2622662535066,-1781.5571842404995,-320.90907378376926
331,-2230.9404791468974,-486.6516010319111,-486.7590837124377,-424.93932753242257,-423.4604705740267,-492.17917973446976,-492.7963358069606,-1950.3163105445356,-1939.7529159149265,-1491.2516886002106,-1467.337727363102,-1935.6716123230437,-1940.0185955511745,-1842.1241492419904,-1832.947336466998,-1802.2422544539909,-316.89113110396477
332,-2254.099518542883,-482.03349719462005,-482.14107351831416,-419.3666822336842,-417.8883401755109,-487.56655199057036,-488.1876188526325,-1973.740745974925,-1963.1773035232973,-1508.474591997928,-1484.5550030435597,-1959.0939133010415,-1963.439090137874,-1865.548581881636,-1856.3717691066436,-1825.6666870936365,-310.6417654355676
333,-2270.621629082792,-482.33547196565246,-482.4425245655918,-418.647513445724,-417.16814999976816,-487.8677868951846,-488.48876779544264,-1987.6508551181314,-1977.0926156457715,-1523.3759867571227,-1499.4493768675125,-1972.986118488093,-1977.3355550292147,-1879.4583875819364,-1870.281574806944,-1839.576492793937,-310.24465206795855
334,-2288.3695360628644,-478.79239422977645,-478.90022308899404,-414.6831288984847,-413.20092554975514,-484.3471509379705,-484.9697460422314,-2004.6878662031652,-1994.1326825389162,-1535.2892935742263,-1511.315055742427,-1990.1219769344045,-1994.4788217037506,-1896.4953625003566,-1887.3185497253642,-1856.613467712357,-305.197997449704
335,-2314.721847805124,-474.9588832524806,-475.0676981054224,-410.23878999021366,-408.7583850549942,-480.53122780067497,-481.15878812018514,-2030.8642162376607,-2020.3099339153098,-1553.6570675100152,-1529.7030533366767,-2016.3224769751387,-2020.6860634921966,-1922.6717225674602,-1913.4949097924678,-1882.7898277794607,-299.88429518003875
336,-2334.7629248467783,-474.5793184239188,-474.6893915736001,-409.39500930386396,-407.9144727488541,-480.17790518341764,-480.81191851900115,-2051.172506974255,-2040.6195719816149,-1568.6184972739627,-1544.6691627172072,-2036.6623644192887,-2041.0325788525204,-1942.9800020108385,-1933.803189235846,-1903.098107222839,-298.77631783872926
337,-2348.4949391093105,-471.2350612658233,-471.3467268443637,-406.06884470869556,-404.58182211877585,-476.8737556973388,-477.48687644640324,-2065.1642211584463,-2054.616081894922,-1578.9960148346825,-1554.9551510832566,-2050.813637670252,-2055.1009155787606,-1956.9716106452586,-1947.7947978702662,-1917.089715857259,-295.18051320074807
338,-2370.2898806823823,-472.9880455006157,-473.10040882104647,-407.4413557029703,-405.9593718901961,-478.63023759037117,-479.24636406103036,-2087.0347469447383,-2076.488595336858,-1593.2682817605692,-1569.2472152475013,-2072.699314614799,-2076.9995844565806,-1978.8421471528331,-1969.6653343778407,-1938.9602523648337,-296.7179369201474
339,-2393.1020408966565,-476.19056213115186,-476.302299801746,-409.49877825950523,-408.03058145925917,-481.8318241245665,-482.446558440975,-2106.885915995684,-2096.353871954558,-1613.6491252572791,-1589.8191020438053,-2092.5708961950636,-2096.909162907065,-1998.692527204462,-1989.5157144294697,-1958.8106324164626,-299.5373448405721
340,-2412.208583624735,-474.37675096795,-474.48994093793976,-407.51067529355043,-406.040307674168,-480.0286209741719,-480.65259626049664,-2124.870854420216,-2114.3438977166575,-1625.7459301244935,-1601.8852783002717,-2110.6043628482043,-2114.984118017914,-2016.6773997294872,-2007.5005869544948,-1976.7955049414877,-296.726780582102
341,-2433.9375100601765,-474.812831974081,-474.9271836636829,-407.63944380929956,-406.16915086456777,-480.4760456364658,-481.1045742041513,-2147.697998849487,-2137.173071891665,-1640.7878972800777,-1616.9577408862935,-2133.460180390201,-2137.859442944038,-2039.504556660186,-2030.3277438851935,-1999.6226618721864,-296.69036722292947
342,-2449.403630137911,-474.8914174443275,-475.0067665280768,-407.39983364838497,-405.92943407741154,-480.5676115956708,-481.1992752569939,-2163.797419915177,-2153.2719821761466,-1653.6346538938099,-1629.7984566191647,-2149.540600907884,-2153.9357307947243,-2055.6039591566246,-2046.4271463816322,-2015.722064368625,-295.84126538227827
343,-2458.6195857593907,-474.012892626095,-474.1287864454454,-406.1752606445951,-404.6998028890062,-479.6983467183713,-480.3280303337269,-2172.6486785020934,-2162.1242790144083,-1663.12036867999,-1639.2390941295134,-2158.353924201011,-2162.762024072768,-2064.4550943545696,-2055.278281579577,-2024.57319956657,-294.1317611188547
