oos_period,row_model,col_model,mu_matrice
50,1,5,-0.3537881535472994
50,1,6,-0.25554264497565005
50,1,7,0.35178415840944116
50,1,8,-0.29919349180845345
50,1,9,-1.0631530993923275
50,1,10,-0.4970403174172395
50,1,11,0.9463659816500838
50,2,1,-0.2000000000000007
50,2,2,0.0
50,2,3,-0.04000000000000188
50,2,4,-0.048554072133245786
50,2,5,-0.020000000000002013
50,2,6,-0.3835081698483889
50,2,7,-0.010000000000000344
50,2,8,-0.6500000000000042
50,2,9,-0.40892882399728775
50,2,10,-0.5094089285864605
50,2,11,0.7463659816500824
50,3,1,-0.1599999999999988
50,3,2,0.04000000000000188
50,3,3,0.0
50,3,4,0.2700000000000005
50,3,5,0.01999999999999985
50,3,6,-0.609999999999998
50,3,7,0.030000000000001477
50,3,8,-0.6100000000000024
50,3,9,-0.47566041301228296
50,3,10,0.20713651047698362
50,3,11,0.786365981650085
50,4,1,-0.20592313410667942
50,4,2,0.048554072133245786
50,4,3,-0.2700000000000005
50,4,4,0.0
50,4,5,-0.1484751188737095
50,4,6,-0.0066524942711795095
50,4,7,-0.048991493394346414
50,4,8,-0.8800000000000027
50,4,9,-0.9877764256648688
50,4,10,-0.18359997667665748
50,4,11,-0.338595374838306
50,5,1,0.3537881535472994
50,5,2,0.020000000000002013
50,5,3,-0.01999999999999985
50,5,4,0.1484751188737095
50,5,5,0.0
50,5,6,-0.09752231051795869
50,5,7,0.010000000000001761
50,5,8,-0.6300000000000018
50,5,9,-1.0799999999999954
50,5,10,-0.646130550176812
50,5,11,0.766365981650085
50,6,1,0.25554264497565005
50,6,2,0.3835081698483889
50,6,3,0.609999999999998
50,6,4,0.0066524942711795095
50,6,5,0.09752231051795869
50,6,6,0.0
50,6,7,0.6399999999999998
50,6,8,-4.218847493575594e-15
50,6,9,-0.4499999999999978
50,6,10,0.14746553800721976
50,6,11,0.08349975260768168
50,7,1,-0.35178415840944116
50,7,2,0.010000000000000344
50,7,3,-0.030000000000001477
50,7,4,0.048991493394346414
50,7,5,-0.010000000000001761
50,7,6,-0.6399999999999998
50,7,7,0.0
50,7,8,-0.6400000000000038
