oos_period,row_model,col_model,adjacency_matrice
39,8,10,0.0
39,8,11,0.0
39,9,1,0.0
39,9,2,0.0
39,9,3,16419.86022131512
39,9,4,12229.279214368378
39,9,5,0.0
39,9,6,0.0
39,9,7,0.0
39,9,8,0.0
39,9,9,0.0
39,9,10,0.0
39,9,11,0.0
39,10,1,0.0
39,10,2,0.8824825582336112
39,10,3,21.377009215423932
39,10,4,2.536428197988119
39,10,5,0.0
39,10,6,0.0
39,10,7,0.0
39,10,8,0.0
39,10,9,0.0
39,10,10,0.0
39,10,11,0.0
39,11,1,0.38179080323554837
39,11,2,0.0
39,11,3,31980.19801980198
39,11,4,2.555954128307066
39,11,5,0.0
39,11,6,0.0
39,11,7,0.0
39,11,8,0.0
39,11,9,0.0
39,11,10,0.0
39,11,11,0.0
40,1,1,0.0
40,1,2,1.1495540750290444e-11
40,1,3,0.0
40,1,4,6955.124747554353
40,1,5,1.6668157012714897
40,1,6,0.0
40,1,7,0.0
40,1,8,622.8664165928993
40,1,9,7044.009708872046
40,1,10,4585.61201180732
40,1,11,0.0
40,2,1,0.0
40,2,2,0.0
40,2,3,1.6620012642592652
40,2,4,0.0
40,2,5,884.0668042451298
40,2,6,0.0
40,2,7,0.0
40,2,8,0.0
40,2,9,1881.188118811875
40,2,10,0.0
40,2,11,792.0792079207799
40,3,1,9.324268051732336
40,3,2,0.0
40,3,3,0.0
40,3,4,0.0
40,3,5,0.0
40,3,6,0.0
40,3,7,4.897360664221936
40,3,8,0.0
40,3,9,0.0
40,3,10,0.0
40,3,11,0.0
40,4,1,0.0
40,4,2,16336.633663366383
40,4,3,6732.6732673267625
40,4,4,0.0
40,4,5,0.0
40,4,6,0.0
40,4,7,0.0
40,4,8,0.0
40,4,9,2.583590918662458
40,4,10,0.0
40,4,11,1218.1071178676245
40,5,1,0.0
40,5,2,0.0
40,5,3,4.339434342044162
40,5,4,0.5761657000647298
40,5,5,0.0
40,5,6,0.0
40,5,7,0.0
40,5,8,0.0
40,5,9,4957.51735417069
40,5,10,0.0
40,5,11,0.0
40,6,1,0.6003212369484673
40,6,2,7.201175370006575
40,6,3,5.563176966329728
40,6,4,1.2720855000467024
40,6,5,99.0099009901001
40,6,6,0.0
40,6,7,0.8339436292125963
40,6,8,0.0
40,6,9,9504.950495049508
40,6,10,2298.8498842384333
40,6,11,0.0
40,7,1,0.5187839983442555
40,7,2,1782.1782178218018
40,7,3,0.0
40,7,4,1.218835518003217
40,7,5,8.40031858644122
40,7,6,0.0
40,7,7,0.0
40,7,8,0.0
40,7,9,0.0
40,7,10,0.0
40,7,11,3267.326732673255
40,8,1,0.0
40,8,2,7623.762376237632
40,8,3,9504.950495049508
40,8,4,1.5084198819283954
40,8,5,5042.48264582932
40,8,6,6183.9028309176265
40,8,7,198.0198019802028
40,8,8,0.0
40,8,9,9504.950495049508
40,8,10,0.0
40,8,11,4455.445544554448
40,9,1,0.0
40,9,2,0.0
40,9,3,0.0
40,9,4,0.0
40,9,5,0.0
40,9,6,0.0
40,9,7,7524.752475247541
40,9,8,0.0
40,9,9,0.0
40,9,10,0.0
40,9,11,0.0
40,10,1,0.0
40,10,2,1.078853534945934
40,10,3,5.09184052976005
40,10,4,1.3086415105357776
40,10,5,0.32181807008329133
40,10,6,0.0
40,10,7,1544.235148514855
40,10,8,356.1163366336612
40,10,9,9861.066831683169
40,10,10,0.0
40,10,11,851.1658415841457
40,11,1,2376.2376237624007
40,11,2,0.0
40,11,3,1.7181147018907312
40,11,4,0.0
40,11,5,3260.3044280075637
40,11,6,1012.0297280002768
40,11,7,0.0
40,11,8,0.0
40,11,9,1089.108910891095
40,11,10,0.0
40,11,11,0.0
41,1,1,0.0
41,1,2,0.0
41,1,3,0.0
41,1,4,0.7178044179230217
41,1,5,0.0
41,1,6,0.0
41,1,7,0.5544538352733576
41,1,8,0.0
41,1,9,0.4987365731918177
41,1,10,0.0
41,1,11,0.0
41,2,1,2970.2970297029933
41,2,2,0.0
41,2,3,4455.445544554507
41,2,4,0.0
41,2,5,792.0792079208206
41,2,6,0.0
41,2,7,12772.277227722818
41,2,8,0.0
41,2,9,4455.445544554507
41,2,10,0.0
41,2,11,594.0594059406237
41,3,1,5333.491746200115
41,3,2,0.0
41,3,3,0.0
41,3,4,0.0
41,3,5,0.0
41,3,6,0.0
41,3,7,8316.831683168326
41,3,8,0.0
41,3,9,0.0
41,3,10,0.0
41,3,11,1804.8078811332218
41,4,1,0.0
41,4,2,2.5723873383177223
41,4,3,2335.8613366336376
41,4,4,0.0
41,4,5,7610.338641263107
41,4,6,3432.677761422588
41,4,7,15608.399141930187
41,4,8,3493.9738165134772
41,4,9,10988.999149613766
41,4,10,4646.943926819214
41,4,11,2775.723258612296
41,5,1,2.235355935760371
41,5,2,0.0
41,5,3,3663.366336633676
41,5,4,0.0
41,5,5,0.0
41,5,6,0.0
41,5,7,7.030581374083561
41,5,8,0.0
41,5,9,3663.3663366336627
41,5,10,0.0
41,5,11,0.0
41,6,1,0.7546647302931654
41,6,2,19.086391691486213
41,6,3,6534.6534653465405
41,6,4,0.0
41,6,5,2871.287128712875
41,6,6,0.0
41,6,7,19.172811702697054
41,6,8,0.0
41,6,9,6534.6534653465405
41,6,10,2794.0102369815786
41,6,11,2673.2673267326704
41,7,1,0.0
41,7,2,0.0
41,7,3,0.0
41,7,4,0.0
41,7,5,0.0
41,7,6,0.0
41,7,7,0.0
41,7,8,0.0
41,7,9,0.0
41,7,10,0.0
41,7,11,0.0
41,8,1,119.64973722875362
41,8,2,2079.2079207920347
41,8,3,6534.6534653465405
41,8,4,0.0
41,8,5,2871.287128712875
41,8,6,0.0
41,8,7,14851.485148514876
41,8,8,0.0
41,8,9,6534.6534653465405
41,8,10,4601.047029702958
41,8,11,2673.2673267326804
41,9,1,0.0
41,9,2,0.0
41,9,3,0.0
41,9,4,0.0
41,9,5,0.0
41,9,6,0.0
41,9,7,13.494841430328215
41,9,8,0.0
41,9,9,0.0
41,9,10,0.0
41,9,11,0.0
41,10,1,2019.0868748448827
41,10,2,1.132232073238265
41,10,3,1933.606435643572
41,10,4,0.0
41,10,5,0.30463249286279914
41,10,6,0.0
41,10,7,10250.43811881191
41,10,8,0.0
41,10,9,6.475704911429611
41,10,10,0.0
41,10,11,0.0
41,11,1,2376.2376237623703
41,11,2,0.0
41,11,3,0.0
41,11,4,0.0
41,11,5,198.01980198019916
41,11,6,0.0
41,11,7,12178.21782178221
41,11,8,0.0
41,11,9,3861.3861386138824
41,11,10,1927.7797029702883
41,11,11,0.0
42,1,1,0.0
42,1,2,3680.497373025252
42,1,3,8019.801980197962
42,1,4,0.8004061941325592
42,1,5,1.9554193828194764
42,1,6,0.0
42,1,7,7984.715830767605
42,1,8,0.0
42,1,9,0.0
42,1,10,2326.186901318013
42,1,11,594.0594059405894
42,2,1,0.0
42,2,2,0.0
42,2,3,6336.633663366269
42,2,4,1.9652566651120742
42,2,5,0.04501940963964466
42,2,6,5.289475415642896
42,2,7,6336.6336633662695
42,2,8,1881.1881188118557
42,2,9,0.0
42,2,10,0.0
42,2,11,0.0
42,3,1,0.0
42,3,2,0.0
42,3,3,0.0
42,3,4,4336.24749999999
42,3,5,2.66491509798704e-11
42,3,6,0.0
42,3,7,0.0
42,3,8,0.0
42,3,9,0.0
42,3,10,0.0
42,3,11,0.0
42,4,1,0.0
42,4,2,0.0
42,4,3,0.0
42,4,4,0.0
42,4,5,0.0
42,4,6,0.0
42,4,7,1.1642534147994106
42,4,8,0.0
42,4,9,0.0
42,4,10,0.0
42,4,11,0.0
42,5,1,0.0
42,5,2,0.0
42,5,3,0.0
42,5,4,3609.757240635289
42,5,5,0.0
42,5,6,0.0
42,5,7,0.0
42,5,8,0.0
42,5,9,0.0
42,5,10,0.0
42,5,11,0.0
42,6,1,0.7022684733969328
42,6,2,0.0
42,6,3,4455.445544554423
42,6,4,2621.3513310798007
42,6,5,4455.445544554441
42,6,6,0.0
42,6,7,4.672878167659796
42,6,8,0.0
42,6,9,0.0
42,6,10,2714.668511443944
42,6,11,0.0
42,7,1,0.0
42,7,2,0.0
42,7,3,0.0
42,7,4,0.0
42,7,5,3.4629498214557515e-14
42,7,6,0.0
42,7,7,0.0
42,7,8,0.0
42,7,9,0.0
42,7,10,0.0
42,7,11,0.0
42,8,1,350.77846662115337
42,8,2,0.0
42,8,3,4455.445544554423
42,8,4,8791.69304455438
42,8,5,4455.445544554441
42,8,6,0.0
42,8,7,4455.445544554423
42,8,8,0.0
42,8,9,0.0
42,8,10,1093.198811881204
42,8,11,0.0
42,9,1,3861.3861386138756
42,9,2,4.108627392417415
42,9,3,11881.18811881183
42,9,4,16217.43561881183
42,9,5,17.73336246047129
42,9,6,8.375061059837783
42,9,7,11881.18811881183
42,9,8,7425.742574257413
42,9,9,0.0
42,9,10,8518.941386138618
42,9,11,4455.445544554454
42,10,1,0.0
42,10,2,1.0324296460279423
42,10,3,3362.246732673198
42,10,4,901.9621964431537
42,10,5,0.007868240432572579
42,10,6,0.0
42,10,7,3.727194342273268
42,10,8,0.0
42,10,9,0.0
42,10,10,0.0
42,10,11,0.0
42,11,1,0.0
42,11,2,1089.1089108911049
42,11,3,7425.74257425737
42,11,4,3515.7599854464142
