oos_period,centrality_type,model,centrality_score
64,pagerank,2,0.24986218073171051
64,pagerank,3,0.10755941715871756
64,pagerank,4,0.01733349522674284
64,pagerank,5,0.03682968442472466
64,pagerank,6,0.015176162467624085
64,pagerank,7,0.035693966805172846
64,pagerank,8,0.02529147522004172
64,pagerank,9,0.2390163658265154
64,pagerank,10,0.04203811841569046
64,pagerank,11,0.21635314926371818
65,pagerank,1,0.029614932597050978
65,pagerank,2,0.014659406509132666
65,pagerank,3,0.2696194504834659
65,pagerank,4,0.035630361209329275
65,pagerank,5,0.017990802523864587
65,pagerank,6,0.27897614811783084
65,pagerank,7,0.036200090895589794
65,pagerank,8,0.027650796337839154
65,pagerank,9,0.015545803465377527
65,pagerank,10,0.2604758442231692
65,pagerank,11,0.013636363636350008
66,pagerank,1,0.0884799200000162
66,pagerank,2,0.017928994536970434
66,pagerank,3,0.013636517923499427
66,pagerank,4,0.02325462839417835
66,pagerank,5,0.2349230723698007
66,pagerank,6,0.2016871818848397
66,pagerank,7,0.017957655081031972
66,pagerank,8,0.18142359327764015
66,pagerank,9,0.01640825427096222
66,pagerank,10,0.19066381862371096
66,pagerank,11,0.013636363636350004
67,pagerank,1,0.04360110242910359
67,pagerank,2,0.0489212885779644
67,pagerank,3,0.04177574915229123
67,pagerank,4,0.10169443955204586
67,pagerank,5,0.36405849286897957
67,pagerank,6,0.045090052084671116
67,pagerank,7,0.0542179564657539
67,pagerank,8,0.06552881159963583
67,pagerank,9,0.11807885324494968
67,pagerank,10,0.07525381077957563
67,pagerank,11,0.041779443241966176
68,pagerank,1,0.02948208313223226
68,pagerank,2,0.18457910071201253
68,pagerank,3,0.13792692588999017
68,pagerank,4,0.029788409619503662
68,pagerank,5,0.04901930998248504
68,pagerank,6,0.04933684774415819
68,pagerank,7,0.126101557371335
68,pagerank,8,0.060648755605596794
68,pagerank,9,0.07076358319383082
68,pagerank,10,0.05729113786742675
68,pagerank,11,0.20506228887926684
69,pagerank,1,0.038130593362694074
69,pagerank,2,0.06820967997242497
69,pagerank,3,0.08893013127359096
69,pagerank,4,0.04416248078513057
69,pagerank,5,0.03815136138555268
69,pagerank,6,0.04262534050331492
69,pagerank,7,0.08643202492314285
69,pagerank,8,0.052552789892586604
69,pagerank,9,0.1856911677805072
69,pagerank,10,0.038130570936676884
69,pagerank,11,0.3169838591815821
70,pagerank,1,0.03786153056211425
70,pagerank,2,0.08564021541766645
70,pagerank,3,0.16633999342171632
70,pagerank,4,0.09766727359775818
70,pagerank,5,0.05019135168699522
70,pagerank,6,0.0639588551836695
70,pagerank,7,0.045197273604069166
70,pagerank,8,0.037867093319855334
70,pagerank,9,0.061535997969929986
70,pagerank,10,0.04023825501720893
70,pagerank,11,0.31350216021624017
71,pagerank,1,0.04604712619313968
71,pagerank,2,0.06065912979609147
71,pagerank,3,0.05707249626233572
71,pagerank,4,0.11841778574727245
71,pagerank,5,0.055021979972620795
71,pagerank,6,0.05738807259870842
71,pagerank,7,0.045244980719423455
71,pagerank,8,0.0495004800451403
71,pagerank,9,0.05636429576724359
71,pagerank,10,0.04525006878604582
71,pagerank,11,0.4090335841086604
72,pagerank,1,0.036846588896567535
72,pagerank,2,0.07500062114479997
72,pagerank,3,0.07210976971757252
72,pagerank,4,0.21918895426108315
72,pagerank,5,0.034005869425402145
72,pagerank,6,0.25400389567991005
72,pagerank,7,0.03326495398078635
72,pagerank,8,0.04019245058753172
72,pagerank,9,0.11868504960674593
72,pagerank,10,0.03326393720388788
72,pagerank,11,0.08343790949327362
73,pagerank,1,0.03785250995786766
73,pagerank,2,0.059899014367006266
73,pagerank,3,0.049037140709291854
73,pagerank,4,0.07107524501902515
73,pagerank,5,0.11984415688117477
73,pagerank,6,0.3027396154162373
73,pagerank,7,0.037029878548851695
73,pagerank,8,0.04992454208340187
73,pagerank,9,0.1595014704039524
73,pagerank,10,0.06517073854999388
73,pagerank,11,0.04792568806048165
74,pagerank,1,0.0462845905873358
74,pagerank,2,0.051076633936347836
74,pagerank,3,0.0807722268496037
74,pagerank,4,0.3314969345789969
74,pagerank,5,0.0841180382087793
74,pagerank,6,0.04271105687421293
74,pagerank,7,0.03925203580951476
74,pagerank,8,0.14435943189638892
74,pagerank,9,0.07508532982791775
74,pagerank,10,0.05986167189514443
74,pagerank,11,0.044982049532879015
75,pagerank,1,0.039536024421561705
75,pagerank,2,0.04631249768155246
75,pagerank,3,0.04696453175643934
75,pagerank,4,0.31911444841037234
75,pagerank,5,0.16808107855148355
75,pagerank,6,0.043393172329017154
75,pagerank,7,0.03829520737712583
75,pagerank,8,0.1294580142222323
75,pagerank,9,0.04485635380468212
75,pagerank,10,0.08569328143415371
75,pagerank,11,0.03829539000857131
76,pagerank,1,0.013874230495913286
76,pagerank,2,0.23454776960949425
76,pagerank,3,0.06269292877919513
76,pagerank,4,0.2520656359307159
76,pagerank,5,0.24484291285160764
76,pagerank,6,0.016454946788873603
76,pagerank,7,0.021559513701659882
76,pagerank,8,0.01899347981556754
76,pagerank,9,0.03398577723837269
76,pagerank,10,0.020664851231996552
76,pagerank,11,0.08031795355560335
77,pagerank,1,0.030222407402833492
77,pagerank,2,0.18311930906410842
77,pagerank,3,0.0629919232676753
77,pagerank,4,0.03955959702828122
77,pagerank,5,0.1268221341840011
77,pagerank,6,0.18065400275014817
77,pagerank,7,0.07397073295718078
77,pagerank,8,0.03530073982646053
77,pagerank,9,0.06883449392566608
77,pagerank,10,0.17073817210174747
77,pagerank,11,0.027786487489859988
78,pagerank,1,0.017339878776274326
78,pagerank,2,0.2502813906017677
78,pagerank,3,0.016002651599075213
78,pagerank,4,0.11045615870828004
78,pagerank,5,0.1653673981760308
78,pagerank,6,0.2780425437737392
78,pagerank,7,0.0181307720714225
78,pagerank,8,0.08297889298313872
78,pagerank,9,0.03293633482376246
78,pagerank,10,0.014827614849158992
78,pagerank,11,0.013636363636349999
79,pagerank,1,0.1688932326843679
79,pagerank,2,0.06754913153309315
79,pagerank,3,0.15196299585575213
79,pagerank,4,0.019171777985058303
79,pagerank,5,0.03410906896218654
79,pagerank,6,0.14375275322708828
79,pagerank,7,0.18289710004726137
79,pagerank,8,0.13264004550241176
79,pagerank,9,0.057702292119550594
79,pagerank,10,0.016052291056242715
79,pagerank,11,0.025269311025987208
20,softmax,1,0.14372303013075485
20,softmax,2,0.09471494889091166
20,softmax,3,0.09712175392822428
20,softmax,4,0.089063174304454
20,softmax,5,0.09964524544602589
20,softmax,6,0.06915651107947027
20,softmax,7,0.06648022738812745
20,softmax,8,0.013430697019415122
20,softmax,9,0.11935854227041613
20,softmax,10,0.1285687472653268
20,softmax,11,0.07873712227687352
21,softmax,1,0.1419984377179207
21,softmax,2,0.09751904589525016
21,softmax,3,0.09180940813917529
21,softmax,4,0.08017419435020473
21,softmax,5,0.07750841440444141
21,softmax,6,0.06739439768432579
21,softmax,7,0.0641646427139428
21,softmax,8,0.12978176446699197
21,softmax,9,0.10087679747928684
21,softmax,10,0.0800092292333821
21,softmax,11,0.06876366791507835
22,softmax,1,0.12683649652387266
22,softmax,2,0.09138740605462274
22,softmax,3,0.0995419652670746
22,softmax,4,0.1010873966740839
22,softmax,5,0.0892624810515617
22,softmax,6,0.07775406050994056
22,softmax,7,0.082958262798103
22,softmax,8,0.06794428191351341
22,softmax,9,0.09120236955828409
22,softmax,10,0.0982892707678229
22,softmax,11,0.07373600888112045
23,softmax,1,0.0940190381915232
23,softmax,2,0.07939783233427819
23,softmax,3,0.06719586603943448
23,softmax,4,0.08426539232520049
23,softmax,5,0.07870178344498473
23,softmax,6,0.08183192583174528
23,softmax,7,0.06652804705994192
23,softmax,8,0.02306578872313003
23,softmax,9,0.18202454664663156
23,softmax,10,0.1748978616600461
23,softmax,11,0.06807191774308423
24,softmax,1,0.1029858086624625
24,softmax,2,0.0929504784600006
24,softmax,3,0.09774940936359347
24,softmax,4,0.08617335411413736
24,softmax,5,0.10767200322570257
24,softmax,6,0.08483543174867245
24,softmax,7,0.07863654353607963
24,softmax,8,0.06129685752131021
24,softmax,9,0.09231570509992638
24,softmax,10,0.09890395276991612
24,softmax,11,0.09648045549819873
25,softmax,1,0.09402349676779509
25,softmax,2,0.0832960847675875
25,softmax,3,0.08119574433680524
25,softmax,4,0.08108442850151303
25,softmax,5,0.22567060570992223
25,softmax,6,0.07042294200508381
25,softmax,7,0.08772074878242628
25,softmax,8,0.022465190599497472
25,softmax,9,0.0902628500950251
25,softmax,10,0.0790545353663218
25,softmax,11,0.08480337306802255
26,softmax,1,0.09520566777617012
26,softmax,2,0.08491324725457901
