oos_period,full_gcsr_eigenvector,full_gcsr_v2_eigenvector,full_gcsr_pagerank,full_gcsr_v2_pagerank,full_gcsr_softmax,full_gcsr_v2_softmax,graph_only_eigenvector,graph_only_v2_eigenvector,graph_only_pagerank,graph_only_v2_pagerank,graph_only_softmax,graph_only_v2_softmax,rs_selection,rs_selection_v2,bates_granger_mv,var_error,recent_best
41,-2.651194617120441,-0.63276057963852,-2.171864297429843,-0.34621325369594225,-2.380806895896797,-1.6809791567803634,-3.141014828243704,0.5543695934566197,-1.5958691342395614,-0.443288667176285,-1.9886208653948627,0.4948714663115772,-3.4163282686800502,-0.40846690246271994,-1.063400614247204,-0.5216528997753441,1.1521484940137583
42,-2.6225559298501366,-0.6041218923682158,-2.143225610159539,-0.317574566425638,-2.352168208626493,-1.6523404695100592,-3.1402970760263336,0.5563289628662139,-1.5942996163173475,-0.44304285581492703,-1.9873679447548493,0.49738790706821173,-3.416350188101538,-0.38643657188420744,-0.953821034647619,-0.5216487617614394,1.1741788245922709
43,-2.529693048867998,-0.3784915673214977,-1.9430575978248663,-0.0919442413789199,-2.2240497113688265,-1.426710144463341,-3.1680979264727624,0.6765033799895498,-1.5563691400832675,-0.4152713954753613,-1.995909097426083,0.5363807935422998,-3.607541673734532,-0.30249221352501066,-0.5717407260273811,-0.5680359239786763,1.4629873389592785
44,-2.5259748727382254,-0.23878123899318204,-1.7174881040167735,0.04776608694939574,-2.304971074391647,-1.2869998161350253,-3.328062769227529,0.7055371651805523,-1.5465728035080322,-0.4216048461516617,-2.0924468310101396,0.5306636675773132,-3.5074658951855655,0.0008849490790262537,-0.2311994619894978,-0.4679601454085869,1.5630631175082452
45,-3.227463025791972,-0.3969721536858075,-2.418238694495897,0.02237711529031236,-3.0854136076001026,-1.7492442156022967,-4.280443304313469,0.17602718260730799,-1.9209000361342063,-0.6227864658621114,-2.4957324320491088,0.3705022115382307,-4.733274051392428,0.035493965702828256,-0.3091070713805911,-0.433351128756285,0.7876721341320456
46,-3.0544864106871352,-0.31952601949867465,-2.320315224277726,-0.03188082267249051,-2.9592336893766067,-1.484163016627357,-4.114280855848847,0.19962760520952438,-1.9058361281806824,-0.6943428746861037,-2.5030116083481015,0.5208253526849814,-4.5578458728694,0.21092214422585542,0.1273527736563168,-0.2579229502112521,0.7531003126550735
47,-2.968878405386475,-0.19593566821519837,-2.234707218977066,0.13374676646258185,-2.8736256840759467,-1.2393158201045686,-4.568517832831249,0.5408793412001118,-2.010175530233975,-0.5703115105458206,-2.7213791646328205,0.61495903925744,-5.014316611018966,0.5544514060762906,0.7064328080798924,-0.04607711668300063,1.0966295745055086
48,-2.9987326273425303,-0.2595581517108548,-2.264561440933121,0.07958585200441995,-2.903479906032002,-1.299071591568751,-4.664921283083413,0.36810882101705544,-2.0944975816753297,-0.6385315626449197,-2.7944782995437736,0.597870040905675,-5.197905516707521,0.37086250038773577,0.5706687260394419,0.10033397764384105,0.9130406688169537
49,-3.0278535727387585,-0.24471951934292394,-2.2584878129059773,0.09283368147639337,-2.897406278004858,-1.2842083350543476,-4.705172013430777,0.40538291878438476,-2.1178534372889084,-0.6240256039349596,-2.8137158470426247,0.6075402793311467,-5.2407194554830925,0.4080485616121639,0.7401023064887221,0.08752003887287033,0.8702267300413824
50,-3.065389717069801,-0.26437411997797966,-2.2748008650366334,0.07517168304304017,-2.9377777777036544,-1.3047034369270885,-4.7112454860351765,0.3833049326931313,-2.1234410076541805,-0.6298865927997239,-2.81386815948629,0.6005072141531702,-5.292765736474829,0.3860022806204277,0.6842186664974809,0.041759457067243544,1.4481804490496475
51,-2.975845422845948,-0.14296849799483724,-2.185256570812781,0.1839982049844921,-2.8482334834798015,-1.2151591427032358,-4.54441015916035,0.7008946189108651,-2.1758064220221804,-0.5124747408308314,-2.821211913187837,0.6163938389252867,-5.791453209892941,0.6973148072023163,0.6860210874026157,0.5452248544144098,1.9494929756315356
52,-2.9898456669292366,-0.15696874207812572,-2.1992568148960694,0.16999796090120362,-2.86223372756309,-1.2291593867865243,-4.801136110674217,0.8302869095265495,-2.4030564062008133,-0.6339629989116142,-2.960910879474398,0.5755168895765504,-5.425345978487985,0.4934220386072712,0.4821283187880505,1.304483564439964,2.7956002070364896
53,-2.831487903943832,0.06900258597675213,-2.0408990519106647,0.3508659060432941,-2.7038759645776853,-1.0708016238011198,-5.5706380718235735,1.0099218003969015,-2.8947347001308104,-0.519065807870366,-3.2655367514308624,0.5458920225421248,-6.773664906173938,0.1951031109213175,0.6090666808327287,1.5596639693437748,3.2472812793505375
54,-2.548078471179302,0.3524120187412817,-1.757489619146135,0.6342753388078237,-2.4204665318131555,-0.7873921910365902,-6.267905435765407,0.25130095832969346,-3.2003487829338444,-0.8297043265526225,-3.735155136636829,0.49533630834425824,-7.877545816354242,-0.908777799258986,1.4356826090522932,1.731745880538398,2.9834003691702353
55,-2.511642008250228,0.42586874765679494,-1.6538386627819457,0.7247394013970992,-2.312374689014852,-0.7324141456793106,-6.868060673874732,-0.4779327923355543,-3.4645070288965574,-1.165264589460324,-3.9580353828526813,0.3842890435757601,-8.642178427432139,-1.6734104103368843,1.763263061458082,2.18214971483997,2.218767758092337
56,-2.462239240850935,0.46070632472591877,-1.649613419963606,0.7326099793805475,-2.2893618437325816,-0.7477204075802873,-7.222511755037449,-0.7740769864250325,-3.5978253145221517,-1.2833072412149757,-4.057933146975895,0.33767974412309865,-8.980953005944537,-2.0121849888492815,1.9100191493504373,2.382597305936878,1.87999317957994
57,-2.384714622661901,0.5223514006951635,-1.5885599022034103,0.7878293323803579,-2.282619402005424,-0.7137239368901684,-7.185404353561212,-0.9046972324982473,-3.7091181426867115,-1.3285676149581724,-4.148969317022849,0.3129779720120075,-9.284853576192468,-2.1460855590972145,2.0800898180048413,2.4386967356663454,1.746092609332007
58,-2.2536326675934104,0.6318272724474694,-1.45747794713492,0.8121675350363865,-2.151537446936934,-0.6298651614283615,-7.280493293615212,-1.1504702924581895,-3.6987777626617975,-1.4778986600276087,-4.202709905282511,0.291543578333222,-9.38870274200697,-1.7299347249117132,2.21988435044874,2.469343078288715,1.6422434435175057
59,-2.1482957039073414,0.30538378980518655,-1.3346558624063645,0.5388617795557399,-2.253020838138641,-0.9321912368707375,-7.776109752472922,-1.696170925871166,-4.026203861386701,-1.9818237261698666,-4.349777163679057,0.18153158694311855,-10.264768937812617,-2.416000920717358,1.88162155023541,3.1797095462000273,0.9561772477118611
60,-2.373297220578877,0.5281841352111243,-1.3442350037873767,0.4493384506602659,-2.4240413151947116,-0.9020710039090862,-8.145073379860033,-1.6084202520329642,-4.1807784157512,-2.148156036190346,-4.508305316826246,0.16630770797926486,-10.877186271848219,-2.838418254752961,2.236424486971192,3.446140689443262,0.5337599136762583
