oos_period,row_model,col_model,sigma_matrice
160,6,7,1.8047257625692168
160,6,8,1.6661745833007366
160,7,1,3.037273293576075
160,7,2,2.2555098431030642
160,7,3,3.1135253221122148
160,7,4,3.180350649655895
160,7,5,1.3294840534586565
160,7,6,1.8047257625692168
160,7,7,0.0
160,7,8,2.017371027901232
160,8,1,2.9961644429687966
160,8,2,2.2229811238354915
160,8,3,3.2360863759771665
160,8,4,2.114526006582191
160,8,5,2.145097393138377
160,8,6,1.6661745833007366
160,8,7,2.017371027901232
160,8,8,0.0
161,1,1,0.0
161,1,2,2.9090800686172154
161,1,3,3.7064151608654115
161,1,4,2.4058885682699507
161,1,5,2.576665939103485
161,1,6,2.3444488321190433
161,1,7,2.9147491470429743
161,1,8,2.9282506868135565
161,2,1,2.9090800686172154
161,2,2,0.0
161,2,3,2.9926043160710067
161,2,4,2.4263369264579824
161,2,5,2.2809612506261794
161,2,6,1.10321486169227
161,2,7,2.057007192826551
161,2,8,2.1709930582954247
161,3,1,3.7064151608654115
161,3,2,2.9926043160710067
161,3,3,0.0
161,3,4,3.300036161397342
161,3,5,2.681889454215613
161,3,6,2.7724935921889604
161,3,7,2.9041031681594593
161,3,8,3.1268050506133993
161,4,1,2.4058885682699507
161,4,2,2.4263369264579824
161,4,3,3.300036161397342
161,4,4,0.0
161,4,5,2.0972972460977073
161,4,6,1.9083024671940387
161,4,7,3.013416902825459
161,4,8,1.9976660941711861
161,5,1,2.576665939103485
161,5,2,2.2809612506261794
161,5,3,2.681889454215613
161,5,4,2.0972972460977073
161,5,5,0.0
161,5,6,1.7485498269199944
161,5,7,1.1219922947366456
161,5,8,2.0736941491807714
161,6,1,2.3444488321190433
161,6,2,1.10321486169227
161,6,3,2.7724935921889604
161,6,4,1.9083024671940387
161,6,5,1.7485498269199944
161,6,6,0.0
161,6,7,1.6452947144860908
161,6,8,1.6428217191258243
161,7,1,2.9147491470429743
161,7,2,2.057007192826551
161,7,3,2.9041031681594593
161,7,4,3.013416902825459
161,7,5,1.1219922947366456
161,7,6,1.6452947144860908
161,7,7,0.0
161,7,8,1.7449192850939215
161,8,1,2.9282506868135565
161,8,2,2.1709930582954247
161,8,3,3.1268050506133993
161,8,4,1.9976660941711861
161,8,5,2.0736941491807714
161,8,6,1.6428217191258243
161,8,7,1.7449192850939215
