oos_period,row_model,col_model,adjacency_matrice
167,7,8,1.9126095052409573
167,8,1,0.0
167,8,2,0.0
167,8,3,0.28185413887474353
167,8,4,0.0
167,8,5,0.0
167,8,6,0.0
167,8,7,0.0
167,8,8,0.0
168,1,1,0.0
168,1,2,0.20910503793424365
168,1,3,0.3416744645792965
168,1,4,0.0
168,1,5,0.1961146184992132
168,1,6,0.32840449933759736
168,1,7,0.0
168,1,8,0.0
168,2,1,0.0
168,2,2,0.0
168,2,3,0.611853962938946
168,2,4,0.0
168,2,5,0.007251789518791978
168,2,6,0.09453269244816259
168,2,7,0.06077583111669448
168,2,8,0.19305183033326695
168,3,1,0.0
168,3,2,0.0
168,3,3,0.0
168,3,4,0.0
168,3,5,0.0
168,3,6,0.0
168,3,7,0.0
168,3,8,0.0
168,4,1,0.6511368988490271
168,4,2,0.4439414974511084
168,4,3,0.6344435079769376
168,4,4,0.0
168,4,5,0.0
168,4,6,0.4250148054568091
168,4,7,0.6726197761737043
168,4,8,0.38054776978462035
168,5,1,0.0
168,5,2,0.0
168,5,3,0.5581593795907176
168,5,4,0.08711075225152493
168,5,5,0.0
168,5,6,0.4068999008112506
168,5,7,0.0
168,5,8,0.22278034429975346
168,6,1,0.0
168,6,2,0.0
168,6,3,0.42894542754074233
168,6,4,0.0
168,6,5,0.0
168,6,6,0.0
168,6,7,0.40726118408207307
168,6,8,0.1443760592512194
168,7,1,0.6096410566983878
168,7,2,0.0
168,7,3,1.0967010202707035
168,7,4,0.0
168,7,5,0.6043816983732545
168,7,6,0.0
168,7,7,0.0
168,7,8,1.6321127175719976
168,8,1,0.016251202582389594
168,8,2,0.0
168,8,3,0.2721297977717118
168,8,4,0.0
168,8,5,0.0
168,8,6,0.0
168,8,7,0.0
168,8,8,0.0
169,1,1,0.0
169,1,2,0.17123470629604687
169,1,3,0.41576315497548816
169,1,4,0.25253380092558214
169,1,5,0.1745105451591852
169,1,6,0.17472640126189418
169,1,7,0.6192234809651447
169,1,8,0.30049970651183694
169,2,1,0.0
169,2,2,0.0
169,2,3,0.393182965160636
169,2,4,0.0
169,2,5,0.13807910065593873
169,2,6,0.007110766823339009
169,2,7,0.0
169,2,8,0.05537584377796669
169,3,1,0.0
169,3,2,0.0
169,3,3,0.0
169,3,4,0.47213347897751934
169,3,5,0.0
169,3,6,0.0
169,3,7,0.0
169,3,8,0.0
169,4,1,0.0
169,4,2,0.04028597007256587
169,4,3,0.0
169,4,4,0.0
169,4,5,1.1449043213720562
169,4,6,0.0
169,4,7,0.3138943831061646
169,4,8,0.05869917918742388
169,5,1,0.0
169,5,2,0.0
169,5,3,0.2258843578582879
169,5,4,0.0
169,5,5,0.0
169,5,6,0.0
169,5,7,0.0
169,5,8,0.0
169,6,1,0.0
169,6,2,0.0
169,6,3,0.353055731140991
169,6,4,0.008908306758917505
169,6,5,0.15999248685487005
169,6,6,0.0
169,6,7,0.0
169,6,8,0.2638139801383993
169,7,1,0.0
169,7,2,0.26350087110317466
169,7,3,0.5541050649282664
169,7,4,0.0
169,7,5,0.07777111464749324
169,7,6,0.3373142174960986
169,7,7,0.0
169,7,8,0.0
169,8,1,0.0
169,8,2,0.0
169,8,3,0.28937984401576056
169,8,4,0.0
169,8,5,0.03749624865667669
169,8,6,0.0
169,8,7,0.056694184161564916
169,8,8,0.0
170,1,1,0.0
170,1,2,0.10716745164157337
170,1,3,0.3558178117829484
170,1,4,0.0
170,1,5,0.12478995056986737
170,1,6,0.3591172381303478
170,1,7,0.08836702988216581
170,1,8,0.10486066377845298
170,2,1,0.0
170,2,2,0.0
170,2,3,0.3884661821624992
170,2,4,0.0
170,2,5,0.0
170,2,6,0.0
170,2,7,594.4808736069087
170,2,8,0.18533353730320715
170,3,1,0.0
170,3,2,0.0
170,3,3,0.0
170,3,4,0.0
170,3,5,0.0
170,3,6,0.0
170,3,7,0.0
170,3,8,0.0
170,4,1,0.006444474000364624
170,4,2,0.022384348887172292
170,4,3,0.3600321678564146
170,4,4,0.0
170,4,5,0.0
170,4,6,0.0
170,4,7,0.0
170,4,8,0.1449227629469665
170,5,1,0.0
170,5,2,0.021430240797745043
170,5,3,0.3262822767036999
170,5,4,0.0916479764263438
170,5,5,0.0
170,5,6,0.0
170,5,7,0.0
170,5,8,0.2023438627157721
170,6,1,0.0
170,6,2,0.05979824498006959
170,6,3,0.6402431436893025
170,6,4,0.039876413892751573
170,6,5,0.5388409267982497
170,6,6,0.0
170,6,7,0.0
170,6,8,0.15137744392109417
170,7,1,0.0
170,7,2,0.0
170,7,3,0.6209334151645183
170,7,4,0.09067756972688766
170,7,5,0.14624039050384513
170,7,6,0.6212176225523741
170,7,7,0.0
170,7,8,1.0420729503158688
170,8,1,0.0
170,8,2,0.0
170,8,3,0.18132680744152513
170,8,4,0.0
170,8,5,0.0
170,8,6,0.0
170,8,7,0.0
170,8,8,0.0
171,1,1,0.0
