t,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8
183,2.5791630002855306,1.6382037482959277,2.718281828459045,1.0917437310348481,0.3722289144198707,1.3432186675648476,1.0072648682759475,0.36787944117144233
184,2.5118281585757924,1.6924028362967511,2.718281828459045,1.0268706959109761,0.36787944117144233,1.4916631091025956,0.9825791239298458,0.36787944117144233
185,2.4381404263323083,1.7411451674349663,2.718281828459045,0.9691263255691139,0.36787944117144233,1.673018750265807,0.9644995642077353,0.36787944117144233
186,2.359345225423881,1.8180813486986858,2.718281828459045,0.9327349686696993,0.36787944117144233,1.8822425457770138,0.9300385688465698,0.36787944117144233
187,2.293707678531465,1.8810037614028137,2.718281828459045,0.8999785396563881,0.36787944117144233,2.101255058642567,0.8975792907824094,0.36787944117144233
188,2.204939314683915,1.9984594593236222,2.718281828459045,0.867342796074792,0.36787944117144233,2.2899897292464857,0.871669498858911,0.36787944117144233
189,2.1622217830978965,2.2007658531252337,2.718281828459045,0.8396697237852063,0.36787944117144233,2.447339637121587,0.8335003628007756,0.36787944117144233
190,2.1874575158065124,2.390931637261764,2.718281828459045,0.8106438444776115,0.36787944117144233,2.650123537370534,0.7764161535660151,0.36787944117144233
191,2.1883935717442973,2.6492579813938786,2.718281828459045,0.7673655423845824,0.36787944117144233,2.718281828459045,0.7233834165460598,0.36787944117144233
192,2.1474614555137843,2.718281828459045,2.718281828459045,0.7367145878264593,0.36787944117144233,2.718281828459045,0.6915179760230677,0.36787944117144233
